project_id,name,start_date,end_date,status,manager_id
P9038,Project 9038,2024-12-11,2024-11-18,On Hold,E07637
P9039,Project 9039,2022-02-02,2025-02-14,Completed,E08964
P9040,Project 9040,2021-01-06,2025-02-06,Planning,E02978
P9041,Project 9041,2023-07-13,2025-05-30,Active,E06415
P9042,Project 9042,2022-07-17,2025-02-26,Completed,E02765
P9043,Project 9043,2021-01-18,2025-03-29,Completed,E07449
P9044,Project 9044,2024-06-16,2024-11-05,Planning,E03958
P9045,Project 9045,2023-10-12,2024-09-26,Planning,E09733
P9046,Project 9046,2024-01-22,2025-05-12,On Hold,E01001
P9047,Project 9047,2022-04-13,2025-05-08,Planning,E07364
P9048,Project 9048,2022-02-07,2025-04-16,Completed,E08321
P9049,Project 9049,2021-04-18,2025-08-01,On Hold,E06671
P9050,Project 9050,2025-02-24,2025-07-23,Planning,E00357
P9051,Project 9051,2022-02-26,2025-04-11,Completed,E00536
P9052,Project 9052,2021-04-14,2025-02-22,On Hold,E07676
P9053,Project 9053,2022-08-07,2024-12-02,Active,E06447
P9054,Project 9054,2022-01-19,2025-05-31,On Hold,E09428
P9055,Project 9055,2025-02-05,2025-03-18,Planning,E02424
P9056,Project 9056,2022-12-21,2025-02-04,Active,E09122
P9057,Project 9057,2023-12-24,2025-02-26,Completed,E08773
P9058,Project 9058,2024-08-21,2025-02-10,On Hold,E06447
P9059,Project 9059,2025-05-15,2025-06-28,Planning,E05181
P9060,Project 9060,2022-09-16,2025-02-11,Completed,E07270
P9061,Project 9061,2024-10-22,2025-08-12,On Hold,E09554
P9062,Project 9062,2022-03-28,2025-01-28,Completed,E06955
P9063,Project 9063,2021-12-14,2024-11-14,On Hold,E00194
P9064,Project 9064,2022-11-26,2024-10-30,Planning,E04716
P9065,Project 9065,2023-11-01,2025-08-13,Completed,E09149
P9066,Project 9066,2023-05-17,2025-08-15,Active,E07342
P9067,Project 9067,2021-01-04,2025-05-21,Active,E05477
P9068,Project 9068,2023-12-01,2024-10-25,On Hold,E00906
P9069,Project 9069,2021-01-04,2025-01-21,Completed,E02451
P9070,Project 9070,2020-10-26,2025-09-24,On Hold,E05888
P9071,Project 9071,2023-06-28,2025-05-18,On Hold,E06798
P9072,Project 9072,2021-08-20,2025-04-04,Completed,E02791
P9073,Project 9073,2020-11-23,2025-04-07,Completed,E06185
P9074,Project 9074,2023-11-02,2025-01-18,On Hold,E02930
P9075,Project 9075,2025-04-13,2025-02-14,Completed,E04099
P9076,Project 9076,2024-03-31,2024-10-10,On Hold,E07878
P9077,Project 9077,2021-04-01,2025-06-20,Active,E04895
P9078,Project 9078,2024-10-24,2025-08-20,Planning,E02334
P9079,Project 9079,2021-09-24,2025-05-19,Completed,E09664
P9080,Project 9080,2025-01-21,2024-11-20,On Hold,E00421
P9081,Project 9081,2025-09-10,2024-09-27,Active,E09563
P9082,Project 9082,2024-02-20,2025-07-07,On Hold,E08532
P9083,Project 9083,2023-08-15,2024-10-14,Active,E08808
P9084,Project 9084,2022-09-29,2025-06-03,Active,E05344
P9085,Project 9085,2025-08-14,2025-07-05,On Hold,E07793
P9086,Project 9086,2024-08-23,2025-06-06,Planning,E02057
P9087,Project 9087,2022-04-25,2025-08-25,Planning,E04039
P9088,Project 9088,2024-01-06,2024-11-30,On Hold,E02977
P9089,Project 9089,2024-02-07,2025-07-30,Active,E08767
P9090,Project 9090,2021-03-30,2024-12-31,Active,E09419
P9091,Project 9091,2024-12-30,2025-02-03,Planning,E08430
P9092,Project 9092,2024-11-26,2025-03-31,Completed,E01586
P9093,Project 9093,2024-08-19,2024-11-17,Active,E06377
P9094,Project 9094,2021-10-05,2025-08-01,On Hold,E06750
P9095,Project 9095,2022-08-08,2025-01-21,Active,E00160
P9096,Project 9096,2024-08-05,2025-06-11,Active,E04301
P9097,Project 9097,2022-11-30,2024-11-10,On Hold,E08570
P9098,Project 9098,2021-03-26,2024-10-15,Active,E02046
P9099,Project 9099,2025-04-05,2024-11-29,On Hold,E00813
P9100,Project 9100,2024-07-26,2025-08-16,Completed,E07930
P9101,Project 9101,2023-03-29,2025-03-12,On Hold,E00377
P9102,Project 9102,2023-02-21,2025-07-09,Planning,E07415
P9103,Project 9103,2022-07-01,2025-03-11,Planning,E07333
P9104,Project 9104,2021-01-06,2025-05-21,Completed,E06936
P9105,Project 9105,2023-11-05,2025-06-15,Planning,E04184
P9106,Project 9106,2025-01-18,2025-06-03,Completed,E08584
P9107,Project 9107,2023-05-02,2025-09-03,Active,E03848
P9108,Project 9108,2023-04-14,2024-10-06,Planning,E02979
P9109,Project 9109,2022-01-21,2025-05-26,Planning,E06396
P9110,Project 9110,2021-12-22,2024-11-04,On Hold,E00696
P9111,Project 9111,2021-12-17,2024-12-05,Planning,E06528
P9112,Project 9112,2024-08-13,2025-09-02,Completed,E03521
P9113,Project 9113,2025-06-02,2025-01-24,On Hold,E05791
P9114,Project 9114,2022-08-21,2025-01-24,Completed,E02970
P9115,Project 9115,2023-09-30,2025-07-14,On Hold,E07928
P9116,Project 9116,2024-06-13,2025-07-21,Completed,E04478
P9117,Project 9117,2023-06-25,2025-06-08,On Hold,E07192
P9118,Project 9118,2024-05-20,2025-02-15,On Hold,E00746
P9119,Project 9119,2022-04-05,2024-12-19,Completed,E02379
P9120,Project 9120,2021-03-31,2025-06-24,On Hold,E06362
P9121,Project 9121,2021-10-22,2025-08-13,Planning,E02663
P9122,Project 9122,2020-12-24,2025-05-02,Planning,E04430
P9123,Project 9123,2022-05-23,2024-12-29,Completed,E05467
P9124,Project 9124,2024-05-03,2025-07-15,Completed,E03392
P9125,Project 9125,2025-09-17,2025-04-18,On Hold,E00005
P9126,Project 9126,2023-05-03,2025-09-04,Active,E01893
P9127,Project 9127,2023-11-14,2025-05-14,On Hold,E04827
P9128,Project 9128,2025-05-22,2025-04-10,Active,E01272
P9129,Project 9129,2022-01-08,2025-05-03,Planning,E04473
P9130,Project 9130,2022-10-16,2025-06-05,Planning,E06683
P9131,Project 9131,2023-07-10,2024-11-14,Planning,E05891
P9132,Project 9132,2020-11-24,2024-10-17,Completed,E06347
P9133,Project 9133,2023-04-28,2025-07-02,Active,E06239
P9134,Project 9134,2020-12-13,2024-11-15,On Hold,E09904
P9135,Project 9135,2021-01-28,2024-12-28,Planning,E05154
P9136,Project 9136,2023-06-06,2025-06-24,Planning,E09422
P9137,Project 9137,2023-12-10,2025-07-28,On Hold,E07569
P9138,Project 9138,2023-05-26,2025-03-21,Active,E06772
P9139,Project 9139,2022-04-11,2024-11-10,Completed,E08212
P9140,Project 9140,2023-04-14,2025-09-21,On Hold,E07601
P9141,Project 9141,2020-10-26,2025-07-18,Active,E00435
P9142,Project 9142,2024-02-08,2025-07-23,Active,E07663
P9143,Project 9143,2022-04-08,2025-01-05,Planning,E05928
P9144,Project 9144,2021-04-08,2025-03-03,On Hold,E06741
P9145,Project 9145,2023-03-25,2024-12-19,Completed,E03285
P9146,Project 9146,2021-05-14,2025-05-08,On Hold,E08346
P9147,Project 9147,2025-07-20,2025-03-01,Planning,E08618
P9148,Project 9148,2022-05-20,2024-12-14,On Hold,E02479
P9149,Project 9149,2023-08-20,2025-02-20,Completed,E09910
P9150,Project 9150,2022-08-30,2025-03-19,Completed,E01182
P9151,Project 9151,2022-04-27,2024-12-27,Completed,E01108
P9152,Project 9152,2025-03-13,2025-07-20,Planning,E07001
P9153,Project 9153,2023-04-02,2025-08-22,Active,E03351
P9154,Project 9154,2023-05-28,2024-12-21,Completed,E05485
P9155,Project 9155,2021-02-06,2024-10-25,Planning,E04053
P9156,Project 9156,2023-12-03,2025-07-10,Active,E08489
P9157,Project 9157,2022-06-13,2024-12-12,On Hold,E03870
P9158,Project 9158,2023-05-25,2025-07-15,Planning,E00060
P9159,Project 9159,2021-11-12,2025-05-17,Active,E00890
P9160,Project 9160,2024-12-13,2025-03-07,Active,E07827
P9161,Project 9161,2023-09-12,2025-03-16,Completed,E04493
P9162,Project 9162,2023-06-01,2024-11-17,Active,E08489
P9163,Project 9163,2024-11-04,2025-05-26,On Hold,E00374
P9164,Project 9164,2024-12-29,2024-11-16,On Hold,E01920
P9165,Project 9165,2023-01-19,2024-11-08,Planning,E05479
P9166,Project 9166,2023-04-04,2024-12-20,On Hold,E00982
P9167,Project 9167,2024-06-16,2025-02-13,On Hold,E08323
P9168,Project 9168,2021-04-13,2024-12-04,Planning,E08797
P9169,Project 9169,2022-08-02,2025-04-15,Completed,E09478
P9170,Project 9170,2022-08-18,2024-11-28,Active,E08276
P9171,Project 9171,2025-07-22,2025-09-16,On Hold,E05840
P9172,Project 9172,2021-01-03,2024-11-25,Completed,E03796
P9173,Project 9173,2023-08-03,2025-06-24,Active,E08397
P9174,Project 9174,2023-08-24,2025-01-04,Planning,E06543
P9175,Project 9175,2025-07-06,2025-03-05,On Hold,E02750
P9176,Project 9176,2023-12-08,2025-04-17,Active,E03941
P9177,Project 9177,2025-01-03,2025-03-16,Completed,E04758
P9178,Project 9178,2022-08-07,2025-08-25,On Hold,E02649
P9179,Project 9179,2025-08-21,2024-11-05,Planning,E09997
P9180,Project 9180,2025-08-11,2025-05-23,Planning,E01030
P9181,Project 9181,2023-03-04,2025-09-24,Active,E03944
P9182,Project 9182,2022-11-01,2025-05-24,Active,E02497
P9183,Project 9183,2021-12-20,2024-10-14,Completed,E01057
P9184,Project 9184,2024-08-31,2025-01-10,Active,E04970
P9185,Project 9185,2021-05-25,2025-09-05,Active,E04781
P9186,Project 9186,2021-11-21,2025-04-28,On Hold,E02142
P9187,Project 9187,2022-04-16,2025-01-06,Planning,E04020
P9188,Project 9188,2023-09-01,2025-04-15,Planning,E01988
P9189,Project 9189,2024-02-20,2024-10-09,On Hold,E06923
P9190,Project 9190,2021-09-17,2025-09-08,On Hold,E06990
P9191,Project 9191,2021-10-18,2024-11-16,On Hold,E08663
P9192,Project 9192,2023-06-12,2024-12-26,Active,E03296
P9193,Project 9193,2020-12-12,2025-03-14,Planning,E01544
P9194,Project 9194,2023-10-01,2025-08-30,Active,E06175
P9195,Project 9195,2022-07-12,2025-03-15,Planning,E01440
P9196,Project 9196,2023-12-18,2025-01-17,Planning,E00844
P9197,Project 9197,2021-09-08,2025-04-15,Planning,E09236
P9198,Project 9198,2024-09-29,2025-01-22,On Hold,E06627
P9199,Project 9199,2024-10-31,2025-02-07,Completed,E08550
P9200,Project 9200,2021-03-07,2025-01-16,Active,E07302
P9201,Project 9201,2024-09-12,2025-04-02,Active,E00796
P9202,Project 9202,2024-09-02,2025-01-24,On Hold,E03424
P9203,Project 9203,2022-03-02,2025-07-14,Active,E04797
P9204,Project 9204,2024-01-11,2025-04-08,Active,E08279
P9205,Project 9205,2021-12-20,2025-08-25,On Hold,E07487
P9206,Project 9206,2024-03-07,2025-03-19,Completed,E09562
P9207,Project 9207,2021-04-03,2025-09-15,On Hold,E04703
P9208,Project 9208,2024-08-16,2025-01-13,Planning,E03467
P9209,Project 9209,2021-12-07,2025-06-03,On Hold,E02236
P9210,Project 9210,2024-09-17,2025-09-04,Completed,E04855
P9211,Project 9211,2024-04-27,2024-12-17,On Hold,E03571
P9212,Project 9212,2024-06-05,2025-08-30,Completed,E09158
P9213,Project 9213,2024-10-07,2025-02-12,Active,E09099
P9214,Project 9214,2020-11-01,2025-03-22,Completed,E03974
P9215,Project 9215,2021-12-27,2025-05-17,Active,E04345
P9216,Project 9216,2022-03-10,2025-09-15,Active,E06963
P9217,Project 9217,2025-03-30,2025-07-12,Completed,E09381
P9218,Project 9218,2022-01-28,2025-05-09,Active,E06804
P9219,Project 9219,2022-10-01,2025-03-12,Active,E00408
P9220,Project 9220,2022-02-18,2025-09-13,On Hold,E06949
P9221,Project 9221,2025-03-01,2025-02-26,Active,E06735
P9222,Project 9222,2025-07-27,2024-11-14,On Hold,E05423
P9223,Project 9223,2024-11-19,2025-02-22,Completed,E00829
P9224,Project 9224,2021-12-19,2024-10-21,Completed,E00245
P9225,Project 9225,2025-05-19,2025-05-26,On Hold,E02560
P9226,Project 9226,2023-09-23,2024-12-17,Planning,E08171
P9227,Project 9227,2025-07-05,2025-01-12,Planning,E02285
P9228,Project 9228,2020-11-30,2025-04-26,Active,E05957
P9229,Project 9229,2020-11-22,2025-04-05,On Hold,E04376
P9230,Project 9230,2024-07-12,2025-03-30,Planning,E04466
P9231,Project 9231,2021-07-25,2025-08-20,Planning,E00186
P9232,Project 9232,2021-02-16,2024-11-23,Active,E04678
P9233,Project 9233,2024-06-08,2025-04-14,Active,E01230
P9234,Project 9234,2024-07-28,2024-10-17,Planning,E08653
P9235,Project 9235,2021-01-28,2025-05-07,Planning,E04294
P9236,Project 9236,2021-11-02,2025-02-17,Planning,E04484
P9237,Project 9237,2020-09-25,2025-01-05,Completed,E01043
P9238,Project 9238,2022-11-02,2025-03-22,Planning,E01140
P9239,Project 9239,2024-02-23,2024-10-31,On Hold,E01555
P9240,Project 9240,2021-10-27,2025-01-14,Planning,E04328
P9241,Project 9241,2021-06-07,2025-06-02,Active,E06564
P9242,Project 9242,2020-10-04,2025-09-10,Planning,E00340
P9243,Project 9243,2022-10-15,2025-08-22,Planning,E03092
P9244,Project 9244,2024-09-17,2024-09-28,On Hold,E09513
P9245,Project 9245,2023-07-10,2025-07-29,On Hold,E01838
P9246,Project 9246,2025-04-05,2025-01-21,Active,E06350
P9247,Project 9247,2022-11-19,2025-01-05,Completed,E08482
P9248,Project 9248,2022-12-20,2025-03-02,On Hold,E05740
P9249,Project 9249,2021-05-26,2025-01-20,Active,E00136
P9250,Project 9250,2025-01-08,2024-12-09,On Hold,E08735
P9251,Project 9251,2024-04-08,2024-10-12,Active,E09026
P9252,Project 9252,2021-06-07,2025-03-04,On Hold,E09288
P9253,Project 9253,2022-06-08,2025-09-18,Completed,E04203
P9254,Project 9254,2025-03-09,2025-02-06,Planning,E08886
P9255,Project 9255,2024-04-23,2025-01-07,Planning,E09373
P9256,Project 9256,2025-06-10,2025-06-25,Active,E08437
P9257,Project 9257,2023-04-07,2025-07-10,Planning,E06510
P9258,Project 9258,2022-05-02,2025-03-30,On Hold,E03486
P9259,Project 9259,2024-12-02,2025-05-31,Completed,E04462
P9260,Project 9260,2022-08-20,2024-09-29,Active,E04579
P9261,Project 9261,2022-07-29,2025-06-21,Planning,E00534
P9262,Project 9262,2024-08-08,2025-03-25,Active,E08216
P9263,Project 9263,2022-12-13,2024-10-28,Completed,E09087
P9264,Project 9264,2020-12-16,2024-12-27,Planning,E02280
P9265,Project 9265,2020-11-15,2025-09-20,On Hold,E00664
P9266,Project 9266,2022-04-10,2024-12-07,Completed,E09621
P9267,Project 9267,2023-08-09,2025-05-25,Completed,E02810
P9268,Project 9268,2021-11-15,2025-09-06,Completed,E03213
P9269,Project 9269,2021-01-19,2025-07-31,Completed,E05207
P9270,Project 9270,2020-10-24,2025-01-20,Active,E04641
P9271,Project 9271,2021-10-10,2025-02-27,Planning,E03849
P9272,Project 9272,2022-12-14,2024-11-12,Planning,E08738
P9273,Project 9273,2024-06-06,2024-11-10,Active,E08799
P9274,Project 9274,2025-04-27,2025-06-20,Planning,E01428
P9275,Project 9275,2023-05-09,2025-07-21,Planning,E03020
P9276,Project 9276,2024-07-08,2025-07-09,Completed,E09605
P9277,Project 9277,2021-10-03,2025-06-25,Planning,E01197
P9278,Project 9278,2024-10-21,2025-09-17,On Hold,E00438
P9279,Project 9279,2022-02-08,2025-01-27,Active,E01483
P9280,Project 9280,2021-12-15,2025-08-01,On Hold,E01367
P9281,Project 9281,2023-10-24,2025-03-24,Planning,E03504
P9282,Project 9282,2020-09-26,2025-09-15,Planning,E09145
P9283,Project 9283,2021-09-27,2025-04-30,Completed,E08179
P9284,Project 9284,2022-09-22,2025-08-07,Planning,E02979
P9285,Project 9285,2022-12-17,2025-03-22,On Hold,E08145
P9286,Project 9286,2024-08-05,2025-09-24,On Hold,E08160
P9287,Project 9287,2024-06-23,2025-08-11,Completed,E02953
P9288,Project 9288,2022-04-22,2025-04-15,On Hold,E00941
P9289,Project 9289,2025-01-17,2025-05-08,Completed,E01507
P9290,Project 9290,2024-05-18,2024-12-24,Completed,E01450
P9291,Project 9291,2020-12-17,2025-08-23,Active,E01046
P9292,Project 9292,2022-09-17,2025-09-10,Planning,E05476
P9293,Project 9293,2021-10-18,2025-08-21,Active,E00490
P9294,Project 9294,2023-09-18,2024-11-05,Completed,E02951
P9295,Project 9295,2025-02-02,2025-05-06,Planning,E01210
P9296,Project 9296,2023-05-24,2025-09-11,Planning,E03048
P9297,Project 9297,2021-11-18,2025-07-22,Planning,E06102
P9298,Project 9298,2023-02-04,2025-02-26,Completed,E01786
P9299,Project 9299,2024-10-19,2024-12-13,On Hold,E08163
P9300,Project 9300,2020-10-12,2025-08-13,On Hold,E08599
P9301,Project 9301,2023-12-10,2025-09-16,Planning,E04825
P9302,Project 9302,2023-09-27,2025-04-10,Planning,E00434
P9303,Project 9303,2022-01-07,2025-03-08,Planning,E05814
P9304,Project 9304,2023-03-30,2024-10-09,Planning,E02560
P9305,Project 9305,2023-08-29,2025-05-30,On Hold,E04652
P9306,Project 9306,2023-04-07,2025-03-08,Planning,E06694
P9307,Project 9307,2022-10-02,2025-04-21,Completed,E00107
P9308,Project 9308,2023-01-25,2025-07-20,Completed,E05509
P9309,Project 9309,2020-12-17,2025-05-23,Active,E09482
P9310,Project 9310,2025-08-29,2025-03-04,Completed,E03337
P9311,Project 9311,2022-07-20,2025-06-16,Completed,E04579
P9312,Project 9312,2021-05-01,2025-04-01,On Hold,E02898
P9313,Project 9313,2020-10-11,2025-06-28,Completed,E05745
P9314,Project 9314,2022-10-01,2024-11-20,Planning,E06254
P9315,Project 9315,2023-05-11,2024-11-28,Completed,E02654
P9316,Project 9316,2023-03-16,2025-05-31,On Hold,E02846
P9317,Project 9317,2025-02-22,2025-06-23,Active,E09336
P9318,Project 9318,2022-09-05,2024-11-09,Completed,E05350
P9319,Project 9319,2021-02-07,2024-10-04,On Hold,E09535
P9320,Project 9320,2020-11-01,2025-06-10,Active,E03795
P9321,Project 9321,2021-11-13,2025-08-29,Planning,E05200
P9322,Project 9322,2022-07-13,2025-09-12,On Hold,E05242
P9323,Project 9323,2025-01-07,2025-07-05,Completed,E04635
P9324,Project 9324,2022-12-10,2025-03-03,Completed,E07440
P9325,Project 9325,2024-04-13,2025-05-06,Planning,E03205
P9326,Project 9326,2024-10-15,2024-11-01,Active,E01758
P9327,Project 9327,2021-09-03,2025-02-05,Active,E05048
P9328,Project 9328,2022-10-20,2025-08-02,Planning,E01118
P9329,Project 9329,2022-11-26,2025-09-06,Planning,E04627
P9330,Project 9330,2024-12-24,2024-09-29,On Hold,E00213
P9331,Project 9331,2021-03-01,2025-05-04,Completed,E07507
P9332,Project 9332,2023-12-10,2024-12-23,Completed,E06283
P9333,Project 9333,2025-05-03,2025-01-25,Planning,E08215
P9334,Project 9334,2024-08-03,2025-01-02,On Hold,E01444
P9335,Project 9335,2022-04-16,2025-03-16,Completed,E03973
P9336,Project 9336,2025-02-12,2024-11-26,On Hold,E09123
P9337,Project 9337,2023-02-21,2025-07-24,Planning,E00734
P9338,Project 9338,2023-03-23,2025-05-15,On Hold,E00571
P9339,Project 9339,2024-12-24,2024-10-10,On Hold,E01761
P9340,Project 9340,2025-03-10,2025-08-15,Active,E09338
P9341,Project 9341,2023-05-16,2025-07-03,Active,E03652
P9342,Project 9342,2023-01-13,2024-11-11,Completed,E04651
P9343,Project 9343,2022-08-15,2025-04-13,On Hold,E01415
P9344,Project 9344,2021-12-12,2024-10-10,On Hold,E06694
P9345,Project 9345,2025-08-30,2025-09-19,Active,E01369
P9346,Project 9346,2023-04-01,2025-09-05,On Hold,E09312
P9347,Project 9347,2024-04-14,2024-09-24,Planning,E09232
P9348,Project 9348,2023-09-02,2025-06-26,Planning,E07574
P9349,Project 9349,2022-03-24,2025-05-21,On Hold,E09180
P9350,Project 9350,2025-03-06,2025-06-18,Completed,E02563
P9351,Project 9351,2024-02-05,2025-07-08,On Hold,E03844
P9352,Project 9352,2024-10-15,2025-01-14,Completed,E01344
P9353,Project 9353,2024-04-20,2025-05-31,Completed,E03172
P9354,Project 9354,2024-08-10,2024-12-20,Planning,E05968
P9355,Project 9355,2023-07-26,2024-10-03,On Hold,E08339
P9356,Project 9356,2021-07-06,2025-05-29,Completed,E08329
P9357,Project 9357,2021-06-24,2025-04-05,Active,E05960
P9358,Project 9358,2021-01-22,2025-01-31,Active,E04378
P9359,Project 9359,2021-05-30,2025-01-04,Active,E05467
P9360,Project 9360,2024-12-16,2024-12-12,On Hold,E02177
P9361,Project 9361,2025-06-02,2025-05-30,On Hold,E09479
P9362,Project 9362,2024-03-28,2025-04-05,Completed,E00459
P9363,Project 9363,2021-02-28,2025-01-21,Completed,E03368
P9364,Project 9364,2023-04-16,2025-01-18,On Hold,E07177
P9365,Project 9365,2023-03-09,2025-01-24,Completed,E03462
P9366,Project 9366,2020-11-12,2024-11-12,Planning,E00954
P9367,Project 9367,2023-01-10,2025-07-05,Planning,E07070
P9368,Project 9368,2021-08-12,2025-08-25,Completed,E07984
P9369,Project 9369,2023-08-24,2025-06-01,Completed,E01868
P9370,Project 9370,2025-01-23,2024-12-24,Planning,E03936
P9371,Project 9371,2021-12-30,2024-10-13,Planning,E00746
P9372,Project 9372,2021-12-15,2025-07-05,Active,E00621
P9373,Project 9373,2024-01-23,2024-09-29,Completed,E08752
P9374,Project 9374,2023-04-16,2025-07-28,Completed,E08624
P9375,Project 9375,2021-07-19,2024-12-25,Completed,E06388
P9376,Project 9376,2023-03-24,2025-08-21,Active,E00715
P9377,Project 9377,2025-09-10,2025-07-01,Completed,E03263
P9378,Project 9378,2023-02-11,2024-11-23,On Hold,E03017
P9379,Project 9379,2024-03-05,2025-02-14,Active,E02442
P9380,Project 9380,2024-09-11,2025-03-24,On Hold,E02545
P9381,Project 9381,2021-02-07,2024-11-07,Planning,E03356
P9382,Project 9382,2021-01-24,2025-06-01,Planning,E02770
P9383,Project 9383,2021-10-29,2025-02-06,On Hold,E00269
P9384,Project 9384,2021-05-14,2025-03-02,Active,E00628
P9385,Project 9385,2025-02-14,2025-06-14,Planning,E04817
P9386,Project 9386,2023-02-21,2025-07-21,Active,E03057
P9387,Project 9387,2024-01-22,2025-02-02,Completed,E01798
P9388,Project 9388,2024-04-21,2025-04-20,On Hold,E02079
P9389,Project 9389,2020-11-26,2025-01-22,On Hold,E09043
P9390,Project 9390,2024-10-29,2025-04-24,On Hold,E05668
P9391,Project 9391,2020-10-09,2025-07-16,Completed,E05490
P9392,Project 9392,2024-06-02,2025-02-08,Planning,E00078
P9393,Project 9393,2022-04-04,2025-06-01,On Hold,E03576
P9394,Project 9394,2025-09-05,2025-07-19,Active,E04662
P9395,Project 9395,2023-08-30,2025-02-27,Planning,E09227
P9396,Project 9396,2024-08-25,2025-01-05,On Hold,E02667
P9397,Project 9397,2020-12-12,2024-10-05,Planning,E01602
