survey_id,subject_id,category,topic,rating,date
S09022,E00492,Customer,Experience,4,2025-05-15
S09023,C04187,Employee,Satisfaction,4,2025-06-04
S09024,C01793,Employee,Support,5,2024-04-26
S09025,C00578,Employee,Net Promoter Score,5,2023-10-26
S09026,E00159,Employee,Satisfaction,3,2023-12-01
S09027,E00451,Customer,Experience,5,2024-10-25
S09028,E00185,Customer,Support,3,2024-11-06
S09029,C01367,Customer,Experience,5,2025-06-11
S09030,E00131,Customer,Net Promoter Score,2,2023-12-05
S09031,C04917,Employee,Net Promoter Score,1,2025-03-22
S09032,C00314,Employee,Net Promoter Score,2,2024-01-05
S09033,C01099,Customer,Support,3,2024-11-22
S09034,E00078,Employee,Support,1,2023-11-06
S09035,E00034,Employee,Satisfaction,3,2024-04-23
S09036,C04981,Employee,Support,4,2024-01-02
S09037,C04985,Customer,Net Promoter Score,2,2025-07-01
S09038,C00060,Employee,Net Promoter Score,1,2025-04-06
S09039,C00305,Customer,Experience,3,2024-01-07
S09040,C03655,Employee,Support,1,2024-03-18
S09041,C00142,Employee,Support,1,2024-06-24
S09042,C04840,Employee,Satisfaction,5,2025-03-16
S09043,E00404,Employee,Satisfaction,5,2024-10-18
S09044,E00037,Employee,Net Promoter Score,5,2025-07-27
S09045,C00394,Employee,Support,4,2024-01-25
S09046,C04582,Employee,Experience,3,2023-11-07
S09047,C01158,Employee,Experience,5,2024-09-10
S09048,E00131,Employee,Satisfaction,5,2024-05-19
S09049,E00352,Customer,Net Promoter Score,2,2024-10-03
S09050,E00211,Employee,Net Promoter Score,4,2025-04-19
S09051,C02228,Customer,Experience,3,2025-04-11
S09052,C00132,Employee,Support,3,2025-04-26
S09053,E00101,Employee,Net Promoter Score,1,2025-01-24
S09054,E00288,Customer,Net Promoter Score,2,2025-03-29
S09055,E00279,Employee,Experience,2,2025-02-04
S09056,E00140,Customer,Experience,5,2024-07-16
S09057,C01089,Employee,Experience,1,2024-05-24
S09058,C02845,Employee,Support,5,2025-09-16
S09059,C01353,Employee,Support,3,2024-07-13
S09060,C03201,Employee,Experience,4,2025-04-02
S09061,C03893,Employee,Satisfaction,5,2025-07-01
S09062,E00386,Customer,Satisfaction,4,2024-03-11
S09063,E00464,Customer,Satisfaction,4,2024-07-08
S09064,C01648,Employee,Satisfaction,4,2025-06-12
S09065,E00232,Employee,Satisfaction,3,2025-01-15
S09066,C02487,Employee,Satisfaction,4,2023-12-04
S09067,E00342,Customer,Support,4,2024-10-31
S09068,E00059,Employee,Support,2,2025-02-12
S09069,E00284,Employee,Support,3,2023-11-04
S09070,E00115,Customer,Satisfaction,2,2024-09-18
S09071,C02873,Customer,Net Promoter Score,5,2025-01-05
S09072,E00374,Employee,Support,3,2023-10-29
S09073,E00182,Employee,Net Promoter Score,4,2024-01-05
S09074,E00092,Employee,Satisfaction,4,2024-09-13
S09075,E00153,Employee,Satisfaction,4,2024-02-19
S09076,C02856,Customer,Experience,2,2024-08-06
S09077,C04806,Employee,Satisfaction,3,2024-11-25
S09078,E00023,Customer,Experience,4,2024-09-15
S09079,C03696,Customer,Satisfaction,5,2024-07-27
S09080,C01306,Employee,Net Promoter Score,4,2025-05-02
S09081,E00035,Customer,Support,1,2024-05-12
S09082,C02558,Customer,Net Promoter Score,1,2024-11-26
S09083,C01187,Customer,Satisfaction,5,2025-06-17
S09084,E00156,Employee,Net Promoter Score,3,2024-12-22
S09085,E00158,Employee,Satisfaction,2,2025-08-31
S09086,E00498,Customer,Experience,1,2024-11-26
S09087,C04210,Customer,Experience,4,2024-06-04
S09088,E00329,Customer,Satisfaction,5,2024-01-28
S09089,C02678,Customer,Satisfaction,3,2025-04-23
S09090,E00137,Employee,Support,3,2025-05-21
S09091,C01900,Employee,Experience,3,2025-02-15
S09092,E00383,Customer,Support,2,2024-03-09
S09093,C04812,Customer,Satisfaction,4,2024-10-22
S09094,C00912,Customer,Support,2,2024-06-16
S09095,C01688,Employee,Support,1,2023-11-14
S09096,C04612,Employee,Satisfaction,5,2024-11-22
S09097,E00294,Customer,Satisfaction,5,2025-10-04
S09098,C04350,Customer,Satisfaction,2,2025-08-29
S09099,E00467,Employee,Net Promoter Score,4,2024-02-15
S09100,C03733,Customer,Support,3,2024-09-28
S09101,E00390,Customer,Experience,3,2024-06-09
S09102,C02447,Customer,Satisfaction,4,2023-11-18
S09103,E00102,Customer,Support,4,2024-05-09
S09104,E00108,Employee,Experience,1,2024-11-27
S09105,C04604,Customer,Satisfaction,1,2025-05-29
S09106,C00470,Employee,Experience,5,2024-07-31
S09107,E00134,Employee,Net Promoter Score,3,2024-07-09
S09108,C02307,Employee,Net Promoter Score,1,2025-01-11
S09109,C00482,Customer,Experience,3,2024-04-01
S09110,C01322,Employee,Net Promoter Score,1,2024-06-24
S09111,E00486,Customer,Experience,5,2025-02-24
S09112,C02492,Customer,Satisfaction,5,2024-11-11
S09113,C02524,Customer,Support,3,2023-12-28
S09114,E00210,Employee,Experience,4,2025-01-25
S09115,C04295,Customer,Experience,5,2024-02-07
S09116,C03727,Employee,Support,3,2024-01-19
S09117,E00481,Customer,Support,1,2024-03-22
S09118,C01484,Employee,Satisfaction,1,2024-12-06
S09119,C01774,Customer,Net Promoter Score,1,2024-10-13
S09120,C02606,Customer,Satisfaction,2,2024-03-27
S09121,C00021,Employee,Satisfaction,4,2025-09-03
S09122,E00483,Customer,Experience,5,2024-09-15
S09123,C02763,Customer,Support,2,2024-07-28
S09124,C00393,Employee,Support,5,2024-01-21
S09125,E00009,Customer,Net Promoter Score,1,2025-09-01
S09126,E00003,Employee,Satisfaction,2,2025-07-25
S09127,C04933,Employee,Support,5,2024-12-13
S09128,E00168,Employee,Experience,3,2024-07-09
S09129,E00379,Customer,Support,1,2024-02-16
S09130,E00053,Employee,Experience,4,2025-08-30
S09131,C04423,Customer,Satisfaction,2,2025-04-21
S09132,C04466,Customer,Support,1,2025-06-24
S09133,C01609,Customer,Satisfaction,1,2024-11-16
S09134,C01279,Customer,Net Promoter Score,1,2025-07-02
S09135,C03569,Employee,Satisfaction,3,2024-04-28
S09136,C01161,Customer,Net Promoter Score,1,2024-11-21
S09137,C04955,Customer,Support,4,2024-05-28
S09138,C01999,Employee,Support,1,2025-03-20
S09139,E00265,Employee,Support,2,2024-04-21
S09140,E00376,Customer,Support,5,2024-05-09
S09141,C02889,Customer,Experience,5,2024-09-05
S09142,E00177,Customer,Net Promoter Score,1,2024-07-03
S09143,C03705,Employee,Satisfaction,4,2024-07-04
S09144,E00244,Employee,Experience,1,2024-09-06
S09145,C00306,Customer,Net Promoter Score,5,2024-08-16
S09146,E00387,Employee,Net Promoter Score,4,2023-10-24
S09147,E00113,Customer,Net Promoter Score,2,2024-06-19
S09148,E00128,Employee,Satisfaction,4,2025-05-16
S09149,C02146,Employee,Experience,2,2024-03-18
S09150,C00450,Employee,Experience,1,2025-05-21
S09151,E00460,Employee,Support,3,2024-09-30
S09152,C00611,Employee,Satisfaction,4,2024-05-28
S09153,C02469,Customer,Satisfaction,5,2024-06-25
S09154,C04032,Employee,Support,5,2024-08-15
S09155,C01136,Employee,Experience,1,2024-02-01
S09156,E00422,Customer,Net Promoter Score,2,2025-04-03
S09157,E00304,Employee,Net Promoter Score,4,2025-08-01
S09158,E00344,Employee,Satisfaction,3,2025-04-11
S09159,C01732,Employee,Experience,4,2024-02-23
S09160,C00487,Customer,Satisfaction,3,2023-10-07
S09161,C00937,Employee,Support,4,2025-09-05
S09162,C01462,Customer,Net Promoter Score,4,2025-07-21
S09163,C00270,Customer,Satisfaction,1,2025-09-07
S09164,E00083,Employee,Satisfaction,5,2024-02-21
S09165,E00386,Customer,Net Promoter Score,1,2025-09-15
S09166,E00207,Customer,Experience,3,2024-02-24
S09167,C02604,Customer,Net Promoter Score,3,2024-11-09
S09168,E00083,Employee,Support,4,2023-11-19
S09169,C03424,Employee,Net Promoter Score,4,2024-10-15
S09170,C04094,Employee,Satisfaction,3,2024-07-12
S09171,E00453,Customer,Experience,5,2024-08-18
S09172,E00475,Customer,Support,1,2024-02-29
S09173,C01557,Customer,Support,1,2025-04-10
S09174,C01277,Employee,Experience,1,2024-04-08
S09175,C03524,Employee,Net Promoter Score,5,2023-10-16
S09176,E00275,Customer,Satisfaction,3,2025-02-22
S09177,C01627,Employee,Satisfaction,4,2025-06-30
S09178,E00406,Customer,Support,3,2025-02-01
S09179,E00102,Employee,Support,5,2023-11-09
S09180,E00203,Employee,Satisfaction,2,2023-12-25
S09181,C03192,Employee,Satisfaction,4,2024-02-07
S09182,C02070,Employee,Satisfaction,5,2023-12-28
S09183,C02355,Employee,Experience,3,2025-04-10
S09184,E00333,Customer,Net Promoter Score,5,2024-06-02
S09185,C00948,Employee,Experience,2,2025-02-18
S09186,E00421,Customer,Support,2,2025-01-19
S09187,E00373,Employee,Support,5,2023-12-26
S09188,C01282,Customer,Experience,1,2024-01-22
S09189,E00421,Customer,Satisfaction,4,2025-02-24
S09190,E00295,Customer,Net Promoter Score,3,2025-08-21
S09191,E00288,Customer,Experience,2,2024-03-30
S09192,E00378,Customer,Support,2,2024-12-30
S09193,C02169,Customer,Experience,4,2025-05-10
S09194,E00137,Employee,Net Promoter Score,1,2024-05-26
S09195,C04692,Customer,Support,1,2024-11-30
S09196,E00118,Customer,Support,4,2024-11-13
S09197,C01645,Customer,Experience,5,2023-10-07
S09198,E00218,Customer,Experience,5,2024-11-10
S09199,C03907,Customer,Net Promoter Score,3,2023-10-22
S09200,E00180,Customer,Net Promoter Score,1,2024-08-24
S09201,E00383,Employee,Satisfaction,5,2023-10-05
S09202,E00161,Employee,Net Promoter Score,5,2025-03-23
S09203,C04606,Employee,Satisfaction,1,2025-07-11
S09204,C00633,Employee,Net Promoter Score,5,2024-08-05
S09205,C00447,Customer,Net Promoter Score,4,2025-08-27
S09206,C02186,Employee,Satisfaction,3,2023-11-09
S09207,C04882,Employee,Support,2,2023-12-18
S09208,C03378,Customer,Experience,4,2023-10-14
S09209,C04633,Employee,Satisfaction,1,2024-08-25
S09210,C00002,Employee,Satisfaction,1,2025-08-09
S09211,C01693,Employee,Net Promoter Score,4,2025-05-19
S09212,E00166,Employee,Support,4,2024-08-09
S09213,C00683,Customer,Experience,2,2024-12-15
S09214,E00352,Customer,Satisfaction,2,2023-11-19
S09215,E00423,Employee,Experience,5,2023-11-21
S09216,E00084,Customer,Experience,5,2025-02-17
S09217,C01764,Employee,Support,1,2024-11-15
S09218,C01422,Employee,Net Promoter Score,5,2025-09-12
S09219,E00220,Employee,Experience,4,2024-12-24
S09220,E00360,Customer,Satisfaction,4,2024-06-11
S09221,E00274,Employee,Satisfaction,5,2024-12-20
S09222,C04525,Customer,Support,5,2025-08-29
S09223,E00119,Employee,Experience,5,2024-06-08
S09224,E00007,Customer,Net Promoter Score,1,2025-09-24
S09225,C04425,Employee,Support,1,2025-01-19
S09226,E00215,Customer,Experience,4,2024-05-13
S09227,E00425,Customer,Net Promoter Score,2,2024-08-01
S09228,C01837,Customer,Experience,1,2024-06-12
S09229,C04674,Customer,Experience,4,2025-09-03
S09230,E00065,Employee,Satisfaction,1,2025-09-27
S09231,C01909,Employee,Net Promoter Score,3,2024-03-28
S09232,E00217,Customer,Satisfaction,4,2024-01-19
S09233,C01762,Employee,Satisfaction,5,2025-08-02
S09234,C02936,Customer,Satisfaction,3,2025-06-30
S09235,E00256,Employee,Net Promoter Score,5,2024-04-30
S09236,E00020,Customer,Experience,1,2024-05-17
S09237,E00277,Employee,Net Promoter Score,3,2025-06-06
S09238,E00478,Employee,Satisfaction,1,2025-06-22
S09239,E00401,Employee,Net Promoter Score,5,2025-03-16
S09240,E00380,Employee,Satisfaction,3,2025-01-31
S09241,C03694,Employee,Satisfaction,2,2025-04-11
S09242,E00409,Employee,Experience,5,2023-11-02
S09243,C03277,Customer,Support,4,2024-10-28
S09244,E00497,Customer,Experience,1,2023-12-05
S09245,C03670,Customer,Experience,1,2025-02-11
S09246,C01735,Employee,Support,3,2025-04-17
S09247,C04000,Employee,Support,3,2024-07-21
S09248,C00336,Employee,Net Promoter Score,3,2024-10-20
S09249,E00348,Customer,Satisfaction,5,2024-07-10
S09250,C01615,Customer,Net Promoter Score,4,2023-11-07
S09251,C02429,Employee,Support,1,2025-06-29
S09252,E00010,Employee,Satisfaction,5,2025-02-10
S09253,C04328,Customer,Satisfaction,5,2025-08-25
S09254,C03927,Customer,Satisfaction,4,2025-06-09
S09255,E00361,Employee,Experience,4,2024-01-07
S09256,E00207,Customer,Satisfaction,4,2023-10-14
S09257,C04276,Customer,Support,3,2024-11-01
S09258,C03158,Employee,Support,1,2025-06-28
S09259,E00135,Employee,Experience,1,2024-03-21
S09260,E00199,Employee,Satisfaction,5,2025-05-06
S09261,C04543,Employee,Net Promoter Score,3,2024-04-08
S09262,E00179,Employee,Support,3,2024-08-06
S09263,C00069,Customer,Satisfaction,5,2024-06-14
S09264,E00429,Employee,Support,1,2023-10-26
S09265,C04878,Customer,Net Promoter Score,5,2025-03-27
S09266,C00664,Employee,Support,1,2024-11-21
S09267,C04538,Customer,Net Promoter Score,5,2025-01-26
S09268,C04972,Employee,Net Promoter Score,2,2025-01-17
S09269,C04505,Customer,Support,1,2025-03-30
S09270,C02596,Employee,Satisfaction,1,2024-05-27
S09271,C00128,Customer,Experience,2,2025-06-21
S09272,C03203,Customer,Experience,5,2024-08-04
S09273,C02440,Employee,Satisfaction,2,2023-10-08
S09274,C04212,Employee,Experience,1,2024-07-22
S09275,C01549,Employee,Experience,2,2024-02-29
S09276,E00484,Employee,Net Promoter Score,4,2025-08-31
S09277,C02374,Customer,Experience,5,2023-12-11
S09278,C00681,Employee,Net Promoter Score,5,2024-11-02
S09279,E00105,Customer,Net Promoter Score,1,2024-07-28
S09280,E00086,Employee,Net Promoter Score,4,2023-11-13
S09281,E00427,Employee,Support,2,2024-12-08
S09282,C02387,Customer,Experience,1,2024-09-18
S09283,E00051,Customer,Support,4,2025-03-27
S09284,C01897,Customer,Experience,3,2025-07-28
S09285,C00077,Customer,Support,3,2024-04-12
S09286,E00066,Employee,Support,2,2023-12-15
S09287,C01349,Employee,Satisfaction,5,2024-05-11
S09288,C00090,Customer,Support,5,2025-07-29
S09289,E00454,Customer,Satisfaction,1,2023-12-26
S09290,E00497,Employee,Satisfaction,2,2025-09-10
S09291,E00475,Employee,Support,5,2024-10-15
S09292,C02108,Employee,Net Promoter Score,2,2025-04-25
S09293,E00213,Employee,Support,4,2024-12-17
S09294,E00412,Customer,Experience,4,2025-05-15
S09295,E00353,Employee,Support,1,2024-01-02
S09296,E00308,Customer,Net Promoter Score,2,2024-06-12
S09297,C00810,Customer,Experience,1,2025-08-14
S09298,C02454,Customer,Satisfaction,1,2024-11-24
S09299,E00409,Customer,Net Promoter Score,4,2023-11-04
S09300,E00436,Employee,Satisfaction,5,2024-04-26
S09301,C04705,Employee,Experience,3,2024-09-24
S09302,C03498,Employee,Support,1,2024-01-17
S09303,E00355,Customer,Net Promoter Score,4,2024-05-05
S09304,C03197,Customer,Satisfaction,3,2023-11-24
S09305,E00381,Customer,Experience,2,2025-02-01
S09306,E00447,Customer,Net Promoter Score,1,2024-08-06
S09307,C03723,Customer,Experience,2,2025-08-02
S09308,E00131,Customer,Support,2,2024-07-16
S09309,E00437,Customer,Experience,3,2024-11-25
S09310,E00445,Employee,Experience,4,2025-09-24
S09311,E00014,Employee,Satisfaction,2,2024-04-20
S09312,C01492,Customer,Support,3,2025-04-06
S09313,C03948,Employee,Net Promoter Score,5,2025-05-29
S09314,E00167,Customer,Net Promoter Score,5,2024-04-22
S09315,E00243,Employee,Experience,3,2024-11-05
S09316,C01219,Employee,Satisfaction,1,2023-12-18
S09317,C02179,Customer,Support,5,2024-12-16
S09318,E00174,Employee,Support,1,2024-07-22
S09319,E00167,Employee,Net Promoter Score,1,2025-04-07
S09320,E00371,Customer,Experience,1,2024-09-21
S09321,E00264,Customer,Net Promoter Score,3,2025-06-15
S09322,E00166,Customer,Support,1,2025-04-16
S09323,E00017,Customer,Support,5,2024-08-27
S09324,E00427,Employee,Satisfaction,4,2024-10-30
S09325,E00218,Employee,Experience,1,2024-04-20
S09326,E00381,Employee,Support,4,2024-10-09
S09327,C01726,Customer,Experience,5,2024-03-02
S09328,E00059,Employee,Satisfaction,4,2024-12-29
S09329,E00223,Customer,Support,2,2025-01-15
S09330,C00105,Customer,Net Promoter Score,1,2024-05-01
S09331,C04572,Customer,Net Promoter Score,4,2023-10-25
S09332,E00160,Customer,Satisfaction,4,2024-05-19
S09333,E00112,Customer,Experience,2,2024-03-07
S09334,E00044,Employee,Net Promoter Score,3,2024-06-11
S09335,E00405,Employee,Support,4,2024-01-10
S09336,E00430,Customer,Satisfaction,2,2023-12-02
S09337,E00488,Customer,Experience,3,2024-05-23
S09338,C02234,Employee,Support,4,2024-12-29
S09339,E00049,Customer,Experience,1,2025-07-29
S09340,E00070,Customer,Satisfaction,1,2025-06-19
S09341,C00221,Employee,Satisfaction,1,2024-12-06
S09342,C01081,Customer,Support,1,2024-05-28
S09343,C02466,Employee,Satisfaction,1,2024-11-04
S09344,C04183,Employee,Support,2,2025-01-09
S09345,C04943,Customer,Support,3,2025-07-31
S09346,E00108,Employee,Experience,4,2025-09-12
S09347,C03275,Employee,Satisfaction,5,2025-09-25
S09348,E00130,Employee,Satisfaction,2,2025-04-25
S09349,E00245,Employee,Support,2,2023-10-05
S09350,E00101,Customer,Support,3,2025-01-12
S09351,E00463,Customer,Experience,5,2023-12-26
S09352,C04866,Customer,Net Promoter Score,2,2024-06-25
S09353,C03117,Employee,Satisfaction,5,2024-08-25
S09354,E00009,Customer,Satisfaction,4,2025-07-12
S09355,E00163,Customer,Satisfaction,4,2025-01-21
S09356,E00129,Employee,Support,4,2024-06-01
S09357,E00475,Customer,Experience,4,2024-07-23
S09358,E00043,Customer,Support,3,2025-10-02
S09359,E00324,Customer,Experience,3,2025-07-09
S09360,E00314,Employee,Experience,4,2024-06-05
S09361,C02530,Customer,Experience,1,2024-12-07
S09362,C03201,Employee,Satisfaction,2,2024-01-26
S09363,C01807,Customer,Support,3,2024-04-25
S09364,C04245,Customer,Support,3,2024-01-17
S09365,C01384,Customer,Support,4,2025-08-31
S09366,E00003,Employee,Net Promoter Score,1,2024-03-28
S09367,E00249,Customer,Experience,4,2024-10-28
S09368,C01363,Employee,Experience,3,2025-04-08
S09369,E00372,Employee,Experience,5,2025-03-13
S09370,C03199,Employee,Satisfaction,4,2025-08-23
S09371,C03544,Employee,Satisfaction,4,2024-11-23
S09372,C00763,Employee,Support,2,2025-07-31
S09373,E00225,Customer,Support,4,2024-03-08
S09374,E00348,Customer,Support,2,2024-04-25
S09375,C02870,Customer,Support,2,2024-04-02
S09376,C03306,Employee,Net Promoter Score,5,2025-01-25
S09377,C04305,Employee,Net Promoter Score,3,2025-03-07
S09378,E00301,Employee,Net Promoter Score,3,2023-11-28
S09379,E00288,Employee,Net Promoter Score,3,2024-11-17
S09380,C02632,Employee,Support,4,2024-10-03
S09381,E00367,Customer,Experience,1,2024-03-08
S09382,E00156,Employee,Net Promoter Score,3,2025-05-03
S09383,C04525,Customer,Support,4,2025-07-26
S09384,E00224,Customer,Support,3,2024-04-09
S09385,E00220,Employee,Net Promoter Score,2,2024-08-17
S09386,E00442,Customer,Net Promoter Score,4,2025-06-25
S09387,E00027,Customer,Satisfaction,1,2024-06-18
S09388,C03657,Customer,Net Promoter Score,5,2023-11-18
S09389,E00419,Customer,Satisfaction,4,2024-12-29
S09390,E00431,Customer,Net Promoter Score,5,2023-11-29
S09391,E00031,Employee,Experience,5,2025-07-02
S09392,C01809,Employee,Support,2,2024-07-02
S09393,C00175,Customer,Net Promoter Score,1,2024-01-10
S09394,E00431,Employee,Support,5,2025-09-01
S09395,E00242,Employee,Experience,4,2024-07-23
S09396,E00284,Customer,Net Promoter Score,1,2025-09-30
S09397,C01798,Customer,Support,1,2024-04-07
S09398,E00489,Employee,Support,2,2025-08-23
S09399,E00247,Employee,Support,4,2025-02-24
S09400,C04960,Employee,Experience,5,2025-08-14
S09401,E00062,Employee,Satisfaction,4,2024-11-21
S09402,E00199,Customer,Experience,2,2024-02-08
S09403,E00107,Customer,Satisfaction,3,2025-06-19
S09404,C02611,Employee,Support,5,2024-07-18
S09405,E00279,Employee,Satisfaction,3,2024-01-07
S09406,C03716,Employee,Satisfaction,2,2025-01-10
S09407,C00519,Employee,Net Promoter Score,2,2023-10-23
S09408,C02048,Customer,Net Promoter Score,5,2025-07-05
S09409,E00092,Employee,Net Promoter Score,3,2025-09-17
S09410,C02343,Employee,Satisfaction,5,2024-11-19
S09411,E00138,Employee,Experience,3,2023-11-01
S09412,C01635,Customer,Support,2,2024-08-10
S09413,C00630,Employee,Support,4,2024-04-02
S09414,E00013,Customer,Experience,1,2025-07-14
S09415,E00372,Employee,Satisfaction,4,2023-11-23
S09416,E00152,Customer,Satisfaction,4,2024-12-21
S09417,E00406,Employee,Satisfaction,5,2025-09-18
S09418,C02033,Employee,Experience,1,2024-04-21
S09419,C00751,Customer,Experience,1,2025-08-25
S09420,C02679,Employee,Net Promoter Score,2,2025-07-12
S09421,E00255,Customer,Net Promoter Score,2,2024-07-06
S09422,E00191,Employee,Satisfaction,1,2025-03-19
S09423,E00056,Employee,Experience,3,2024-05-28
S09424,E00342,Employee,Net Promoter Score,2,2025-07-06
