redemption_id,customer_id,reward_type,date
RW9419,C00314,Event Ticket,2024-10-21
RW9420,C00404,Data Voucher,2020-02-05
RW9421,C00411,Data Voucher,2023-06-22
RW9422,C00345,Event Ticket,2020-11-07
RW9423,C00005,Event Ticket,2024-09-12
RW9424,C00481,Discount Coupon,2020-10-11
RW9425,C00468,Event Ticket,2023-11-16
RW9426,C00301,Data Voucher,2020-06-02
RW9427,C00448,Event Ticket,2021-01-01
RW9428,C00199,Discount Coupon,2020-03-03
RW9429,C00194,Event Ticket,2022-05-04
RW9430,C00329,Discount Coupon,2021-03-31
RW9431,C00368,Data Voucher,2022-10-18
RW9432,C00410,Data Voucher,2024-01-25
RW9433,C00446,Event Ticket,2023-06-06
RW9434,C00251,Discount Coupon,2023-07-01
RW9435,C00365,Data Voucher,2023-01-16
RW9436,C00023,Data Voucher,2025-04-27
RW9437,C00120,Event Ticket,2024-08-14
RW9438,C00324,Discount Coupon,2022-09-22
RW9439,C00312,Discount Coupon,2022-09-13
RW9440,C00357,Data Voucher,2025-08-16
RW9441,C00284,Data Voucher,2022-03-27
RW9442,C00179,Discount Coupon,2021-07-03
RW9443,C00428,Discount Coupon,2021-02-01
RW9444,C00433,Discount Coupon,2020-08-09
RW9445,C00039,Data Voucher,2021-08-25
RW9446,C00202,Discount Coupon,2020-03-15
RW9447,C00359,Discount Coupon,2025-05-25
RW9448,C00484,Data Voucher,2022-07-03
RW9449,C00451,Discount Coupon,2020-03-24
RW9450,C00440,Discount Coupon,2025-04-06
RW9451,C00287,Event Ticket,2023-01-14
RW9452,C00318,Event Ticket,2022-11-25
RW9453,C00120,Data Voucher,2021-04-25
RW9454,C00112,Event Ticket,2023-11-08
RW9455,C00062,Data Voucher,2024-03-27
RW9456,C00462,Event Ticket,2024-04-13
RW9457,C00092,Event Ticket,2021-07-26
RW9458,C00035,Data Voucher,2022-05-05
RW9459,C00158,Data Voucher,2023-02-12
RW9460,C00286,Data Voucher,2023-09-20
RW9461,C00404,Discount Coupon,2023-04-23
RW9462,C00247,Data Voucher,2023-09-27
RW9463,C00300,Discount Coupon,2022-01-01
RW9464,C00048,Discount Coupon,2020-05-10
RW9465,C00101,Data Voucher,2025-07-07
RW9466,C00458,Discount Coupon,2021-04-25
RW9467,C00054,Data Voucher,2025-09-20
RW9468,C00496,Discount Coupon,2023-04-14
RW9469,C00122,Discount Coupon,2022-01-28
RW9470,C00474,Data Voucher,2025-07-14
RW9471,C00011,Event Ticket,2023-09-10
RW9472,C00483,Discount Coupon,2020-08-22
RW9473,C00490,Event Ticket,2025-09-10
RW9474,C00456,Data Voucher,2020-12-31
RW9475,C00024,Event Ticket,2025-01-03
RW9476,C00315,Event Ticket,2023-01-26
RW9477,C00316,Discount Coupon,2020-02-07
RW9478,C00016,Event Ticket,2021-01-02
RW9479,C00037,Event Ticket,2023-05-06
RW9480,C00455,Discount Coupon,2023-10-22
RW9481,C00393,Event Ticket,2020-11-13
RW9482,C00159,Discount Coupon,2023-02-08
RW9483,C00337,Data Voucher,2023-02-03
RW9484,C00094,Data Voucher,2023-02-05
RW9485,C00038,Event Ticket,2021-09-29
RW9486,C00152,Event Ticket,2025-01-01
RW9487,C00463,Discount Coupon,2022-03-25
RW9488,C00465,Event Ticket,2020-04-11
RW9489,C00107,Event Ticket,2021-04-10
RW9490,C00143,Discount Coupon,2023-11-11
RW9491,C00020,Discount Coupon,2021-04-30
RW9492,C00424,Data Voucher,2020-05-29
RW9493,C00137,Data Voucher,2020-08-25
RW9494,C00073,Data Voucher,2023-09-29
RW9495,C00092,Data Voucher,2024-11-04
RW9496,C00416,Data Voucher,2023-10-18
RW9497,C00221,Event Ticket,2025-03-18
RW9498,C00183,Data Voucher,2023-08-29
RW9499,C00263,Data Voucher,2025-03-19
RW9500,C00051,Data Voucher,2024-01-21
RW9501,C00164,Event Ticket,2022-01-22
RW9502,C00115,Data Voucher,2022-01-02
RW9503,C00173,Data Voucher,2020-10-08
RW9504,C00001,Event Ticket,2023-01-22
RW9505,C00479,Discount Coupon,2021-09-18
RW9506,C00209,Data Voucher,2024-05-17
RW9507,C00365,Discount Coupon,2023-07-28
RW9508,C00418,Discount Coupon,2021-05-09
RW9509,C00023,Data Voucher,2025-01-09
RW9510,C00395,Discount Coupon,2021-05-27
RW9511,C00491,Discount Coupon,2023-11-08
RW9512,C00125,Discount Coupon,2024-11-15
RW9513,C00060,Event Ticket,2024-09-15
RW9514,C00154,Data Voucher,2021-11-24
RW9515,C00337,Event Ticket,2020-09-24
RW9516,C00349,Event Ticket,2025-01-30
RW9517,C00495,Data Voucher,2020-01-18
RW9518,C00240,Data Voucher,2025-07-06
RW9519,C00144,Event Ticket,2023-04-07
RW9520,C00177,Event Ticket,2023-10-27
RW9521,C00359,Data Voucher,2023-12-07
RW9522,C00466,Event Ticket,2022-09-08
RW9523,C00072,Data Voucher,2025-06-08
RW9524,C00083,Data Voucher,2020-04-27
RW9525,C00439,Event Ticket,2023-10-06
RW9526,C00376,Event Ticket,2022-06-22
RW9527,C00288,Discount Coupon,2022-04-17
RW9528,C00337,Data Voucher,2020-06-29
RW9529,C00409,Discount Coupon,2021-07-28
RW9530,C00380,Discount Coupon,2020-03-10
RW9531,C00215,Data Voucher,2025-05-07
RW9532,C00347,Event Ticket,2020-06-14
RW9533,C00497,Discount Coupon,2023-05-27
RW9534,C00317,Discount Coupon,2025-09-19
RW9535,C00336,Discount Coupon,2020-02-18
RW9536,C00032,Event Ticket,2021-06-01
RW9537,C00409,Discount Coupon,2025-05-21
RW9538,C00235,Data Voucher,2024-02-05
RW9539,C00270,Discount Coupon,2023-01-20
RW9540,C00199,Data Voucher,2020-09-13
RW9541,C00203,Discount Coupon,2025-03-30
RW9542,C00023,Data Voucher,2025-06-22
RW9543,C00003,Event Ticket,2020-06-24
RW9544,C00364,Event Ticket,2021-04-04
RW9545,C00476,Event Ticket,2021-06-23
RW9546,C00077,Discount Coupon,2023-11-14
RW9547,C00036,Discount Coupon,2024-01-31
RW9548,C00313,Data Voucher,2025-04-26
RW9549,C00144,Event Ticket,2021-02-06
RW9550,C00053,Event Ticket,2021-01-07
RW9551,C00428,Data Voucher,2025-04-20
RW9552,C00342,Discount Coupon,2025-08-01
RW9553,C00206,Data Voucher,2024-11-30
RW9554,C00266,Event Ticket,2020-07-24
RW9555,C00199,Event Ticket,2020-06-09
RW9556,C00468,Event Ticket,2024-10-23
RW9557,C00454,Discount Coupon,2022-10-03
RW9558,C00490,Data Voucher,2021-09-20
RW9559,C00280,Event Ticket,2020-11-10
RW9560,C00247,Discount Coupon,2024-10-13
RW9561,C00325,Discount Coupon,2024-10-18
RW9562,C00450,Event Ticket,2025-06-08
RW9563,C00107,Discount Coupon,2024-04-10
RW9564,C00390,Discount Coupon,2020-04-20
RW9565,C00265,Data Voucher,2021-03-01
RW9566,C00318,Data Voucher,2021-07-04
RW9567,C00154,Event Ticket,2023-07-10
RW9568,C00418,Data Voucher,2025-05-31
RW9569,C00172,Data Voucher,2022-08-21
RW9570,C00260,Event Ticket,2025-07-07
RW9571,C00247,Data Voucher,2024-11-28
RW9572,C00066,Data Voucher,2025-02-07
RW9573,C00495,Data Voucher,2024-08-09
RW9574,C00367,Discount Coupon,2023-01-29
RW9575,C00220,Data Voucher,2025-06-30
RW9576,C00075,Discount Coupon,2023-09-28
RW9577,C00061,Discount Coupon,2024-05-11
RW9578,C00369,Event Ticket,2024-02-24
RW9579,C00455,Data Voucher,2021-02-10
RW9580,C00472,Data Voucher,2023-01-12
RW9581,C00031,Discount Coupon,2020-05-25
RW9582,C00248,Event Ticket,2024-01-12
RW9583,C00329,Discount Coupon,2020-05-04
RW9584,C00211,Discount Coupon,2024-01-15
RW9585,C00179,Data Voucher,2022-12-22
RW9586,C00440,Event Ticket,2025-01-11
RW9587,C00237,Event Ticket,2024-05-10
RW9588,C00465,Discount Coupon,2022-04-22
RW9589,C00371,Discount Coupon,2021-03-02
RW9590,C00100,Event Ticket,2020-08-04
RW9591,C00102,Discount Coupon,2023-01-07
RW9592,C00444,Event Ticket,2022-02-21
RW9593,C00499,Discount Coupon,2023-04-16
RW9594,C00224,Discount Coupon,2023-10-17
RW9595,C00238,Data Voucher,2024-08-24
RW9596,C00360,Discount Coupon,2020-09-16
RW9597,C00458,Event Ticket,2024-11-22
RW9598,C00108,Discount Coupon,2024-03-09
RW9599,C00012,Data Voucher,2022-10-15
RW9600,C00489,Data Voucher,2024-04-12
RW9601,C00296,Discount Coupon,2022-12-04
RW9602,C00255,Data Voucher,2025-07-17
RW9603,C00489,Event Ticket,2021-07-30
RW9604,C00449,Discount Coupon,2022-01-05
RW9605,C00009,Data Voucher,2024-05-07
RW9606,C00085,Event Ticket,2020-04-24
RW9607,C00497,Event Ticket,2022-08-09
RW9608,C00091,Event Ticket,2022-04-19
RW9609,C00183,Event Ticket,2023-09-02
RW9610,C00322,Discount Coupon,2025-04-22
RW9611,C00323,Event Ticket,2021-01-30
RW9612,C00049,Discount Coupon,2024-07-05
RW9613,C00016,Data Voucher,2022-08-23
RW9614,C00074,Data Voucher,2020-02-03
RW9615,C00370,Discount Coupon,2021-08-31
RW9616,C00038,Event Ticket,2022-05-08
RW9617,C00134,Discount Coupon,2023-10-15
RW9618,C00298,Data Voucher,2021-01-17
RW9619,C00235,Event Ticket,2020-06-30
RW9620,C00145,Event Ticket,2025-05-29
RW9621,C00313,Discount Coupon,2021-03-18
RW9622,C00320,Data Voucher,2025-03-23
RW9623,C00436,Discount Coupon,2021-03-18
RW9624,C00416,Event Ticket,2020-10-28
RW9625,C00045,Event Ticket,2024-01-16
RW9626,C00015,Discount Coupon,2024-03-17
RW9627,C00094,Discount Coupon,2023-03-27
RW9628,C00420,Event Ticket,2023-10-09
RW9629,C00352,Discount Coupon,2025-06-15
RW9630,C00061,Event Ticket,2024-08-05
RW9631,C00239,Event Ticket,2023-01-04
RW9632,C00458,Event Ticket,2021-01-30
RW9633,C00181,Data Voucher,2021-07-15
RW9634,C00192,Event Ticket,2021-09-01
RW9635,C00408,Discount Coupon,2023-12-25
RW9636,C00059,Discount Coupon,2025-01-29
RW9637,C00084,Discount Coupon,2021-01-30
RW9638,C00141,Event Ticket,2024-11-23
RW9639,C00345,Data Voucher,2021-02-23
RW9640,C00114,Data Voucher,2022-11-05
RW9641,C00331,Data Voucher,2024-09-30
RW9642,C00017,Discount Coupon,2020-04-29
RW9643,C00367,Event Ticket,2023-10-01
RW9644,C00140,Event Ticket,2021-11-18
RW9645,C00227,Discount Coupon,2020-01-11
RW9646,C00017,Data Voucher,2020-12-10
RW9647,C00349,Event Ticket,2023-08-10
RW9648,C00180,Data Voucher,2020-09-18
RW9649,C00194,Discount Coupon,2022-09-02
RW9650,C00034,Discount Coupon,2021-01-24
RW9651,C00121,Event Ticket,2020-10-09
RW9652,C00169,Event Ticket,2023-07-24
RW9653,C00397,Discount Coupon,2020-02-12
RW9654,C00225,Data Voucher,2021-08-18
RW9655,C00023,Data Voucher,2024-08-21
RW9656,C00302,Discount Coupon,2024-09-30
RW9657,C00056,Discount Coupon,2025-07-03
RW9658,C00378,Discount Coupon,2021-08-08
RW9659,C00238,Discount Coupon,2024-10-25
RW9660,C00334,Discount Coupon,2024-02-23
RW9661,C00200,Data Voucher,2021-03-30
RW9662,C00190,Event Ticket,2023-05-24
RW9663,C00442,Data Voucher,2021-08-03
RW9664,C00405,Discount Coupon,2024-12-07
RW9665,C00242,Data Voucher,2024-02-15
RW9666,C00072,Data Voucher,2021-08-03
RW9667,C00084,Data Voucher,2023-05-18
RW9668,C00335,Event Ticket,2024-05-06
RW9669,C00193,Data Voucher,2024-08-27
RW9670,C00268,Discount Coupon,2020-05-13
RW9671,C00210,Data Voucher,2024-03-22
RW9672,C00374,Event Ticket,2021-05-08
RW9673,C00170,Event Ticket,2024-04-21
RW9674,C00193,Discount Coupon,2025-08-05
RW9675,C00048,Data Voucher,2020-02-29
RW9676,C00100,Event Ticket,2024-01-20
RW9677,C00047,Data Voucher,2020-12-08
RW9678,C00490,Data Voucher,2020-10-11
RW9679,C00257,Discount Coupon,2024-01-22
RW9680,C00245,Data Voucher,2024-09-14
RW9681,C00124,Event Ticket,2022-12-10
RW9682,C00121,Data Voucher,2021-05-29
RW9683,C00169,Data Voucher,2020-10-05
RW9684,C00330,Data Voucher,2022-04-12
RW9685,C00421,Data Voucher,2021-06-29
RW9686,C00350,Data Voucher,2021-07-10
RW9687,C00440,Discount Coupon,2025-03-14
RW9688,C00189,Event Ticket,2022-10-22
RW9689,C00418,Event Ticket,2025-08-02
RW9690,C00222,Discount Coupon,2024-11-12
RW9691,C00156,Data Voucher,2022-01-07
RW9692,C00423,Discount Coupon,2025-09-09
RW9693,C00468,Event Ticket,2022-02-01
RW9694,C00493,Discount Coupon,2024-01-10
RW9695,C00096,Event Ticket,2023-11-17
RW9696,C00051,Discount Coupon,2025-04-24
RW9697,C00482,Data Voucher,2025-03-14
RW9698,C00230,Data Voucher,2022-09-15
RW9699,C00343,Event Ticket,2021-04-03
RW9700,C00420,Discount Coupon,2023-01-28
RW9701,C00250,Data Voucher,2025-02-25
RW9702,C00325,Discount Coupon,2021-02-27
RW9703,C00433,Data Voucher,2024-12-17
RW9704,C00319,Event Ticket,2020-01-31
RW9705,C00254,Data Voucher,2025-01-27
RW9706,C00135,Discount Coupon,2022-12-09
RW9707,C00209,Discount Coupon,2021-02-03
RW9708,C00439,Data Voucher,2021-11-25
RW9709,C00409,Discount Coupon,2024-10-28
RW9710,C00389,Data Voucher,2024-10-17
RW9711,C00358,Data Voucher,2023-11-13
RW9712,C00282,Data Voucher,2022-01-10
RW9713,C00291,Event Ticket,2025-09-15
RW9714,C00389,Data Voucher,2024-10-02
RW9715,C00459,Discount Coupon,2022-04-05
RW9716,C00211,Event Ticket,2023-05-17
RW9717,C00402,Data Voucher,2024-12-04
RW9718,C00207,Discount Coupon,2021-10-11
RW9719,C00091,Discount Coupon,2021-04-12
RW9720,C00327,Event Ticket,2024-02-19
RW9721,C00283,Data Voucher,2021-04-07
RW9722,C00490,Data Voucher,2021-06-12
RW9723,C00184,Data Voucher,2020-03-01
RW9724,C00032,Discount Coupon,2020-04-19
RW9725,C00101,Event Ticket,2021-04-29
RW9726,C00285,Data Voucher,2023-06-14
RW9727,C00210,Event Ticket,2022-06-07
RW9728,C00050,Discount Coupon,2025-05-14
RW9729,C00115,Data Voucher,2022-11-28
RW9730,C00305,Discount Coupon,2020-12-31
RW9731,C00400,Data Voucher,2023-05-11
RW9732,C00158,Data Voucher,2020-04-18
RW9733,C00413,Event Ticket,2025-07-07
RW9734,C00213,Event Ticket,2023-03-06
RW9735,C00103,Event Ticket,2025-01-25
RW9736,C00098,Event Ticket,2021-03-24
RW9737,C00230,Data Voucher,2023-11-04
RW9738,C00014,Event Ticket,2023-08-21
RW9739,C00312,Discount Coupon,2020-01-11
RW9740,C00150,Event Ticket,2024-03-22
RW9741,C00265,Discount Coupon,2023-06-17
RW9742,C00066,Data Voucher,2023-07-10
RW9743,C00468,Data Voucher,2020-11-14
RW9744,C00314,Discount Coupon,2024-05-17
RW9745,C00362,Data Voucher,2022-04-06
RW9746,C00280,Data Voucher,2021-08-14
RW9747,C00154,Event Ticket,2023-01-09
RW9748,C00285,Data Voucher,2022-01-15
RW9749,C00111,Event Ticket,2022-03-25
RW9750,C00004,Data Voucher,2025-01-11
RW9751,C00227,Data Voucher,2022-12-21
RW9752,C00310,Discount Coupon,2023-08-13
RW9753,C00166,Event Ticket,2022-01-25
RW9754,C00069,Data Voucher,2023-02-14
RW9755,C00366,Discount Coupon,2022-03-11
RW9756,C00408,Discount Coupon,2023-06-24
RW9757,C00055,Discount Coupon,2023-07-17
RW9758,C00361,Discount Coupon,2021-03-20
RW9759,C00138,Data Voucher,2020-03-09
RW9760,C00371,Discount Coupon,2024-11-21
RW9761,C00013,Event Ticket,2022-06-26
RW9762,C00474,Event Ticket,2023-12-26
RW9763,C00258,Discount Coupon,2023-07-16
RW9764,C00404,Event Ticket,2023-04-14
RW9765,C00435,Event Ticket,2023-04-03
RW9766,C00428,Data Voucher,2023-12-15
RW9767,C00016,Event Ticket,2023-12-20
RW9768,C00284,Data Voucher,2020-12-19
RW9769,C00105,Discount Coupon,2022-02-19
RW9770,C00240,Event Ticket,2021-10-22
RW9771,C00245,Data Voucher,2025-06-13
RW9772,C00102,Data Voucher,2025-03-26
RW9773,C00140,Data Voucher,2023-11-05
RW9774,C00373,Data Voucher,2025-01-15
RW9775,C00469,Discount Coupon,2022-09-07
RW9776,C00042,Discount Coupon,2025-09-11
RW9777,C00235,Discount Coupon,2020-06-19
RW9778,C00477,Event Ticket,2025-03-31
RW9779,C00352,Discount Coupon,2023-08-07
RW9780,C00339,Data Voucher,2020-01-31
RW9781,C00430,Event Ticket,2024-06-03
RW9782,C00440,Event Ticket,2020-08-22
RW9783,C00219,Discount Coupon,2022-10-30
RW9784,C00201,Event Ticket,2021-09-23
RW9785,C00089,Event Ticket,2022-11-02
RW9786,C00140,Discount Coupon,2020-02-03
RW9787,C00247,Discount Coupon,2020-10-26
RW9788,C00097,Discount Coupon,2025-06-09
RW9789,C00174,Event Ticket,2022-08-29
RW9790,C00453,Event Ticket,2020-09-27
RW9791,C00178,Data Voucher,2022-09-29
RW9792,C00402,Data Voucher,2024-07-16
RW9793,C00147,Discount Coupon,2020-04-12
RW9794,C00305,Event Ticket,2022-09-24
RW9795,C00201,Data Voucher,2023-04-18
RW9796,C00227,Data Voucher,2024-03-12
RW9797,C00275,Data Voucher,2021-11-01
RW9798,C00434,Data Voucher,2023-09-20
RW9799,C00097,Data Voucher,2024-05-18
RW9800,C00067,Data Voucher,2025-08-11
RW9801,C00025,Discount Coupon,2024-05-01
RW9802,C00143,Event Ticket,2023-02-04
RW9803,C00209,Data Voucher,2025-03-06
RW9804,C00243,Data Voucher,2022-10-17
RW9805,C00121,Data Voucher,2023-11-26
RW9806,C00006,Discount Coupon,2021-03-02
RW9807,C00495,Data Voucher,2022-02-06
RW9808,C00370,Discount Coupon,2022-01-31
RW9809,C00399,Discount Coupon,2022-01-11
RW9810,C00221,Discount Coupon,2020-08-10
RW9811,C00331,Data Voucher,2023-01-11
RW9812,C00298,Data Voucher,2025-01-20
RW9813,C00084,Event Ticket,2022-11-02
RW9814,C00336,Data Voucher,2022-03-06
RW9815,C00240,Discount Coupon,2021-06-16
RW9816,C00039,Data Voucher,2022-02-02
RW9817,C00092,Discount Coupon,2020-10-21
RW9818,C00249,Discount Coupon,2025-06-29
RW9819,C00456,Data Voucher,2020-01-09
RW9820,C00156,Event Ticket,2023-07-30
RW9821,C00432,Event Ticket,2023-11-17
RW9822,C00362,Discount Coupon,2024-05-31
RW9823,C00050,Discount Coupon,2024-04-23
RW9824,C00157,Discount Coupon,2020-01-03
RW9825,C00400,Data Voucher,2025-07-11
RW9826,C00074,Discount Coupon,2021-09-03
RW9827,C00296,Data Voucher,2022-08-17
RW9828,C00180,Event Ticket,2020-01-28
RW9829,C00068,Event Ticket,2024-09-11
RW9830,C00310,Data Voucher,2025-01-13
RW9831,C00053,Discount Coupon,2020-05-11
RW9832,C00276,Data Voucher,2021-03-19
RW9833,C00057,Discount Coupon,2023-04-13
RW9834,C00438,Data Voucher,2024-06-23
RW9835,C00103,Data Voucher,2025-09-12
RW9836,C00480,Data Voucher,2023-05-23
RW9837,C00132,Data Voucher,2025-08-15
RW9838,C00097,Data Voucher,2023-01-15
RW9839,C00238,Discount Coupon,2021-12-27
RW9840,C00164,Event Ticket,2024-08-26
RW9841,C00427,Event Ticket,2022-08-06
RW9842,C00236,Event Ticket,2021-08-25
RW9843,C00431,Discount Coupon,2024-05-06
RW9844,C00344,Event Ticket,2020-10-13
RW9845,C00386,Data Voucher,2022-04-30
RW9846,C00177,Event Ticket,2025-08-11
RW9847,C00272,Discount Coupon,2025-09-25
RW9848,C00300,Event Ticket,2024-01-09
RW9849,C00311,Data Voucher,2024-08-07
RW9850,C00031,Event Ticket,2023-05-31
RW9851,C00131,Discount Coupon,2022-03-11
RW9852,C00380,Data Voucher,2025-08-21
RW9853,C00284,Discount Coupon,2021-01-02
RW9854,C00350,Discount Coupon,2020-08-15
RW9855,C00217,Data Voucher,2020-06-01
RW9856,C00393,Data Voucher,2020-10-25
RW9857,C00333,Discount Coupon,2022-06-04
RW9858,C00465,Data Voucher,2021-12-11
RW9859,C00300,Data Voucher,2023-08-23
RW9860,C00049,Event Ticket,2022-03-09
RW9861,C00286,Discount Coupon,2020-02-23
RW9862,C00002,Discount Coupon,2020-10-31
RW9863,C00142,Discount Coupon,2020-07-14
RW9864,C00348,Event Ticket,2025-04-23
RW9865,C00341,Discount Coupon,2021-08-18
RW9866,C00450,Discount Coupon,2021-07-26
RW9867,C00462,Discount Coupon,2024-10-19
RW9868,C00234,Event Ticket,2020-09-11
RW9869,C00229,Event Ticket,2023-12-10
RW9870,C00018,Event Ticket,2023-12-19
RW9871,C00083,Event Ticket,2024-08-28
RW9872,C00333,Data Voucher,2023-11-30
RW9873,C00062,Event Ticket,2024-09-18
RW9874,C00065,Data Voucher,2023-05-14
RW9875,C00156,Event Ticket,2024-07-27
RW9876,C00355,Data Voucher,2022-10-04
RW9877,C00159,Discount Coupon,2024-05-23
RW9878,C00014,Discount Coupon,2023-05-24
RW9879,C00156,Event Ticket,2025-06-13
RW9880,C00147,Discount Coupon,2023-02-21
RW9881,C00059,Discount Coupon,2022-04-04
RW9882,C00339,Discount Coupon,2021-01-24
RW9883,C00033,Event Ticket,2025-01-09
RW9884,C00302,Discount Coupon,2022-03-30
RW9885,C00178,Event Ticket,2021-12-24
RW9886,C00052,Discount Coupon,2020-08-31
RW9887,C00479,Event Ticket,2021-07-18
RW9888,C00264,Event Ticket,2021-04-01
RW9889,C00122,Discount Coupon,2024-07-15
RW9890,C00037,Data Voucher,2020-01-21
RW9891,C00380,Event Ticket,2023-02-14
RW9892,C00483,Event Ticket,2024-11-29
RW9893,C00459,Discount Coupon,2025-03-15
RW9894,C00292,Data Voucher,2020-11-13
RW9895,C00020,Data Voucher,2024-04-10
RW9896,C00333,Event Ticket,2020-03-28
RW9897,C00312,Data Voucher,2024-11-26
RW9898,C00137,Event Ticket,2025-01-17
RW9899,C00436,Discount Coupon,2024-10-16
RW9900,C00345,Event Ticket,2025-09-27
RW9901,C00310,Event Ticket,2022-11-30
RW9902,C00280,Event Ticket,2024-10-16
RW9903,C00207,Data Voucher,2024-10-16
RW9904,C00437,Data Voucher,2020-11-27
RW9905,C00396,Data Voucher,2023-05-17
RW9906,C00493,Discount Coupon,2025-06-10
RW9907,C00339,Discount Coupon,2025-06-18
RW9908,C00488,Data Voucher,2023-04-06
RW9909,C00175,Data Voucher,2020-07-06
RW9910,C00350,Discount Coupon,2025-01-04
RW9911,C00316,Data Voucher,2020-08-24
RW9912,C00214,Event Ticket,2023-04-05
RW9913,C00378,Data Voucher,2021-06-29
RW9914,C00166,Data Voucher,2020-04-24
RW9915,C00226,Event Ticket,2023-04-13
RW9916,C00035,Discount Coupon,2021-01-31
RW9917,C00127,Data Voucher,2020-12-16
RW9918,C00401,Discount Coupon,2022-01-20
RW9919,C00094,Discount Coupon,2024-04-20
RW9920,C00150,Discount Coupon,2020-08-04
RW9921,C00339,Data Voucher,2022-05-25
RW9922,C00367,Data Voucher,2021-12-03
RW9923,C00038,Discount Coupon,2024-04-16
RW9924,C00297,Discount Coupon,2021-02-27
RW9925,C00185,Event Ticket,2024-07-05
RW9926,C00450,Event Ticket,2023-03-18
RW9927,C00082,Event Ticket,2021-11-02
RW9928,C00026,Event Ticket,2021-04-15
RW9929,C00109,Event Ticket,2025-03-26
RW9930,C00018,Discount Coupon,2020-01-17
RW9931,C00186,Event Ticket,2024-08-11
RW9932,C00397,Data Voucher,2023-08-01
RW9933,C00288,Data Voucher,2020-09-23
RW9934,C00233,Data Voucher,2025-01-13
RW9935,C00411,Event Ticket,2023-07-22
RW9936,C00367,Discount Coupon,2024-09-19
RW9937,C00181,Data Voucher,2022-09-01
RW9938,C00093,Discount Coupon,2020-02-19
RW9939,C00015,Discount Coupon,2020-03-30
RW9940,C00063,Data Voucher,2020-04-23
RW9941,C00288,Data Voucher,2022-08-14
RW9942,C00475,Event Ticket,2024-12-14
RW9943,C00164,Event Ticket,2021-11-08
RW9944,C00326,Discount Coupon,2024-11-24
RW9945,C00495,Discount Coupon,2025-04-29
RW9946,C00380,Event Ticket,2024-07-15
RW9947,C00203,Data Voucher,2023-01-15
RW9948,C00428,Event Ticket,2023-06-23
RW9949,C00491,Discount Coupon,2021-07-06
RW9950,C00106,Event Ticket,2022-04-08
RW9951,C00497,Discount Coupon,2025-03-01
RW9952,C00381,Event Ticket,2022-11-10
RW9953,C00058,Data Voucher,2022-05-29
RW9954,C00449,Data Voucher,2023-10-10
RW9955,C00469,Event Ticket,2021-12-23
RW9956,C00301,Event Ticket,2024-01-17
RW9957,C00189,Data Voucher,2024-01-06
RW9958,C00426,Data Voucher,2022-12-31
RW9959,C00191,Event Ticket,2023-12-05
RW9960,C00097,Data Voucher,2024-03-21
RW9961,C00081,Discount Coupon,2022-11-10
RW9962,C00096,Discount Coupon,2022-02-09
RW9963,C00225,Discount Coupon,2025-01-23
RW9964,C00371,Event Ticket,2020-09-01
RW9965,C00209,Event Ticket,2020-09-10
RW9966,C00374,Event Ticket,2023-02-02
RW9967,C00463,Event Ticket,2021-05-17
RW9968,C00127,Discount Coupon,2024-10-24
RW9969,C00248,Event Ticket,2021-08-28
RW9970,C00045,Data Voucher,2025-01-24
RW9971,C00239,Discount Coupon,2025-05-07
RW9972,C00369,Data Voucher,2020-03-06
RW9973,C00367,Event Ticket,2024-02-22
RW9974,C00087,Event Ticket,2025-05-11
