employee_id,department,role,completed_trainings,preferred_learning_mode
E8461,IT,Analyst,5,Video
E8462,Finance,Intern,7,Video
E8463,HR,Executive,7,Video
E8464,Marketing,Executive,6,Text
E8465,Marketing,Analyst,10,Video
E8466,Finance,Manager,9,Text
E8467,IT,Analyst,8,Interactive
E8468,IT,Manager,7,Video
E8469,IT,Executive,1,Interactive
E8470,IT,Executive,1,Video
E8471,Operations,Executive,1,Text
E8472,Marketing,Executive,1,Video
E8473,IT,Executive,0,Text
E8474,HR,Intern,7,Interactive
E8475,Marketing,Executive,4,Interactive
E8476,Marketing,Intern,6,Video
E8477,Finance,Analyst,2,Text
E8478,Marketing,Analyst,4,Text
E8479,Marketing,Manager,5,Text
E8480,Operations,Executive,0,Text
E8481,IT,Manager,4,Text
E8482,Marketing,Executive,3,Interactive
E8483,IT,Analyst,8,Interactive
E8484,IT,Intern,2,Text
E8485,Marketing,Analyst,8,Interactive
E8486,HR,Analyst,4,Video
E8487,Operations,Analyst,4,Video
E8488,Operations,Analyst,8,Interactive
E8489,Operations,Intern,9,Text
E8490,Operations,Intern,9,Text
E8491,Operations,Executive,4,Video
E8492,Finance,Analyst,1,Interactive
E8493,Finance,Executive,5,Text
E8494,Operations,Analyst,10,Video
E8495,HR,Analyst,2,Interactive
E8496,HR,Manager,5,Text
E8497,HR,Analyst,4,Text
E8498,Marketing,Manager,1,Video
E8499,Finance,Manager,8,Text
E8500,Marketing,Intern,2,Text
E8501,Finance,Analyst,4,Video
E8502,Marketing,Intern,7,Text
E8503,Marketing,Executive,7,Interactive
E8504,Finance,Executive,7,Video
E8505,IT,Analyst,1,Video
E8506,IT,Intern,0,Interactive
E8507,HR,Analyst,10,Text
E8508,HR,Intern,10,Interactive
E8509,Operations,Executive,9,Interactive
E8510,HR,Executive,0,Video
E8511,Operations,Manager,5,Video
E8512,Operations,Manager,8,Text
E8513,HR,Intern,1,Video
E8514,IT,Executive,0,Video
E8515,Marketing,Executive,8,Text
E8516,Finance,Analyst,1,Interactive
E8517,HR,Manager,1,Text
E8518,HR,Executive,2,Interactive
E8519,HR,Executive,4,Video
E8520,HR,Executive,6,Text
E8521,HR,Executive,9,Interactive
E8522,Finance,Manager,1,Video
E8523,Marketing,Executive,5,Text
E8524,IT,Executive,1,Video
E8525,Operations,Manager,10,Interactive
E8526,HR,Manager,9,Video
E8527,HR,Analyst,6,Video
E8528,Finance,Executive,4,Interactive
E8529,IT,Analyst,5,Text
E8530,IT,Executive,6,Interactive
E8531,Finance,Manager,3,Video
E8532,IT,Executive,6,Interactive
E8533,Finance,Intern,5,Interactive
E8534,IT,Executive,0,Interactive
E8535,Marketing,Executive,1,Text
E8536,Operations,Analyst,9,Interactive
E8537,IT,Intern,6,Video
E8538,Operations,Manager,3,Interactive
E8539,Marketing,Analyst,1,Video
E8540,Finance,Intern,3,Interactive
E8541,Operations,Executive,0,Interactive
E8542,IT,Manager,5,Interactive
E8543,Finance,Executive,5,Video
E8544,HR,Intern,3,Interactive
E8545,Finance,Intern,1,Video
E8546,Operations,Analyst,3,Video
E8547,Operations,Executive,6,Text
E8548,Operations,Intern,6,Interactive
E8549,Finance,Intern,10,Text
E8550,Operations,Intern,6,Text
E8551,IT,Analyst,1,Text
E8552,Marketing,Manager,1,Interactive
E8553,Operations,Executive,0,Text
E8554,HR,Analyst,5,Text
E8555,IT,Executive,10,Text
E8556,Marketing,Analyst,0,Video
E8557,Marketing,Manager,9,Text
E8558,HR,Manager,5,Interactive
E8559,HR,Executive,4,Interactive
E8560,IT,Executive,4,Interactive
E8561,HR,Analyst,0,Text
E8562,IT,Executive,0,Video
E8563,Operations,Executive,2,Text
E8564,HR,Intern,10,Video
E8565,HR,Manager,6,Video
E8566,HR,Executive,9,Interactive
E8567,Operations,Analyst,6,Text
E8568,IT,Executive,2,Video
E8569,Operations,Intern,6,Interactive
E8570,IT,Intern,2,Interactive
E8571,Finance,Intern,3,Video
E8572,Finance,Manager,7,Video
E8573,Marketing,Analyst,5,Video
E8574,HR,Intern,5,Video
E8575,HR,Intern,6,Text
E8576,Finance,Intern,1,Video
E8577,Finance,Executive,7,Interactive
E8578,HR,Intern,1,Interactive
E8579,Finance,Manager,9,Interactive
E8580,Marketing,Executive,6,Interactive
E8581,Finance,Analyst,7,Video
E8582,Finance,Intern,1,Interactive
E8583,Operations,Executive,4,Text
E8584,Finance,Intern,6,Interactive
E8585,Finance,Analyst,7,Interactive
E8586,Operations,Analyst,10,Video
E8587,HR,Manager,2,Text
E8588,Marketing,Analyst,3,Text
E8589,Operations,Manager,7,Interactive
E8590,IT,Intern,4,Interactive
E8591,HR,Intern,3,Text
E8592,Operations,Executive,0,Video
E8593,IT,Manager,5,Text
E8594,Finance,Intern,6,Video
E8595,HR,Analyst,8,Video
E8596,Marketing,Intern,8,Interactive
E8597,Marketing,Analyst,8,Text
E8598,Finance,Executive,8,Text
E8599,Marketing,Manager,10,Text
E8600,Operations,Analyst,0,Text
E8601,Operations,Executive,3,Video
E8602,Operations,Manager,1,Text
E8603,IT,Manager,1,Text
E8604,Finance,Executive,10,Interactive
E8605,Finance,Analyst,7,Interactive
E8606,Marketing,Manager,7,Video
E8607,IT,Analyst,8,Video
E8608,HR,Intern,6,Text
E8609,Finance,Manager,6,Video
E8610,HR,Executive,3,Interactive
E8611,HR,Intern,8,Text
E8612,Marketing,Executive,5,Video
E8613,Operations,Intern,4,Text
E8614,IT,Executive,5,Interactive
E8615,Marketing,Manager,4,Text
E8616,Marketing,Intern,7,Video
E8617,IT,Executive,8,Interactive
E8618,Marketing,Manager,5,Interactive
E8619,Finance,Manager,6,Interactive
E8620,Finance,Manager,7,Text
E8621,Marketing,Manager,6,Text
E8622,HR,Manager,0,Interactive
E8623,IT,Executive,6,Text
E8624,Marketing,Intern,2,Video
E8625,HR,Executive,4,Video
E8626,Operations,Analyst,6,Text
E8627,Finance,Executive,4,Text
E8628,IT,Analyst,7,Interactive
E8629,Marketing,Manager,5,Interactive
E8630,IT,Executive,1,Text
E8631,Marketing,Manager,1,Video
E8632,Marketing,Intern,9,Interactive
E8633,Operations,Executive,0,Interactive
E8634,IT,Manager,8,Video
E8635,Operations,Manager,9,Video
E8636,HR,Analyst,5,Interactive
E8637,IT,Analyst,6,Text
E8638,Operations,Analyst,3,Video
E8639,Operations,Manager,4,Text
E8640,Finance,Executive,10,Text
E8641,HR,Analyst,6,Video
E8642,Finance,Executive,1,Video
E8643,Marketing,Manager,8,Text
E8644,Marketing,Manager,3,Video
E8645,HR,Analyst,1,Interactive
E8646,Marketing,Analyst,5,Text
E8647,IT,Manager,9,Text
E8648,IT,Manager,8,Video
E8649,Marketing,Executive,7,Video
E8650,Marketing,Intern,0,Interactive
E8651,HR,Intern,2,Text
E8652,Marketing,Intern,6,Text
E8653,IT,Intern,1,Text
E8654,Finance,Intern,7,Video
E8655,IT,Manager,6,Video
E8656,Operations,Intern,3,Video
E8657,HR,Analyst,5,Video
E8658,HR,Analyst,8,Video
E8659,IT,Analyst,4,Text
E8660,Marketing,Manager,9,Text
E8661,Marketing,Executive,6,Interactive
E8662,Finance,Analyst,1,Text
E8663,HR,Intern,2,Video
E8664,IT,Intern,0,Interactive
E8665,HR,Intern,1,Text
E8666,HR,Analyst,9,Text
E8667,IT,Manager,8,Video
E8668,Finance,Manager,6,Text
E8669,Marketing,Manager,10,Video
E8670,Finance,Executive,5,Video
E8671,Finance,Executive,10,Interactive
E8672,Operations,Executive,10,Video
E8673,Operations,Executive,6,Text
E8674,Finance,Manager,5,Text
E8675,IT,Intern,9,Interactive
E8676,Finance,Manager,0,Text
E8677,HR,Executive,4,Text
E8678,Marketing,Manager,5,Video
E8679,HR,Analyst,5,Interactive
E8680,Marketing,Manager,0,Text
E8681,Operations,Analyst,9,Text
E8682,Finance,Analyst,1,Video
E8683,Operations,Analyst,2,Text
E8684,HR,Intern,6,Video
E8685,Marketing,Analyst,4,Video
E8686,HR,Intern,10,Interactive
E8687,Operations,Manager,8,Interactive
E8688,IT,Analyst,9,Text
E8689,IT,Analyst,8,Interactive
E8690,Marketing,Executive,1,Video
E8691,Operations,Intern,10,Video
E8692,Finance,Manager,0,Interactive
E8693,Marketing,Executive,0,Text
E8694,Marketing,Analyst,4,Interactive
E8695,Marketing,Intern,0,Text
E8696,IT,Executive,8,Text
E8697,Finance,Manager,5,Video
E8698,Operations,Executive,7,Video
E8699,Marketing,Analyst,9,Interactive
E8700,IT,Manager,9,Video
E8701,HR,Executive,3,Interactive
E8702,Finance,Executive,1,Text
E8703,Finance,Intern,3,Text
E8704,Operations,Intern,4,Video
E8705,Operations,Executive,4,Video
E8706,Operations,Intern,6,Text
E8707,Finance,Manager,8,Video
E8708,Finance,Executive,9,Text
E8709,Finance,Executive,4,Interactive
E8710,Operations,Manager,9,Interactive
E8711,Finance,Intern,5,Interactive
E8712,Operations,Analyst,10,Video
E8713,Operations,Executive,2,Text
E8714,Marketing,Intern,4,Text
E8715,Operations,Executive,10,Text
E8716,Finance,Executive,2,Video
E8717,HR,Intern,7,Video
E8718,HR,Analyst,4,Text
E8719,HR,Intern,5,Text
E8720,IT,Analyst,6,Text
E8721,Operations,Intern,4,Video
E8722,Finance,Analyst,1,Text
E8723,IT,Executive,10,Text
E8724,Marketing,Analyst,7,Text
E8725,Marketing,Executive,0,Interactive
E8726,Marketing,Intern,5,Text
E8727,Marketing,Analyst,7,Text
E8728,IT,Executive,8,Video
E8729,IT,Intern,3,Interactive
E8730,HR,Manager,0,Video
E8731,IT,Executive,1,Interactive
E8732,Marketing,Intern,0,Video
E8733,HR,Intern,7,Text
E8734,Marketing,Manager,9,Interactive
E8735,Finance,Intern,5,Text
E8736,HR,Executive,8,Video
E8737,Finance,Analyst,9,Video
E8738,Operations,Analyst,6,Video
E8739,Marketing,Executive,9,Text
E8740,HR,Manager,4,Text
E8741,Finance,Executive,5,Video
E8742,IT,Manager,1,Text
E8743,Finance,Executive,6,Video
E8744,Marketing,Executive,9,Interactive
E8745,IT,Manager,0,Text
E8746,Finance,Intern,1,Text
E8747,IT,Manager,4,Video
E8748,IT,Executive,7,Text
E8749,Marketing,Analyst,1,Video
E8750,HR,Analyst,1,Video
E8751,IT,Intern,7,Video
E8752,IT,Executive,3,Interactive
E8753,HR,Analyst,2,Text
E8754,HR,Intern,4,Video
E8755,HR,Intern,6,Text
E8756,Finance,Executive,0,Text
E8757,Marketing,Manager,6,Interactive
E8758,HR,Executive,0,Video
E8759,Finance,Manager,1,Text
E8760,HR,Executive,0,Video
E8761,Finance,Manager,0,Video
E8762,IT,Manager,3,Video
E8763,IT,Executive,8,Interactive
E8764,Finance,Manager,10,Text
E8765,Marketing,Executive,5,Video
E8766,HR,Intern,2,Video
E8767,IT,Manager,9,Text
E8768,Operations,Manager,5,Interactive
E8769,Marketing,Intern,6,Video
E8770,HR,Manager,2,Interactive
E8771,Operations,Analyst,8,Text
E8772,HR,Executive,3,Text
E8773,HR,Analyst,6,Text
E8774,Operations,Manager,4,Text
E8775,Finance,Intern,2,Video
E8776,IT,Executive,3,Text
E8777,IT,Manager,4,Video
E8778,IT,Analyst,6,Video
E8779,HR,Analyst,0,Interactive
E8780,Marketing,Manager,5,Text
E8781,Marketing,Intern,4,Video
E8782,Finance,Manager,3,Interactive
E8783,Marketing,Manager,3,Video
E8784,IT,Executive,10,Video
E8785,IT,Analyst,6,Interactive
E8786,Finance,Manager,4,Text
E8787,HR,Intern,0,Text
E8788,Marketing,Analyst,5,Text
E8789,Finance,Intern,8,Text
E8790,Operations,Manager,0,Video
E8791,Operations,Intern,1,Text
E8792,Marketing,Executive,4,Video
E8793,IT,Executive,7,Text
E8794,Finance,Manager,8,Video
E8795,Operations,Analyst,9,Interactive
E8796,IT,Executive,4,Interactive
E8797,HR,Analyst,7,Text
E8798,Marketing,Executive,8,Video
E8799,Operations,Intern,7,Video
E8800,IT,Manager,5,Video
E8801,Marketing,Intern,3,Video
E8802,HR,Executive,2,Interactive
E8803,Operations,Manager,6,Interactive
E8804,IT,Executive,10,Text
E8805,Operations,Analyst,9,Interactive
E8806,Marketing,Analyst,8,Interactive
E8807,HR,Executive,6,Interactive
E8808,IT,Executive,3,Interactive
E8809,Finance,Intern,0,Text
E8810,Operations,Intern,0,Text
E8811,Operations,Executive,6,Interactive
E8812,IT,Intern,2,Video
E8813,Marketing,Manager,2,Text
E8814,IT,Executive,6,Video
E8815,Marketing,Analyst,5,Video
E8816,Operations,Manager,7,Interactive
E8817,Finance,Manager,7,Interactive
E8818,HR,Intern,8,Video
E8819,Operations,Analyst,8,Video
E8820,IT,Manager,6,Video
E8821,IT,Intern,4,Video
E8822,Marketing,Executive,6,Text
E8823,Marketing,Analyst,2,Text
E8824,HR,Manager,6,Video
E8825,IT,Manager,1,Video
E8826,HR,Intern,9,Text
E8827,Finance,Manager,8,Interactive
E8828,Finance,Intern,10,Video
E8829,HR,Analyst,7,Video
E8830,HR,Manager,5,Interactive
E8831,IT,Intern,7,Text
E8832,HR,Executive,7,Text
E8833,HR,Intern,4,Video
E8834,Finance,Analyst,10,Text
E8835,Marketing,Executive,0,Text
E8836,IT,Analyst,7,Video
E8837,Marketing,Manager,6,Interactive
E8838,IT,Intern,8,Interactive
E8839,HR,Manager,3,Interactive
E8840,Marketing,Intern,4,Text
E8841,Marketing,Analyst,3,Text
E8842,Marketing,Executive,4,Text
E8843,Finance,Manager,1,Interactive
E8844,Finance,Intern,3,Video
E8845,IT,Intern,4,Video
E8846,HR,Analyst,2,Interactive
E8847,Marketing,Manager,6,Text
E8848,Finance,Executive,7,Text
E8849,Marketing,Manager,8,Interactive
E8850,IT,Manager,4,Interactive
E8851,Operations,Analyst,9,Video
E8852,Marketing,Manager,6,Video
E8853,Finance,Manager,9,Interactive
E8854,Finance,Executive,7,Text
E8855,Operations,Intern,9,Interactive
E8856,Operations,Analyst,2,Text
E8857,IT,Manager,4,Interactive
E8858,HR,Manager,10,Interactive
E8859,Marketing,Manager,3,Interactive
E8860,Operations,Analyst,9,Video
E8861,Marketing,Intern,10,Interactive
E8862,Operations,Intern,5,Video
E8863,IT,Manager,9,Video
E8864,Marketing,Intern,6,Video
E8865,Marketing,Analyst,8,Interactive
E8866,HR,Manager,10,Interactive
E8867,HR,Intern,3,Video
E8868,Operations,Analyst,9,Interactive
E8869,IT,Manager,3,Interactive
E8870,Marketing,Analyst,2,Text
E8871,IT,Intern,8,Interactive
E8872,Finance,Executive,5,Text
E8873,Finance,Executive,2,Video
E8874,Finance,Analyst,8,Interactive
E8875,Finance,Manager,10,Text
E8876,Operations,Manager,0,Interactive
E8877,HR,Intern,7,Text
E8878,Operations,Executive,2,Interactive
E8879,Marketing,Executive,7,Interactive
E8880,IT,Intern,5,Video
E8881,Marketing,Manager,10,Text
E8882,Operations,Analyst,9,Text
E8883,Operations,Executive,10,Video
E8884,Operations,Executive,9,Text
E8885,HR,Manager,0,Video
E8886,IT,Executive,4,Video
E8887,Operations,Executive,7,Text
E8888,Marketing,Intern,4,Interactive
E8889,Marketing,Executive,6,Interactive
E8890,Finance,Executive,5,Video
E8891,HR,Intern,1,Interactive
E8892,Marketing,Analyst,2,Video
E8893,Operations,Intern,2,Video
E8894,Operations,Intern,9,Text
E8895,IT,Intern,10,Interactive
E8896,Operations,Executive,7,Video
E8897,Operations,Executive,10,Text
E8898,Operations,Manager,6,Text
E8899,HR,Executive,8,Interactive
E8900,Marketing,Analyst,3,Text
E8901,IT,Manager,1,Text
E8902,Finance,Analyst,1,Video
E8903,HR,Manager,7,Video
E8904,Operations,Intern,4,Video
E8905,Marketing,Executive,9,Video
E8906,Operations,Manager,1,Text
E8907,HR,Analyst,5,Interactive
E8908,Operations,Executive,0,Text
E8909,HR,Manager,3,Text
E8910,HR,Analyst,6,Interactive
E8911,IT,Executive,10,Interactive
E8912,Marketing,Analyst,9,Video
E8913,Marketing,Analyst,5,Interactive
E8914,Finance,Analyst,4,Video
E8915,HR,Executive,9,Text
E8916,Finance,Analyst,0,Text
E8917,Finance,Analyst,9,Interactive
E8918,Marketing,Intern,6,Video
E8919,HR,Manager,2,Interactive
E8920,IT,Executive,0,Text
E8921,HR,Intern,7,Text
E8922,Finance,Executive,8,Text
E8923,Operations,Manager,9,Interactive
E8924,HR,Manager,7,Video
E8925,IT,Executive,2,Interactive
E8926,IT,Analyst,7,Interactive
E8927,Operations,Manager,8,Video
E8928,IT,Analyst,7,Video
E8929,Finance,Intern,6,Interactive
E8930,IT,Analyst,2,Video
E8931,Operations,Analyst,6,Text
E8932,HR,Manager,10,Interactive
E8933,HR,Manager,3,Text
E8934,Operations,Manager,1,Text
E8935,Marketing,Intern,4,Text
E8936,HR,Intern,3,Video
E8937,Finance,Manager,1,Text
E8938,Finance,Analyst,2,Interactive
E8939,Marketing,Manager,4,Video
E8940,Marketing,Executive,9,Text
E8941,IT,Analyst,7,Video
E8942,Operations,Intern,7,Interactive
E8943,Marketing,Manager,10,Video
E8944,HR,Intern,9,Interactive
E8945,IT,Manager,9,Text
E8946,Marketing,Intern,4,Interactive
E8947,Marketing,Manager,1,Video
E8948,Finance,Manager,9,Interactive
E8949,Finance,Executive,5,Text
E8950,Marketing,Manager,0,Video
E8951,IT,Executive,1,Video
E8952,Finance,Manager,8,Text
E8953,Finance,Intern,3,Video
E8954,Marketing,Analyst,8,Text
E8955,Marketing,Analyst,9,Interactive
E8956,IT,Manager,8,Text
E8957,Finance,Analyst,5,Interactive
E8958,Operations,Analyst,9,Video
E8959,Operations,Intern,8,Text
E8960,Operations,Executive,3,Text
E8961,Operations,Analyst,4,Interactive
E8962,HR,Intern,3,Video
E8963,Marketing,Intern,4,Interactive
E8964,Marketing,Analyst,5,Text
E8965,Operations,Manager,4,Text
E8966,IT,Intern,0,Text
E8967,HR,Intern,10,Interactive
E8968,IT,Manager,6,Video
E8969,Finance,Executive,9,Video
E8970,HR,Intern,4,Text
E8971,HR,Manager,4,Interactive
E8972,Marketing,Manager,6,Video
E8973,Operations,Analyst,9,Video
E8974,HR,Executive,6,Interactive
E8975,HR,Manager,7,Interactive
E8976,Finance,Executive,3,Text
E8977,IT,Executive,4,Interactive
E8978,Marketing,Analyst,8,Interactive
E8979,IT,Executive,7,Text
E8980,Marketing,Manager,5,Text
E8981,Operations,Manager,5,Video
E8982,Operations,Manager,7,Text
E8983,Operations,Manager,0,Video
E8984,Finance,Executive,8,Video
E8985,HR,Manager,7,Video
E8986,Marketing,Intern,0,Text
E8987,Finance,Executive,1,Interactive
E8988,IT,Analyst,7,Interactive
E8989,Finance,Executive,5,Text
E8990,Operations,Intern,5,Interactive
E8991,Operations,Manager,3,Interactive
E8992,Finance,Executive,1,Text
E8993,Finance,Manager,5,Text
E8994,IT,Analyst,6,Video
E8995,HR,Executive,2,Interactive
E8996,HR,Manager,1,Text
E8997,IT,Analyst,10,Text
E8998,Operations,Executive,6,Interactive
E8999,Finance,Analyst,8,Text
E9000,Operations,Manager,4,Interactive
E9001,Marketing,Manager,7,Text
E9002,Finance,Manager,4,Text
E9003,Marketing,Intern,8,Video
E9004,Marketing,Intern,4,Text
E9005,Finance,Manager,7,Video
E9006,Operations,Manager,2,Text
E9007,Marketing,Analyst,5,Text
E9008,HR,Manager,8,Interactive
E9009,HR,Executive,8,Interactive
E9010,Marketing,Manager,1,Interactive
E9011,Marketing,Analyst,2,Text
E9012,IT,Intern,8,Interactive
E9013,IT,Manager,6,Video
E9014,Finance,Intern,9,Text
E9015,Marketing,Analyst,7,Interactive
E9016,Finance,Manager,4,Video
E9017,Operations,Executive,1,Text
E9018,HR,Intern,4,Interactive
E9019,HR,Manager,7,Video
E9020,HR,Analyst,5,Text
E9021,Marketing,Executive,6,Video
E9022,IT,Executive,4,Interactive
E9023,Marketing,Executive,2,Interactive
E9024,Finance,Executive,6,Interactive
E9025,Marketing,Intern,5,Text
E9026,IT,Executive,8,Text
E9027,Finance,Manager,10,Video
E9028,HR,Executive,2,Interactive
E9029,Operations,Manager,6,Video
E9030,IT,Intern,7,Interactive
E9031,HR,Intern,7,Interactive
E9032,Finance,Analyst,4,Video
E9033,Marketing,Analyst,1,Text
E9034,Operations,Intern,2,Video
E9035,Finance,Manager,2,Video
E9036,IT,Executive,2,Interactive
E9037,Finance,Analyst,4,Interactive
E9038,Finance,Manager,3,Interactive
E9039,Operations,Executive,0,Video
E9040,Marketing,Executive,8,Video
E9041,Finance,Intern,8,Video
E9042,Finance,Intern,8,Interactive
E9043,IT,Intern,6,Interactive
E9044,IT,Manager,5,Text
E9045,Marketing,Manager,1,Interactive
E9046,Marketing,Manager,6,Interactive
E9047,Marketing,Analyst,3,Interactive
E9048,HR,Intern,2,Video
E9049,HR,Manager,9,Text
E9050,Marketing,Analyst,6,Video
E9051,Marketing,Analyst,9,Video
E9052,HR,Manager,4,Text
E9053,Marketing,Executive,0,Text
E9054,Finance,Manager,3,Interactive
E9055,Operations,Intern,8,Interactive
E9056,HR,Manager,7,Interactive
E9057,Operations,Manager,1,Interactive
E9058,HR,Executive,5,Text
E9059,Finance,Executive,5,Text
E9060,HR,Analyst,5,Interactive
E9061,Marketing,Executive,3,Video
E9062,Finance,Executive,0,Text
E9063,Operations,Intern,10,Interactive
E9064,Operations,Analyst,5,Text
E9065,Finance,Analyst,7,Interactive
E9066,Marketing,Executive,8,Interactive
E9067,HR,Intern,9,Text
E9068,Operations,Manager,6,Interactive
E9069,HR,Executive,6,Interactive
E9070,IT,Intern,3,Video
E9071,Finance,Analyst,2,Text
E9072,Marketing,Intern,10,Video
E9073,Operations,Manager,7,Video
E9074,Marketing,Executive,7,Interactive
E9075,Finance,Manager,5,Text
E9076,Operations,Intern,6,Text
E9077,Operations,Intern,4,Interactive
E9078,HR,Intern,10,Video
E9079,Operations,Analyst,4,Text
E9080,Marketing,Manager,5,Video
E9081,Operations,Intern,3,Video
E9082,HR,Manager,1,Video
E9083,HR,Executive,4,Video
E9084,Operations,Intern,8,Interactive
E9085,IT,Manager,7,Interactive
E9086,Operations,Intern,3,Text
E9087,IT,Intern,8,Interactive
E9088,HR,Intern,1,Video
E9089,Operations,Intern,5,Interactive
E9090,Marketing,Executive,5,Text
E9091,Operations,Intern,1,Text
E9092,IT,Executive,10,Video
E9093,Finance,Analyst,0,Text
E9094,IT,Executive,9,Interactive
E9095,Marketing,Analyst,10,Video
E9096,HR,Intern,2,Interactive
E9097,Operations,Intern,1,Interactive
E9098,HR,Analyst,2,Video
E9099,Operations,Executive,6,Interactive
E9100,Operations,Manager,3,Video
E9101,IT,Executive,0,Text
E9102,Operations,Intern,0,Interactive
E9103,IT,Manager,5,Interactive
E9104,Marketing,Intern,7,Interactive
E9105,Finance,Analyst,10,Text
E9106,HR,Intern,10,Text
E9107,IT,Manager,5,Interactive
E9108,Marketing,Analyst,6,Video
E9109,HR,Executive,4,Interactive
E9110,Operations,Intern,10,Video
E9111,Finance,Manager,2,Video
E9112,IT,Executive,6,Interactive
E9113,Operations,Intern,10,Video
E9114,Operations,Analyst,8,Video
E9115,Marketing,Executive,9,Video
E9116,HR,Executive,1,Interactive
E9117,Finance,Manager,1,Interactive
E9118,Marketing,Manager,5,Text
E9119,Finance,Executive,3,Interactive
E9120,Finance,Manager,10,Video
E9121,Operations,Analyst,5,Text
E9122,HR,Manager,0,Interactive
