survey_id,customer_id,score,comment,date
SV9221,C00026,3,Network issue,2023-09-19
SV9222,C00136,5,Happy with Zain,2021-02-05
SV9223,C00179,4,Network issue,2023-09-27
SV9224,C00014,4,Too expensive,2021-08-24
SV9225,C00244,2,Too expensive,2021-05-21
SV9226,C00325,4,Too expensive,2024-11-27
SV9227,C00004,5,Happy with Zain,2022-03-31
SV9228,C00116,3,Too expensive,2022-02-28
SV9229,C00433,2,Network issue,2023-09-17
SV9230,C00325,3,Too expensive,2025-09-22
SV9231,C00080,5,Too expensive,2020-06-29
SV9232,C00025,4,Happy with Zain,2024-09-03
SV9233,C00018,2,Network issue,2021-07-15
SV9234,C00236,5,Great service,2023-09-12
SV9235,C00168,1,Network issue,2025-05-09
SV9236,C00219,1,Too expensive,2023-05-30
SV9237,C00023,3,Network issue,2023-11-21
SV9238,C00086,3,Network issue,2021-01-09
SV9239,C00102,4,Too expensive,2020-02-26
SV9240,C00244,5,Great service,2021-01-04
SV9241,C00206,3,Great service,2025-09-10
SV9242,C00431,5,Too expensive,2023-05-02
SV9243,C00254,1,Too expensive,2025-03-04
SV9244,C00020,5,Happy with Zain,2025-05-20
SV9245,C00230,4,Network issue,2024-01-15
SV9246,C00326,1,Too expensive,2022-07-04
SV9247,C00004,5,Network issue,2023-10-26
SV9248,C00492,3,Great service,2024-03-09
SV9249,C00468,1,Too expensive,2020-04-08
SV9250,C00206,1,Happy with Zain,2022-02-02
SV9251,C00475,4,Network issue,2024-12-21
SV9252,C00343,5,Too expensive,2022-08-09
SV9253,C00452,3,Network issue,2024-10-30
SV9254,C00282,2,Network issue,2021-05-21
SV9255,C00350,5,Network issue,2022-02-27
SV9256,C00076,4,Great service,2025-07-27
SV9257,C00111,1,Happy with Zain,2021-03-01
SV9258,C00424,3,Great service,2022-09-09
SV9259,C00106,4,Great service,2024-07-16
SV9260,C00242,3,Too expensive,2022-08-28
SV9261,C00144,2,Network issue,2020-05-09
SV9262,C00170,4,Network issue,2021-10-23
SV9263,C00201,5,Network issue,2021-07-11
SV9264,C00382,5,Network issue,2022-11-01
SV9265,C00208,3,Too expensive,2021-10-12
SV9266,C00343,3,Network issue,2024-04-28
SV9267,C00500,4,Happy with Zain,2022-11-14
SV9268,C00295,1,Happy with Zain,2024-04-30
SV9269,C00257,2,Network issue,2024-01-31
SV9270,C00261,1,Too expensive,2024-12-16
SV9271,C00420,3,Too expensive,2022-04-19
SV9272,C00474,5,Great service,2025-05-10
SV9273,C00316,1,Happy with Zain,2024-06-27
SV9274,C00395,1,Great service,2020-05-23
SV9275,C00484,5,Too expensive,2024-02-03
SV9276,C00480,3,Network issue,2025-04-21
SV9277,C00189,5,Great service,2020-09-09
SV9278,C00486,5,Too expensive,2023-11-07
SV9279,C00111,2,Great service,2020-07-02
SV9280,C00402,3,Happy with Zain,2025-02-26
SV9281,C00455,3,Too expensive,2024-01-28
SV9282,C00258,5,Network issue,2023-04-18
SV9283,C00150,2,Too expensive,2024-07-21
SV9284,C00360,1,Too expensive,2024-09-09
SV9285,C00497,4,Too expensive,2024-02-12
SV9286,C00068,5,Happy with Zain,2022-11-27
SV9287,C00264,1,Great service,2025-09-17
SV9288,C00025,1,Network issue,2022-05-28
SV9289,C00402,5,Network issue,2020-11-01
SV9290,C00386,3,Too expensive,2025-08-07
SV9291,C00445,4,Great service,2021-05-13
SV9292,C00376,2,Happy with Zain,2023-09-15
SV9293,C00130,5,Too expensive,2021-07-06
SV9294,C00131,4,Network issue,2020-04-22
SV9295,C00431,2,Great service,2025-08-12
SV9296,C00292,2,Happy with Zain,2022-08-13
SV9297,C00018,5,Happy with Zain,2025-03-24
SV9298,C00323,5,Network issue,2021-10-11
SV9299,C00187,4,Happy with Zain,2020-10-26
SV9300,C00289,5,Happy with Zain,2020-12-06
SV9301,C00451,4,Happy with Zain,2024-06-28
SV9302,C00055,3,Too expensive,2020-02-05
SV9303,C00031,2,Too expensive,2021-06-25
SV9304,C00198,5,Network issue,2023-12-31
SV9305,C00248,4,Too expensive,2022-05-13
SV9306,C00160,3,Network issue,2022-04-15
SV9307,C00247,2,Great service,2025-02-26
SV9308,C00064,3,Network issue,2021-03-30
SV9309,C00057,2,Too expensive,2021-11-10
SV9310,C00235,3,Happy with Zain,2024-12-07
SV9311,C00403,1,Happy with Zain,2024-08-11
SV9312,C00453,4,Network issue,2022-01-09
SV9313,C00297,4,Great service,2024-07-24
SV9314,C00216,1,Network issue,2025-04-10
SV9315,C00221,5,Great service,2021-02-04
SV9316,C00363,2,Too expensive,2024-03-22
SV9317,C00025,3,Network issue,2022-06-02
SV9318,C00466,2,Network issue,2024-10-30
SV9319,C00211,2,Happy with Zain,2020-05-10
SV9320,C00228,1,Happy with Zain,2021-11-23
SV9321,C00164,3,Great service,2023-02-27
SV9322,C00132,4,Happy with Zain,2022-01-28
SV9323,C00197,1,Network issue,2021-02-15
SV9324,C00123,5,Too expensive,2023-04-19
SV9325,C00132,1,Great service,2021-06-19
SV9326,C00470,1,Network issue,2023-01-20
SV9327,C00120,3,Great service,2025-06-17
SV9328,C00062,5,Great service,2020-03-03
SV9329,C00114,3,Network issue,2024-11-05
SV9330,C00266,4,Network issue,2021-02-13
SV9331,C00138,4,Too expensive,2022-08-08
SV9332,C00200,5,Great service,2025-01-31
SV9333,C00494,5,Great service,2021-07-22
SV9334,C00475,2,Happy with Zain,2023-03-11
SV9335,C00194,4,Too expensive,2023-07-01
SV9336,C00127,4,Great service,2020-12-13
SV9337,C00028,3,Too expensive,2024-12-14
SV9338,C00268,3,Happy with Zain,2022-02-17
SV9339,C00010,1,Too expensive,2021-05-15
SV9340,C00149,3,Happy with Zain,2025-05-28
SV9341,C00263,2,Network issue,2020-10-17
SV9342,C00445,4,Network issue,2022-01-27
SV9343,C00163,5,Great service,2023-04-12
SV9344,C00243,2,Too expensive,2024-03-17
SV9345,C00245,1,Too expensive,2024-08-04
SV9346,C00307,5,Network issue,2023-01-16
SV9347,C00397,5,Great service,2020-08-26
SV9348,C00175,5,Too expensive,2021-10-03
SV9349,C00160,4,Too expensive,2025-06-01
SV9350,C00421,1,Great service,2021-09-25
SV9351,C00300,2,Network issue,2025-07-25
SV9352,C00210,5,Great service,2024-11-04
SV9353,C00225,1,Great service,2020-04-21
SV9354,C00034,1,Happy with Zain,2025-02-13
SV9355,C00262,4,Great service,2025-05-01
SV9356,C00316,5,Great service,2021-12-13
SV9357,C00009,5,Network issue,2024-06-21
SV9358,C00225,1,Too expensive,2025-02-22
SV9359,C00180,3,Too expensive,2024-04-13
SV9360,C00113,1,Network issue,2020-11-07
SV9361,C00474,1,Great service,2021-06-22
SV9362,C00355,2,Too expensive,2022-10-07
SV9363,C00387,2,Too expensive,2023-09-26
SV9364,C00240,1,Too expensive,2024-09-08
SV9365,C00031,4,Great service,2021-06-29
SV9366,C00080,1,Happy with Zain,2020-11-17
SV9367,C00179,2,Great service,2022-12-04
SV9368,C00021,3,Network issue,2020-03-05
SV9369,C00086,1,Great service,2023-09-27
SV9370,C00461,1,Network issue,2020-05-24
SV9371,C00387,3,Great service,2021-12-26
SV9372,C00014,3,Happy with Zain,2024-01-20
SV9373,C00156,3,Too expensive,2023-10-25
SV9374,C00183,2,Too expensive,2024-01-18
SV9375,C00266,4,Network issue,2021-11-08
SV9376,C00400,4,Too expensive,2022-04-22
SV9377,C00374,2,Too expensive,2021-11-27
SV9378,C00075,1,Happy with Zain,2025-08-18
SV9379,C00493,4,Happy with Zain,2025-06-07
SV9380,C00284,4,Happy with Zain,2023-08-09
SV9381,C00148,5,Network issue,2022-02-26
SV9382,C00362,2,Too expensive,2025-09-06
SV9383,C00099,5,Too expensive,2022-01-25
SV9384,C00250,3,Great service,2023-07-19
SV9385,C00149,5,Great service,2022-07-14
SV9386,C00081,3,Network issue,2022-09-21
SV9387,C00060,5,Great service,2025-01-03
SV9388,C00210,2,Great service,2025-08-27
SV9389,C00429,3,Great service,2021-12-10
SV9390,C00005,3,Network issue,2021-07-13
SV9391,C00010,2,Great service,2025-01-27
SV9392,C00099,5,Great service,2021-11-03
SV9393,C00454,5,Network issue,2020-10-29
SV9394,C00304,2,Network issue,2025-05-24
SV9395,C00393,1,Great service,2024-05-25
SV9396,C00182,2,Too expensive,2024-10-05
SV9397,C00059,1,Network issue,2020-05-14
SV9398,C00020,3,Great service,2020-06-17
SV9399,C00281,5,Network issue,2023-08-24
SV9400,C00400,4,Great service,2022-10-30
SV9401,C00106,1,Too expensive,2020-08-28
SV9402,C00442,4,Network issue,2023-03-18
SV9403,C00467,3,Too expensive,2020-02-16
SV9404,C00007,5,Network issue,2021-08-11
SV9405,C00355,2,Happy with Zain,2021-02-04
SV9406,C00406,4,Network issue,2024-09-18
SV9407,C00049,3,Network issue,2023-09-27
SV9408,C00173,3,Too expensive,2021-09-28
SV9409,C00083,1,Great service,2023-01-12
SV9410,C00474,5,Great service,2021-10-03
SV9411,C00445,1,Too expensive,2020-01-17
SV9412,C00377,2,Happy with Zain,2021-06-23
SV9413,C00350,4,Too expensive,2025-02-23
SV9414,C00464,2,Too expensive,2020-11-10
SV9415,C00452,4,Happy with Zain,2022-04-11
SV9416,C00200,5,Too expensive,2023-04-02
SV9417,C00071,5,Too expensive,2021-09-01
SV9418,C00341,4,Network issue,2023-09-19
SV9419,C00271,3,Great service,2023-10-07
SV9420,C00304,2,Network issue,2021-12-20
SV9421,C00142,1,Happy with Zain,2020-08-14
SV9422,C00485,4,Happy with Zain,2023-04-11
SV9423,C00193,3,Too expensive,2024-07-16
SV9424,C00453,1,Network issue,2021-07-10
SV9425,C00460,1,Too expensive,2025-03-27
SV9426,C00392,4,Too expensive,2025-09-24
SV9427,C00088,4,Happy with Zain,2023-11-21
SV9428,C00336,1,Too expensive,2023-06-05
SV9429,C00162,2,Network issue,2022-04-05
SV9430,C00314,2,Too expensive,2021-05-07
SV9431,C00058,1,Great service,2023-11-01
SV9432,C00066,2,Network issue,2021-06-11
SV9433,C00231,4,Network issue,2021-11-11
SV9434,C00270,4,Too expensive,2025-01-12
SV9435,C00067,5,Network issue,2021-06-02
SV9436,C00456,2,Network issue,2023-11-20
SV9437,C00011,4,Happy with Zain,2021-05-14
SV9438,C00174,3,Great service,2020-05-08
SV9439,C00244,5,Happy with Zain,2023-10-07
SV9440,C00395,5,Network issue,2025-02-18
SV9441,C00485,3,Too expensive,2020-12-29
SV9442,C00329,2,Great service,2021-11-16
SV9443,C00440,5,Happy with Zain,2022-02-03
SV9444,C00206,4,Great service,2025-07-16
SV9445,C00298,1,Happy with Zain,2025-06-12
SV9446,C00337,2,Happy with Zain,2024-02-07
SV9447,C00270,5,Happy with Zain,2024-05-11
SV9448,C00219,3,Network issue,2021-05-31
SV9449,C00397,2,Too expensive,2022-06-22
SV9450,C00083,4,Too expensive,2023-04-13
SV9451,C00129,1,Too expensive,2021-02-05
SV9452,C00241,2,Network issue,2020-09-20
SV9453,C00103,1,Great service,2020-01-17
SV9454,C00126,3,Happy with Zain,2025-01-20
SV9455,C00250,4,Great service,2020-05-04
SV9456,C00042,5,Network issue,2020-03-06
SV9457,C00499,4,Happy with Zain,2024-10-05
SV9458,C00338,2,Happy with Zain,2022-01-07
SV9459,C00172,2,Network issue,2021-05-31
SV9460,C00279,3,Happy with Zain,2024-03-30
SV9461,C00237,1,Happy with Zain,2022-05-12
SV9462,C00062,2,Network issue,2022-07-09
SV9463,C00052,3,Network issue,2020-11-10
SV9464,C00313,5,Too expensive,2023-08-20
SV9465,C00093,5,Too expensive,2021-02-18
SV9466,C00065,2,Great service,2021-07-29
SV9467,C00040,1,Network issue,2022-07-05
SV9468,C00344,1,Great service,2022-07-30
SV9469,C00179,3,Great service,2021-02-17
SV9470,C00066,3,Too expensive,2020-12-30
SV9471,C00492,2,Too expensive,2020-06-18
SV9472,C00293,1,Happy with Zain,2021-03-25
SV9473,C00432,3,Happy with Zain,2020-09-06
SV9474,C00293,5,Happy with Zain,2025-05-19
SV9475,C00365,4,Too expensive,2024-04-22
SV9476,C00263,5,Great service,2024-06-23
SV9477,C00031,2,Too expensive,2024-02-02
SV9478,C00088,1,Too expensive,2025-07-03
SV9479,C00418,5,Great service,2022-08-23
SV9480,C00131,5,Network issue,2025-09-17
SV9481,C00388,2,Too expensive,2025-04-28
SV9482,C00480,1,Too expensive,2024-11-29
SV9483,C00378,1,Great service,2020-12-17
SV9484,C00470,4,Happy with Zain,2021-12-14
SV9485,C00308,1,Great service,2021-06-13
SV9486,C00172,5,Network issue,2024-11-12
SV9487,C00057,4,Happy with Zain,2021-12-08
SV9488,C00208,1,Too expensive,2023-05-29
SV9489,C00497,5,Network issue,2024-04-10
SV9490,C00435,1,Great service,2025-08-14
SV9491,C00452,3,Network issue,2023-02-08
SV9492,C00458,5,Too expensive,2021-08-23
SV9493,C00175,5,Happy with Zain,2022-12-28
SV9494,C00029,4,Great service,2024-03-02
SV9495,C00415,4,Network issue,2022-08-02
SV9496,C00260,3,Too expensive,2023-01-13
SV9497,C00458,1,Great service,2024-01-30
SV9498,C00334,2,Great service,2022-12-25
SV9499,C00338,2,Great service,2024-03-03
SV9500,C00032,2,Network issue,2022-10-29
SV9501,C00251,3,Happy with Zain,2022-09-28
SV9502,C00123,5,Network issue,2021-01-28
SV9503,C00096,1,Network issue,2020-05-02
SV9504,C00112,5,Great service,2023-01-21
SV9505,C00012,5,Too expensive,2020-10-31
SV9506,C00338,4,Too expensive,2021-10-13
SV9507,C00259,3,Network issue,2021-05-16
SV9508,C00482,5,Great service,2020-01-26
SV9509,C00277,1,Great service,2020-02-05
SV9510,C00478,5,Too expensive,2021-05-25
SV9511,C00458,1,Happy with Zain,2024-12-07
SV9512,C00310,4,Great service,2023-09-16
SV9513,C00412,5,Too expensive,2024-05-26
SV9514,C00083,4,Great service,2023-12-28
SV9515,C00331,2,Happy with Zain,2020-03-08
SV9516,C00342,4,Great service,2020-03-13
SV9517,C00019,2,Network issue,2022-06-13
SV9518,C00306,2,Too expensive,2020-05-10
SV9519,C00248,5,Too expensive,2022-04-17
SV9520,C00270,3,Network issue,2022-09-07
SV9521,C00492,1,Network issue,2022-08-28
SV9522,C00090,4,Too expensive,2024-07-06
SV9523,C00196,3,Too expensive,2025-04-12
SV9524,C00429,3,Network issue,2022-11-02
SV9525,C00335,5,Too expensive,2022-08-03
SV9526,C00226,4,Network issue,2023-06-16
SV9527,C00044,4,Network issue,2024-03-18
SV9528,C00077,5,Happy with Zain,2022-12-24
SV9529,C00221,1,Too expensive,2022-11-02
SV9530,C00310,4,Network issue,2020-07-06
SV9531,C00440,5,Too expensive,2020-09-07
SV9532,C00202,5,Too expensive,2024-03-12
SV9533,C00480,3,Great service,2020-08-11
SV9534,C00125,2,Happy with Zain,2021-04-19
SV9535,C00311,2,Great service,2022-04-15
SV9536,C00115,1,Happy with Zain,2025-03-07
SV9537,C00269,3,Great service,2020-10-13
SV9538,C00124,1,Great service,2023-11-22
SV9539,C00486,1,Too expensive,2022-04-03
SV9540,C00185,3,Happy with Zain,2020-08-05
SV9541,C00402,2,Network issue,2020-12-03
SV9542,C00052,2,Happy with Zain,2024-04-21
SV9543,C00291,1,Happy with Zain,2021-11-09
SV9544,C00008,2,Network issue,2025-06-29
SV9545,C00475,4,Too expensive,2022-11-23
SV9546,C00062,4,Too expensive,2023-12-06
SV9547,C00311,4,Network issue,2022-05-29
SV9548,C00219,2,Network issue,2023-07-12
SV9549,C00299,5,Great service,2020-10-11
SV9550,C00409,5,Too expensive,2023-07-14
SV9551,C00158,5,Too expensive,2023-07-06
SV9552,C00096,4,Too expensive,2024-08-14
SV9553,C00016,5,Great service,2020-12-22
SV9554,C00319,4,Too expensive,2021-01-27
SV9555,C00011,3,Great service,2020-01-01
SV9556,C00247,3,Network issue,2021-01-15
SV9557,C00248,3,Network issue,2024-07-12
SV9558,C00344,1,Too expensive,2020-04-21
SV9559,C00049,4,Great service,2022-09-05
SV9560,C00165,5,Great service,2025-06-26
SV9561,C00472,1,Too expensive,2021-01-26
SV9562,C00468,4,Too expensive,2022-03-17
SV9563,C00326,3,Great service,2020-02-14
SV9564,C00135,5,Great service,2024-03-04
SV9565,C00428,3,Network issue,2020-09-26
SV9566,C00338,2,Too expensive,2020-05-18
SV9567,C00080,2,Happy with Zain,2025-08-04
SV9568,C00499,2,Too expensive,2024-03-26
SV9569,C00092,5,Too expensive,2020-03-09
SV9570,C00040,5,Network issue,2021-06-28
SV9571,C00176,2,Network issue,2020-03-22
SV9572,C00002,5,Great service,2024-04-17
SV9573,C00182,3,Great service,2022-05-05
SV9574,C00281,5,Great service,2021-02-21
SV9575,C00081,1,Too expensive,2025-02-08
SV9576,C00136,3,Too expensive,2020-06-22
SV9577,C00030,3,Too expensive,2020-01-07
SV9578,C00046,4,Great service,2020-09-01
SV9579,C00049,2,Happy with Zain,2025-07-20
SV9580,C00160,2,Network issue,2024-09-24
SV9581,C00459,2,Network issue,2020-01-04
SV9582,C00070,4,Great service,2025-07-15
SV9583,C00456,2,Happy with Zain,2023-09-07
SV9584,C00241,2,Great service,2022-08-29
SV9585,C00488,5,Network issue,2025-07-26
SV9586,C00258,3,Network issue,2025-02-17
SV9587,C00492,2,Happy with Zain,2024-01-24
SV9588,C00438,2,Too expensive,2020-10-19
SV9589,C00446,3,Great service,2023-08-16
SV9590,C00237,1,Great service,2020-05-22
SV9591,C00484,4,Great service,2023-02-07
SV9592,C00360,3,Happy with Zain,2021-04-26
SV9593,C00141,1,Happy with Zain,2023-04-18
SV9594,C00136,2,Network issue,2022-12-28
SV9595,C00471,4,Too expensive,2020-02-06
SV9596,C00256,5,Happy with Zain,2020-12-22
SV9597,C00001,2,Too expensive,2023-02-25
SV9598,C00059,1,Great service,2023-04-06
SV9599,C00158,4,Happy with Zain,2021-04-07
SV9600,C00238,4,Happy with Zain,2025-08-25
SV9601,C00123,4,Great service,2021-08-23
SV9602,C00013,3,Great service,2022-06-20
SV9603,C00070,5,Network issue,2021-04-03
SV9604,C00270,5,Too expensive,2022-05-16
SV9605,C00257,2,Great service,2021-02-09
SV9606,C00298,5,Great service,2023-05-27
SV9607,C00093,3,Network issue,2022-11-22
SV9608,C00141,1,Happy with Zain,2024-09-29
SV9609,C00291,4,Too expensive,2021-02-22
SV9610,C00334,1,Happy with Zain,2023-01-09
SV9611,C00304,4,Too expensive,2020-03-13
SV9612,C00230,5,Great service,2020-08-11
SV9613,C00089,1,Too expensive,2021-04-24
SV9614,C00445,2,Great service,2025-01-30
SV9615,C00099,2,Network issue,2025-06-08
SV9616,C00288,3,Too expensive,2024-09-21
SV9617,C00142,5,Great service,2023-09-25
SV9618,C00474,4,Network issue,2024-08-08
SV9619,C00386,1,Happy with Zain,2023-05-13
SV9620,C00079,5,Happy with Zain,2022-08-25
SV9621,C00301,2,Great service,2022-02-19
SV9622,C00018,2,Network issue,2023-09-15
SV9623,C00042,4,Too expensive,2024-04-22
SV9624,C00239,5,Too expensive,2023-03-12
SV9625,C00084,5,Too expensive,2025-02-07
SV9626,C00326,5,Too expensive,2024-02-29
SV9627,C00378,1,Too expensive,2024-10-27
SV9628,C00077,1,Great service,2022-04-09
SV9629,C00072,2,Too expensive,2023-01-01
SV9630,C00302,2,Too expensive,2022-03-25
SV9631,C00018,4,Network issue,2020-11-14
SV9632,C00088,3,Happy with Zain,2021-03-08
SV9633,C00011,1,Great service,2021-11-01
SV9634,C00443,3,Network issue,2023-12-15
SV9635,C00360,1,Happy with Zain,2023-08-21
SV9636,C00328,2,Network issue,2024-07-30
SV9637,C00386,2,Too expensive,2020-11-07
SV9638,C00248,3,Too expensive,2020-07-20
SV9639,C00199,5,Too expensive,2023-09-22
SV9640,C00435,1,Happy with Zain,2023-03-10
SV9641,C00154,4,Network issue,2023-03-11
SV9642,C00448,1,Too expensive,2020-06-09
SV9643,C00458,3,Too expensive,2025-05-13
SV9644,C00134,1,Great service,2021-07-15
SV9645,C00367,5,Network issue,2021-05-03
SV9646,C00172,1,Great service,2023-12-21
SV9647,C00271,2,Happy with Zain,2023-04-15
SV9648,C00113,1,Great service,2023-02-18
SV9649,C00238,5,Too expensive,2023-12-15
SV9650,C00343,2,Network issue,2023-07-03
SV9651,C00439,3,Happy with Zain,2023-10-14
SV9652,C00479,5,Happy with Zain,2023-11-23
SV9653,C00500,1,Happy with Zain,2024-09-02
SV9654,C00306,2,Too expensive,2023-11-15
SV9655,C00261,2,Too expensive,2022-07-28
SV9656,C00347,1,Great service,2022-10-04
SV9657,C00131,3,Too expensive,2022-06-01
SV9658,C00072,5,Happy with Zain,2024-10-30
SV9659,C00043,2,Great service,2021-11-23
SV9660,C00454,3,Network issue,2023-07-04
SV9661,C00134,4,Too expensive,2024-11-24
SV9662,C00341,3,Network issue,2021-02-02
SV9663,C00485,3,Happy with Zain,2025-01-23
SV9664,C00433,2,Network issue,2024-10-29
SV9665,C00496,1,Great service,2022-04-14
SV9666,C00362,4,Network issue,2024-03-23
SV9667,C00129,3,Too expensive,2023-06-25
SV9668,C00484,5,Great service,2025-08-04
SV9669,C00395,4,Great service,2020-02-27
SV9670,C00212,2,Great service,2023-11-12
SV9671,C00364,1,Great service,2024-09-24
SV9672,C00062,2,Network issue,2025-08-05
SV9673,C00183,1,Great service,2023-07-09
SV9674,C00417,2,Happy with Zain,2025-03-11
SV9675,C00360,1,Too expensive,2022-08-05
SV9676,C00253,3,Great service,2025-04-24
SV9677,C00358,1,Happy with Zain,2022-08-03
SV9678,C00381,5,Network issue,2025-05-04
SV9679,C00348,3,Too expensive,2020-10-29
SV9680,C00309,1,Happy with Zain,2022-02-07
SV9681,C00228,1,Network issue,2020-11-25
SV9682,C00139,4,Great service,2023-02-22
SV9683,C00403,2,Great service,2020-08-31
SV9684,C00163,4,Happy with Zain,2021-03-10
SV9685,C00219,3,Happy with Zain,2023-11-04
SV9686,C00282,3,Too expensive,2022-11-05
SV9687,C00178,1,Great service,2020-08-18
SV9688,C00464,5,Too expensive,2024-08-24
SV9689,C00126,3,Great service,2020-12-18
SV9690,C00079,5,Network issue,2021-06-16
SV9691,C00215,1,Great service,2021-09-17
SV9692,C00431,2,Network issue,2025-04-22
SV9693,C00432,3,Too expensive,2023-08-14
SV9694,C00137,2,Too expensive,2024-09-08
SV9695,C00435,5,Network issue,2022-10-09
SV9696,C00426,2,Happy with Zain,2024-09-16
SV9697,C00103,5,Too expensive,2022-12-16
SV9698,C00238,4,Network issue,2021-03-01
SV9699,C00321,3,Too expensive,2020-12-02
SV9700,C00097,1,Too expensive,2024-12-06
SV9701,C00051,2,Great service,2020-01-07
SV9702,C00099,3,Great service,2021-06-06
SV9703,C00063,2,Great service,2022-04-08
SV9704,C00004,5,Great service,2023-09-12
SV9705,C00500,1,Network issue,2021-10-09
SV9706,C00401,3,Happy with Zain,2025-09-24
SV9707,C00420,1,Too expensive,2022-10-27
SV9708,C00002,1,Great service,2020-12-28
SV9709,C00008,4,Network issue,2020-08-18
SV9710,C00437,1,Network issue,2023-03-05
SV9711,C00170,5,Great service,2021-11-03
SV9712,C00359,2,Too expensive,2025-08-18
SV9713,C00137,2,Network issue,2024-05-29
SV9714,C00348,3,Too expensive,2025-04-21
SV9715,C00191,5,Network issue,2025-03-22
SV9716,C00443,2,Network issue,2024-09-15
