record_id,region,signal_strength,latency_ms,downtime_minutes,date
NP08159,Manama,5,63,26,2020-05-03
NP08160,Muharraq,4,191,13,2022-12-13
NP08161,Muharraq,1,85,37,2023-02-23
NP08162,Manama,5,61,46,2024-01-15
NP08163,Riffa,3,62,48,2022-10-02
NP08164,Muharraq,4,53,1,2024-01-04
NP08165,Riffa,4,149,16,2021-07-04
NP08166,Muharraq,3,79,26,2020-06-12
NP08167,Isa Town,3,83,12,2023-07-09
NP08168,Isa Town,2,200,1,2024-05-24
NP08169,Riffa,4,173,59,2021-09-08
NP08170,Muharraq,4,60,38,2024-07-29
NP08171,Riffa,2,148,47,2020-07-16
NP08172,Riffa,3,22,56,2024-06-19
NP08173,Riffa,4,192,54,2023-09-20
NP08174,Muharraq,4,137,11,2020-02-19
NP08175,Muharraq,5,198,14,2024-08-21
NP08176,Manama,2,142,30,2023-02-03
NP08177,Muharraq,4,143,2,2023-06-06
NP08178,Riffa,2,49,29,2024-01-24
NP08179,Muharraq,5,188,42,2023-07-12
NP08180,Isa Town,5,94,2,2025-08-17
NP08181,Isa Town,4,189,18,2024-12-20
NP08182,Riffa,1,137,13,2020-08-19
NP08183,Isa Town,4,46,21,2024-10-31
NP08184,Muharraq,1,78,47,2022-05-09
NP08185,Riffa,1,191,60,2024-09-29
NP08186,Riffa,4,98,31,2022-08-15
NP08187,Manama,2,68,56,2024-02-08
NP08188,Muharraq,2,77,47,2024-06-16
NP08189,Muharraq,2,105,34,2025-04-03
NP08190,Isa Town,3,137,42,2022-10-31
NP08191,Riffa,3,163,47,2020-04-08
NP08192,Muharraq,1,158,49,2020-01-06
NP08193,Muharraq,2,73,6,2021-04-29
NP08194,Riffa,3,160,4,2021-02-08
NP08195,Muharraq,3,31,44,2025-02-19
NP08196,Muharraq,3,76,60,2021-03-21
NP08197,Riffa,2,183,37,2024-09-14
NP08198,Riffa,1,72,20,2020-10-18
NP08199,Riffa,1,144,3,2024-05-15
NP08200,Manama,5,150,1,2023-05-14
NP08201,Manama,3,151,16,2021-11-06
NP08202,Muharraq,2,175,18,2023-08-09
NP08203,Isa Town,4,186,8,2021-08-15
NP08204,Muharraq,5,55,51,2023-10-20
NP08205,Riffa,3,157,53,2022-04-09
NP08206,Muharraq,1,51,25,2020-07-29
NP08207,Isa Town,3,174,15,2022-02-06
NP08208,Riffa,2,70,31,2023-07-16
NP08209,Muharraq,3,119,50,2021-09-26
NP08210,Muharraq,5,50,23,2022-12-16
NP08211,Manama,4,149,53,2021-09-06
NP08212,Muharraq,5,176,56,2021-08-05
NP08213,Isa Town,4,118,32,2022-09-30
NP08214,Riffa,4,113,7,2022-09-17
NP08215,Muharraq,3,30,7,2024-10-08
NP08216,Riffa,2,35,39,2024-10-18
NP08217,Muharraq,5,190,10,2020-02-25
NP08218,Manama,3,102,59,2022-03-19
NP08219,Isa Town,4,96,5,2025-07-06
NP08220,Riffa,3,94,20,2024-12-07
NP08221,Riffa,5,52,55,2024-08-05
NP08222,Manama,5,27,51,2021-11-20
NP08223,Muharraq,4,61,11,2022-05-18
NP08224,Muharraq,1,76,50,2020-09-09
NP08225,Isa Town,5,94,21,2020-06-17
NP08226,Muharraq,1,154,8,2021-02-26
NP08227,Manama,4,183,46,2022-10-31
NP08228,Muharraq,3,192,29,2023-09-16
NP08229,Isa Town,5,80,13,2020-02-17
NP08230,Manama,4,38,19,2023-01-09
NP08231,Riffa,5,112,48,2025-06-20
NP08232,Isa Town,3,192,12,2024-11-06
NP08233,Isa Town,2,132,56,2024-05-29
NP08234,Isa Town,3,144,1,2022-07-07
NP08235,Isa Town,2,164,57,2024-01-31
NP08236,Isa Town,3,86,7,2022-04-26
NP08237,Isa Town,2,130,40,2021-10-13
NP08238,Manama,4,23,45,2020-04-11
NP08239,Manama,5,28,17,2024-11-16
NP08240,Isa Town,1,110,28,2024-09-06
NP08241,Isa Town,2,122,3,2024-01-24
NP08242,Muharraq,4,118,33,2025-08-05
NP08243,Manama,1,115,0,2025-02-28
NP08244,Riffa,1,125,26,2020-11-13
NP08245,Manama,5,98,46,2020-05-22
NP08246,Riffa,3,119,24,2021-10-21
NP08247,Manama,1,182,55,2025-08-07
NP08248,Isa Town,4,198,1,2025-04-05
NP08249,Manama,5,148,22,2022-02-25
NP08250,Muharraq,3,110,26,2020-08-27
NP08251,Riffa,5,179,33,2020-08-04
NP08252,Muharraq,1,35,44,2024-02-27
NP08253,Manama,1,66,44,2021-02-20
NP08254,Riffa,3,175,37,2025-01-26
NP08255,Muharraq,5,165,16,2023-06-08
NP08256,Riffa,3,138,33,2023-11-01
NP08257,Muharraq,2,114,6,2022-10-28
NP08258,Isa Town,2,77,3,2021-05-25
NP08259,Riffa,1,16,40,2021-10-27
NP08260,Riffa,2,144,39,2022-11-07
NP08261,Manama,4,138,17,2024-08-03
NP08262,Isa Town,3,114,45,2024-05-22
NP08263,Riffa,1,103,26,2021-11-05
NP08264,Riffa,5,47,25,2023-09-02
NP08265,Manama,1,83,36,2025-02-05
NP08266,Riffa,5,70,58,2022-07-18
NP08267,Muharraq,2,40,40,2022-12-11
NP08268,Manama,1,200,58,2023-12-10
NP08269,Muharraq,4,129,26,2023-09-22
NP08270,Manama,2,191,4,2024-10-18
NP08271,Manama,3,39,59,2022-06-12
NP08272,Riffa,5,155,37,2024-05-15
NP08273,Manama,1,64,9,2025-02-09
NP08274,Riffa,1,18,20,2020-06-30
NP08275,Isa Town,3,53,42,2020-05-18
NP08276,Isa Town,1,25,25,2022-01-14
NP08277,Riffa,3,107,13,2024-11-24
NP08278,Riffa,5,154,32,2024-07-12
NP08279,Muharraq,3,177,25,2023-02-23
NP08280,Riffa,4,121,52,2022-10-22
NP08281,Riffa,1,41,56,2023-03-19
NP08282,Muharraq,4,50,58,2024-02-03
NP08283,Isa Town,4,71,27,2023-12-25
NP08284,Manama,3,158,52,2022-04-03
NP08285,Isa Town,3,17,45,2024-05-27
NP08286,Manama,3,55,30,2020-09-07
NP08287,Riffa,2,129,7,2021-11-20
NP08288,Manama,1,126,46,2021-03-19
NP08289,Isa Town,1,132,20,2022-06-19
NP08290,Manama,1,92,52,2022-08-03
NP08291,Muharraq,3,136,37,2023-06-01
NP08292,Riffa,3,104,40,2025-06-02
NP08293,Isa Town,1,161,44,2022-01-19
NP08294,Manama,3,155,47,2021-05-28
NP08295,Riffa,4,36,26,2021-07-19
NP08296,Manama,2,158,9,2021-10-05
NP08297,Muharraq,2,57,41,2021-01-24
NP08298,Isa Town,3,20,1,2023-12-25
NP08299,Manama,2,19,44,2020-12-15
NP08300,Manama,3,14,18,2022-01-21
NP08301,Muharraq,1,64,51,2024-09-30
NP08302,Manama,3,48,28,2021-07-02
NP08303,Manama,3,51,14,2025-01-02
NP08304,Isa Town,5,82,45,2024-09-03
NP08305,Manama,3,26,15,2022-04-03
NP08306,Isa Town,4,18,10,2021-03-10
NP08307,Manama,3,43,5,2021-07-30
NP08308,Riffa,2,182,35,2025-04-29
NP08309,Riffa,3,25,42,2023-03-30
NP08310,Manama,2,57,24,2023-03-12
NP08311,Muharraq,1,85,57,2023-03-14
NP08312,Manama,3,55,26,2021-07-26
NP08313,Riffa,1,146,23,2024-10-22
NP08314,Muharraq,4,65,28,2024-04-27
NP08315,Manama,1,40,40,2020-11-23
NP08316,Muharraq,2,35,1,2023-10-30
NP08317,Riffa,3,135,10,2020-09-24
NP08318,Isa Town,5,165,41,2020-06-15
NP08319,Isa Town,2,23,39,2020-07-23
NP08320,Manama,1,141,2,2024-03-16
NP08321,Muharraq,2,137,52,2020-01-19
NP08322,Isa Town,4,164,44,2021-07-30
NP08323,Riffa,1,197,30,2022-12-19
NP08324,Riffa,2,86,60,2025-02-04
NP08325,Manama,1,151,28,2025-02-17
NP08326,Isa Town,5,101,50,2025-06-10
NP08327,Isa Town,2,168,49,2025-01-09
NP08328,Muharraq,5,108,18,2020-09-08
NP08329,Muharraq,2,19,44,2020-01-26
NP08330,Muharraq,5,198,11,2025-07-22
NP08331,Manama,3,123,29,2020-06-05
NP08332,Riffa,5,174,44,2021-12-27
NP08333,Muharraq,3,116,52,2021-04-09
NP08334,Manama,3,117,51,2023-05-12
NP08335,Isa Town,1,125,50,2020-02-21
NP08336,Manama,5,42,11,2021-07-14
NP08337,Muharraq,3,195,23,2020-12-26
NP08338,Riffa,3,28,23,2020-01-19
NP08339,Muharraq,2,131,35,2023-09-23
NP08340,Manama,1,86,25,2022-10-22
NP08341,Muharraq,5,80,19,2020-10-24
NP08342,Riffa,4,179,46,2023-04-27
NP08343,Riffa,4,177,40,2022-05-17
NP08344,Riffa,2,88,9,2022-03-14
NP08345,Riffa,1,87,2,2023-02-15
NP08346,Muharraq,2,195,60,2022-12-07
NP08347,Muharraq,5,108,11,2023-12-01
NP08348,Manama,1,76,17,2023-10-19
NP08349,Manama,5,90,5,2024-07-31
NP08350,Manama,3,186,60,2024-07-10
NP08351,Muharraq,2,45,48,2024-10-16
NP08352,Isa Town,5,15,21,2023-08-31
NP08353,Muharraq,1,92,14,2021-06-25
NP08354,Manama,1,135,39,2024-08-03
NP08355,Muharraq,4,52,19,2024-05-04
NP08356,Muharraq,4,82,47,2023-01-16
NP08357,Manama,1,77,39,2024-07-05
NP08358,Isa Town,5,95,56,2024-08-15
NP08359,Riffa,1,123,33,2020-07-11
NP08360,Manama,4,15,60,2022-10-27
NP08361,Isa Town,3,86,42,2020-06-01
NP08362,Manama,5,44,49,2022-11-29
NP08363,Isa Town,3,62,18,2025-06-09
NP08364,Isa Town,1,153,17,2024-08-06
NP08365,Muharraq,2,162,28,2024-12-03
NP08366,Manama,4,170,20,2022-12-10
NP08367,Manama,4,88,58,2024-06-29
NP08368,Riffa,3,119,29,2025-04-27
NP08369,Riffa,5,59,55,2022-01-24
NP08370,Muharraq,5,180,44,2024-01-02
NP08371,Manama,2,89,58,2022-05-05
NP08372,Isa Town,5,183,0,2025-04-04
NP08373,Riffa,5,109,20,2025-03-19
NP08374,Muharraq,1,16,12,2022-07-11
NP08375,Muharraq,1,67,27,2023-12-20
NP08376,Isa Town,2,126,20,2021-05-09
NP08377,Muharraq,5,164,38,2024-09-23
NP08378,Muharraq,4,163,49,2024-08-22
NP08379,Riffa,5,80,49,2023-07-14
NP08380,Manama,4,45,5,2022-09-18
NP08381,Manama,2,127,50,2023-08-29
NP08382,Manama,1,123,56,2020-11-03
NP08383,Riffa,1,30,56,2023-04-01
NP08384,Riffa,3,147,39,2020-02-11
NP08385,Riffa,4,134,53,2020-07-24
NP08386,Muharraq,4,83,5,2022-06-07
NP08387,Isa Town,2,133,54,2021-08-29
NP08388,Muharraq,2,51,36,2025-05-19
NP08389,Muharraq,1,130,17,2023-04-29
NP08390,Riffa,1,153,12,2023-08-13
NP08391,Isa Town,3,180,46,2020-05-10
NP08392,Manama,2,28,31,2025-08-22
NP08393,Isa Town,1,118,36,2023-12-11
NP08394,Isa Town,1,17,28,2024-05-08
NP08395,Isa Town,1,190,47,2020-12-30
NP08396,Manama,5,171,12,2022-09-20
NP08397,Muharraq,5,84,3,2021-02-03
NP08398,Manama,5,47,7,2022-01-04
NP08399,Riffa,4,134,31,2024-03-01
NP08400,Manama,5,188,14,2023-01-15
NP08401,Muharraq,2,60,35,2024-01-01
NP08402,Isa Town,5,40,43,2021-06-05
NP08403,Muharraq,5,12,44,2022-07-06
NP08404,Riffa,1,21,49,2023-09-30
NP08405,Muharraq,1,157,1,2025-05-26
NP08406,Manama,3,195,13,2021-05-08
NP08407,Isa Town,4,148,55,2024-04-15
NP08408,Manama,2,127,42,2020-09-05
NP08409,Muharraq,5,131,32,2025-09-02
NP08410,Riffa,3,152,25,2022-04-11
NP08411,Riffa,3,174,23,2023-02-08
NP08412,Muharraq,1,133,26,2021-11-10
NP08413,Isa Town,5,187,45,2024-12-28
NP08414,Muharraq,5,117,20,2020-09-14
NP08415,Manama,2,101,34,2020-04-15
NP08416,Riffa,3,28,3,2020-03-31
NP08417,Riffa,2,12,36,2020-09-06
NP08418,Isa Town,1,183,46,2024-03-01
NP08419,Isa Town,2,13,16,2022-02-16
NP08420,Muharraq,2,52,54,2022-04-29
NP08421,Manama,5,64,46,2022-05-03
NP08422,Isa Town,3,154,38,2020-07-15
NP08423,Muharraq,1,102,47,2022-04-18
NP08424,Isa Town,2,46,38,2024-03-20
NP08425,Muharraq,5,100,37,2023-05-20
NP08426,Muharraq,4,72,24,2020-10-08
NP08427,Muharraq,4,36,36,2025-08-20
NP08428,Isa Town,2,136,59,2024-01-02
NP08429,Isa Town,1,110,59,2023-04-18
NP08430,Muharraq,5,131,45,2021-12-23
NP08431,Isa Town,1,145,31,2023-09-16
NP08432,Riffa,2,166,30,2020-08-18
NP08433,Riffa,2,93,51,2024-03-15
NP08434,Isa Town,4,37,30,2021-05-06
NP08435,Manama,2,147,48,2024-10-06
NP08436,Riffa,1,50,35,2020-06-12
NP08437,Manama,2,82,57,2021-03-08
NP08438,Manama,4,27,27,2021-04-14
NP08439,Riffa,5,115,3,2022-09-12
NP08440,Riffa,5,101,2,2022-09-27
NP08441,Isa Town,2,20,41,2025-04-25
NP08442,Manama,2,132,52,2022-01-25
NP08443,Isa Town,4,199,15,2022-03-06
NP08444,Isa Town,1,99,23,2021-01-09
NP08445,Muharraq,2,16,8,2025-07-02
NP08446,Muharraq,3,126,30,2024-10-23
NP08447,Isa Town,1,110,53,2021-05-27
NP08448,Isa Town,4,41,45,2024-07-25
NP08449,Isa Town,4,103,55,2024-07-05
NP08450,Manama,5,41,30,2020-09-07
NP08451,Manama,2,166,14,2021-04-22
NP08452,Isa Town,3,113,4,2022-08-02
NP08453,Manama,3,169,48,2021-03-08
NP08454,Manama,1,148,1,2021-05-30
NP08455,Muharraq,5,172,34,2024-06-14
NP08456,Isa Town,5,83,47,2021-02-20
NP08457,Muharraq,1,146,55,2022-10-23
NP08458,Manama,2,197,5,2021-04-20
NP08459,Manama,4,69,44,2022-09-28
NP08460,Isa Town,5,75,36,2021-06-28
NP08461,Riffa,2,161,12,2020-12-28
NP08462,Muharraq,1,18,58,2021-06-27
NP08463,Muharraq,1,147,48,2021-03-28
NP08464,Isa Town,1,145,54,2020-03-12
NP08465,Manama,3,132,47,2020-04-05
NP08466,Riffa,2,12,58,2021-04-10
NP08467,Manama,5,88,19,2020-01-22
NP08468,Muharraq,1,47,4,2025-09-02
NP08469,Isa Town,5,175,15,2020-01-17
NP08470,Muharraq,1,155,1,2020-05-18
NP08471,Isa Town,5,34,15,2021-08-04
NP08472,Muharraq,1,127,36,2024-08-17
NP08473,Manama,1,169,55,2024-12-29
NP08474,Manama,4,181,39,2021-05-02
NP08475,Muharraq,1,119,59,2024-07-28
NP08476,Isa Town,5,129,42,2023-06-23
NP08477,Muharraq,4,85,49,2025-09-03
NP08478,Manama,4,96,36,2021-12-06
NP08479,Riffa,5,115,14,2023-01-28
NP08480,Riffa,3,187,30,2023-06-22
NP08481,Riffa,2,98,35,2021-08-10
NP08482,Isa Town,3,190,19,2023-11-06
NP08483,Muharraq,5,186,16,2024-04-20
NP08484,Muharraq,5,197,17,2023-11-18
NP08485,Riffa,1,153,54,2023-01-12
NP08486,Isa Town,2,172,30,2024-11-06
NP08487,Riffa,1,154,26,2025-01-27
NP08488,Riffa,4,10,33,2024-09-15
NP08489,Riffa,5,143,43,2025-05-23
NP08490,Muharraq,1,19,46,2024-05-10
NP08491,Riffa,3,76,3,2020-07-22
NP08492,Muharraq,3,169,12,2024-09-28
NP08493,Isa Town,1,60,52,2020-12-06
NP08494,Muharraq,3,79,7,2024-09-11
NP08495,Riffa,4,71,0,2024-05-09
NP08496,Manama,1,87,38,2020-02-27
NP08497,Muharraq,2,57,19,2024-12-03
NP08498,Isa Town,5,110,32,2025-01-16
NP08499,Riffa,5,21,20,2023-11-22
NP08500,Manama,1,132,24,2021-07-12
NP08501,Riffa,1,197,46,2024-05-25
NP08502,Manama,1,198,26,2022-01-09
NP08503,Isa Town,2,126,23,2021-05-05
NP08504,Manama,4,123,47,2021-02-07
NP08505,Manama,1,41,34,2020-02-10
NP08506,Riffa,5,196,0,2023-04-05
NP08507,Manama,4,170,36,2020-03-07
NP08508,Manama,3,117,52,2020-03-08
NP08509,Riffa,1,115,35,2025-02-11
NP08510,Riffa,2,68,48,2023-02-25
NP08511,Manama,1,61,34,2023-09-06
NP08512,Manama,3,76,25,2022-08-08
NP08513,Manama,1,181,23,2021-07-24
NP08514,Muharraq,3,192,25,2020-08-11
NP08515,Isa Town,4,135,0,2023-01-19
NP08516,Muharraq,4,81,10,2025-07-15
NP08517,Isa Town,4,28,39,2022-03-23
NP08518,Manama,4,128,59,2020-02-28
NP08519,Manama,4,138,56,2022-06-05
NP08520,Muharraq,4,157,4,2025-05-24
NP08521,Isa Town,5,144,40,2021-07-05
NP08522,Riffa,3,81,0,2023-11-30
NP08523,Riffa,5,99,33,2021-03-05
NP08524,Manama,5,76,30,2021-08-02
NP08525,Isa Town,4,104,37,2021-12-14
NP08526,Manama,1,194,10,2022-12-20
NP08527,Manama,5,156,20,2025-08-15
NP08528,Riffa,2,199,31,2024-02-23
NP08529,Isa Town,4,142,1,2020-03-07
NP08530,Riffa,2,135,31,2024-03-13
NP08531,Isa Town,2,27,10,2022-06-23
NP08532,Riffa,3,119,10,2020-09-27
NP08533,Isa Town,2,12,29,2024-08-13
NP08534,Manama,3,116,58,2025-04-25
NP08535,Isa Town,4,189,23,2020-04-25
NP08536,Muharraq,5,164,2,2021-10-14
NP08537,Isa Town,4,63,41,2020-11-10
NP08538,Isa Town,2,185,7,2025-02-16
NP08539,Manama,4,164,4,2021-10-20
NP08540,Isa Town,2,118,29,2024-02-02
NP08541,Isa Town,3,29,17,2021-07-23
NP08542,Muharraq,4,16,22,2025-05-29
NP08543,Riffa,2,34,40,2022-08-06
NP08544,Isa Town,4,132,60,2022-02-28
NP08545,Manama,1,38,1,2023-10-21
NP08546,Manama,5,191,45,2020-11-06
NP08547,Manama,1,184,27,2024-09-11
NP08548,Isa Town,2,21,7,2023-11-06
NP08549,Isa Town,5,199,44,2022-10-23
NP08550,Riffa,5,103,43,2024-10-18
NP08551,Riffa,3,42,22,2020-01-13
NP08552,Muharraq,5,109,58,2021-05-16
NP08553,Isa Town,3,152,5,2022-01-12
NP08554,Isa Town,4,45,59,2022-03-02
NP08555,Riffa,1,42,24,2020-03-22
NP08556,Isa Town,5,127,54,2022-08-10
NP08557,Riffa,1,148,18,2024-01-16
NP08558,Muharraq,3,30,58,2021-12-01
NP08559,Muharraq,2,80,51,2024-12-13
NP08560,Isa Town,1,184,42,2023-05-27
NP08561,Isa Town,1,198,13,2024-02-13
NP08562,Muharraq,3,90,27,2020-11-23
NP08563,Riffa,5,199,56,2021-09-07
NP08564,Riffa,4,127,2,2021-08-06
NP08565,Riffa,1,44,35,2022-10-09
NP08566,Manama,5,51,35,2022-09-16
NP08567,Muharraq,3,11,38,2021-03-08
NP08568,Riffa,4,155,2,2021-12-16
NP08569,Manama,4,56,10,2021-11-29
NP08570,Riffa,4,23,33,2024-01-05
NP08571,Isa Town,1,166,52,2021-06-30
NP08572,Isa Town,2,82,10,2023-08-21
NP08573,Manama,5,117,47,2025-03-17
NP08574,Isa Town,3,150,37,2025-07-12
NP08575,Manama,3,154,28,2023-02-14
NP08576,Riffa,2,86,58,2024-10-13
NP08577,Manama,5,18,54,2023-03-09
NP08578,Riffa,5,149,9,2021-12-06
NP08579,Manama,2,157,32,2023-04-05
NP08580,Riffa,5,120,54,2022-09-29
NP08581,Muharraq,1,86,13,2021-06-17
NP08582,Isa Town,5,90,25,2024-09-07
NP08583,Muharraq,3,140,7,2023-03-26
NP08584,Manama,5,155,12,2020-08-14
NP08585,Manama,4,71,7,2025-08-23
NP08586,Muharraq,1,178,60,2022-04-01
NP08587,Muharraq,3,10,46,2025-06-27
NP08588,Manama,2,86,32,2021-05-24
NP08589,Manama,3,34,55,2024-09-26
NP08590,Manama,2,43,21,2020-09-30
NP08591,Riffa,1,173,21,2021-02-05
NP08592,Isa Town,2,93,25,2023-04-30
NP08593,Isa Town,3,39,47,2024-07-29
NP08594,Muharraq,1,38,17,2020-11-29
NP08595,Isa Town,3,15,13,2024-03-06
NP08596,Manama,5,171,33,2023-12-06
NP08597,Muharraq,3,95,18,2025-04-23
NP08598,Muharraq,2,158,52,2024-05-29
NP08599,Manama,1,12,47,2025-04-23
NP08600,Muharraq,1,12,12,2021-04-01
NP08601,Riffa,1,59,21,2024-05-17
NP08602,Isa Town,4,77,17,2020-10-17
NP08603,Isa Town,4,151,18,2020-03-16
NP08604,Riffa,4,78,2,2020-10-24
NP08605,Riffa,2,124,50,2024-08-01
NP08606,Riffa,4,135,40,2024-10-30
NP08607,Isa Town,4,56,32,2021-03-31
NP08608,Riffa,4,191,24,2024-04-26
NP08609,Manama,5,200,38,2021-04-04
NP08610,Muharraq,4,148,20,2025-06-09
NP08611,Muharraq,1,17,30,2025-09-17
NP08612,Riffa,1,76,38,2021-07-17
NP08613,Manama,4,24,25,2023-07-11
NP08614,Isa Town,4,101,1,2020-11-22
NP08615,Isa Town,4,86,36,2020-09-10
NP08616,Muharraq,3,151,5,2022-05-05
NP08617,Isa Town,2,181,8,2025-03-29
NP08618,Muharraq,1,182,26,2021-03-04
NP08619,Manama,5,187,22,2025-03-03
NP08620,Manama,2,80,40,2025-09-12
NP08621,Riffa,5,161,28,2023-03-28
NP08622,Manama,4,19,8,2025-03-26
NP08623,Riffa,1,177,6,2023-03-23
NP08624,Riffa,3,136,2,2023-03-11
NP08625,Isa Town,1,125,26,2024-11-14
NP08626,Muharraq,3,184,11,2022-08-07
NP08627,Riffa,3,105,53,2023-03-03
NP08628,Isa Town,1,21,31,2025-02-27
NP08629,Muharraq,3,22,4,2025-06-15
NP08630,Isa Town,3,133,44,2023-05-13
NP08631,Manama,1,51,33,2021-12-09
NP08632,Riffa,1,187,32,2020-10-31
NP08633,Muharraq,2,136,15,2025-07-12
NP08634,Isa Town,1,89,41,2021-09-06
NP08635,Manama,5,18,17,2023-01-06
NP08636,Muharraq,1,47,35,2023-09-14
NP08637,Muharraq,5,26,17,2024-02-19
NP08638,Muharraq,1,61,35,2025-02-17
NP08639,Riffa,3,124,45,2021-06-17
NP08640,Isa Town,5,122,0,2021-06-07
NP08641,Isa Town,5,87,18,2023-12-14
NP08642,Riffa,2,79,58,2024-04-17
NP08643,Riffa,1,134,18,2025-03-12
NP08644,Muharraq,5,130,8,2024-01-14
NP08645,Isa Town,4,153,51,2024-05-16
NP08646,Isa Town,2,59,13,2022-06-26
NP08647,Muharraq,1,165,31,2021-07-28
NP08648,Riffa,1,55,53,2021-07-23
NP08649,Riffa,3,150,54,2021-08-12
NP08650,Isa Town,5,130,40,2022-04-29
NP08651,Muharraq,4,95,25,2022-12-25
NP08652,Isa Town,5,164,18,2022-08-19
NP08653,Isa Town,1,183,42,2022-01-08
NP08654,Muharraq,3,76,29,2021-04-14
NP08655,Manama,2,187,36,2022-02-11
NP08656,Isa Town,2,149,2,2020-11-06
NP08657,Muharraq,4,138,36,2020-03-19
NP08658,Manama,4,74,10,2024-11-11
NP08659,Muharraq,4,36,9,2020-09-21
NP08660,Manama,5,160,52,2020-02-17
NP08661,Manama,2,194,45,2024-11-18
NP08662,Isa Town,2,59,24,2020-10-08
NP08663,Riffa,5,151,11,2025-03-22
NP08664,Muharraq,4,172,3,2022-08-21
NP08665,Muharraq,5,186,14,2024-06-05
NP08666,Muharraq,2,156,36,2024-11-01
NP08667,Muharraq,2,186,36,2025-06-22
NP08668,Manama,1,111,39,2025-01-07
NP08669,Muharraq,2,120,4,2024-10-13
NP08670,Riffa,2,11,21,2023-06-24
NP08671,Manama,5,95,31,2024-08-02
NP08672,Riffa,1,72,23,2023-12-08
NP08673,Riffa,1,144,32,2024-09-15
NP08674,Muharraq,5,118,18,2020-11-18
NP08675,Riffa,5,182,47,2020-01-16
NP08676,Muharraq,5,100,41,2024-03-31
NP08677,Riffa,1,87,49,2024-12-30
NP08678,Manama,1,139,52,2024-05-30
NP08679,Isa Town,4,39,40,2024-07-20
NP08680,Muharraq,4,21,9,2022-09-05
NP08681,Riffa,3,29,11,2020-12-08
NP08682,Riffa,3,39,22,2025-08-02
NP08683,Riffa,5,10,2,2025-08-04
NP08684,Isa Town,3,116,9,2020-04-16
NP08685,Riffa,2,129,28,2020-01-19
NP08686,Muharraq,1,71,58,2024-02-21
NP08687,Muharraq,2,184,29,2022-09-01
NP08688,Isa Town,3,45,33,2021-10-11
NP08689,Manama,1,89,35,2024-11-28
NP08690,Manama,3,91,47,2021-04-23
NP08691,Riffa,4,167,17,2025-07-10
NP08692,Manama,5,102,36,2023-01-03
NP08693,Manama,3,34,12,2020-05-31
NP08694,Muharraq,3,47,45,2020-08-18
NP08695,Manama,5,130,39,2020-09-28
NP08696,Riffa,5,198,13,2022-04-09
NP08697,Manama,1,124,5,2020-02-08
NP08698,Manama,2,182,7,2022-09-12
NP08699,Riffa,3,28,47,2024-04-12
NP08700,Muharraq,4,125,20,2023-03-19
NP08701,Isa Town,4,125,41,2020-10-21
NP08702,Manama,2,168,8,2022-07-26
NP08703,Isa Town,3,190,54,2023-11-20
NP08704,Riffa,5,147,21,2024-09-07
NP08705,Manama,2,127,43,2023-10-25
NP08706,Muharraq,1,72,34,2023-09-25
NP08707,Muharraq,4,172,41,2024-05-02
NP08708,Riffa,4,73,27,2023-12-15
NP08709,Muharraq,3,42,21,2022-08-24
NP08710,Muharraq,3,128,38,2025-03-24
NP08711,Isa Town,4,70,4,2024-01-06
NP08712,Riffa,3,86,4,2022-03-07
NP08713,Riffa,5,12,15,2022-10-18
NP08714,Isa Town,5,95,20,2024-06-23
NP08715,Riffa,3,88,52,2023-11-18
NP08716,Isa Town,5,176,12,2024-04-11
NP08717,Riffa,3,60,16,2022-03-26
NP08718,Isa Town,1,107,7,2022-08-20
NP08719,Isa Town,1,105,32,2023-03-12
NP08720,Riffa,2,78,17,2021-04-28
NP08721,Isa Town,2,89,20,2022-01-04
NP08722,Manama,3,104,42,2025-06-17
NP08723,Riffa,4,158,20,2022-03-25
NP08724,Manama,4,83,7,2022-05-16
NP08725,Isa Town,2,68,16,2023-07-27
NP08726,Riffa,2,123,2,2024-12-03
NP08727,Isa Town,1,159,36,2022-08-24
NP08728,Riffa,2,157,23,2020-07-25
NP08729,Riffa,1,153,55,2025-08-09
NP08730,Manama,1,60,20,2023-11-29
NP08731,Manama,1,35,34,2021-01-28
NP08732,Riffa,2,130,13,2022-03-22
NP08733,Manama,3,35,42,2023-12-29
NP08734,Manama,3,158,56,2025-02-25
NP08735,Riffa,4,79,11,2022-01-06
NP08736,Isa Town,1,65,11,2022-03-31
NP08737,Riffa,3,15,53,2024-06-14
NP08738,Muharraq,5,129,57,2023-07-18
NP08739,Isa Town,3,71,5,2021-05-13
NP08740,Manama,5,49,47,2023-11-12
NP08741,Riffa,4,33,60,2021-06-22
NP08742,Manama,4,125,47,2025-02-23
NP08743,Muharraq,4,53,46,2025-09-25
NP08744,Manama,1,99,49,2020-06-27
NP08745,Riffa,5,77,19,2020-08-05
NP08746,Riffa,1,77,60,2022-01-08
NP08747,Muharraq,1,69,30,2025-06-27
NP08748,Isa Town,4,189,36,2023-10-31
NP08749,Manama,1,103,39,2023-02-09
NP08750,Muharraq,1,178,11,2023-03-31
NP08751,Muharraq,2,123,56,2021-12-16
NP08752,Riffa,5,163,5,2024-01-13
NP08753,Isa Town,4,119,55,2021-06-06
NP08754,Manama,4,34,51,2021-08-07
NP08755,Muharraq,3,150,2,2021-06-09
NP08756,Muharraq,4,29,57,2023-09-07
NP08757,Manama,3,20,11,2024-10-08
NP08758,Muharraq,5,72,21,2020-12-05
NP08759,Riffa,1,194,14,2021-02-19
