usage_id,customer_id,date,data_used_gb,app_category
U8761,C027,2025-08-26,9.43,Social Media
U8762,C079,2024-11-20,7.87,Social Media
U8763,C002,2025-06-05,4.48,Education
U8764,C060,2025-05-20,5.51,Gaming
U8765,C062,2024-12-09,1.33,Education
U8766,C081,2025-06-03,7.82,Social Media
U8767,C062,2024-10-15,4.48,Gaming
U8768,C076,2024-11-12,0.62,Gaming
U8769,C007,2025-09-10,8.29,Streaming
U8770,C064,2025-07-30,7.39,Streaming
U8771,C060,2024-12-25,0.6,Education
U8772,C047,2025-06-08,2.93,Gaming
U8773,C081,2024-11-14,2.6,Gaming
U8774,C090,2024-11-24,2.66,Gaming
U8775,C027,2025-06-21,4.58,Social Media
U8776,C027,2024-12-06,2.06,Streaming
U8777,C018,2025-05-05,9.46,Education
U8778,C079,2025-06-29,2.67,Streaming
U8779,C079,2024-09-20,5.43,Work
U8780,C096,2024-12-12,4.18,Gaming
U8781,C094,2024-11-15,6.36,Gaming
U8782,C040,2025-06-01,5.05,Education
U8783,C069,2025-07-10,3.15,Work
U8784,C092,2025-08-07,0.41,Education
U8785,C018,2025-01-22,1.0,Work
U8786,C061,2025-07-12,4.27,Streaming
U8787,C085,2024-11-11,4.89,Social Media
U8788,C047,2025-03-06,5.12,Social Media
U8789,C084,2025-01-06,1.09,Streaming
U8790,C062,2025-04-07,4.9,Social Media
U8791,C062,2025-05-28,0.68,Gaming
U8792,C059,2024-12-24,7.48,Social Media
U8793,C037,2025-07-08,3.87,Streaming
U8794,C065,2025-04-22,1.18,Social Media
U8795,C011,2024-12-13,5.56,Education
U8796,C100,2024-10-31,8.04,Work
U8797,C092,2025-08-11,1.14,Streaming
U8798,C001,2024-12-07,5.4,Gaming
U8799,C003,2024-11-07,0.74,Streaming
U8800,C081,2024-12-31,7.01,Gaming
U8801,C097,2024-09-14,2.14,Social Media
U8802,C043,2025-04-02,4.38,Gaming
U8803,C100,2025-04-17,0.59,Education
U8804,C062,2025-08-27,7.52,Work
U8805,C075,2025-06-25,7.31,Work
U8806,C040,2024-11-25,6.72,Gaming
U8807,C039,2024-12-31,3.47,Social Media
U8808,C097,2025-08-30,8.68,Work
U8809,C006,2025-09-04,7.68,Work
U8810,C083,2024-12-16,6.47,Education
U8811,C027,2025-03-14,3.0,Education
U8812,C040,2025-01-24,8.66,Work
U8813,C095,2024-10-07,5.24,Work
U8814,C057,2024-11-29,9.11,Gaming
U8815,C034,2025-06-19,3.51,Social Media
U8816,C098,2025-04-28,5.15,Social Media
U8817,C059,2025-05-23,9.47,Streaming
U8818,C049,2025-08-04,3.56,Streaming
U8819,C089,2025-02-15,4.88,Education
U8820,C096,2025-02-11,9.24,Gaming
U8821,C067,2024-11-18,9.28,Gaming
U8822,C095,2024-12-08,3.12,Work
U8823,C086,2025-07-08,1.56,Gaming
U8824,C046,2024-10-24,4.36,Streaming
U8825,C045,2024-10-24,4.4,Gaming
U8826,C069,2024-09-21,1.64,Streaming
U8827,C003,2024-11-11,3.66,Streaming
U8828,C002,2024-10-13,8.95,Work
U8829,C083,2025-05-24,4.76,Streaming
U8830,C058,2024-11-25,8.06,Streaming
U8831,C067,2024-10-12,5.28,Streaming
U8832,C011,2024-12-02,1.18,Gaming
U8833,C048,2024-10-15,4.2,Education
U8834,C012,2025-04-16,8.04,Streaming
U8835,C039,2025-01-01,2.69,Gaming
U8836,C059,2024-09-24,0.27,Streaming
U8837,C026,2025-04-26,6.75,Streaming
U8838,C002,2025-08-25,3.31,Streaming
U8839,C018,2024-09-30,3.3,Streaming
U8840,C039,2025-03-30,5.59,Social Media
U8841,C031,2025-03-24,3.4,Gaming
U8842,C053,2024-10-07,6.61,Education
U8843,C098,2025-01-29,9.86,Streaming
U8844,C053,2025-02-09,6.56,Streaming
U8845,C019,2025-07-05,9.68,Streaming
U8846,C100,2024-11-08,0.6,Work
U8847,C002,2024-10-24,4.02,Streaming
U8848,C007,2025-04-09,6.71,Social Media
U8849,C059,2025-05-17,5.55,Work
U8850,C087,2025-07-27,1.26,Social Media
U8851,C095,2024-09-25,6.13,Gaming
U8852,C072,2024-11-07,2.26,Social Media
U8853,C092,2025-05-15,1.51,Education
U8854,C041,2024-11-21,1.67,Streaming
U8855,C023,2025-02-02,6.45,Gaming
U8856,C078,2025-04-05,1.94,Social Media
U8857,C036,2025-07-07,3.96,Gaming
U8858,C068,2024-11-26,1.88,Work
U8859,C021,2025-02-20,6.02,Gaming
U8860,C058,2024-11-06,0.28,Social Media
U8861,C030,2025-06-17,1.55,Education
U8862,C018,2025-07-31,6.38,Education
U8863,C017,2025-04-29,2.79,Education
U8864,C100,2025-03-09,8.87,Gaming
U8865,C096,2025-09-09,1.23,Gaming
U8866,C031,2025-09-03,0.99,Gaming
U8867,C074,2025-05-30,0.77,Gaming
U8868,C036,2025-05-24,0.23,Education
U8869,C098,2024-10-07,3.85,Gaming
U8870,C015,2025-03-08,7.19,Work
U8871,C076,2024-09-16,7.43,Work
U8872,C053,2025-05-09,5.04,Streaming
U8873,C038,2025-05-22,2.78,Streaming
U8874,C072,2025-08-08,0.63,Education
U8875,C041,2024-10-15,4.48,Gaming
U8876,C013,2024-10-24,9.28,Streaming
U8877,C040,2025-03-16,4.54,Education
U8878,C064,2025-06-18,0.78,Streaming
U8879,C079,2024-12-27,6.77,Social Media
U8880,C048,2025-01-07,5.77,Work
U8881,C050,2025-07-26,9.92,Streaming
U8882,C080,2024-10-22,6.36,Work
U8883,C032,2025-06-03,4.39,Work
U8884,C061,2025-06-25,1.58,Streaming
U8885,C018,2024-09-20,6.03,Work
U8886,C088,2025-08-02,8.27,Education
U8887,C067,2024-12-12,8.82,Education
U8888,C028,2025-08-26,0.17,Education
U8889,C045,2024-12-17,7.2,Work
U8890,C057,2025-01-24,1.61,Social Media
U8891,C075,2024-09-22,0.58,Social Media
U8892,C077,2025-03-11,8.16,Social Media
U8893,C026,2024-12-14,7.13,Work
U8894,C038,2025-03-21,1.99,Education
U8895,C073,2025-06-20,1.69,Gaming
U8896,C066,2025-01-16,2.27,Social Media
U8897,C024,2025-07-11,7.33,Social Media
U8898,C001,2025-03-12,5.31,Education
U8899,C057,2025-01-16,0.12,Gaming
U8900,C092,2025-05-27,5.4,Gaming
U8901,C048,2025-01-21,6.22,Work
U8902,C086,2025-07-23,4.01,Streaming
U8903,C032,2025-02-27,7.15,Education
U8904,C063,2024-12-03,2.79,Education
U8905,C100,2025-07-11,6.28,Education
U8906,C025,2025-06-15,0.4,Streaming
U8907,C012,2024-11-27,3.75,Gaming
U8908,C099,2025-02-03,7.8,Gaming
U8909,C053,2025-07-14,0.75,Gaming
U8910,C020,2025-05-12,7.66,Streaming
U8911,C071,2025-08-29,2.4,Social Media
U8912,C041,2025-03-15,9.9,Streaming
U8913,C036,2024-10-10,4.79,Social Media
U8914,C042,2025-05-08,5.95,Social Media
U8915,C090,2025-07-21,8.28,Work
U8916,C024,2025-06-11,5.3,Gaming
U8917,C098,2025-06-20,9.7,Education
U8918,C098,2025-01-05,6.09,Social Media
U8919,C004,2025-08-03,8.71,Work
U8920,C064,2025-06-15,8.59,Education
U8921,C097,2025-09-04,4.79,Streaming
U8922,C002,2025-09-02,7.33,Work
U8923,C084,2025-08-27,8.52,Work
U8924,C060,2025-06-17,6.97,Education
U8925,C084,2025-04-09,9.95,Social Media
U8926,C023,2025-01-28,9.23,Work
U8927,C061,2025-06-21,3.5,Education
U8928,C077,2024-10-04,5.49,Education
U8929,C020,2025-02-05,6.81,Streaming
U8930,C080,2025-02-27,4.77,Social Media
U8931,C056,2024-09-17,9.28,Social Media
U8932,C068,2025-04-17,4.67,Work
U8933,C069,2024-12-23,4.42,Gaming
U8934,C087,2025-08-12,6.72,Gaming
U8935,C065,2025-07-24,4.04,Streaming
U8936,C078,2025-09-01,6.09,Social Media
U8937,C066,2025-02-04,1.04,Education
U8938,C091,2025-04-21,7.79,Streaming
U8939,C049,2025-07-24,8.28,Streaming
U8940,C038,2024-11-01,2.26,Streaming
U8941,C041,2025-06-19,5.93,Social Media
U8942,C007,2024-11-30,5.95,Social Media
U8943,C068,2025-02-27,2.15,Work
U8944,C063,2024-09-22,4.57,Gaming
U8945,C057,2024-10-21,5.82,Streaming
U8946,C086,2025-05-19,5.7,Work
U8947,C066,2025-03-22,2.32,Streaming
U8948,C003,2024-09-15,9.07,Education
U8949,C025,2024-09-21,2.3,Streaming
U8950,C023,2025-03-12,5.77,Work
U8951,C014,2025-08-12,7.94,Education
U8952,C011,2024-12-21,6.3,Work
U8953,C084,2024-09-29,8.66,Streaming
U8954,C027,2025-02-13,7.57,Streaming
U8955,C090,2024-12-12,5.1,Education
U8956,C088,2024-11-30,7.33,Education
U8957,C095,2024-11-29,2.38,Education
U8958,C023,2024-09-23,4.98,Gaming
U8959,C093,2025-06-14,0.72,Streaming
U8960,C064,2025-01-13,4.74,Social Media
U8961,C089,2025-03-26,3.25,Work
U8962,C091,2025-03-10,3.55,Streaming
U8963,C008,2024-12-25,5.71,Education
U8964,C043,2025-05-24,6.36,Social Media
U8965,C024,2025-05-23,4.98,Social Media
U8966,C023,2025-04-02,2.05,Education
U8967,C099,2025-04-28,3.82,Streaming
U8968,C042,2025-05-08,0.92,Streaming
U8969,C010,2024-12-10,4.13,Social Media
U8970,C070,2025-01-12,4.14,Education
U8971,C077,2025-06-06,9.54,Work
U8972,C084,2025-07-16,5.67,Work
U8973,C014,2025-03-11,5.86,Education
U8974,C041,2024-11-03,5.45,Work
U8975,C084,2025-07-20,4.28,Gaming
U8976,C098,2025-01-08,9.89,Gaming
U8977,C047,2025-03-29,3.61,Gaming
U8978,C080,2025-05-23,9.89,Gaming
U8979,C041,2025-05-21,7.54,Social Media
U8980,C059,2025-04-01,4.37,Work
U8981,C066,2025-01-13,6.92,Education
U8982,C050,2024-12-21,7.64,Education
U8983,C075,2025-01-05,4.55,Streaming
U8984,C094,2025-07-27,3.9,Work
U8985,C022,2024-11-28,9.92,Work
U8986,C068,2025-06-20,8.67,Education
U8987,C059,2025-08-05,2.76,Gaming
U8988,C099,2025-08-27,2.55,Social Media
U8989,C064,2025-06-25,0.89,Education
U8990,C073,2025-08-30,2.7,Gaming
U8991,C056,2025-08-14,8.66,Work
U8992,C034,2025-03-21,8.52,Work
U8993,C059,2024-11-11,8.34,Education
U8994,C053,2025-06-13,9.74,Gaming
U8995,C009,2025-02-15,2.37,Streaming
U8996,C047,2025-03-29,6.15,Gaming
U8997,C051,2025-08-10,4.94,Work
U8998,C086,2025-03-31,1.79,Gaming
U8999,C019,2025-03-09,8.44,Education
U9000,C096,2025-02-04,4.82,Gaming
U9001,C024,2025-04-05,6.78,Education
U9002,C064,2025-05-02,5.18,Gaming
U9003,C061,2024-11-04,1.97,Work
U9004,C034,2024-12-09,2.11,Streaming
U9005,C039,2024-09-18,8.25,Social Media
U9006,C096,2024-12-15,2.46,Education
U9007,C012,2024-12-07,9.79,Gaming
U9008,C016,2024-12-14,6.72,Streaming
U9009,C040,2025-01-23,4.08,Gaming
U9010,C089,2025-01-03,2.38,Gaming
U9011,C091,2025-02-13,9.14,Work
U9012,C008,2025-07-01,6.83,Streaming
U9013,C083,2025-03-20,2.99,Education
U9014,C098,2025-06-09,1.97,Work
U9015,C069,2025-08-23,0.71,Social Media
U9016,C029,2024-12-18,2.17,Social Media
U9017,C047,2025-02-02,6.11,Social Media
U9018,C055,2025-03-10,4.27,Gaming
U9019,C037,2024-10-14,7.04,Education
U9020,C010,2024-09-26,1.27,Education
U9021,C009,2024-12-04,4.52,Streaming
U9022,C005,2025-02-26,1.86,Streaming
U9023,C063,2025-01-16,8.57,Gaming
U9024,C075,2024-11-12,8.11,Social Media
U9025,C017,2025-02-20,2.93,Gaming
U9026,C008,2025-02-05,2.38,Education
U9027,C078,2024-10-26,7.39,Gaming
U9028,C024,2025-01-21,0.53,Education
U9029,C009,2024-12-31,1.41,Gaming
U9030,C030,2025-03-18,8.3,Streaming
U9031,C047,2024-10-22,4.88,Gaming
U9032,C013,2025-06-23,5.64,Social Media
U9033,C042,2024-12-13,7.31,Education
U9034,C022,2024-10-11,2.5,Social Media
U9035,C096,2025-02-19,5.83,Work
U9036,C094,2025-03-30,9.47,Education
U9037,C003,2025-05-28,4.63,Gaming
U9038,C072,2025-05-30,0.86,Social Media
U9039,C055,2025-05-27,6.3,Social Media
U9040,C094,2025-08-04,5.53,Gaming
U9041,C089,2024-10-08,5.76,Streaming
U9042,C099,2025-03-28,6.94,Streaming
U9043,C021,2024-10-25,0.49,Streaming
U9044,C061,2025-01-02,5.33,Work
U9045,C032,2025-08-13,0.15,Gaming
U9046,C023,2025-07-23,7.52,Social Media
U9047,C062,2025-07-30,4.83,Streaming
U9048,C035,2024-10-09,6.97,Education
U9049,C084,2025-03-20,2.68,Education
U9050,C043,2024-11-11,2.79,Education
U9051,C066,2025-06-12,0.16,Social Media
U9052,C044,2024-09-20,1.76,Social Media
U9053,C002,2025-01-11,10.0,Social Media
U9054,C033,2025-01-14,9.22,Gaming
U9055,C038,2025-04-30,7.74,Social Media
U9056,C001,2025-01-28,4.62,Gaming
U9057,C002,2025-01-18,5.74,Streaming
U9058,C002,2024-12-15,4.15,Education
U9059,C049,2025-06-10,8.98,Work
U9060,C048,2025-03-14,1.59,Work
U9061,C082,2024-12-11,6.33,Streaming
U9062,C004,2025-03-16,0.67,Social Media
U9063,C008,2024-12-14,2.52,Work
U9064,C070,2025-07-19,6.61,Social Media
U9065,C024,2025-06-24,4.79,Gaming
U9066,C082,2025-07-18,9.39,Gaming
U9067,C038,2024-12-05,5.78,Social Media
U9068,C068,2025-02-24,4.99,Streaming
U9069,C060,2025-09-08,9.25,Work
U9070,C013,2025-07-04,7.13,Education
U9071,C028,2024-11-23,8.93,Education
U9072,C033,2025-07-30,8.92,Work
U9073,C031,2025-05-17,4.77,Work
U9074,C049,2025-05-01,5.48,Work
U9075,C028,2025-01-05,6.27,Social Media
U9076,C023,2025-09-10,1.28,Gaming
U9077,C059,2025-07-19,4.65,Streaming
U9078,C085,2025-01-19,0.66,Work
U9079,C085,2025-02-09,9.21,Work
U9080,C007,2025-02-14,2.42,Gaming
U9081,C017,2024-09-15,4.34,Gaming
U9082,C093,2025-09-10,5.25,Work
U9083,C099,2025-07-20,8.96,Education
U9084,C091,2024-10-15,3.83,Work
U9085,C053,2025-08-27,8.41,Streaming
U9086,C051,2025-05-05,1.45,Work
U9087,C100,2024-11-01,3.11,Gaming
U9088,C009,2025-03-12,9.44,Gaming
U9089,C056,2024-11-05,4.52,Gaming
U9090,C032,2024-12-01,3.53,Education
U9091,C027,2025-03-22,5.29,Education
U9092,C002,2025-07-01,7.09,Gaming
U9093,C091,2025-03-03,7.33,Social Media
U9094,C036,2024-12-18,9.39,Work
U9095,C071,2024-10-28,6.99,Gaming
U9096,C024,2024-10-18,0.15,Work
U9097,C006,2025-07-22,2.73,Work
U9098,C067,2025-08-31,6.74,Work
U9099,C019,2025-02-21,9.38,Work
U9100,C035,2025-07-28,6.42,Gaming
U9101,C099,2024-11-27,6.9,Work
U9102,C032,2025-07-01,6.96,Education
U9103,C019,2024-12-05,6.77,Streaming
U9104,C045,2025-01-24,7.62,Education
U9105,C085,2025-06-26,0.58,Gaming
U9106,C043,2024-10-02,1.54,Social Media
U9107,C012,2025-04-12,2.59,Streaming
U9108,C077,2025-07-15,4.75,Gaming
U9109,C048,2025-04-30,1.75,Education
U9110,C005,2024-09-19,4.09,Work
U9111,C080,2025-06-28,8.78,Streaming
U9112,C042,2024-11-21,5.38,Streaming
U9113,C060,2024-09-22,2.35,Gaming
U9114,C004,2025-06-01,0.56,Education
U9115,C048,2025-04-09,3.57,Gaming
U9116,C008,2025-02-07,6.0,Streaming
U9117,C098,2025-08-14,1.15,Education
U9118,C017,2025-01-22,0.23,Social Media
U9119,C097,2025-03-29,2.0,Education
U9120,C082,2024-10-07,0.33,Gaming
U9121,C050,2025-02-09,8.89,Gaming
U9122,C019,2025-05-23,1.88,Education
U9123,C045,2024-12-16,4.7,Work
U9124,C088,2025-08-04,7.48,Work
U9125,C043,2025-06-22,5.72,Gaming
U9126,C075,2024-09-19,3.23,Social Media
U9127,C010,2024-12-21,9.22,Gaming
U9128,C100,2025-03-24,7.97,Education
U9129,C062,2024-12-13,2.11,Work
U9130,C028,2024-12-20,4.64,Work
U9131,C042,2025-07-28,5.18,Work
U9132,C027,2025-08-29,7.2,Streaming
U9133,C060,2025-07-06,6.07,Social Media
U9134,C078,2024-09-24,7.21,Work
U9135,C084,2025-05-22,0.39,Social Media
U9136,C070,2024-11-14,2.23,Streaming
U9137,C097,2025-03-09,8.74,Gaming
U9138,C038,2025-04-08,2.06,Gaming
U9139,C047,2025-05-30,2.56,Work
U9140,C021,2025-04-10,4.52,Education
U9141,C093,2025-07-29,5.68,Gaming
U9142,C070,2024-10-27,8.49,Streaming
U9143,C031,2025-07-05,6.9,Work
U9144,C022,2025-04-17,3.98,Education
U9145,C035,2025-01-20,9.93,Education
U9146,C100,2024-12-25,4.77,Education
U9147,C013,2025-06-13,8.05,Gaming
U9148,C049,2025-02-15,8.58,Work
U9149,C006,2025-01-10,4.61,Streaming
U9150,C009,2024-11-01,3.75,Work
U9151,C014,2024-10-12,9.81,Streaming
U9152,C002,2025-06-10,8.29,Education
U9153,C008,2025-05-24,5.37,Streaming
U9154,C033,2025-07-17,7.9,Work
U9155,C064,2025-05-25,4.68,Education
U9156,C084,2025-01-19,0.92,Work
U9157,C025,2025-02-18,7.98,Work
U9158,C010,2025-03-04,7.04,Streaming
U9159,C029,2024-11-12,5.38,Streaming
U9160,C075,2024-09-14,1.12,Education
U9161,C001,2024-09-16,5.25,Gaming
U9162,C052,2025-02-10,7.91,Education
U9163,C081,2025-08-18,9.13,Social Media
U9164,C043,2025-08-03,7.16,Social Media
U9165,C045,2025-08-02,2.16,Work
U9166,C051,2025-06-01,3.19,Work
U9167,C092,2024-10-06,4.96,Streaming
U9168,C010,2025-09-10,8.93,Gaming
U9169,C082,2024-11-25,1.38,Streaming
U9170,C075,2025-01-02,5.94,Work
U9171,C021,2025-04-12,0.73,Work
U9172,C007,2025-06-25,0.88,Social Media
U9173,C022,2025-05-25,1.04,Education
U9174,C086,2025-01-06,9.33,Streaming
U9175,C042,2024-11-18,2.94,Education
U9176,C100,2025-01-04,1.53,Streaming
U9177,C094,2024-10-25,8.16,Work
U9178,C093,2025-02-08,2.25,Social Media
U9179,C098,2024-11-28,5.78,Gaming
U9180,C019,2024-12-04,8.44,Education
U9181,C066,2024-11-10,2.27,Education
U9182,C040,2024-12-22,1.75,Work
U9183,C042,2025-06-07,3.88,Work
U9184,C044,2025-04-21,2.99,Work
U9185,C067,2025-06-01,1.39,Work
U9186,C032,2025-05-21,2.63,Gaming
U9187,C041,2025-05-20,4.19,Social Media
U9188,C039,2024-09-28,4.36,Streaming
U9189,C078,2024-10-15,5.15,Work
U9190,C043,2024-09-16,9.39,Education
U9191,C045,2025-04-03,6.96,Streaming
U9192,C026,2025-08-24,7.23,Gaming
U9193,C039,2024-10-27,7.26,Social Media
U9194,C024,2025-05-30,3.49,Work
U9195,C080,2024-12-24,1.27,Education
U9196,C095,2025-05-10,5.88,Streaming
U9197,C057,2025-02-23,7.17,Education
U9198,C087,2025-08-26,4.11,Gaming
U9199,C084,2025-06-08,0.68,Gaming
U9200,C073,2024-12-08,4.5,Work
U9201,C007,2025-07-22,9.81,Gaming
U9202,C001,2025-07-28,5.36,Education
U9203,C085,2025-06-23,7.85,Education
U9204,C089,2025-08-22,3.25,Education
U9205,C040,2024-12-31,0.99,Social Media
U9206,C034,2024-12-24,7.1,Streaming
U9207,C064,2025-05-25,2.36,Social Media
U9208,C071,2025-07-21,1.93,Gaming
U9209,C025,2024-11-14,5.35,Streaming
U9210,C082,2025-05-28,2.87,Gaming
U9211,C017,2025-05-03,1.03,Work
U9212,C036,2025-08-03,2.7,Education
U9213,C013,2024-12-10,8.64,Work
U9214,C023,2025-05-31,3.94,Streaming
U9215,C076,2025-06-22,6.87,Streaming
U9216,C052,2025-06-27,3.49,Education
U9217,C044,2025-08-02,1.56,Streaming
U9218,C083,2025-08-04,1.24,Gaming
U9219,C001,2024-11-24,1.04,Social Media
U9220,C064,2024-11-29,1.31,Gaming
U9221,C065,2024-11-12,4.85,Education
U9222,C020,2025-03-26,8.14,Work
U9223,C010,2025-03-03,5.32,Streaming
U9224,C057,2025-01-21,8.64,Gaming
U9225,C080,2025-02-07,5.1,Work
U9226,C040,2025-03-11,1.41,Streaming
U9227,C015,2025-09-10,1.47,Education
U9228,C073,2024-10-27,5.8,Streaming
U9229,C053,2024-11-27,4.52,Work
U9230,C086,2025-08-14,8.44,Education
U9231,C091,2025-02-10,7.19,Streaming
U9232,C014,2025-01-09,3.94,Streaming
U9233,C059,2024-12-21,5.92,Gaming
U9234,C007,2025-02-26,1.23,Streaming
U9235,C057,2025-05-30,5.1,Social Media
U9236,C005,2024-10-17,7.13,Work
U9237,C060,2024-10-12,6.55,Education
U9238,C043,2025-03-20,9.67,Gaming
U9239,C054,2024-10-29,7.53,Social Media
U9240,C028,2025-06-05,3.54,Education
U9241,C009,2025-09-07,2.38,Streaming
U9242,C049,2025-07-14,8.5,Streaming
U9243,C007,2025-07-25,8.22,Work
U9244,C084,2025-08-29,8.7,Streaming
U9245,C037,2025-08-29,0.53,Work
U9246,C034,2025-05-17,5.74,Work
U9247,C052,2025-03-21,9.03,Gaming
U9248,C100,2025-04-17,4.76,Streaming
U9249,C082,2024-10-08,1.27,Social Media
U9250,C058,2025-06-03,7.9,Social Media
U9251,C022,2024-09-12,3.46,Education
U9252,C015,2025-06-05,6.71,Education
U9253,C076,2024-10-26,5.64,Education
U9254,C058,2025-09-08,7.5,Education
U9255,C078,2024-10-25,6.5,Education
U9256,C014,2024-12-31,5.48,Streaming
U9257,C093,2025-02-05,9.97,Streaming
U9258,C012,2024-12-14,1.97,Work
U9259,C022,2025-05-30,9.92,Work
U9260,C061,2024-10-11,4.63,Gaming
U9261,C090,2024-10-19,0.6,Social Media
U9262,C077,2025-04-13,1.64,Social Media
U9263,C009,2025-03-15,0.25,Social Media
U9264,C074,2024-10-04,2.08,Education
U9265,C027,2025-04-11,6.17,Gaming
U9266,C024,2025-01-22,9.05,Education
U9267,C080,2025-01-01,4.17,Work
U9268,C014,2025-06-06,8.22,Streaming
U9269,C043,2024-12-31,3.14,Work
U9270,C007,2025-08-14,6.55,Education
U9271,C049,2024-11-28,9.32,Work
U9272,C008,2025-06-06,8.72,Education
U9273,C068,2025-06-20,3.93,Social Media
U9274,C014,2025-03-19,8.79,Social Media
U9275,C100,2025-03-31,9.75,Work
U9276,C031,2025-05-08,4.72,Education
U9277,C079,2025-01-13,4.04,Education
U9278,C009,2025-05-30,1.65,Gaming
U9279,C096,2024-12-09,6.24,Education
U9280,C080,2025-09-12,8.35,Education
U9281,C022,2025-05-14,7.71,Work
U9282,C021,2025-09-02,5.39,Education
U9283,C048,2025-04-04,4.03,Streaming
U9284,C099,2025-07-15,9.78,Education
U9285,C032,2025-06-05,5.75,Social Media
U9286,C044,2025-02-26,5.97,Education
U9287,C009,2024-10-02,1.42,Social Media
U9288,C038,2025-04-05,5.99,Streaming
U9289,C094,2025-08-02,8.02,Gaming
U9290,C020,2025-05-01,6.21,Education
U9291,C067,2025-01-14,1.01,Social Media
U9292,C073,2024-11-14,6.31,Gaming
U9293,C011,2025-08-18,1.77,Education
U9294,C095,2024-11-08,2.97,Streaming
U9295,C001,2025-06-13,4.3,Social Media
U9296,C037,2025-06-05,6.65,Gaming
U9297,C012,2025-04-03,7.24,Gaming
U9298,C035,2024-09-23,2.76,Work
U9299,C031,2025-09-01,4.28,Education
U9300,C023,2025-06-15,2.73,Gaming
U9301,C043,2025-02-07,1.66,Work
U9302,C065,2025-04-09,8.16,Education
U9303,C045,2025-04-14,3.46,Education
U9304,C029,2025-04-24,2.39,Streaming
U9305,C021,2025-05-13,3.45,Streaming
U9306,C008,2025-02-09,8.68,Gaming
U9307,C009,2024-09-19,4.92,Education
U9308,C012,2025-03-29,0.21,Streaming
U9309,C039,2025-01-21,5.81,Gaming
U9310,C028,2025-06-02,9.43,Education
U9311,C038,2024-11-25,4.86,Education
U9312,C069,2025-09-10,1.79,Education
U9313,C072,2025-07-12,3.88,Education
U9314,C083,2025-05-06,7.97,Gaming
U9315,C063,2025-01-22,5.05,Work
U9316,C100,2024-10-05,2.75,Education
U9317,C094,2025-01-02,5.51,Social Media
U9318,C088,2025-06-16,2.65,Education
U9319,C099,2025-05-14,1.06,Work
U9320,C020,2024-10-30,6.23,Streaming
U9321,C073,2024-10-21,0.56,Work
U9322,C018,2025-06-01,1.13,Work
U9323,C066,2025-07-12,9.59,Work
U9324,C005,2024-11-20,6.72,Streaming
U9325,C016,2025-09-10,2.05,Education
U9326,C016,2025-03-03,4.06,Work
U9327,C029,2025-07-13,8.98,Streaming
U9328,C098,2025-06-13,3.56,Social Media
U9329,C072,2025-07-17,8.72,Gaming
U9330,C099,2024-09-19,9.22,Gaming
U9331,C067,2024-09-29,5.04,Gaming
U9332,C016,2024-12-11,7.74,Work
U9333,C088,2025-03-21,3.23,Streaming
U9334,C005,2024-10-04,5.11,Streaming
U9335,C044,2025-05-01,5.56,Social Media
U9336,C085,2025-06-14,6.18,Streaming
U9337,C017,2025-02-11,1.94,Education
U9338,C067,2025-05-31,0.36,Gaming
U9339,C069,2025-06-18,2.83,Gaming
U9340,C049,2025-06-14,0.33,Education
U9341,C050,2025-08-21,2.69,Streaming
U9342,C030,2024-12-03,3.16,Education
U9343,C093,2024-09-25,6.04,Streaming
U9344,C100,2025-07-02,2.48,Gaming
U9345,C067,2025-06-29,8.77,Work
U9346,C051,2025-05-28,6.65,Gaming
U9347,C034,2025-04-08,2.05,Gaming
U9348,C010,2025-08-03,9.76,Social Media
U9349,C074,2025-03-19,3.31,Education
U9350,C077,2024-12-20,4.39,Work
U9351,C049,2024-12-20,4.08,Work
U9352,C036,2024-11-07,1.23,Work
U9353,C061,2025-05-24,4.95,Streaming
U9354,C054,2025-02-18,7.03,Streaming
U9355,C073,2025-06-03,2.27,Streaming
U9356,C063,2025-03-28,7.87,Streaming
U9357,C100,2025-07-25,7.64,Gaming
U9358,C006,2025-08-19,6.52,Work
U9359,C042,2024-11-15,9.42,Gaming
U9360,C079,2025-02-09,4.11,Work
U9361,C017,2024-10-03,4.53,Education
U9362,C011,2025-03-04,5.98,Streaming
U9363,C076,2024-12-25,6.08,Gaming
U9364,C023,2025-07-25,5.61,Social Media
U9365,C076,2025-07-06,9.91,Education
U9366,C031,2025-02-03,4.7,Work
U9367,C067,2025-02-20,7.44,Gaming
U9368,C045,2025-02-15,6.89,Social Media
U9369,C078,2025-02-03,1.65,Streaming
U9370,C005,2025-05-17,8.14,Work
U9371,C032,2024-10-14,4.25,Social Media
U9372,C039,2025-04-18,1.08,Gaming
U9373,C039,2024-11-09,9.86,Education
U9374,C082,2024-10-19,8.84,Social Media
U9375,C005,2025-09-12,7.96,Gaming
U9376,C030,2024-12-20,7.43,Work
U9377,C030,2025-03-05,5.7,Gaming
U9378,C029,2025-01-18,7.03,Streaming
U9379,C076,2025-07-23,9.87,Streaming
U9380,C067,2025-07-04,4.34,Education
U9381,C070,2024-11-21,3.29,Gaming
U9382,C029,2025-01-12,2.73,Gaming
U9383,C066,2024-10-30,7.73,Social Media
U9384,C025,2024-11-05,3.22,Education
U9385,C056,2024-11-19,4.25,Social Media
U9386,C037,2025-09-03,3.86,Gaming
U9387,C014,2025-02-04,1.06,Social Media
U9388,C099,2025-09-09,6.82,Gaming
U9389,C050,2024-12-03,9.85,Work
U9390,C015,2024-11-30,3.34,Streaming
