customer_id,income_bracket,household_size,nationality
C08823,Medium,4,Expats-Asia
C08824,High,3,Expats-GCC
C08825,Low,4,Expats-GCC
C08826,High,2,Expats-GCC
C08827,Low,5,Bahraini
C08828,Low,5,Expats-Other
C08829,Medium,4,Expats-GCC
C08830,Medium,7,Expats-Other
C08831,Low,2,Bahraini
C08832,Medium,5,Expats-Other
C08833,Medium,3,Expats-Other
C08834,High,2,Expats-Other
C08835,Low,7,Expats-Other
C08836,Low,6,Expats-Other
C08837,High,4,Expats-GCC
C08838,High,3,Expats-Asia
C08839,High,3,Expats-Asia
C08840,Medium,3,Expats-GCC
C08841,High,2,Expats-Asia
C08842,High,2,Expats-Other
C08843,High,2,Expats-Asia
C08844,Medium,2,Bahraini
C08845,High,4,Expats-GCC
C08846,High,5,Expats-Asia
C08847,Medium,5,Expats-GCC
C08848,Low,6,Expats-Other
C08849,High,4,Expats-Other
C08850,High,3,Expats-Asia
C08851,Medium,2,Expats-Asia
C08852,Medium,3,Expats-Other
C08853,Low,1,Bahraini
C08854,Low,2,Expats-Asia
C08855,Low,7,Expats-Other
C08856,Medium,4,Expats-GCC
C08857,Low,4,Bahraini
C08858,Low,7,Expats-GCC
C08859,Medium,2,Expats-GCC
C08860,Low,7,Expats-GCC
C08861,High,2,Expats-Asia
C08862,Medium,4,Bahraini
C08863,Medium,5,Expats-GCC
C08864,Low,1,Bahraini
C08865,Medium,2,Expats-GCC
C08866,Medium,7,Expats-Other
C08867,Medium,1,Expats-Asia
C08868,High,4,Expats-Asia
C08869,Low,5,Expats-GCC
C08870,Medium,2,Expats-Asia
C08871,High,4,Expats-Other
C08872,Medium,1,Bahraini
C08873,Low,4,Bahraini
C08874,Low,2,Expats-Other
C08875,Medium,3,Bahraini
C08876,Medium,7,Bahraini
C08877,Low,4,Expats-Asia
C08878,Medium,7,Expats-Other
C08879,Medium,2,Expats-GCC
C08880,Low,2,Expats-Other
C08881,Medium,2,Expats-GCC
C08882,Low,7,Bahraini
C08883,High,7,Expats-Other
C08884,Medium,3,Expats-GCC
C08885,High,6,Expats-GCC
C08886,High,3,Expats-Other
C08887,High,4,Bahraini
C08888,Low,6,Bahraini
C08889,High,1,Bahraini
C08890,Low,6,Bahraini
C08891,Low,4,Bahraini
C08892,Low,2,Expats-GCC
C08893,Low,2,Expats-Other
C08894,Low,5,Expats-GCC
C08895,Low,5,Expats-GCC
C08896,High,4,Expats-Other
C08897,Medium,3,Expats-Other
C08898,Medium,7,Expats-Other
C08899,High,7,Expats-Asia
C08900,High,5,Expats-Other
C08901,Low,1,Expats-Other
C08902,Medium,2,Expats-Asia
C08903,Medium,1,Expats-Other
C08904,Low,5,Expats-GCC
C08905,High,5,Expats-GCC
C08906,Low,1,Expats-Other
C08907,Medium,1,Expats-GCC
C08908,Low,2,Expats-GCC
C08909,Medium,6,Expats-GCC
C08910,High,5,Expats-Other
C08911,High,4,Expats-GCC
C08912,Low,2,Expats-Other
C08913,High,3,Expats-Other
C08914,High,7,Bahraini
C08915,Low,7,Expats-Other
C08916,Low,5,Expats-Other
C08917,Low,6,Expats-Other
C08918,Medium,3,Expats-GCC
C08919,Medium,6,Expats-Other
C08920,Medium,7,Expats-Asia
C08921,Medium,1,Expats-Other
C08922,High,4,Expats-GCC
C08923,High,7,Expats-GCC
C08924,High,3,Expats-GCC
C08925,Medium,4,Expats-Asia
C08926,High,4,Bahraini
C08927,Low,3,Bahraini
C08928,Low,3,Expats-Asia
C08929,High,4,Expats-Other
C08930,High,3,Expats-Asia
C08931,High,1,Expats-Asia
C08932,High,6,Expats-Other
C08933,Medium,2,Expats-GCC
C08934,Low,4,Expats-GCC
C08935,High,7,Expats-Asia
C08936,Low,7,Expats-Other
C08937,High,6,Expats-Other
C08938,Medium,7,Expats-Asia
C08939,Low,7,Expats-GCC
C08940,High,7,Expats-Other
C08941,High,6,Expats-Asia
C08942,High,3,Expats-Other
C08943,High,3,Expats-Asia
C08944,Low,3,Expats-GCC
C08945,High,6,Expats-Other
C08946,Medium,1,Expats-Other
C08947,Low,3,Expats-Other
C08948,Medium,1,Bahraini
C08949,Low,2,Bahraini
C08950,Low,5,Expats-Other
C08951,Medium,5,Expats-Other
C08952,High,3,Bahraini
C08953,Medium,2,Bahraini
C08954,Low,5,Expats-Asia
C08955,High,2,Bahraini
C08956,Medium,2,Expats-Other
C08957,Medium,5,Expats-Other
C08958,High,2,Expats-Other
C08959,High,4,Bahraini
C08960,High,3,Expats-GCC
C08961,High,2,Expats-Asia
C08962,Low,5,Bahraini
C08963,Medium,2,Expats-Asia
C08964,High,2,Expats-Asia
C08965,High,7,Bahraini
C08966,Low,5,Expats-Asia
C08967,Medium,2,Bahraini
C08968,Low,5,Expats-GCC
C08969,Low,7,Expats-GCC
C08970,Low,7,Expats-Other
C08971,High,4,Expats-Other
C08972,Medium,2,Bahraini
C08973,High,1,Expats-GCC
C08974,High,6,Expats-GCC
C08975,Medium,6,Expats-Asia
C08976,Medium,7,Bahraini
C08977,High,1,Expats-Asia
C08978,High,4,Bahraini
C08979,High,6,Bahraini
C08980,High,6,Expats-Asia
C08981,High,3,Expats-GCC
C08982,Medium,6,Bahraini
C08983,Low,6,Expats-Other
C08984,High,1,Expats-Other
C08985,Medium,2,Expats-Other
C08986,High,5,Expats-Asia
C08987,Low,4,Bahraini
C08988,Medium,3,Expats-Asia
C08989,High,5,Expats-Other
C08990,High,1,Expats-Other
C08991,Low,6,Bahraini
C08992,Medium,7,Bahraini
C08993,Medium,4,Expats-GCC
C08994,Medium,2,Bahraini
C08995,Medium,5,Expats-Asia
C08996,Medium,2,Bahraini
C08997,Medium,4,Bahraini
C08998,High,1,Expats-GCC
C08999,Medium,5,Expats-Other
C09000,Medium,2,Bahraini
C09001,Low,4,Expats-Other
C09002,Low,4,Bahraini
C09003,High,5,Expats-Other
C09004,Low,1,Expats-Other
C09005,Medium,1,Expats-Asia
C09006,Low,1,Expats-Asia
C09007,Low,1,Expats-GCC
C09008,Low,2,Expats-GCC
C09009,High,6,Expats-Asia
C09010,Low,6,Expats-Other
C09011,High,5,Bahraini
C09012,High,1,Expats-Asia
C09013,High,1,Expats-Other
C09014,Low,7,Expats-GCC
C09015,Low,6,Expats-Asia
C09016,Medium,3,Expats-Other
C09017,Medium,4,Bahraini
C09018,Medium,7,Expats-Asia
C09019,Low,3,Expats-GCC
C09020,High,4,Bahraini
C09021,Low,3,Expats-Asia
C09022,Low,7,Expats-Other
C09023,Low,1,Bahraini
C09024,Medium,7,Expats-Asia
C09025,Low,2,Expats-GCC
C09026,Low,5,Bahraini
C09027,High,3,Expats-Other
C09028,Medium,3,Expats-Other
C09029,Low,5,Bahraini
C09030,Medium,1,Bahraini
C09031,Medium,4,Expats-Asia
C09032,Medium,4,Bahraini
C09033,Low,7,Expats-GCC
C09034,High,1,Expats-GCC
C09035,High,6,Expats-Asia
C09036,Medium,5,Expats-GCC
C09037,Medium,2,Expats-Other
C09038,High,2,Expats-Asia
C09039,Medium,5,Expats-GCC
C09040,Medium,6,Expats-GCC
C09041,High,7,Bahraini
C09042,High,7,Bahraini
C09043,Low,3,Bahraini
C09044,Low,1,Bahraini
C09045,Low,2,Expats-GCC
C09046,Low,6,Expats-Other
C09047,Medium,7,Expats-Asia
C09048,High,6,Expats-Asia
C09049,Medium,4,Expats-Asia
C09050,High,7,Expats-Asia
C09051,High,2,Bahraini
C09052,Medium,6,Expats-Other
C09053,High,3,Expats-Asia
C09054,Medium,1,Bahraini
C09055,High,2,Expats-Other
C09056,High,4,Expats-Asia
C09057,High,4,Expats-Other
C09058,Low,2,Expats-Asia
C09059,High,6,Expats-Other
C09060,Medium,5,Expats-GCC
C09061,Low,6,Bahraini
C09062,High,6,Expats-Other
C09063,High,5,Bahraini
C09064,Low,6,Expats-Asia
C09065,High,7,Expats-Asia
C09066,Medium,7,Expats-Asia
C09067,Medium,4,Expats-Asia
C09068,High,3,Bahraini
C09069,Low,3,Bahraini
C09070,Low,3,Expats-GCC
C09071,Medium,4,Expats-Asia
C09072,Low,5,Bahraini
C09073,Medium,4,Expats-GCC
C09074,Low,5,Expats-Other
C09075,Low,6,Expats-Asia
C09076,High,3,Expats-Asia
C09077,High,6,Expats-Other
C09078,Medium,7,Expats-GCC
C09079,Low,6,Expats-Other
C09080,High,1,Expats-Other
C09081,High,6,Expats-Other
C09082,Low,5,Expats-Other
C09083,High,1,Bahraini
C09084,Medium,3,Expats-Other
C09085,Medium,2,Expats-GCC
C09086,High,6,Expats-Other
C09087,Medium,7,Expats-Other
C09088,Medium,6,Expats-Other
C09089,Medium,4,Expats-GCC
C09090,Low,3,Expats-GCC
C09091,Medium,6,Expats-GCC
C09092,Low,6,Expats-Asia
C09093,High,3,Expats-GCC
C09094,Low,4,Expats-Other
C09095,High,3,Expats-Asia
C09096,High,6,Expats-GCC
C09097,Low,1,Expats-Asia
C09098,High,5,Bahraini
C09099,Medium,3,Bahraini
C09100,High,1,Expats-Other
C09101,Medium,6,Bahraini
C09102,Medium,3,Bahraini
C09103,Low,4,Expats-GCC
C09104,Medium,6,Expats-GCC
C09105,High,3,Expats-GCC
C09106,Medium,1,Bahraini
C09107,Medium,6,Expats-GCC
C09108,High,6,Expats-GCC
C09109,Medium,5,Expats-Other
C09110,Medium,7,Expats-GCC
C09111,Medium,1,Bahraini
C09112,Low,1,Expats-Asia
C09113,Medium,6,Expats-Asia
C09114,Low,7,Expats-Asia
C09115,Medium,4,Bahraini
C09116,Medium,5,Expats-GCC
C09117,High,1,Expats-Other
C09118,High,5,Expats-Asia
C09119,Medium,6,Expats-Asia
C09120,Medium,4,Expats-Asia
C09121,Medium,3,Expats-Asia
C09122,High,7,Bahraini
C09123,High,7,Expats-GCC
C09124,Low,5,Expats-Asia
C09125,High,7,Expats-GCC
C09126,High,5,Expats-Other
C09127,High,5,Expats-Other
C09128,Low,4,Expats-Asia
C09129,Medium,2,Bahraini
C09130,Medium,2,Expats-Other
C09131,High,2,Expats-Asia
C09132,Low,3,Expats-GCC
C09133,Low,1,Bahraini
C09134,Medium,7,Expats-GCC
C09135,High,5,Bahraini
C09136,Low,4,Bahraini
C09137,High,7,Expats-Asia
C09138,Medium,3,Bahraini
C09139,Medium,4,Expats-Asia
C09140,Medium,6,Expats-Asia
C09141,Low,7,Expats-GCC
C09142,Low,5,Expats-Other
C09143,Medium,1,Expats-Asia
C09144,Low,2,Bahraini
C09145,Medium,4,Expats-GCC
C09146,Medium,2,Expats-GCC
C09147,Medium,6,Expats-Asia
C09148,Low,7,Bahraini
C09149,High,5,Bahraini
C09150,High,7,Bahraini
C09151,Low,6,Expats-GCC
C09152,Low,5,Expats-Other
C09153,High,4,Bahraini
C09154,Low,5,Expats-Asia
C09155,High,7,Bahraini
C09156,Medium,6,Expats-Other
C09157,High,5,Expats-GCC
C09158,Medium,3,Expats-GCC
C09159,High,4,Expats-Other
C09160,Low,4,Bahraini
C09161,High,1,Expats-Asia
C09162,Medium,5,Expats-GCC
C09163,High,7,Bahraini
C09164,Low,5,Bahraini
C09165,High,6,Expats-GCC
C09166,Medium,3,Expats-Other
C09167,High,3,Expats-GCC
C09168,Low,2,Expats-GCC
C09169,Low,5,Expats-Other
C09170,High,4,Expats-GCC
C09171,High,6,Bahraini
C09172,Medium,3,Expats-Asia
C09173,Low,3,Expats-Asia
C09174,Medium,6,Expats-Other
C09175,Low,4,Expats-GCC
C09176,Low,1,Expats-GCC
C09177,High,3,Bahraini
C09178,Low,1,Expats-GCC
C09179,Low,7,Expats-Asia
C09180,Medium,4,Bahraini
C09181,Low,4,Expats-GCC
C09182,High,6,Expats-Other
C09183,Medium,3,Expats-Asia
C09184,Medium,5,Expats-Other
C09185,High,2,Expats-Other
C09186,High,4,Bahraini
C09187,Medium,1,Expats-Other
C09188,High,3,Bahraini
C09189,Medium,1,Expats-Other
C09190,Low,4,Expats-Other
C09191,High,4,Expats-Asia
C09192,High,2,Expats-GCC
C09193,Low,5,Expats-Asia
C09194,Low,6,Expats-GCC
C09195,High,7,Bahraini
C09196,Low,5,Expats-GCC
C09197,High,7,Expats-Other
C09198,High,5,Expats-Asia
C09199,High,3,Bahraini
C09200,Medium,6,Bahraini
C09201,High,5,Expats-GCC
C09202,Low,5,Bahraini
C09203,Medium,5,Expats-Other
C09204,High,5,Expats-Asia
C09205,High,5,Expats-GCC
C09206,High,3,Expats-Asia
C09207,Low,5,Bahraini
C09208,Medium,2,Expats-Other
C09209,Medium,2,Expats-Other
C09210,Medium,7,Expats-Asia
C09211,Medium,7,Bahraini
C09212,Low,1,Expats-Asia
C09213,Medium,1,Expats-Asia
C09214,Medium,7,Expats-Other
C09215,Low,7,Expats-Asia
C09216,High,7,Bahraini
C09217,Medium,3,Expats-GCC
C09218,Low,5,Expats-Other
C09219,Low,6,Expats-GCC
C09220,High,5,Expats-Other
C09221,Medium,2,Bahraini
C09222,Medium,6,Bahraini
C09223,High,7,Bahraini
C09224,Medium,6,Expats-Other
C09225,High,3,Bahraini
C09226,Low,4,Expats-GCC
C09227,Low,5,Expats-Other
C09228,Low,3,Expats-GCC
C09229,Low,1,Expats-Other
C09230,High,3,Expats-GCC
C09231,High,2,Expats-Other
C09232,Low,6,Expats-Other
C09233,High,4,Expats-Asia
C09234,High,1,Bahraini
C09235,High,5,Bahraini
C09236,Low,3,Bahraini
C09237,High,6,Expats-Asia
C09238,Medium,4,Bahraini
C09239,Low,7,Expats-GCC
C09240,High,2,Expats-GCC
C09241,Medium,2,Expats-GCC
C09242,Medium,2,Expats-Asia
C09243,Low,4,Expats-GCC
C09244,Low,5,Expats-GCC
C09245,Low,7,Bahraini
C09246,High,5,Bahraini
C09247,Medium,7,Bahraini
C09248,Medium,7,Expats-Asia
C09249,High,3,Expats-GCC
C09250,High,5,Bahraini
C09251,Low,2,Expats-GCC
C09252,Low,7,Expats-Asia
C09253,Medium,2,Bahraini
C09254,Medium,5,Expats-Asia
C09255,Medium,2,Expats-GCC
C09256,High,7,Expats-Asia
C09257,Low,6,Expats-GCC
C09258,Low,2,Expats-Asia
C09259,Low,2,Expats-Other
C09260,Medium,6,Expats-GCC
C09261,Medium,3,Expats-Other
C09262,Low,6,Expats-Asia
C09263,Medium,5,Expats-Asia
C09264,Medium,7,Bahraini
C09265,Low,3,Expats-Other
C09266,High,2,Expats-Asia
C09267,High,5,Bahraini
C09268,High,2,Expats-GCC
C09269,Medium,1,Expats-Asia
C09270,High,4,Expats-GCC
C09271,High,1,Expats-GCC
C09272,High,6,Expats-Other
C09273,High,1,Expats-Other
C09274,Medium,2,Expats-Asia
C09275,High,2,Expats-Asia
C09276,Low,3,Expats-GCC
C09277,Medium,5,Expats-Other
C09278,Medium,1,Expats-GCC
C09279,Low,7,Expats-Other
C09280,High,7,Bahraini
C09281,Medium,4,Expats-Other
C09282,High,3,Bahraini
C09283,Low,6,Expats-Other
C09284,Medium,7,Expats-GCC
C09285,High,6,Bahraini
C09286,Medium,6,Expats-Other
C09287,Medium,6,Expats-Asia
C09288,Low,6,Expats-Other
C09289,Low,1,Expats-GCC
C09290,Medium,3,Expats-Asia
C09291,High,5,Bahraini
C09292,High,7,Expats-GCC
C09293,Low,5,Bahraini
C09294,Low,7,Expats-Asia
C09295,Medium,5,Expats-Asia
C09296,Low,3,Expats-Asia
C09297,Low,4,Bahraini
C09298,Low,6,Expats-GCC
C09299,Low,2,Expats-Asia
C09300,High,3,Expats-Other
C09301,High,6,Expats-Asia
C09302,Medium,1,Expats-Asia
C09303,High,2,Expats-Other
C09304,Medium,2,Expats-GCC
C09305,High,3,Bahraini
C09306,Low,1,Expats-Asia
C09307,Medium,3,Expats-GCC
C09308,Low,3,Expats-Asia
C09309,Medium,3,Bahraini
C09310,Low,2,Bahraini
C09311,Low,2,Expats-Asia
C09312,Medium,6,Expats-GCC
C09313,High,6,Bahraini
C09314,Medium,2,Bahraini
C09315,Medium,2,Expats-GCC
C09316,Medium,3,Expats-GCC
C09317,Low,5,Expats-GCC
C09318,Medium,4,Expats-GCC
C09319,Medium,5,Expats-Other
C09320,Medium,6,Expats-GCC
C09321,Low,7,Expats-GCC
C09322,Medium,1,Bahraini
C09323,Medium,5,Expats-Asia
C09324,High,5,Expats-Asia
C09325,High,7,Expats-Asia
C09326,Low,5,Expats-Asia
C09327,Low,3,Expats-GCC
C09328,Low,5,Expats-Other
C09329,Low,7,Bahraini
C09330,Medium,7,Expats-Other
C09331,High,5,Expats-Asia
C09332,Medium,7,Bahraini
C09333,Medium,5,Expats-Other
C09334,Medium,1,Expats-Asia
C09335,Medium,5,Expats-GCC
C09336,Medium,3,Expats-Other
C09337,Medium,7,Expats-Asia
C09338,Low,6,Expats-GCC
C09339,High,3,Expats-GCC
C09340,Low,7,Expats-GCC
C09341,Low,2,Bahraini
C09342,Low,6,Expats-Asia
C09343,Low,7,Expats-Other
C09344,High,2,Expats-GCC
C09345,High,6,Bahraini
C09346,High,3,Bahraini
C09347,Low,2,Expats-GCC
C09348,High,2,Expats-Other
C09349,Low,4,Expats-Other
C09350,Low,2,Expats-Other
C09351,Medium,3,Bahraini
C09352,Low,6,Expats-Asia
C09353,High,4,Expats-Other
C09354,High,7,Expats-Asia
C09355,Medium,3,Expats-GCC
C09356,Medium,1,Expats-GCC
C09357,High,5,Expats-GCC
C09358,High,2,Expats-GCC
C09359,Medium,2,Expats-Other
C09360,Medium,6,Expats-Asia
C09361,Medium,2,Expats-Other
C09362,Medium,1,Expats-Asia
C09363,High,3,Expats-Other
C09364,Medium,6,Expats-GCC
C09365,Medium,3,Expats-GCC
C09366,High,6,Expats-GCC
C09367,Low,4,Bahraini
C09368,Medium,3,Bahraini
C09369,Medium,3,Expats-GCC
C09370,High,3,Expats-Other
C09371,Low,5,Expats-Other
C09372,Medium,1,Expats-GCC
C09373,High,5,Expats-Other
C09374,Low,2,Bahraini
C09375,High,5,Bahraini
C09376,Low,6,Bahraini
C09377,Low,2,Expats-GCC
C09378,Low,1,Expats-Asia
C09379,High,2,Expats-GCC
C09380,Low,4,Bahraini
C09381,Low,3,Expats-Other
C09382,Low,3,Bahraini
C09383,Low,1,Expats-Other
C09384,Medium,5,Expats-Other
C09385,Medium,3,Bahraini
C09386,High,4,Bahraini
C09387,High,6,Expats-Other
C09388,High,2,Expats-GCC
C09389,Medium,1,Bahraini
C09390,High,4,Expats-Asia
C09391,Low,7,Expats-Asia
C09392,High,1,Expats-GCC
C09393,Medium,5,Expats-GCC
C09394,High,7,Expats-Other
C09395,Low,1,Expats-Asia
C09396,Medium,1,Bahraini
C09397,Low,5,Expats-GCC
C09398,Medium,2,Expats-Other
C09399,High,5,Expats-Asia
C09400,Low,4,Bahraini
C09401,Medium,6,Expats-GCC
C09402,High,2,Bahraini
C09403,High,1,Expats-Other
C09404,Medium,7,Bahraini
C09405,Low,7,Expats-GCC
C09406,Medium,7,Bahraini
C09407,Medium,6,Expats-Other
C09408,High,6,Expats-Asia
C09409,Low,7,Expats-Other
C09410,Medium,7,Bahraini
C09411,High,2,Expats-GCC
C09412,Medium,4,Bahraini
C09413,Low,5,Expats-Asia
C09414,High,2,Bahraini
C09415,Medium,3,Bahraini
C09416,Low,7,Expats-GCC
C09417,Low,6,Bahraini
C09418,Low,4,Expats-Other
C09419,Medium,3,Expats-GCC
C09420,Medium,3,Expats-Other
C09421,Medium,7,Expats-Other
C09422,Low,3,Expats-Other
C09423,Medium,7,Expats-GCC
C09424,Medium,1,Expats-Other
C09425,Medium,1,Expats-Asia
C09426,Low,2,Expats-Asia
C09427,Low,4,Expats-Asia
C09428,Low,5,Bahraini
C09429,High,3,Expats-Asia
C09430,High,1,Bahraini
C09431,High,1,Expats-Asia
C09432,Medium,7,Expats-Other
C09433,Medium,6,Bahraini
C09434,Low,2,Bahraini
C09435,Low,2,Expats-Other
C09436,Low,7,Expats-Other
C09437,Medium,6,Expats-Asia
C09438,Low,6,Expats-Other
C09439,Low,3,Expats-GCC
C09440,Low,4,Expats-Other
C09441,Low,6,Bahraini
C09442,Medium,5,Expats-Other
C09443,Medium,2,Expats-GCC
C09444,Medium,7,Expats-Asia
C09445,Medium,1,Bahraini
C09446,High,3,Bahraini
C09447,Medium,6,Expats-Other
C09448,Medium,2,Expats-Other
C09449,Low,5,Expats-GCC
C09450,Low,2,Expats-Asia
C09451,Medium,5,Expats-Asia
C09452,Medium,3,Expats-GCC
C09453,Low,4,Expats-Other
C09454,Medium,3,Expats-Other
C09455,Low,7,Bahraini
C09456,Medium,3,Expats-Asia
C09457,Low,5,Expats-GCC
C09458,Medium,2,Bahraini
C09459,Low,4,Bahraini
C09460,Low,2,Expats-Asia
C09461,Medium,6,Expats-GCC
C09462,Low,5,Expats-GCC
C09463,Medium,1,Expats-Asia
C09464,Low,5,Bahraini
C09465,High,5,Expats-GCC
C09466,Medium,2,Expats-GCC
C09467,Medium,7,Expats-Asia
C09468,Medium,5,Expats-GCC
C09469,Medium,4,Expats-Asia
C09470,Low,4,Expats-Other
C09471,High,6,Expats-Other
C09472,Medium,2,Expats-Asia
C09473,High,4,Expats-Other
C09474,High,6,Expats-GCC
C09475,Medium,7,Bahraini
C09476,High,1,Bahraini
C09477,Low,6,Expats-Asia
C09478,High,6,Expats-Asia
C09479,Low,2,Expats-Other
C09480,High,5,Expats-Other
C09481,Low,6,Bahraini
C09482,High,2,Expats-Other
C09483,Low,5,Expats-Other
C09484,Low,1,Expats-Asia
C09485,Low,2,Expats-Other
C09486,Medium,4,Expats-Other
C09487,Medium,3,Expats-GCC
C09488,Low,6,Expats-Other
C09489,Low,5,Bahraini
C09490,High,3,Expats-Other
C09491,Medium,7,Bahraini
C09492,High,6,Expats-Other
C09493,Medium,7,Expats-Asia
C09494,High,6,Expats-GCC
C09495,High,7,Expats-Other
C09496,Medium,2,Expats-Other
C09497,High,5,Expats-Other
C09498,Medium,5,Expats-Other
C09499,Low,6,Expats-GCC
C09500,Low,7,Expats-Other
C09501,High,3,Expats-Other
C09502,Low,3,Bahraini
C09503,Medium,4,Bahraini
C09504,Medium,6,Expats-Other
C09505,High,4,Expats-GCC
C09506,Medium,1,Expats-GCC
C09507,Medium,1,Expats-Asia
C09508,Medium,2,Expats-Other
C09509,Medium,3,Expats-Other
C09510,Low,5,Expats-Asia
C09511,High,1,Expats-GCC
C09512,Low,4,Expats-GCC
C09513,Medium,7,Bahraini
C09514,Medium,3,Expats-GCC
C09515,High,6,Expats-GCC
C09516,Medium,4,Bahraini
C09517,High,6,Expats-GCC
C09518,Medium,2,Bahraini
C09519,High,6,Expats-Other
C09520,High,6,Expats-Asia
C09521,Low,5,Bahraini
C09522,Medium,4,Bahraini
C09523,High,4,Bahraini
C09524,High,7,Expats-Other
C09525,Low,6,Bahraini
C09526,Medium,6,Expats-GCC
C09527,High,6,Bahraini
C09528,High,6,Expats-GCC
C09529,High,5,Expats-GCC
C09530,High,2,Bahraini
C09531,Low,3,Expats-Other
C09532,High,1,Expats-Asia
C09533,High,1,Expats-GCC
C09534,High,5,Expats-GCC
C09535,Low,2,Expats-Asia
C09536,Low,3,Expats-Asia
C09537,High,6,Bahraini
C09538,High,5,Bahraini
C09539,High,6,Expats-Other
C09540,Low,3,Expats-Other
C09541,Medium,3,Expats-Other
C09542,Low,1,Expats-GCC
C09543,Low,3,Expats-Asia
C09544,High,5,Expats-GCC
C09545,High,6,Bahraini
C09546,High,2,Expats-GCC
C09547,Low,7,Bahraini
C09548,Medium,3,Expats-Asia
C09549,Low,2,Expats-GCC
C09550,Low,1,Expats-Other
C09551,Low,1,Bahraini
C09552,High,6,Expats-Asia
C09553,Low,5,Expats-Other
C09554,Medium,2,Expats-Other
C09555,Medium,2,Expats-Asia
C09556,Low,6,Expats-Asia
C09557,Low,6,Expats-GCC
C09558,Medium,7,Expats-Other
C09559,High,5,Expats-Asia
C09560,Medium,4,Bahraini
C09561,Medium,5,Expats-GCC
C09562,Medium,6,Expats-GCC
C09563,High,6,Expats-Asia
C09564,High,1,Expats-Asia
C09565,High,3,Expats-Other
C09566,Medium,5,Expats-Other
C09567,Medium,4,Expats-Asia
C09568,High,5,Expats-Asia
C09569,Medium,6,Expats-GCC
C09570,Low,5,Expats-Asia
C09571,Low,7,Expats-Asia
C09572,Low,4,Expats-Other
C09573,Medium,5,Bahraini
C09574,Low,1,Expats-GCC
C09575,High,5,Bahraini
C09576,High,7,Bahraini
C09577,Low,5,Bahraini
C09578,High,2,Bahraini
C09579,Low,6,Expats-GCC
C09580,Medium,7,Bahraini
C09581,Low,1,Bahraini
C09582,Low,2,Expats-Asia
C09583,Low,7,Expats-Other
C09584,Low,4,Expats-Other
C09585,Medium,7,Expats-Asia
C09586,Low,7,Expats-GCC
C09587,Medium,3,Expats-Other
C09588,High,6,Expats-Asia
C09589,High,2,Expats-Other
C09590,High,2,Expats-GCC
C09591,High,1,Expats-GCC
C09592,High,5,Expats-Other
C09593,Low,3,Expats-Asia
C09594,High,3,Expats-GCC
C09595,High,1,Expats-Other
C09596,Medium,6,Bahraini
C09597,High,1,Expats-GCC
C09598,Low,6,Expats-Asia
C09599,Medium,3,Bahraini
C09600,Medium,6,Bahraini
C09601,High,5,Expats-Other
C09602,High,3,Expats-Other
C09603,Medium,3,Expats-Asia
C09604,Low,7,Bahraini
C09605,High,6,Expats-Asia
C09606,High,2,Expats-GCC
C09607,High,1,Bahraini
C09608,High,6,Expats-Other
C09609,High,4,Bahraini
C09610,High,1,Expats-GCC
C09611,High,3,Bahraini
C09612,High,5,Expats-Other
C09613,Low,5,Bahraini
C09614,Low,4,Expats-Other
C09615,High,4,Expats-Other
C09616,Low,4,Expats-Asia
C09617,Medium,2,Expats-GCC
C09618,Medium,3,Expats-Asia
C09619,Medium,1,Expats-Other
C09620,Medium,3,Expats-Asia
C09621,High,2,Bahraini
C09622,Low,1,Expats-Other
C09623,High,4,Expats-GCC
C09624,Medium,2,Expats-Asia
C09625,Low,6,Expats-GCC
C09626,Medium,7,Bahraini
C09627,High,6,Expats-GCC
C09628,Low,4,Expats-Asia
C09629,High,7,Expats-GCC
C09630,Medium,1,Expats-Asia
C09631,Low,3,Expats-Other
C09632,Low,4,Bahraini
C09633,High,4,Expats-GCC
C09634,Medium,2,Expats-Asia
C09635,Low,6,Expats-Other
C09636,Medium,7,Expats-Asia
C09637,Medium,7,Bahraini
C09638,Medium,4,Expats-Asia
C09639,Medium,3,Expats-Other
C09640,Medium,2,Bahraini
C09641,Medium,1,Expats-GCC
C09642,Low,1,Expats-GCC
C09643,Medium,5,Bahraini
C09644,High,4,Expats-GCC
C09645,Low,4,Expats-Asia
C09646,Low,1,Expats-GCC
C09647,Medium,6,Expats-GCC
C09648,Medium,1,Expats-GCC
C09649,Medium,2,Expats-GCC
C09650,High,1,Expats-Other
C09651,High,3,Expats-GCC
C09652,Low,4,Bahraini
C09653,Medium,1,Bahraini
C09654,Low,1,Bahraini
C09655,Medium,6,Expats-GCC
C09656,High,3,Expats-Asia
C09657,High,5,Expats-Asia
C09658,High,7,Expats-Asia
C09659,Medium,7,Expats-Other
C09660,Medium,1,Expats-Other
C09661,Medium,6,Expats-Other
C09662,High,1,Expats-GCC
C09663,High,2,Expats-Other
C09664,Medium,3,Expats-Other
C09665,High,2,Bahraini
C09666,Medium,1,Expats-Asia
C09667,Medium,2,Bahraini
C09668,Medium,3,Expats-Asia
C09669,High,7,Expats-Other
C09670,Low,3,Expats-GCC
C09671,Low,3,Expats-Other
C09672,Medium,5,Expats-Asia
C09673,Medium,3,Expats-GCC
C09674,Low,4,Expats-Other
C09675,Low,5,Expats-Other
C09676,Low,6,Expats-Asia
C09677,Low,7,Expats-GCC
C09678,Low,4,Expats-GCC
C09679,Low,6,Bahraini
C09680,Medium,2,Expats-Asia
C09681,Low,7,Bahraini
