post_id,platform,sentiment,topic,date
S9084,Instagram,Negative,Offer,2025-04-30
S9085,Twitter,Neutral,Event,2024-11-01
S9086,Twitter,Negative,Customer Service,2025-05-16
S9087,Facebook,Negative,Event,2025-08-18
S9088,Instagram,Positive,Customer Service,2025-05-25
S9089,Twitter,Positive,Customer Service,2025-07-10
S9090,Twitter,Neutral,Customer Service,2025-07-03
S9091,Facebook,Positive,Offer,2025-02-05
S9092,Facebook,Negative,Offer,2025-05-08
S9093,Twitter,Neutral,Offer,2025-06-14
S9094,Twitter,Neutral,Customer Service,2024-11-18
S9095,Twitter,Neutral,Customer Service,2025-06-29
S9096,Facebook,Neutral,Network,2025-08-24
S9097,Facebook,Negative,Network,2025-02-17
S9098,Twitter,Neutral,Offer,2025-07-22
S9099,Twitter,Neutral,Network,2024-09-19
S9100,Twitter,Neutral,Event,2024-10-17
S9101,Instagram,Positive,Customer Service,2025-05-06
S9102,Instagram,Negative,Network,2024-10-19
S9103,Facebook,Neutral,Offer,2024-11-06
S9104,Twitter,Negative,Network,2025-06-25
S9105,Facebook,Positive,Offer,2025-06-20
S9106,Instagram,Negative,Customer Service,2025-02-01
S9107,Instagram,Neutral,Offer,2025-08-20
S9108,Facebook,Negative,Network,2025-08-01
S9109,Instagram,Neutral,Network,2025-06-24
S9110,Twitter,Positive,Network,2025-03-27
S9111,Facebook,Negative,Event,2025-04-21
S9112,Instagram,Neutral,Event,2025-03-09
S9113,Facebook,Positive,Network,2024-11-10
S9114,Instagram,Neutral,Network,2025-04-22
S9115,Twitter,Negative,Customer Service,2025-07-17
S9116,Facebook,Neutral,Network,2025-04-14
S9117,Facebook,Positive,Network,2024-09-17
S9118,Instagram,Negative,Network,2025-02-18
S9119,Twitter,Positive,Customer Service,2024-12-11
S9120,Facebook,Negative,Offer,2025-07-26
S9121,Facebook,Positive,Customer Service,2024-10-19
S9122,Facebook,Neutral,Offer,2025-07-13
S9123,Twitter,Positive,Network,2025-01-06
S9124,Facebook,Negative,Customer Service,2024-10-10
S9125,Facebook,Positive,Network,2025-03-02
S9126,Twitter,Positive,Offer,2025-05-07
S9127,Twitter,Negative,Offer,2024-12-07
S9128,Facebook,Negative,Offer,2025-02-19
S9129,Twitter,Negative,Customer Service,2024-10-31
S9130,Instagram,Negative,Customer Service,2025-07-18
S9131,Facebook,Neutral,Customer Service,2025-08-05
S9132,Instagram,Negative,Event,2024-12-08
S9133,Facebook,Negative,Network,2025-04-19
S9134,Instagram,Positive,Event,2024-09-12
S9135,Instagram,Neutral,Customer Service,2025-02-01
S9136,Facebook,Positive,Event,2025-01-02
S9137,Facebook,Positive,Event,2025-05-06
S9138,Instagram,Positive,Offer,2025-03-02
S9139,Twitter,Negative,Event,2025-03-06
S9140,Twitter,Positive,Customer Service,2025-01-16
S9141,Facebook,Negative,Network,2025-02-27
S9142,Instagram,Neutral,Customer Service,2025-06-20
S9143,Facebook,Neutral,Offer,2024-11-23
S9144,Twitter,Negative,Offer,2024-10-13
S9145,Instagram,Positive,Event,2024-11-01
S9146,Instagram,Neutral,Offer,2025-05-20
S9147,Facebook,Negative,Customer Service,2025-01-08
S9148,Instagram,Neutral,Event,2024-12-08
S9149,Twitter,Negative,Network,2024-09-21
S9150,Instagram,Negative,Event,2024-11-24
S9151,Facebook,Neutral,Customer Service,2025-07-26
S9152,Instagram,Negative,Network,2025-01-13
S9153,Twitter,Negative,Event,2025-01-30
S9154,Facebook,Neutral,Network,2025-08-12
S9155,Instagram,Negative,Event,2025-02-11
S9156,Facebook,Negative,Offer,2025-02-21
S9157,Facebook,Neutral,Customer Service,2024-12-13
S9158,Instagram,Positive,Event,2025-08-07
S9159,Instagram,Neutral,Event,2024-11-20
S9160,Facebook,Neutral,Customer Service,2025-08-09
S9161,Instagram,Negative,Network,2024-10-07
S9162,Twitter,Neutral,Customer Service,2024-10-18
S9163,Twitter,Negative,Event,2024-10-15
S9164,Facebook,Negative,Network,2025-02-10
S9165,Twitter,Negative,Network,2024-12-04
S9166,Twitter,Negative,Network,2024-12-27
S9167,Twitter,Positive,Event,2025-03-28
S9168,Facebook,Negative,Network,2025-06-27
S9169,Instagram,Negative,Customer Service,2024-12-31
S9170,Twitter,Neutral,Customer Service,2024-11-02
S9171,Facebook,Neutral,Event,2025-05-10
S9172,Facebook,Negative,Offer,2024-11-23
S9173,Twitter,Positive,Customer Service,2025-01-24
S9174,Twitter,Negative,Offer,2025-08-01
S9175,Facebook,Neutral,Customer Service,2024-09-18
S9176,Twitter,Positive,Network,2025-07-31
S9177,Instagram,Positive,Network,2025-04-25
S9178,Instagram,Neutral,Customer Service,2025-09-11
S9179,Facebook,Positive,Offer,2025-05-04
S9180,Twitter,Positive,Customer Service,2025-05-09
S9181,Facebook,Negative,Offer,2025-01-03
S9182,Instagram,Positive,Network,2025-04-08
S9183,Twitter,Neutral,Event,2024-12-11
S9184,Facebook,Positive,Customer Service,2025-01-20
S9185,Facebook,Neutral,Network,2025-01-29
S9186,Twitter,Positive,Network,2025-01-15
S9187,Instagram,Neutral,Offer,2025-07-23
S9188,Facebook,Neutral,Network,2025-05-29
S9189,Facebook,Neutral,Customer Service,2025-02-17
S9190,Instagram,Neutral,Offer,2024-10-14
S9191,Facebook,Negative,Network,2025-02-05
S9192,Instagram,Positive,Customer Service,2025-02-12
S9193,Instagram,Neutral,Event,2025-08-09
S9194,Instagram,Neutral,Offer,2024-11-22
S9195,Instagram,Positive,Network,2024-10-12
S9196,Facebook,Negative,Offer,2025-08-17
S9197,Facebook,Neutral,Event,2025-01-08
S9198,Facebook,Positive,Network,2024-11-18
S9199,Instagram,Neutral,Event,2025-06-15
S9200,Facebook,Neutral,Offer,2024-10-31
S9201,Twitter,Neutral,Network,2024-11-01
S9202,Twitter,Positive,Customer Service,2025-01-08
S9203,Facebook,Neutral,Event,2024-11-30
S9204,Instagram,Neutral,Offer,2025-01-03
S9205,Facebook,Neutral,Customer Service,2025-05-11
S9206,Facebook,Neutral,Event,2025-06-04
S9207,Instagram,Positive,Network,2025-07-10
S9208,Instagram,Negative,Offer,2025-04-17
S9209,Facebook,Negative,Customer Service,2025-06-17
S9210,Instagram,Negative,Event,2025-04-07
S9211,Facebook,Positive,Event,2025-05-30
S9212,Twitter,Neutral,Network,2025-04-18
S9213,Instagram,Neutral,Event,2025-02-07
S9214,Facebook,Neutral,Event,2025-09-03
S9215,Instagram,Positive,Offer,2025-02-25
S9216,Twitter,Neutral,Offer,2025-04-01
S9217,Facebook,Negative,Offer,2025-09-12
S9218,Twitter,Negative,Network,2024-12-01
S9219,Twitter,Neutral,Offer,2024-11-15
S9220,Twitter,Negative,Offer,2025-05-14
S9221,Twitter,Neutral,Event,2025-03-12
S9222,Facebook,Neutral,Customer Service,2025-09-05
S9223,Twitter,Negative,Offer,2025-01-31
S9224,Facebook,Neutral,Event,2024-09-14
S9225,Instagram,Neutral,Customer Service,2025-02-17
S9226,Twitter,Neutral,Event,2024-10-14
S9227,Instagram,Negative,Customer Service,2024-11-22
S9228,Instagram,Neutral,Network,2025-05-23
S9229,Instagram,Negative,Event,2025-06-26
S9230,Facebook,Positive,Network,2025-05-04
S9231,Facebook,Neutral,Customer Service,2025-01-08
S9232,Twitter,Negative,Network,2024-09-26
S9233,Facebook,Positive,Network,2025-01-02
S9234,Twitter,Positive,Customer Service,2025-09-05
S9235,Twitter,Neutral,Event,2025-03-15
S9236,Instagram,Negative,Offer,2024-09-15
S9237,Instagram,Positive,Network,2025-08-24
S9238,Twitter,Positive,Network,2025-08-03
S9239,Facebook,Neutral,Customer Service,2024-09-17
S9240,Instagram,Positive,Offer,2025-02-05
S9241,Twitter,Positive,Network,2024-11-02
S9242,Facebook,Neutral,Event,2025-05-02
S9243,Twitter,Neutral,Network,2025-08-28
S9244,Facebook,Negative,Customer Service,2025-05-08
S9245,Twitter,Positive,Customer Service,2025-04-09
S9246,Instagram,Negative,Network,2024-12-13
S9247,Facebook,Negative,Customer Service,2025-07-25
S9248,Instagram,Neutral,Network,2025-05-17
S9249,Instagram,Neutral,Offer,2024-10-27
S9250,Twitter,Negative,Offer,2025-08-25
S9251,Facebook,Negative,Customer Service,2025-04-30
S9252,Twitter,Positive,Customer Service,2024-11-24
S9253,Twitter,Neutral,Network,2025-08-17
S9254,Twitter,Negative,Offer,2025-08-19
S9255,Instagram,Positive,Offer,2024-11-12
S9256,Twitter,Negative,Event,2025-08-19
S9257,Facebook,Positive,Event,2025-06-06
S9258,Instagram,Negative,Event,2024-11-19
S9259,Facebook,Negative,Event,2025-07-28
S9260,Instagram,Neutral,Event,2025-08-24
S9261,Twitter,Positive,Customer Service,2024-12-16
S9262,Instagram,Positive,Customer Service,2025-01-04
S9263,Twitter,Neutral,Customer Service,2024-12-25
S9264,Facebook,Negative,Customer Service,2025-01-31
S9265,Instagram,Negative,Customer Service,2025-02-12
S9266,Facebook,Negative,Network,2025-05-07
S9267,Facebook,Positive,Customer Service,2025-06-20
S9268,Facebook,Neutral,Network,2025-04-23
S9269,Instagram,Negative,Event,2025-02-17
S9270,Instagram,Negative,Offer,2025-05-11
S9271,Twitter,Neutral,Offer,2025-02-01
S9272,Facebook,Negative,Event,2025-04-30
S9273,Twitter,Neutral,Customer Service,2025-08-17
S9274,Instagram,Negative,Customer Service,2025-01-31
S9275,Twitter,Neutral,Network,2025-03-19
S9276,Twitter,Positive,Network,2025-05-29
S9277,Instagram,Positive,Network,2024-09-13
S9278,Twitter,Negative,Customer Service,2025-06-27
S9279,Instagram,Positive,Offer,2025-05-22
S9280,Twitter,Negative,Offer,2024-11-26
S9281,Instagram,Negative,Offer,2024-10-30
S9282,Facebook,Positive,Customer Service,2025-04-25
S9283,Instagram,Negative,Offer,2025-04-05
S9284,Facebook,Neutral,Offer,2025-07-02
S9285,Facebook,Positive,Network,2025-06-02
S9286,Twitter,Positive,Customer Service,2025-08-25
S9287,Instagram,Positive,Customer Service,2025-07-06
S9288,Instagram,Negative,Network,2025-07-12
S9289,Instagram,Neutral,Offer,2024-09-12
S9290,Twitter,Neutral,Network,2025-05-04
S9291,Instagram,Positive,Event,2025-02-11
S9292,Twitter,Neutral,Event,2025-07-24
S9293,Twitter,Neutral,Event,2024-10-26
S9294,Instagram,Neutral,Event,2025-04-07
S9295,Instagram,Negative,Offer,2024-10-07
S9296,Twitter,Negative,Network,2025-07-22
S9297,Twitter,Neutral,Network,2024-12-24
S9298,Twitter,Positive,Offer,2024-10-16
S9299,Twitter,Positive,Offer,2025-03-28
S9300,Twitter,Negative,Offer,2024-10-25
S9301,Facebook,Neutral,Network,2025-06-07
S9302,Instagram,Negative,Event,2025-01-19
S9303,Instagram,Positive,Offer,2025-08-26
S9304,Facebook,Positive,Offer,2025-09-03
S9305,Twitter,Positive,Customer Service,2025-06-09
S9306,Facebook,Positive,Offer,2025-06-30
S9307,Facebook,Neutral,Network,2025-03-30
S9308,Twitter,Positive,Network,2025-04-13
S9309,Instagram,Neutral,Network,2025-01-09
S9310,Twitter,Positive,Network,2025-05-22
S9311,Instagram,Positive,Network,2025-02-04
S9312,Facebook,Positive,Event,2025-07-08
S9313,Twitter,Negative,Event,2025-03-19
S9314,Twitter,Negative,Offer,2024-11-18
S9315,Twitter,Neutral,Customer Service,2024-11-08
S9316,Facebook,Neutral,Network,2025-03-14
S9317,Twitter,Positive,Customer Service,2025-04-07
S9318,Facebook,Positive,Event,2025-05-30
S9319,Facebook,Positive,Customer Service,2024-10-08
S9320,Twitter,Positive,Network,2025-06-23
S9321,Instagram,Positive,Network,2025-06-14
S9322,Facebook,Positive,Offer,2025-04-07
S9323,Twitter,Positive,Event,2025-01-29
S9324,Instagram,Negative,Event,2024-10-07
S9325,Twitter,Negative,Customer Service,2025-08-20
S9326,Instagram,Neutral,Customer Service,2025-04-25
S9327,Instagram,Positive,Network,2025-04-27
S9328,Instagram,Negative,Offer,2024-11-20
S9329,Twitter,Negative,Event,2025-06-06
S9330,Facebook,Neutral,Network,2025-08-26
S9331,Twitter,Positive,Network,2025-02-24
S9332,Facebook,Negative,Event,2025-04-19
S9333,Twitter,Negative,Customer Service,2025-08-11
S9334,Instagram,Negative,Event,2025-03-15
S9335,Instagram,Negative,Network,2025-06-30
S9336,Facebook,Negative,Offer,2024-09-27
S9337,Twitter,Neutral,Network,2025-04-08
S9338,Instagram,Positive,Network,2024-11-20
S9339,Facebook,Negative,Customer Service,2025-07-06
S9340,Twitter,Positive,Event,2025-07-30
S9341,Instagram,Neutral,Customer Service,2024-12-02
S9342,Facebook,Neutral,Network,2025-06-08
S9343,Facebook,Positive,Event,2025-08-27
S9344,Facebook,Positive,Event,2025-06-08
S9345,Facebook,Negative,Network,2025-07-08
S9346,Facebook,Neutral,Offer,2025-08-29
S9347,Facebook,Positive,Network,2025-06-07
S9348,Facebook,Positive,Offer,2024-10-10
S9349,Twitter,Positive,Event,2024-09-30
S9350,Facebook,Negative,Offer,2025-03-02
S9351,Instagram,Positive,Offer,2024-09-20
S9352,Instagram,Neutral,Event,2025-07-17
S9353,Twitter,Positive,Offer,2024-11-01
S9354,Twitter,Negative,Network,2024-12-06
S9355,Facebook,Positive,Event,2025-03-24
S9356,Instagram,Neutral,Network,2025-07-07
S9357,Facebook,Positive,Network,2025-01-22
S9358,Instagram,Negative,Offer,2025-04-09
S9359,Twitter,Neutral,Event,2025-01-10
S9360,Twitter,Neutral,Network,2025-07-28
S9361,Instagram,Negative,Network,2024-10-17
S9362,Twitter,Neutral,Event,2025-05-21
S9363,Facebook,Negative,Offer,2025-04-16
S9364,Instagram,Negative,Customer Service,2024-11-07
S9365,Facebook,Neutral,Event,2025-08-26
S9366,Instagram,Negative,Customer Service,2025-03-01
S9367,Twitter,Positive,Customer Service,2024-11-04
S9368,Instagram,Positive,Event,2024-09-28
S9369,Facebook,Negative,Offer,2024-11-25
S9370,Facebook,Negative,Event,2025-01-26
S9371,Twitter,Neutral,Offer,2025-04-02
S9372,Instagram,Positive,Event,2024-12-02
S9373,Instagram,Neutral,Offer,2025-04-10
S9374,Twitter,Neutral,Network,2025-04-25
S9375,Twitter,Positive,Customer Service,2025-01-21
S9376,Twitter,Negative,Event,2024-10-20
S9377,Twitter,Neutral,Offer,2024-10-25
S9378,Twitter,Neutral,Network,2024-12-09
S9379,Facebook,Neutral,Event,2025-06-18
S9380,Facebook,Neutral,Offer,2025-04-26
S9381,Twitter,Positive,Customer Service,2025-03-12
S9382,Facebook,Neutral,Event,2025-06-10
S9383,Instagram,Positive,Event,2025-08-14
S9384,Instagram,Negative,Network,2024-12-10
S9385,Twitter,Negative,Offer,2025-07-10
S9386,Facebook,Positive,Customer Service,2025-02-26
S9387,Instagram,Negative,Offer,2024-11-08
S9388,Instagram,Negative,Customer Service,2025-04-01
S9389,Facebook,Positive,Customer Service,2025-03-02
S9390,Facebook,Negative,Event,2025-09-05
S9391,Twitter,Negative,Network,2025-08-22
S9392,Instagram,Positive,Event,2025-07-09
S9393,Twitter,Neutral,Network,2024-12-10
S9394,Twitter,Negative,Offer,2024-09-14
S9395,Instagram,Positive,Network,2025-04-01
S9396,Facebook,Negative,Offer,2024-12-28
S9397,Instagram,Neutral,Event,2024-10-29
S9398,Facebook,Negative,Offer,2025-06-20
S9399,Instagram,Negative,Customer Service,2025-07-05
S9400,Twitter,Neutral,Network,2025-06-16
S9401,Facebook,Positive,Offer,2025-07-15
S9402,Instagram,Negative,Customer Service,2025-01-10
S9403,Instagram,Neutral,Offer,2025-01-01
S9404,Facebook,Positive,Network,2025-05-21
S9405,Facebook,Positive,Event,2025-06-30
S9406,Instagram,Positive,Customer Service,2025-01-27
S9407,Instagram,Negative,Event,2025-02-27
S9408,Twitter,Positive,Offer,2024-11-23
S9409,Facebook,Positive,Event,2025-08-06
S9410,Instagram,Neutral,Customer Service,2024-11-07
S9411,Twitter,Negative,Event,2024-09-20
S9412,Instagram,Negative,Customer Service,2025-03-24
S9413,Instagram,Negative,Customer Service,2025-01-03
S9414,Instagram,Negative,Customer Service,2025-05-17
S9415,Facebook,Negative,Customer Service,2025-07-18
S9416,Instagram,Negative,Event,2025-05-02
S9417,Facebook,Neutral,Customer Service,2025-07-05
S9418,Instagram,Negative,Offer,2025-04-24
S9419,Facebook,Positive,Network,2024-10-27
S9420,Twitter,Negative,Offer,2025-03-16
S9421,Twitter,Neutral,Event,2025-02-19
S9422,Facebook,Positive,Network,2024-09-30
S9423,Twitter,Negative,Customer Service,2025-07-17
S9424,Twitter,Neutral,Network,2025-03-19
S9425,Facebook,Negative,Event,2024-10-05
S9426,Instagram,Negative,Network,2024-09-15
S9427,Facebook,Negative,Event,2024-09-13
S9428,Instagram,Neutral,Customer Service,2024-12-20
S9429,Twitter,Positive,Customer Service,2025-08-15
S9430,Facebook,Negative,Event,2024-11-30
S9431,Instagram,Neutral,Event,2024-10-25
S9432,Twitter,Neutral,Customer Service,2024-12-26
S9433,Instagram,Positive,Event,2024-10-12
S9434,Twitter,Positive,Offer,2025-05-28
S9435,Instagram,Positive,Customer Service,2024-10-24
S9436,Twitter,Positive,Customer Service,2025-09-09
S9437,Twitter,Neutral,Customer Service,2025-05-26
S9438,Facebook,Neutral,Offer,2025-05-01
S9439,Instagram,Neutral,Network,2025-04-16
S9440,Twitter,Neutral,Customer Service,2024-12-12
S9441,Twitter,Neutral,Event,2024-11-22
S9442,Instagram,Neutral,Event,2025-04-28
S9443,Instagram,Negative,Customer Service,2025-09-11
S9444,Twitter,Positive,Customer Service,2025-09-12
S9445,Instagram,Positive,Offer,2025-06-14
S9446,Facebook,Neutral,Customer Service,2024-12-23
S9447,Facebook,Positive,Customer Service,2025-08-29
S9448,Facebook,Positive,Event,2024-10-01
S9449,Twitter,Negative,Customer Service,2024-12-24
S9450,Instagram,Negative,Customer Service,2024-12-08
S9451,Facebook,Negative,Customer Service,2025-07-28
S9452,Facebook,Positive,Offer,2025-02-20
S9453,Facebook,Neutral,Customer Service,2025-07-11
S9454,Facebook,Neutral,Network,2025-04-16
S9455,Twitter,Neutral,Offer,2025-04-08
S9456,Instagram,Neutral,Event,2025-08-02
S9457,Twitter,Positive,Event,2025-08-31
S9458,Instagram,Negative,Event,2024-11-03
S9459,Instagram,Negative,Customer Service,2025-03-21
S9460,Instagram,Negative,Customer Service,2025-09-04
S9461,Facebook,Positive,Offer,2025-05-07
S9462,Twitter,Neutral,Offer,2025-06-17
S9463,Facebook,Neutral,Customer Service,2024-10-22
S9464,Twitter,Negative,Customer Service,2025-06-25
S9465,Twitter,Positive,Network,2024-10-13
S9466,Instagram,Neutral,Event,2025-01-28
S9467,Twitter,Negative,Event,2024-11-28
S9468,Instagram,Negative,Network,2025-05-20
S9469,Twitter,Positive,Customer Service,2025-02-08
S9470,Facebook,Neutral,Event,2024-11-16
S9471,Twitter,Positive,Offer,2025-07-13
S9472,Facebook,Negative,Customer Service,2025-03-21
S9473,Facebook,Negative,Offer,2025-03-23
S9474,Facebook,Negative,Customer Service,2025-01-10
S9475,Instagram,Negative,Customer Service,2025-07-25
S9476,Instagram,Neutral,Network,2025-08-23
S9477,Facebook,Negative,Network,2025-05-09
S9478,Instagram,Positive,Event,2025-02-15
S9479,Instagram,Neutral,Network,2024-10-30
S9480,Instagram,Neutral,Offer,2025-03-16
S9481,Instagram,Neutral,Event,2024-11-22
S9482,Facebook,Neutral,Event,2024-09-17
S9483,Twitter,Positive,Event,2025-08-07
S9484,Twitter,Neutral,Customer Service,2025-01-07
S9485,Twitter,Negative,Customer Service,2025-05-30
S9486,Twitter,Positive,Event,2024-12-28
S9487,Instagram,Neutral,Offer,2024-09-25
S9488,Twitter,Positive,Event,2025-03-05
S9489,Instagram,Positive,Event,2025-08-17
S9490,Instagram,Negative,Network,2024-11-15
S9491,Instagram,Neutral,Event,2025-07-21
S9492,Facebook,Negative,Customer Service,2025-01-12
S9493,Facebook,Negative,Network,2024-12-18
S9494,Facebook,Positive,Customer Service,2025-06-02
S9495,Instagram,Positive,Network,2024-10-29
S9496,Facebook,Positive,Customer Service,2025-08-18
S9497,Twitter,Neutral,Network,2025-06-30
S9498,Instagram,Positive,Network,2024-11-27
S9499,Facebook,Positive,Network,2025-01-18
S9500,Facebook,Neutral,Offer,2025-07-02
S9501,Facebook,Negative,Offer,2024-12-06
S9502,Instagram,Negative,Event,2025-03-11
S9503,Facebook,Neutral,Customer Service,2024-10-08
S9504,Instagram,Positive,Event,2025-07-01
S9505,Twitter,Positive,Offer,2025-02-09
S9506,Instagram,Neutral,Customer Service,2025-06-27
S9507,Instagram,Positive,Offer,2024-12-22
S9508,Twitter,Negative,Offer,2025-02-17
S9509,Twitter,Positive,Network,2025-07-10
S9510,Twitter,Negative,Network,2024-12-21
S9511,Instagram,Negative,Event,2025-03-06
S9512,Twitter,Positive,Customer Service,2025-07-10
S9513,Facebook,Neutral,Offer,2024-11-13
S9514,Instagram,Neutral,Event,2025-08-11
S9515,Facebook,Neutral,Event,2024-10-03
S9516,Instagram,Positive,Network,2025-08-08
S9517,Twitter,Neutral,Network,2025-06-23
S9518,Instagram,Neutral,Offer,2025-08-02
S9519,Facebook,Positive,Network,2025-07-13
S9520,Facebook,Negative,Network,2025-05-07
S9521,Facebook,Neutral,Customer Service,2025-08-22
S9522,Instagram,Positive,Event,2025-03-21
S9523,Instagram,Neutral,Network,2025-07-23
S9524,Twitter,Positive,Network,2025-07-22
S9525,Twitter,Neutral,Event,2025-07-24
S9526,Instagram,Negative,Network,2025-05-20
S9527,Instagram,Positive,Offer,2025-07-16
S9528,Twitter,Negative,Network,2025-04-01
S9529,Twitter,Neutral,Offer,2025-03-23
S9530,Instagram,Neutral,Network,2025-08-13
S9531,Instagram,Neutral,Customer Service,2025-07-11
