ticket_id,customer_id,issue_category,priority,date_opened,status
T7952,C060,Technical,Medium,2025-09-12,Pending
T7953,C079,Technical,High,2025-09-12,Resolved
T7954,C042,Network,Low,2025-09-12,Open
T7955,C079,Network,Medium,2025-09-12,Pending
T7956,C093,Network,Medium,2025-09-12,Pending
T7957,C079,Network,High,2025-09-12,Resolved
T7958,C089,Service,High,2025-09-12,Pending
T7959,C046,Billing,Low,2025-09-12,Resolved
T7960,C085,Technical,High,2025-09-12,Pending
T7961,C052,Technical,Medium,2025-09-12,Open
T7962,C087,Network,Medium,2025-09-12,Open
T7963,C072,Service,Low,2025-09-12,Pending
T7964,C020,Billing,Low,2025-09-12,Resolved
T7965,C006,Billing,Medium,2025-09-12,Pending
T7966,C027,Network,Medium,2025-09-12,Resolved
T7967,C061,Service,High,2025-09-12,Pending
T7968,C046,Billing,Medium,2025-09-12,Pending
T7969,C037,Service,High,2025-09-12,Resolved
T7970,C080,Billing,Medium,2025-09-12,Open
T7971,C030,Service,Low,2025-09-12,Open
T7972,C016,Technical,High,2025-09-12,Resolved
T7973,C036,Network,High,2025-09-12,Resolved
T7974,C043,Service,Medium,2025-09-12,Pending
T7975,C049,Technical,Medium,2025-09-12,Pending
T7976,C087,Technical,High,2025-09-12,Open
T7977,C028,Service,High,2025-09-12,Resolved
T7978,C008,Service,High,2025-09-12,Resolved
T7979,C081,Technical,Low,2025-09-12,Open
T7980,C049,Technical,Medium,2025-09-12,Resolved
T7981,C078,Technical,High,2025-09-12,Open
T7982,C026,Service,High,2025-09-12,Resolved
T7983,C024,Billing,Medium,2025-09-12,Pending
T7984,C019,Technical,Low,2025-09-12,Open
T7985,C044,Technical,Low,2025-09-12,Open
T7986,C031,Billing,Low,2025-09-12,Open
T7987,C098,Service,Low,2025-09-12,Open
T7988,C010,Service,Low,2025-09-12,Open
T7989,C008,Billing,Medium,2025-09-12,Resolved
T7990,C050,Billing,Low,2025-09-12,Resolved
T7991,C040,Technical,Medium,2025-09-12,Pending
T7992,C013,Service,Low,2025-09-12,Resolved
T7993,C036,Billing,Medium,2025-09-12,Resolved
T7994,C014,Service,Medium,2025-09-12,Resolved
T7995,C037,Technical,High,2025-09-12,Pending
T7996,C045,Network,Medium,2025-09-12,Pending
T7997,C083,Billing,Low,2025-09-12,Open
T7998,C058,Billing,High,2025-09-12,Pending
T7999,C003,Billing,Low,2025-09-12,Open
T8000,C041,Network,Medium,2025-09-12,Pending
T8001,C011,Network,Medium,2025-09-12,Pending
T8002,C008,Billing,High,2025-09-12,Resolved
T8003,C085,Service,Medium,2025-09-12,Pending
T8004,C023,Technical,Medium,2025-09-12,Resolved
T8005,C007,Billing,High,2025-09-12,Resolved
T8006,C027,Service,Low,2025-09-12,Resolved
T8007,C004,Service,Medium,2025-09-12,Resolved
T8008,C010,Billing,Medium,2025-09-12,Resolved
T8009,C025,Service,Low,2025-09-12,Resolved
T8010,C079,Technical,Low,2025-09-12,Pending
T8011,C031,Technical,Medium,2025-09-12,Open
T8012,C004,Network,High,2025-09-12,Open
T8013,C027,Technical,High,2025-09-12,Resolved
T8014,C022,Service,High,2025-09-12,Resolved
T8015,C074,Network,High,2025-09-12,Open
T8016,C071,Network,Medium,2025-09-12,Pending
T8017,C007,Technical,Low,2025-09-12,Resolved
T8018,C083,Network,Medium,2025-09-12,Open
T8019,C025,Service,Medium,2025-09-12,Resolved
T8020,C060,Service,Low,2025-09-12,Open
T8021,C016,Technical,Medium,2025-09-12,Resolved
T8022,C023,Network,High,2025-09-12,Resolved
T8023,C075,Network,Low,2025-09-12,Pending
T8024,C079,Service,Low,2025-09-12,Resolved
T8025,C093,Billing,Medium,2025-09-12,Open
T8026,C040,Service,Low,2025-09-12,Resolved
T8027,C048,Service,High,2025-09-12,Open
T8028,C021,Service,Medium,2025-09-12,Pending
T8029,C035,Network,Medium,2025-09-12,Resolved
T8030,C087,Technical,Low,2025-09-12,Resolved
T8031,C066,Service,Low,2025-09-12,Pending
T8032,C038,Network,High,2025-09-12,Pending
T8033,C033,Billing,High,2025-09-12,Pending
T8034,C051,Technical,High,2025-09-12,Pending
T8035,C077,Network,Medium,2025-09-12,Resolved
T8036,C093,Service,High,2025-09-12,Resolved
T8037,C025,Service,High,2025-09-12,Pending
T8038,C039,Technical,Medium,2025-09-12,Open
T8039,C062,Network,High,2025-09-12,Resolved
T8040,C037,Network,Medium,2025-09-12,Pending
T8041,C083,Service,Medium,2025-09-12,Pending
T8042,C040,Service,Medium,2025-09-12,Pending
T8043,C043,Billing,Low,2025-09-12,Resolved
T8044,C051,Technical,High,2025-09-12,Resolved
T8045,C012,Technical,Low,2025-09-12,Resolved
T8046,C030,Network,High,2025-09-12,Resolved
T8047,C062,Technical,Medium,2025-09-12,Resolved
T8048,C061,Service,Low,2025-09-12,Open
T8049,C043,Service,Low,2025-09-12,Open
T8050,C046,Technical,Medium,2025-09-12,Resolved
T8051,C047,Network,High,2025-09-12,Pending
T8052,C057,Technical,High,2025-09-12,Resolved
T8053,C040,Network,Low,2025-09-12,Pending
T8054,C008,Billing,Medium,2025-09-12,Open
T8055,C032,Service,High,2025-09-12,Pending
T8056,C025,Technical,Medium,2025-09-12,Resolved
T8057,C078,Billing,High,2025-09-12,Pending
T8058,C090,Billing,Medium,2025-09-12,Open
T8059,C042,Technical,Low,2025-09-12,Pending
T8060,C040,Service,Medium,2025-09-12,Pending
T8061,C045,Billing,Low,2025-09-12,Resolved
T8062,C074,Billing,Medium,2025-09-12,Pending
T8063,C002,Network,High,2025-09-12,Resolved
T8064,C069,Service,Low,2025-09-12,Pending
T8065,C012,Technical,Low,2025-09-12,Open
T8066,C094,Technical,High,2025-09-12,Resolved
T8067,C088,Network,Low,2025-09-12,Resolved
T8068,C060,Technical,Medium,2025-09-12,Pending
T8069,C094,Billing,Low,2025-09-12,Pending
T8070,C038,Technical,High,2025-09-12,Pending
T8071,C075,Technical,Low,2025-09-12,Pending
T8072,C045,Network,High,2025-09-12,Pending
T8073,C098,Technical,Low,2025-09-12,Resolved
T8074,C040,Technical,Medium,2025-09-12,Open
T8075,C049,Billing,Medium,2025-09-12,Open
T8076,C041,Service,Medium,2025-09-12,Pending
T8077,C035,Network,Medium,2025-09-12,Pending
T8078,C002,Technical,High,2025-09-12,Open
T8079,C064,Billing,High,2025-09-12,Pending
T8080,C079,Network,High,2025-09-12,Resolved
T8081,C045,Service,Low,2025-09-12,Open
T8082,C053,Service,Low,2025-09-12,Resolved
T8083,C041,Billing,Medium,2025-09-12,Pending
T8084,C014,Billing,Medium,2025-09-12,Open
T8085,C063,Network,Medium,2025-09-12,Resolved
T8086,C082,Network,Low,2025-09-12,Open
T8087,C083,Technical,Low,2025-09-12,Resolved
T8088,C014,Technical,Low,2025-09-12,Open
T8089,C010,Technical,Medium,2025-09-12,Resolved
T8090,C097,Technical,High,2025-09-12,Resolved
T8091,C007,Service,Low,2025-09-12,Open
T8092,C002,Technical,High,2025-09-12,Pending
T8093,C004,Service,Low,2025-09-12,Open
T8094,C094,Network,Low,2025-09-12,Resolved
T8095,C060,Technical,Low,2025-09-12,Open
T8096,C081,Technical,High,2025-09-12,Resolved
T8097,C003,Billing,High,2025-09-12,Resolved
T8098,C021,Technical,High,2025-09-12,Resolved
T8099,C071,Network,Low,2025-09-12,Open
T8100,C017,Technical,Low,2025-09-12,Open
T8101,C072,Technical,High,2025-09-12,Pending
T8102,C066,Billing,Low,2025-09-12,Pending
T8103,C062,Service,Medium,2025-09-12,Pending
T8104,C083,Network,Medium,2025-09-12,Open
T8105,C021,Service,Medium,2025-09-12,Resolved
T8106,C079,Billing,High,2025-09-12,Resolved
T8107,C032,Network,Medium,2025-09-12,Resolved
T8108,C049,Network,High,2025-09-12,Open
T8109,C028,Billing,High,2025-09-12,Resolved
T8110,C098,Network,Low,2025-09-12,Pending
T8111,C092,Technical,Medium,2025-09-12,Resolved
T8112,C020,Billing,Medium,2025-09-12,Pending
T8113,C037,Service,High,2025-09-12,Open
T8114,C019,Service,Medium,2025-09-12,Pending
T8115,C077,Technical,Low,2025-09-12,Pending
T8116,C097,Technical,Medium,2025-09-12,Pending
T8117,C052,Network,Medium,2025-09-12,Pending
T8118,C074,Technical,Low,2025-09-12,Pending
T8119,C058,Service,Medium,2025-09-12,Resolved
T8120,C023,Technical,High,2025-09-12,Pending
T8121,C052,Service,Low,2025-09-12,Resolved
T8122,C068,Service,Low,2025-09-12,Open
T8123,C098,Service,Medium,2025-09-12,Pending
T8124,C068,Technical,Low,2025-09-12,Open
T8125,C027,Billing,Low,2025-09-12,Open
T8126,C085,Technical,Medium,2025-09-12,Pending
T8127,C051,Billing,Low,2025-09-12,Pending
T8128,C070,Technical,High,2025-09-12,Resolved
T8129,C026,Billing,Low,2025-09-12,Open
T8130,C097,Technical,Low,2025-09-12,Resolved
T8131,C031,Service,Medium,2025-09-12,Open
T8132,C006,Service,Medium,2025-09-12,Open
T8133,C030,Technical,High,2025-09-12,Pending
T8134,C084,Technical,Low,2025-09-12,Open
T8135,C037,Technical,Medium,2025-09-12,Open
T8136,C090,Network,High,2025-09-12,Resolved
T8137,C017,Service,High,2025-09-12,Pending
T8138,C011,Billing,Low,2025-09-12,Open
T8139,C072,Billing,Low,2025-09-12,Open
T8140,C022,Billing,Medium,2025-09-12,Resolved
T8141,C061,Service,Medium,2025-09-12,Open
T8142,C085,Service,Low,2025-09-12,Open
T8143,C098,Technical,Low,2025-09-12,Open
T8144,C003,Service,Medium,2025-09-12,Resolved
T8145,C046,Service,Medium,2025-09-12,Pending
T8146,C037,Network,Low,2025-09-12,Resolved
T8147,C064,Billing,Medium,2025-09-12,Resolved
T8148,C095,Billing,High,2025-09-12,Pending
T8149,C040,Billing,Low,2025-09-12,Resolved
T8150,C068,Billing,High,2025-09-12,Open
T8151,C031,Billing,Low,2025-09-12,Resolved
T8152,C014,Service,High,2025-09-12,Open
T8153,C095,Network,Low,2025-09-12,Pending
T8154,C076,Billing,High,2025-09-12,Resolved
T8155,C022,Service,Low,2025-09-12,Pending
T8156,C009,Technical,High,2025-09-12,Resolved
T8157,C086,Technical,Medium,2025-09-12,Resolved
T8158,C004,Billing,Medium,2025-09-12,Resolved
T8159,C084,Service,Low,2025-09-12,Pending
T8160,C055,Billing,High,2025-09-12,Pending
T8161,C045,Service,High,2025-09-12,Resolved
T8162,C029,Billing,Low,2025-09-12,Open
T8163,C022,Service,Medium,2025-09-12,Resolved
T8164,C049,Technical,Medium,2025-09-12,Pending
T8165,C028,Technical,Medium,2025-09-12,Open
T8166,C035,Service,High,2025-09-12,Pending
T8167,C039,Service,High,2025-09-12,Pending
T8168,C011,Service,Low,2025-09-12,Resolved
T8169,C019,Service,High,2025-09-12,Open
T8170,C059,Technical,Medium,2025-09-12,Resolved
T8171,C075,Technical,Low,2025-09-12,Resolved
T8172,C045,Billing,Medium,2025-09-12,Pending
T8173,C067,Service,Low,2025-09-12,Open
T8174,C094,Network,High,2025-09-12,Pending
T8175,C056,Billing,Low,2025-09-12,Resolved
T8176,C086,Service,High,2025-09-12,Resolved
T8177,C011,Service,Low,2025-09-12,Pending
T8178,C019,Technical,Medium,2025-09-12,Pending
T8179,C069,Service,Low,2025-09-12,Open
T8180,C078,Billing,Low,2025-09-12,Pending
T8181,C051,Billing,Low,2025-09-12,Resolved
T8182,C040,Billing,Medium,2025-09-12,Open
T8183,C079,Service,Medium,2025-09-12,Resolved
T8184,C036,Service,Low,2025-09-12,Resolved
T8185,C044,Network,High,2025-09-12,Open
T8186,C050,Billing,High,2025-09-12,Pending
T8187,C085,Technical,High,2025-09-12,Open
T8188,C022,Network,Medium,2025-09-12,Resolved
T8189,C050,Technical,Low,2025-09-12,Pending
T8190,C091,Billing,Low,2025-09-12,Pending
T8191,C081,Billing,High,2025-09-12,Open
T8192,C058,Service,Low,2025-09-12,Pending
T8193,C021,Billing,Medium,2025-09-12,Open
T8194,C087,Service,High,2025-09-12,Resolved
T8195,C002,Network,Medium,2025-09-12,Resolved
T8196,C007,Network,Medium,2025-09-12,Pending
T8197,C023,Network,Medium,2025-09-12,Open
T8198,C072,Network,High,2025-09-12,Open
T8199,C084,Service,High,2025-09-12,Resolved
T8200,C097,Technical,Low,2025-09-12,Pending
T8201,C073,Technical,High,2025-09-12,Pending
T8202,C010,Billing,High,2025-09-12,Resolved
T8203,C019,Service,Medium,2025-09-12,Pending
T8204,C068,Technical,High,2025-09-12,Pending
T8205,C032,Service,Low,2025-09-12,Pending
T8206,C037,Network,Medium,2025-09-12,Pending
T8207,C052,Service,Medium,2025-09-12,Pending
T8208,C058,Network,Low,2025-09-12,Open
T8209,C091,Technical,Low,2025-09-12,Resolved
T8210,C077,Billing,Medium,2025-09-12,Open
T8211,C093,Service,Low,2025-09-12,Pending
T8212,C029,Technical,Low,2025-09-12,Pending
T8213,C051,Service,High,2025-09-12,Open
T8214,C075,Service,High,2025-09-12,Resolved
T8215,C090,Technical,Medium,2025-09-12,Resolved
T8216,C016,Billing,Low,2025-09-12,Resolved
T8217,C038,Network,Medium,2025-09-12,Open
T8218,C044,Service,High,2025-09-12,Pending
T8219,C042,Technical,High,2025-09-12,Pending
T8220,C071,Technical,Low,2025-09-12,Open
T8221,C086,Technical,High,2025-09-12,Pending
T8222,C001,Technical,High,2025-09-12,Pending
T8223,C100,Technical,Low,2025-09-12,Resolved
T8224,C037,Service,Medium,2025-09-12,Open
T8225,C028,Service,Low,2025-09-12,Resolved
T8226,C068,Network,High,2025-09-12,Resolved
T8227,C010,Billing,Low,2025-09-12,Open
T8228,C019,Service,Medium,2025-09-12,Open
T8229,C044,Service,Medium,2025-09-12,Pending
T8230,C097,Billing,High,2025-09-12,Pending
T8231,C045,Technical,High,2025-09-12,Resolved
T8232,C021,Technical,High,2025-09-12,Open
T8233,C078,Billing,Low,2025-09-12,Resolved
T8234,C061,Service,High,2025-09-12,Open
T8235,C029,Service,Medium,2025-09-12,Open
T8236,C071,Network,Low,2025-09-12,Resolved
T8237,C006,Network,High,2025-09-12,Resolved
T8238,C017,Network,High,2025-09-12,Pending
T8239,C070,Billing,High,2025-09-12,Resolved
T8240,C075,Technical,Low,2025-09-12,Open
T8241,C078,Service,Low,2025-09-12,Resolved
T8242,C070,Service,Medium,2025-09-12,Open
T8243,C059,Network,Medium,2025-09-12,Pending
T8244,C074,Technical,Medium,2025-09-12,Open
T8245,C013,Technical,High,2025-09-12,Open
T8246,C096,Service,Medium,2025-09-12,Pending
T8247,C066,Network,High,2025-09-12,Open
T8248,C052,Billing,Low,2025-09-12,Open
T8249,C081,Network,Low,2025-09-12,Resolved
T8250,C049,Billing,High,2025-09-12,Open
T8251,C066,Technical,Medium,2025-09-12,Open
T8252,C003,Billing,Low,2025-09-12,Pending
T8253,C059,Network,Medium,2025-09-12,Pending
T8254,C077,Service,Medium,2025-09-12,Resolved
T8255,C085,Billing,Low,2025-09-12,Open
T8256,C088,Service,Low,2025-09-12,Open
T8257,C063,Network,High,2025-09-12,Pending
T8258,C044,Network,High,2025-09-12,Pending
T8259,C094,Billing,Medium,2025-09-12,Pending
T8260,C064,Network,Low,2025-09-12,Open
T8261,C096,Network,Medium,2025-09-12,Open
T8262,C019,Billing,High,2025-09-12,Pending
T8263,C078,Billing,Low,2025-09-12,Pending
T8264,C063,Technical,Medium,2025-09-12,Resolved
T8265,C002,Service,Medium,2025-09-12,Open
T8266,C052,Service,Medium,2025-09-12,Open
T8267,C025,Technical,Medium,2025-09-12,Resolved
T8268,C025,Network,High,2025-09-12,Resolved
T8269,C063,Service,High,2025-09-12,Pending
T8270,C012,Network,Low,2025-09-12,Resolved
T8271,C029,Service,High,2025-09-12,Pending
T8272,C004,Service,Medium,2025-09-12,Pending
T8273,C023,Technical,High,2025-09-12,Pending
T8274,C025,Service,High,2025-09-12,Resolved
T8275,C012,Service,Low,2025-09-12,Resolved
T8276,C053,Network,Medium,2025-09-12,Open
T8277,C040,Technical,Medium,2025-09-12,Pending
T8278,C041,Billing,Low,2025-09-12,Open
T8279,C025,Billing,High,2025-09-12,Resolved
T8280,C095,Billing,High,2025-09-12,Resolved
T8281,C099,Network,High,2025-09-12,Resolved
T8282,C004,Service,Low,2025-09-12,Pending
T8283,C051,Service,Low,2025-09-12,Open
T8284,C011,Billing,Low,2025-09-12,Resolved
T8285,C020,Technical,Low,2025-09-12,Open
T8286,C099,Technical,High,2025-09-12,Resolved
T8287,C042,Billing,Medium,2025-09-12,Open
T8288,C093,Service,Medium,2025-09-12,Open
T8289,C087,Service,Medium,2025-09-12,Resolved
T8290,C018,Service,Low,2025-09-12,Resolved
T8291,C082,Service,Low,2025-09-12,Open
T8292,C003,Network,Low,2025-09-12,Pending
T8293,C068,Technical,Low,2025-09-12,Pending
T8294,C095,Service,High,2025-09-12,Open
T8295,C033,Billing,Low,2025-09-12,Open
T8296,C080,Service,High,2025-09-12,Open
T8297,C095,Billing,Low,2025-09-12,Open
T8298,C069,Billing,Medium,2025-09-12,Resolved
T8299,C085,Service,Low,2025-09-12,Resolved
T8300,C078,Billing,Medium,2025-09-12,Resolved
T8301,C079,Technical,Medium,2025-09-12,Pending
T8302,C002,Technical,Low,2025-09-12,Resolved
T8303,C084,Billing,Low,2025-09-12,Resolved
T8304,C059,Technical,High,2025-09-12,Resolved
T8305,C040,Billing,High,2025-09-12,Resolved
T8306,C073,Technical,Medium,2025-09-12,Resolved
T8307,C013,Service,Medium,2025-09-12,Resolved
T8308,C086,Service,High,2025-09-12,Open
T8309,C048,Technical,High,2025-09-12,Open
T8310,C053,Technical,Low,2025-09-12,Pending
T8311,C076,Billing,Medium,2025-09-12,Resolved
T8312,C047,Service,Medium,2025-09-12,Pending
T8313,C047,Technical,Low,2025-09-12,Resolved
T8314,C056,Technical,High,2025-09-12,Pending
T8315,C024,Technical,Low,2025-09-12,Resolved
T8316,C068,Billing,High,2025-09-12,Pending
T8317,C048,Billing,High,2025-09-12,Pending
T8318,C021,Technical,Low,2025-09-12,Open
T8319,C008,Network,Medium,2025-09-12,Open
T8320,C020,Billing,Low,2025-09-12,Resolved
T8321,C076,Billing,High,2025-09-12,Resolved
T8322,C100,Technical,Low,2025-09-12,Resolved
T8323,C011,Billing,Low,2025-09-12,Resolved
T8324,C018,Technical,High,2025-09-12,Open
T8325,C070,Billing,High,2025-09-12,Pending
T8326,C041,Billing,High,2025-09-12,Pending
T8327,C002,Billing,Low,2025-09-12,Open
T8328,C039,Billing,Low,2025-09-12,Pending
T8329,C048,Technical,Medium,2025-09-12,Open
T8330,C032,Technical,High,2025-09-12,Resolved
T8331,C067,Service,High,2025-09-12,Open
T8332,C024,Network,Low,2025-09-12,Open
T8333,C008,Billing,Low,2025-09-12,Resolved
T8334,C100,Service,High,2025-09-12,Resolved
T8335,C064,Service,High,2025-09-12,Resolved
T8336,C070,Service,Low,2025-09-12,Open
T8337,C032,Billing,High,2025-09-12,Resolved
T8338,C085,Billing,Low,2025-09-12,Pending
T8339,C090,Billing,Medium,2025-09-12,Open
T8340,C074,Technical,Medium,2025-09-12,Pending
T8341,C082,Billing,Medium,2025-09-12,Open
T8342,C028,Network,Medium,2025-09-12,Resolved
T8343,C010,Network,Medium,2025-09-12,Pending
T8344,C045,Network,Medium,2025-09-12,Resolved
T8345,C025,Network,Low,2025-09-12,Open
T8346,C030,Billing,Low,2025-09-12,Open
T8347,C031,Technical,Low,2025-09-12,Resolved
T8348,C067,Technical,High,2025-09-12,Resolved
T8349,C058,Technical,Low,2025-09-12,Resolved
T8350,C073,Billing,High,2025-09-12,Pending
T8351,C001,Network,Low,2025-09-12,Open
T8352,C058,Billing,High,2025-09-12,Pending
T8353,C089,Billing,High,2025-09-12,Pending
T8354,C087,Network,High,2025-09-12,Open
T8355,C090,Technical,Medium,2025-09-12,Open
T8356,C016,Billing,Medium,2025-09-12,Open
T8357,C040,Billing,Medium,2025-09-12,Pending
T8358,C016,Billing,High,2025-09-12,Pending
T8359,C071,Network,Medium,2025-09-12,Pending
T8360,C088,Network,Low,2025-09-12,Open
T8361,C010,Billing,Medium,2025-09-12,Resolved
T8362,C094,Network,Low,2025-09-12,Pending
T8363,C033,Network,Low,2025-09-12,Pending
T8364,C065,Billing,Low,2025-09-12,Pending
T8365,C029,Service,Medium,2025-09-12,Resolved
T8366,C031,Technical,Low,2025-09-12,Open
T8367,C054,Network,Medium,2025-09-12,Open
T8368,C095,Technical,Medium,2025-09-12,Open
T8369,C039,Network,High,2025-09-12,Resolved
T8370,C053,Billing,Low,2025-09-12,Pending
T8371,C095,Technical,Medium,2025-09-12,Open
T8372,C096,Network,Medium,2025-09-12,Resolved
T8373,C025,Service,Low,2025-09-12,Pending
T8374,C081,Service,Medium,2025-09-12,Pending
T8375,C067,Billing,Low,2025-09-12,Resolved
T8376,C031,Service,Low,2025-09-12,Resolved
T8377,C014,Service,Medium,2025-09-12,Pending
T8378,C060,Service,Low,2025-09-12,Resolved
T8379,C011,Network,High,2025-09-12,Resolved
T8380,C070,Technical,Low,2025-09-12,Resolved
T8381,C086,Network,Medium,2025-09-12,Resolved
T8382,C087,Service,Low,2025-09-12,Open
T8383,C078,Network,Medium,2025-09-12,Resolved
T8384,C028,Billing,High,2025-09-12,Pending
T8385,C002,Technical,Low,2025-09-12,Pending
T8386,C045,Billing,Low,2025-09-12,Resolved
T8387,C093,Service,Medium,2025-09-12,Open
T8388,C052,Technical,Low,2025-09-12,Open
T8389,C074,Billing,Low,2025-09-12,Pending
T8390,C006,Billing,Low,2025-09-12,Resolved
T8391,C084,Billing,High,2025-09-12,Resolved
T8392,C039,Technical,Low,2025-09-12,Pending
T8393,C099,Technical,Low,2025-09-12,Resolved
T8394,C026,Technical,Low,2025-09-12,Resolved
T8395,C009,Billing,Low,2025-09-12,Open
T8396,C055,Network,Medium,2025-09-12,Resolved
T8397,C080,Technical,High,2025-09-12,Open
T8398,C043,Billing,Medium,2025-09-12,Resolved
T8399,C093,Service,High,2025-09-12,Pending
T8400,C038,Network,Medium,2025-09-12,Open
T8401,C041,Technical,Low,2025-09-12,Pending
T8402,C093,Service,High,2025-09-12,Open
T8403,C064,Technical,Medium,2025-09-12,Pending
T8404,C044,Service,Low,2025-09-12,Resolved
T8405,C077,Billing,Low,2025-09-12,Open
T8406,C002,Service,High,2025-09-12,Pending
T8407,C065,Service,Low,2025-09-12,Pending
T8408,C099,Technical,Low,2025-09-12,Open
T8409,C096,Service,Low,2025-09-12,Pending
T8410,C008,Technical,Medium,2025-09-12,Resolved
T8411,C095,Billing,Medium,2025-09-12,Open
T8412,C016,Billing,Medium,2025-09-12,Open
T8413,C013,Billing,High,2025-09-12,Pending
T8414,C033,Technical,High,2025-09-12,Resolved
T8415,C073,Billing,High,2025-09-12,Open
T8416,C051,Network,Low,2025-09-12,Open
T8417,C091,Network,Low,2025-09-12,Open
T8418,C035,Billing,Low,2025-09-12,Resolved
T8419,C078,Service,Low,2025-09-12,Open
T8420,C093,Billing,Low,2025-09-12,Pending
T8421,C090,Billing,High,2025-09-12,Pending
T8422,C021,Service,Medium,2025-09-12,Open
T8423,C013,Network,Low,2025-09-12,Open
