transaction_id,customer_id,amount,method,date,status
TX09238,C00020,110.34,Roaming,2025-09-23,Pending
TX09239,C00273,46.16,Bill Payment,2020-06-20,Success
TX09240,C00075,57.19,Top-up,2023-02-15,Pending
TX09241,C00039,117.76,Top-up,2025-08-06,Failed
TX09242,C00373,129.01,Bill Payment,2020-11-08,Failed
TX09243,C00430,99.48,Bill Payment,2022-04-26,Pending
TX09244,C00195,140.42,Top-up,2023-07-24,Failed
TX09245,C00187,132.76,Bill Payment,2021-07-01,Failed
TX09246,C00067,170.47,Bill Payment,2024-06-20,Success
TX09247,C00473,14.28,Roaming,2025-01-31,Pending
TX09248,C00384,12.78,Add-on,2024-01-10,Failed
TX09249,C00487,103.76,Roaming,2020-04-20,Failed
TX09250,C00152,150.62,Roaming,2022-08-09,Success
TX09251,C00039,59.02,Top-up,2021-10-15,Failed
TX09252,C00396,139.12,Bill Payment,2024-06-05,Failed
TX09253,C00461,120.92,Top-up,2020-08-10,Pending
TX09254,C00394,116.19,Add-on,2024-07-27,Failed
TX09255,C00379,67.85,Top-up,2020-03-08,Success
TX09256,C00490,162.98,Add-on,2024-07-06,Failed
TX09257,C00424,123.94,Roaming,2024-11-13,Pending
TX09258,C00242,98.63,Roaming,2020-12-16,Success
TX09259,C00362,77.89,Top-up,2023-07-25,Success
TX09260,C00001,141.61,Roaming,2020-04-28,Success
TX09261,C00030,62.29,Add-on,2021-06-03,Success
TX09262,C00382,144.88,Bill Payment,2025-03-17,Success
TX09263,C00120,11.64,Add-on,2023-03-03,Success
TX09264,C00056,144.65,Add-on,2021-11-10,Pending
TX09265,C00312,17.38,Top-up,2023-01-31,Pending
TX09266,C00026,3.37,Roaming,2021-03-22,Pending
TX09267,C00138,4.51,Roaming,2025-09-06,Success
TX09268,C00472,66.22,Add-on,2024-08-08,Failed
TX09269,C00142,176.29,Bill Payment,2025-02-06,Success
TX09270,C00354,21.64,Roaming,2025-01-12,Pending
TX09271,C00485,6.89,Roaming,2021-12-30,Failed
TX09272,C00017,6.28,Roaming,2020-09-25,Failed
TX09273,C00390,129.36,Bill Payment,2025-01-27,Pending
TX09274,C00358,94.27,Bill Payment,2024-04-13,Pending
TX09275,C00201,164.0,Add-on,2023-02-05,Failed
TX09276,C00494,1.53,Top-up,2020-05-01,Pending
TX09277,C00446,147.18,Add-on,2023-03-01,Pending
TX09278,C00067,2.66,Bill Payment,2023-07-24,Failed
TX09279,C00415,56.18,Add-on,2020-03-01,Failed
TX09280,C00109,51.59,Add-on,2020-06-11,Failed
TX09281,C00097,186.09,Top-up,2022-03-09,Failed
TX09282,C00178,36.23,Top-up,2021-12-09,Pending
TX09283,C00353,102.31,Add-on,2025-06-17,Failed
TX09284,C00277,157.91,Add-on,2024-02-27,Failed
TX09285,C00223,66.58,Add-on,2020-06-10,Failed
TX09286,C00167,158.54,Top-up,2025-05-21,Pending
TX09287,C00225,57.35,Top-up,2021-01-01,Pending
TX09288,C00367,94.47,Top-up,2024-01-02,Pending
TX09289,C00216,4.35,Top-up,2023-11-07,Failed
TX09290,C00482,35.81,Roaming,2023-07-28,Success
TX09291,C00186,101.07,Bill Payment,2024-05-07,Success
TX09292,C00061,60.9,Roaming,2023-01-20,Pending
TX09293,C00285,125.8,Roaming,2023-02-21,Success
TX09294,C00096,176.8,Add-on,2023-10-29,Success
TX09295,C00361,129.59,Top-up,2022-10-14,Pending
TX09296,C00143,28.57,Bill Payment,2025-03-03,Success
TX09297,C00161,67.46,Roaming,2021-12-09,Success
TX09298,C00116,19.13,Add-on,2021-07-26,Pending
TX09299,C00468,25.78,Roaming,2021-06-21,Pending
TX09300,C00138,136.98,Top-up,2021-04-06,Success
TX09301,C00168,11.21,Add-on,2022-12-11,Success
TX09302,C00430,1.72,Top-up,2020-03-30,Success
TX09303,C00187,150.88,Top-up,2021-07-07,Success
TX09304,C00105,91.86,Roaming,2024-04-17,Pending
TX09305,C00396,56.32,Bill Payment,2024-08-01,Success
TX09306,C00380,127.07,Top-up,2020-09-17,Failed
TX09307,C00455,180.45,Top-up,2023-06-01,Failed
TX09308,C00139,52.09,Top-up,2020-01-17,Failed
TX09309,C00161,56.49,Bill Payment,2025-03-15,Failed
TX09310,C00020,32.55,Top-up,2021-07-26,Failed
TX09311,C00110,101.11,Bill Payment,2021-09-17,Success
TX09312,C00483,53.46,Top-up,2023-04-07,Failed
TX09313,C00291,107.24,Bill Payment,2025-06-29,Pending
TX09314,C00408,162.5,Bill Payment,2023-02-21,Success
TX09315,C00229,193.88,Top-up,2024-05-20,Success
TX09316,C00497,41.47,Add-on,2022-04-20,Pending
TX09317,C00448,45.17,Add-on,2024-10-20,Pending
TX09318,C00149,165.38,Add-on,2024-04-19,Failed
TX09319,C00381,52.21,Add-on,2023-01-24,Failed
TX09320,C00457,54.03,Bill Payment,2023-12-22,Success
TX09321,C00260,199.9,Add-on,2020-04-24,Pending
TX09322,C00094,93.14,Add-on,2023-04-21,Success
TX09323,C00373,89.92,Top-up,2023-03-11,Failed
TX09324,C00316,131.1,Roaming,2025-06-07,Failed
TX09325,C00407,126.99,Top-up,2021-08-14,Pending
TX09326,C00081,64.44,Bill Payment,2025-07-07,Pending
TX09327,C00129,101.51,Roaming,2021-04-16,Pending
TX09328,C00060,87.04,Top-up,2025-03-16,Failed
TX09329,C00449,110.68,Roaming,2021-03-17,Success
TX09330,C00099,50.62,Roaming,2020-10-08,Pending
TX09331,C00407,155.46,Roaming,2021-03-01,Success
TX09332,C00318,88.73,Bill Payment,2022-08-02,Failed
TX09333,C00384,168.05,Bill Payment,2021-03-30,Pending
TX09334,C00032,49.9,Bill Payment,2020-03-10,Pending
TX09335,C00041,166.91,Roaming,2021-07-08,Success
TX09336,C00428,58.02,Top-up,2022-08-07,Pending
TX09337,C00488,180.07,Roaming,2021-07-28,Pending
TX09338,C00099,81.91,Roaming,2022-12-31,Pending
TX09339,C00325,30.41,Bill Payment,2025-03-26,Pending
TX09340,C00353,5.71,Bill Payment,2020-03-10,Pending
TX09341,C00222,123.71,Add-on,2022-11-06,Failed
TX09342,C00473,119.13,Roaming,2022-09-24,Pending
TX09343,C00342,111.39,Add-on,2025-04-29,Pending
TX09344,C00081,188.99,Bill Payment,2020-09-07,Failed
TX09345,C00192,34.96,Roaming,2025-01-24,Success
TX09346,C00364,155.41,Bill Payment,2021-08-10,Pending
TX09347,C00027,53.51,Bill Payment,2022-10-27,Failed
TX09348,C00014,152.22,Bill Payment,2020-06-10,Pending
TX09349,C00191,165.51,Add-on,2023-06-02,Failed
TX09350,C00178,192.13,Top-up,2020-04-24,Pending
TX09351,C00380,164.67,Bill Payment,2022-11-03,Pending
TX09352,C00309,74.68,Roaming,2022-01-13,Pending
TX09353,C00490,100.52,Roaming,2022-11-01,Failed
TX09354,C00220,90.85,Top-up,2020-09-08,Failed
TX09355,C00131,48.59,Add-on,2020-06-11,Pending
TX09356,C00085,141.47,Top-up,2024-02-10,Failed
TX09357,C00381,64.34,Add-on,2021-11-10,Failed
TX09358,C00462,167.37,Bill Payment,2025-09-18,Pending
TX09359,C00104,23.24,Roaming,2021-06-16,Failed
TX09360,C00072,161.81,Roaming,2024-03-20,Failed
TX09361,C00415,93.16,Roaming,2022-04-16,Failed
TX09362,C00500,152.16,Top-up,2021-12-25,Success
TX09363,C00469,16.92,Top-up,2024-09-09,Success
TX09364,C00116,161.84,Top-up,2020-03-09,Success
TX09365,C00161,30.62,Bill Payment,2024-11-19,Failed
TX09366,C00241,138.26,Add-on,2021-01-08,Success
TX09367,C00165,20.87,Roaming,2020-12-25,Success
TX09368,C00104,178.29,Add-on,2022-05-15,Success
TX09369,C00397,23.86,Top-up,2024-06-07,Success
TX09370,C00225,17.42,Top-up,2023-05-06,Failed
TX09371,C00036,70.14,Add-on,2022-09-24,Success
TX09372,C00310,126.72,Bill Payment,2021-10-04,Failed
TX09373,C00496,46.01,Add-on,2024-06-28,Pending
TX09374,C00156,16.86,Roaming,2021-02-13,Success
TX09375,C00212,87.79,Top-up,2023-06-18,Pending
TX09376,C00177,118.62,Add-on,2024-05-27,Pending
TX09377,C00477,129.68,Add-on,2024-09-16,Pending
TX09378,C00450,19.08,Bill Payment,2023-07-02,Pending
TX09379,C00170,60.59,Add-on,2020-11-11,Failed
TX09380,C00124,124.91,Roaming,2025-03-12,Pending
TX09381,C00025,58.91,Top-up,2020-11-29,Pending
TX09382,C00082,93.85,Top-up,2023-07-24,Failed
TX09383,C00284,105.3,Add-on,2024-01-28,Success
TX09384,C00308,9.69,Bill Payment,2022-09-27,Pending
TX09385,C00164,151.41,Top-up,2024-06-11,Success
TX09386,C00329,72.64,Roaming,2021-01-12,Pending
TX09387,C00299,41.99,Bill Payment,2023-01-29,Failed
TX09388,C00198,197.8,Bill Payment,2023-10-16,Success
TX09389,C00112,198.36,Top-up,2021-01-26,Success
TX09390,C00316,183.24,Roaming,2023-09-17,Pending
TX09391,C00182,28.49,Bill Payment,2020-10-22,Pending
TX09392,C00106,165.73,Roaming,2020-05-25,Failed
TX09393,C00462,113.67,Roaming,2025-04-09,Failed
TX09394,C00498,58.69,Top-up,2021-10-19,Pending
TX09395,C00440,11.99,Roaming,2025-04-13,Success
TX09396,C00139,169.37,Add-on,2020-11-11,Success
TX09397,C00451,84.19,Top-up,2020-08-06,Success
TX09398,C00399,198.01,Roaming,2025-07-17,Failed
TX09399,C00247,122.82,Bill Payment,2023-04-04,Success
TX09400,C00495,166.2,Top-up,2022-02-26,Failed
TX09401,C00005,185.63,Add-on,2025-04-01,Failed
TX09402,C00161,137.7,Top-up,2025-01-16,Pending
TX09403,C00189,11.68,Bill Payment,2020-04-15,Success
TX09404,C00420,62.53,Top-up,2020-01-26,Failed
TX09405,C00179,186.84,Add-on,2020-05-02,Success
TX09406,C00429,111.19,Roaming,2023-02-11,Failed
TX09407,C00210,78.98,Roaming,2021-02-26,Pending
TX09408,C00155,11.17,Add-on,2022-11-13,Failed
TX09409,C00218,192.29,Add-on,2020-11-24,Pending
TX09410,C00333,118.09,Bill Payment,2022-04-09,Pending
TX09411,C00250,90.27,Roaming,2020-01-29,Pending
TX09412,C00468,153.88,Add-on,2023-01-12,Success
TX09413,C00415,198.52,Roaming,2024-04-03,Success
TX09414,C00384,23.32,Bill Payment,2024-02-09,Pending
TX09415,C00005,188.7,Top-up,2023-11-24,Pending
TX09416,C00088,2.1,Top-up,2025-05-14,Failed
TX09417,C00205,182.44,Bill Payment,2025-03-15,Success
TX09418,C00494,161.4,Bill Payment,2021-11-16,Failed
TX09419,C00240,6.6,Bill Payment,2020-11-26,Failed
TX09420,C00159,130.89,Top-up,2025-01-13,Success
TX09421,C00376,93.88,Roaming,2025-08-28,Pending
TX09422,C00372,73.49,Roaming,2025-04-17,Pending
TX09423,C00347,49.76,Top-up,2021-01-20,Failed
TX09424,C00059,73.85,Add-on,2024-01-14,Success
TX09425,C00377,183.78,Top-up,2021-12-27,Pending
TX09426,C00266,178.34,Add-on,2021-10-18,Pending
TX09427,C00089,110.48,Top-up,2024-08-11,Failed
TX09428,C00240,42.31,Add-on,2023-04-22,Success
TX09429,C00128,185.08,Top-up,2020-09-05,Success
TX09430,C00446,143.42,Add-on,2025-07-17,Success
TX09431,C00438,189.09,Top-up,2021-05-31,Failed
TX09432,C00299,62.21,Top-up,2020-10-10,Pending
TX09433,C00165,55.88,Bill Payment,2025-01-10,Pending
TX09434,C00278,87.41,Roaming,2021-06-28,Success
TX09435,C00100,135.65,Top-up,2021-09-11,Pending
TX09436,C00475,51.26,Add-on,2021-02-28,Failed
TX09437,C00275,103.47,Add-on,2024-10-04,Success
TX09438,C00135,132.79,Top-up,2023-11-25,Failed
TX09439,C00149,171.82,Add-on,2021-06-01,Failed
TX09440,C00411,182.08,Bill Payment,2024-03-27,Success
TX09441,C00057,191.98,Roaming,2020-02-16,Failed
TX09442,C00166,52.2,Top-up,2021-05-15,Success
TX09443,C00456,32.91,Top-up,2021-02-25,Success
TX09444,C00288,20.6,Add-on,2022-04-20,Failed
TX09445,C00186,152.45,Add-on,2023-05-04,Success
TX09446,C00027,171.55,Add-on,2022-11-02,Failed
TX09447,C00007,116.82,Bill Payment,2020-06-02,Failed
TX09448,C00065,185.38,Add-on,2024-05-18,Success
TX09449,C00340,19.48,Add-on,2020-04-27,Success
TX09450,C00361,149.26,Roaming,2024-06-20,Failed
TX09451,C00331,26.81,Add-on,2022-06-06,Failed
TX09452,C00190,78.62,Bill Payment,2020-01-28,Failed
TX09453,C00067,82.13,Roaming,2021-10-13,Pending
TX09454,C00003,62.18,Add-on,2020-11-23,Pending
TX09455,C00168,6.09,Roaming,2024-01-26,Pending
TX09456,C00402,33.18,Add-on,2023-05-25,Success
TX09457,C00133,181.68,Roaming,2020-12-14,Pending
TX09458,C00325,127.69,Top-up,2020-01-08,Pending
TX09459,C00412,14.12,Top-up,2023-06-02,Pending
TX09460,C00462,182.17,Add-on,2020-11-08,Failed
TX09461,C00083,13.5,Roaming,2022-02-25,Pending
TX09462,C00094,191.28,Top-up,2020-07-25,Failed
TX09463,C00486,99.23,Roaming,2025-07-09,Failed
TX09464,C00163,181.29,Add-on,2020-12-03,Success
TX09465,C00202,52.38,Top-up,2020-01-22,Success
TX09466,C00341,161.72,Bill Payment,2025-01-16,Failed
TX09467,C00413,145.51,Roaming,2020-07-25,Failed
TX09468,C00498,63.38,Bill Payment,2024-07-13,Failed
TX09469,C00187,118.05,Add-on,2021-08-02,Success
TX09470,C00500,35.57,Roaming,2020-12-23,Success
TX09471,C00268,6.22,Top-up,2021-11-09,Pending
TX09472,C00415,2.28,Bill Payment,2024-05-21,Failed
TX09473,C00405,53.61,Bill Payment,2024-06-08,Failed
TX09474,C00468,171.26,Top-up,2020-02-13,Failed
TX09475,C00416,183.23,Bill Payment,2020-08-13,Success
TX09476,C00436,13.48,Top-up,2022-04-24,Success
TX09477,C00177,46.77,Add-on,2025-02-25,Pending
TX09478,C00256,143.45,Bill Payment,2021-02-19,Success
TX09479,C00267,34.62,Bill Payment,2024-12-31,Failed
TX09480,C00352,155.51,Top-up,2023-02-08,Pending
TX09481,C00158,114.78,Roaming,2020-09-22,Success
TX09482,C00357,157.56,Bill Payment,2021-08-02,Success
TX09483,C00005,193.52,Top-up,2023-12-18,Pending
TX09484,C00231,49.52,Bill Payment,2020-12-13,Pending
TX09485,C00312,63.25,Roaming,2023-01-08,Pending
TX09486,C00261,22.24,Bill Payment,2025-08-14,Pending
TX09487,C00159,98.33,Bill Payment,2023-02-15,Success
TX09488,C00496,149.88,Bill Payment,2020-02-29,Failed
TX09489,C00350,171.62,Add-on,2023-09-22,Failed
TX09490,C00456,96.75,Roaming,2020-12-09,Success
TX09491,C00347,181.72,Roaming,2020-08-08,Pending
TX09492,C00325,191.33,Top-up,2020-07-15,Failed
TX09493,C00033,137.27,Top-up,2020-09-28,Success
TX09494,C00473,106.28,Add-on,2025-06-20,Failed
TX09495,C00257,164.34,Top-up,2023-01-22,Success
TX09496,C00274,101.22,Roaming,2020-01-22,Failed
TX09497,C00082,91.53,Bill Payment,2022-01-08,Pending
TX09498,C00304,86.84,Add-on,2020-07-24,Pending
TX09499,C00192,14.45,Top-up,2024-10-28,Failed
TX09500,C00276,95.32,Add-on,2020-02-05,Success
TX09501,C00498,139.38,Top-up,2021-02-02,Success
TX09502,C00312,16.37,Add-on,2022-06-09,Pending
TX09503,C00445,172.24,Roaming,2024-09-07,Success
TX09504,C00016,199.39,Bill Payment,2024-11-19,Success
TX09505,C00037,191.21,Top-up,2024-08-25,Success
TX09506,C00198,74.43,Roaming,2025-03-24,Success
TX09507,C00150,142.74,Add-on,2020-08-10,Failed
TX09508,C00046,158.08,Add-on,2025-06-01,Failed
TX09509,C00404,101.96,Top-up,2021-01-12,Success
TX09510,C00111,16.94,Roaming,2020-11-23,Pending
TX09511,C00298,161.36,Bill Payment,2020-02-02,Failed
TX09512,C00108,52.99,Top-up,2021-08-12,Pending
TX09513,C00216,148.31,Roaming,2025-06-01,Pending
TX09514,C00346,137.63,Top-up,2023-10-05,Failed
TX09515,C00039,54.43,Add-on,2022-02-20,Success
TX09516,C00024,66.04,Top-up,2023-05-22,Failed
TX09517,C00294,196.17,Bill Payment,2020-06-19,Success
TX09518,C00071,7.14,Bill Payment,2021-10-26,Failed
TX09519,C00385,31.28,Roaming,2021-06-09,Pending
TX09520,C00447,128.1,Top-up,2020-04-01,Pending
TX09521,C00061,69.26,Roaming,2020-06-30,Pending
TX09522,C00183,26.84,Bill Payment,2024-03-08,Failed
TX09523,C00437,167.78,Bill Payment,2020-01-09,Success
TX09524,C00391,114.6,Top-up,2020-12-26,Failed
TX09525,C00315,84.44,Bill Payment,2025-08-19,Failed
TX09526,C00206,7.26,Bill Payment,2021-09-04,Failed
TX09527,C00006,78.46,Add-on,2023-10-01,Pending
TX09528,C00426,158.48,Top-up,2020-10-17,Failed
TX09529,C00236,52.44,Roaming,2023-06-17,Failed
TX09530,C00098,112.62,Top-up,2020-09-01,Failed
TX09531,C00080,143.4,Add-on,2020-03-11,Failed
TX09532,C00069,159.09,Roaming,2023-12-27,Pending
TX09533,C00406,150.15,Top-up,2021-05-25,Pending
TX09534,C00357,31.13,Roaming,2025-02-05,Failed
TX09535,C00036,5.27,Roaming,2020-01-11,Pending
TX09536,C00470,118.91,Add-on,2022-10-15,Pending
TX09537,C00215,77.62,Roaming,2023-12-15,Pending
TX09538,C00373,146.62,Bill Payment,2024-03-14,Success
TX09539,C00104,23.46,Top-up,2021-03-01,Success
TX09540,C00486,59.49,Add-on,2025-03-19,Pending
TX09541,C00196,99.56,Roaming,2020-06-18,Failed
TX09542,C00394,86.9,Add-on,2020-12-13,Failed
TX09543,C00048,83.33,Roaming,2021-12-10,Pending
TX09544,C00081,20.26,Add-on,2020-01-28,Failed
TX09545,C00491,100.78,Add-on,2020-04-13,Failed
TX09546,C00273,97.01,Top-up,2024-08-03,Pending
TX09547,C00397,83.16,Bill Payment,2025-08-28,Success
TX09548,C00359,177.29,Top-up,2025-01-29,Pending
TX09549,C00337,89.76,Top-up,2025-09-06,Success
TX09550,C00095,134.91,Add-on,2024-08-04,Success
TX09551,C00079,175.88,Bill Payment,2025-04-12,Pending
TX09552,C00070,95.87,Bill Payment,2022-01-21,Success
TX09553,C00027,6.15,Bill Payment,2021-06-18,Failed
TX09554,C00132,178.41,Roaming,2023-05-03,Success
TX09555,C00381,136.55,Bill Payment,2024-01-26,Failed
TX09556,C00341,90.94,Bill Payment,2024-09-13,Failed
TX09557,C00484,79.32,Bill Payment,2023-01-25,Pending
TX09558,C00161,10.91,Roaming,2025-07-15,Failed
TX09559,C00361,168.25,Roaming,2025-09-18,Failed
TX09560,C00337,12.49,Top-up,2024-04-07,Pending
TX09561,C00218,59.46,Top-up,2021-05-12,Failed
TX09562,C00498,143.06,Roaming,2021-10-09,Failed
TX09563,C00038,180.29,Bill Payment,2024-08-18,Pending
TX09564,C00274,2.77,Add-on,2024-04-11,Pending
TX09565,C00133,163.1,Add-on,2021-06-23,Success
TX09566,C00084,127.2,Bill Payment,2023-09-12,Failed
TX09567,C00293,97.71,Top-up,2023-03-01,Failed
TX09568,C00042,77.66,Add-on,2020-04-28,Pending
TX09569,C00293,103.91,Add-on,2024-05-11,Pending
TX09570,C00153,156.34,Top-up,2022-10-24,Pending
TX09571,C00035,140.74,Bill Payment,2021-06-21,Pending
TX09572,C00421,40.83,Bill Payment,2024-05-13,Success
TX09573,C00325,164.11,Add-on,2024-03-01,Failed
TX09574,C00183,185.7,Roaming,2025-07-08,Pending
TX09575,C00424,87.79,Top-up,2024-05-13,Success
TX09576,C00165,172.33,Add-on,2020-08-04,Success
TX09577,C00149,79.78,Roaming,2023-07-19,Pending
TX09578,C00295,194.22,Bill Payment,2024-11-16,Pending
TX09579,C00409,177.82,Bill Payment,2024-03-06,Pending
TX09580,C00333,199.76,Add-on,2022-11-22,Success
TX09581,C00497,91.0,Roaming,2022-03-16,Pending
TX09582,C00319,66.0,Bill Payment,2023-08-02,Success
TX09583,C00201,72.97,Roaming,2023-07-18,Pending
TX09584,C00377,93.78,Top-up,2020-12-25,Failed
TX09585,C00149,136.0,Add-on,2025-08-11,Pending
TX09586,C00209,129.47,Add-on,2024-09-04,Success
TX09587,C00062,107.16,Roaming,2024-01-18,Pending
TX09588,C00462,129.75,Bill Payment,2023-05-27,Pending
TX09589,C00014,130.46,Top-up,2024-09-11,Failed
TX09590,C00290,114.43,Top-up,2022-08-19,Failed
TX09591,C00174,48.1,Add-on,2021-06-10,Failed
TX09592,C00154,145.66,Add-on,2020-11-26,Failed
TX09593,C00100,84.2,Bill Payment,2020-08-29,Pending
TX09594,C00414,155.88,Top-up,2022-06-03,Pending
TX09595,C00148,77.37,Add-on,2023-04-13,Failed
TX09596,C00063,113.9,Roaming,2024-03-23,Success
TX09597,C00053,3.19,Bill Payment,2021-09-28,Failed
TX09598,C00177,60.1,Bill Payment,2022-05-27,Failed
TX09599,C00079,15.4,Top-up,2024-05-20,Pending
TX09600,C00021,132.66,Bill Payment,2020-03-08,Pending
TX09601,C00367,35.26,Bill Payment,2023-02-22,Success
TX09602,C00242,53.02,Bill Payment,2020-01-05,Success
TX09603,C00101,6.34,Top-up,2024-08-25,Pending
TX09604,C00052,15.57,Roaming,2023-01-29,Success
TX09605,C00367,197.26,Bill Payment,2025-05-19,Pending
TX09606,C00230,19.11,Add-on,2022-02-22,Success
TX09607,C00445,103.99,Add-on,2022-07-05,Failed
TX09608,C00247,196.08,Add-on,2020-03-04,Success
TX09609,C00184,136.72,Add-on,2020-06-18,Failed
TX09610,C00282,140.68,Bill Payment,2025-05-27,Pending
TX09611,C00455,18.97,Roaming,2021-09-01,Success
TX09612,C00057,81.0,Roaming,2020-06-16,Pending
TX09613,C00483,99.1,Add-on,2022-07-14,Success
TX09614,C00258,188.3,Add-on,2022-08-30,Success
TX09615,C00454,60.8,Top-up,2024-04-23,Failed
TX09616,C00005,1.45,Roaming,2020-04-29,Failed
TX09617,C00043,30.29,Roaming,2023-03-10,Pending
TX09618,C00437,37.87,Bill Payment,2021-07-27,Success
TX09619,C00302,76.98,Top-up,2021-05-31,Pending
TX09620,C00253,199.61,Roaming,2023-07-21,Failed
TX09621,C00316,46.1,Bill Payment,2021-02-24,Pending
TX09622,C00273,84.25,Add-on,2021-12-25,Pending
TX09623,C00465,121.73,Top-up,2025-01-15,Failed
TX09624,C00134,34.97,Roaming,2023-02-16,Pending
TX09625,C00197,26.92,Top-up,2020-05-17,Failed
TX09626,C00311,198.68,Bill Payment,2021-05-02,Pending
TX09627,C00283,192.59,Bill Payment,2023-01-01,Success
TX09628,C00299,155.94,Bill Payment,2025-01-11,Pending
TX09629,C00272,24.71,Top-up,2020-01-30,Success
TX09630,C00432,8.95,Bill Payment,2020-01-31,Pending
TX09631,C00356,165.11,Bill Payment,2020-09-10,Pending
TX09632,C00090,1.82,Top-up,2022-12-21,Success
TX09633,C00127,59.97,Bill Payment,2021-02-17,Failed
TX09634,C00377,191.35,Bill Payment,2021-04-11,Success
TX09635,C00286,136.29,Roaming,2023-09-12,Pending
TX09636,C00322,35.93,Add-on,2023-12-07,Failed
TX09637,C00176,126.24,Add-on,2022-01-16,Failed
TX09638,C00071,28.64,Roaming,2023-03-19,Pending
TX09639,C00037,94.25,Add-on,2020-10-20,Pending
TX09640,C00228,73.3,Bill Payment,2024-12-04,Success
TX09641,C00008,18.13,Roaming,2022-07-23,Pending
TX09642,C00398,74.45,Bill Payment,2020-12-22,Success
TX09643,C00285,179.04,Top-up,2022-04-28,Success
TX09644,C00432,131.18,Top-up,2022-05-29,Failed
TX09645,C00100,18.65,Bill Payment,2023-05-16,Failed
TX09646,C00232,53.19,Add-on,2023-01-24,Pending
TX09647,C00261,126.05,Add-on,2021-12-21,Failed
TX09648,C00091,191.81,Roaming,2023-10-31,Failed
TX09649,C00095,13.36,Top-up,2024-03-24,Pending
TX09650,C00119,166.91,Top-up,2025-03-03,Pending
TX09651,C00489,130.95,Add-on,2022-09-22,Pending
TX09652,C00270,48.84,Add-on,2024-01-01,Failed
TX09653,C00426,24.24,Add-on,2022-12-06,Pending
TX09654,C00040,88.1,Add-on,2021-03-23,Success
TX09655,C00396,63.44,Bill Payment,2025-07-29,Success
TX09656,C00498,18.45,Roaming,2022-02-11,Success
TX09657,C00017,16.53,Roaming,2023-04-22,Success
TX09658,C00257,87.79,Roaming,2024-08-24,Failed
TX09659,C00393,117.19,Roaming,2022-03-19,Failed
TX09660,C00117,185.94,Bill Payment,2020-04-05,Pending
TX09661,C00112,183.41,Top-up,2022-03-21,Pending
TX09662,C00080,143.37,Add-on,2020-10-25,Failed
TX09663,C00275,66.18,Roaming,2021-07-21,Success
TX09664,C00310,97.97,Roaming,2021-05-29,Pending
TX09665,C00055,81.19,Bill Payment,2023-12-28,Pending
TX09666,C00444,73.27,Add-on,2025-03-23,Success
TX09667,C00017,96.41,Bill Payment,2024-03-21,Failed
TX09668,C00490,155.19,Roaming,2021-01-20,Failed
TX09669,C00348,118.7,Top-up,2025-02-06,Pending
TX09670,C00387,78.44,Bill Payment,2023-10-04,Failed
TX09671,C00321,172.69,Roaming,2021-06-14,Success
TX09672,C00148,39.22,Add-on,2025-05-27,Pending
TX09673,C00059,148.24,Add-on,2020-05-27,Success
TX09674,C00467,135.35,Roaming,2024-07-01,Failed
TX09675,C00387,121.09,Add-on,2020-01-12,Pending
TX09676,C00436,35.23,Bill Payment,2021-03-28,Success
TX09677,C00116,165.65,Top-up,2021-07-22,Success
TX09678,C00101,63.87,Bill Payment,2024-02-16,Pending
TX09679,C00422,56.22,Top-up,2023-01-09,Success
TX09680,C00030,74.55,Top-up,2021-03-16,Pending
