call_id,customer_id,call_type,duration_min,date
CL7784,C040,voice,3.13,2025-05-25
CL7785,C093,SMS,58.77,2025-01-03
CL7786,C094,data,41.17,2024-10-24
CL7787,C030,data,42.19,2024-10-15
CL7788,C084,data,20.37,2025-06-20
CL7789,C078,voice,17.23,2025-01-10
CL7790,C057,voice,30.91,2024-11-19
CL7791,C090,SMS,13.98,2025-08-27
CL7792,C067,SMS,44.81,2025-05-15
CL7793,C081,SMS,10.94,2025-06-26
CL7794,C023,voice,37.16,2025-05-03
CL7795,C024,SMS,5.64,2024-11-17
CL7796,C046,voice,14.86,2024-10-27
CL7797,C037,data,2.95,2024-09-28
CL7798,C060,SMS,36.58,2024-10-26
CL7799,C087,SMS,6.57,2024-10-07
CL7800,C082,data,26.27,2025-07-17
CL7801,C010,voice,19.6,2025-06-22
CL7802,C095,SMS,7.53,2025-03-08
CL7803,C076,SMS,1.58,2025-01-28
CL7804,C015,data,43.0,2025-09-10
CL7805,C035,data,29.06,2025-04-06
CL7806,C061,voice,52.98,2025-02-25
CL7807,C061,data,33.9,2025-08-15
CL7808,C049,SMS,6.57,2025-03-06
CL7809,C074,voice,56.36,2025-05-30
CL7810,C083,SMS,55.71,2024-09-12
CL7811,C100,data,59.87,2025-02-13
CL7812,C047,voice,40.98,2025-04-05
CL7813,C038,data,27.46,2025-02-03
CL7814,C036,SMS,20.07,2025-01-03
CL7815,C012,data,27.71,2025-05-13
CL7816,C082,SMS,57.01,2025-02-18
CL7817,C082,data,4.48,2025-02-05
CL7818,C059,data,38.71,2025-04-09
CL7819,C023,data,40.69,2025-04-17
CL7820,C001,SMS,0.77,2025-08-15
CL7821,C069,data,42.88,2025-08-01
CL7822,C100,voice,37.02,2024-10-14
CL7823,C003,data,52.67,2025-07-07
CL7824,C065,voice,34.95,2025-01-31
CL7825,C027,SMS,19.11,2025-01-17
CL7826,C090,voice,10.65,2025-05-22
CL7827,C043,data,29.33,2024-09-24
CL7828,C071,data,55.51,2025-07-22
CL7829,C002,data,8.69,2024-09-24
CL7830,C009,voice,53.42,2025-02-07
CL7831,C034,SMS,48.24,2025-01-19
CL7832,C100,SMS,6.62,2025-05-25
CL7833,C055,voice,39.65,2025-03-03
CL7834,C049,data,39.52,2024-09-25
CL7835,C035,SMS,34.32,2025-06-09
CL7836,C065,voice,45.58,2025-09-03
CL7837,C004,SMS,16.84,2025-04-06
CL7838,C028,data,35.45,2025-04-25
CL7839,C016,data,18.06,2025-08-30
CL7840,C046,SMS,41.87,2025-02-20
CL7841,C017,voice,58.6,2024-10-22
CL7842,C075,SMS,16.3,2025-05-02
CL7843,C095,SMS,29.3,2025-05-07
CL7844,C020,data,25.78,2024-11-01
CL7845,C010,data,26.69,2025-05-24
CL7846,C094,voice,37.01,2024-12-02
CL7847,C006,data,12.05,2024-11-26
CL7848,C067,data,8.06,2025-05-24
CL7849,C056,SMS,43.9,2025-04-17
CL7850,C091,data,55.81,2025-06-02
CL7851,C092,SMS,4.81,2024-11-16
CL7852,C049,SMS,24.63,2025-01-18
CL7853,C061,voice,57.2,2024-11-10
CL7854,C085,data,26.03,2024-11-09
CL7855,C092,voice,19.93,2025-02-10
CL7856,C009,voice,57.27,2024-11-26
CL7857,C022,voice,27.9,2024-12-30
CL7858,C043,SMS,11.55,2025-09-08
CL7859,C077,voice,12.79,2025-07-21
CL7860,C100,data,13.54,2025-04-24
CL7861,C098,voice,4.39,2025-08-13
CL7862,C040,SMS,43.85,2025-04-27
CL7863,C049,SMS,56.89,2025-04-04
CL7864,C094,voice,48.92,2025-04-08
CL7865,C074,data,33.44,2025-01-12
CL7866,C076,voice,47.36,2025-02-03
CL7867,C086,data,18.62,2025-08-15
CL7868,C083,voice,31.04,2025-02-10
CL7869,C036,data,22.71,2025-02-18
CL7870,C048,data,36.73,2024-12-30
CL7871,C077,data,53.83,2025-01-10
CL7872,C027,voice,10.42,2024-12-16
CL7873,C009,voice,17.46,2025-08-07
CL7874,C047,SMS,12.1,2025-08-15
CL7875,C087,voice,35.22,2025-06-11
CL7876,C004,voice,9.58,2025-01-02
CL7877,C028,SMS,6.92,2024-12-15
CL7878,C036,voice,50.57,2024-10-08
CL7879,C086,voice,20.99,2025-08-06
CL7880,C042,data,35.76,2025-04-23
CL7881,C099,data,44.27,2025-02-03
CL7882,C058,SMS,31.23,2025-08-17
CL7883,C029,SMS,4.16,2025-04-15
CL7884,C037,data,24.85,2025-06-14
CL7885,C054,SMS,3.85,2024-12-09
CL7886,C056,data,44.39,2025-05-28
CL7887,C032,data,10.86,2025-07-22
CL7888,C068,voice,14.16,2024-12-21
CL7889,C053,SMS,32.41,2025-02-24
CL7890,C071,SMS,23.79,2024-12-03
CL7891,C089,voice,21.76,2025-07-31
CL7892,C082,SMS,6.33,2025-07-30
CL7893,C057,SMS,25.04,2024-12-17
CL7894,C037,SMS,58.09,2025-03-23
CL7895,C022,data,45.44,2025-05-17
CL7896,C005,voice,20.52,2025-05-10
CL7897,C089,SMS,4.17,2025-04-05
CL7898,C034,SMS,52.78,2024-11-04
CL7899,C079,SMS,32.85,2024-09-29
CL7900,C048,SMS,3.41,2025-01-10
CL7901,C033,SMS,37.54,2025-02-12
CL7902,C020,SMS,8.44,2025-04-21
CL7903,C058,data,56.95,2025-03-05
CL7904,C079,SMS,24.71,2025-08-20
CL7905,C082,SMS,38.9,2025-09-08
CL7906,C019,data,24.64,2025-05-14
CL7907,C079,data,44.86,2025-03-26
CL7908,C010,data,53.94,2025-06-21
CL7909,C019,data,4.47,2025-03-22
CL7910,C065,SMS,51.79,2025-07-23
CL7911,C063,data,24.11,2024-12-19
CL7912,C070,voice,53.21,2024-12-12
CL7913,C045,SMS,49.47,2024-10-19
CL7914,C042,data,33.08,2024-09-14
CL7915,C071,voice,9.83,2025-08-05
CL7916,C055,voice,17.13,2025-04-08
CL7917,C014,SMS,39.67,2024-10-29
CL7918,C093,voice,39.7,2025-05-23
CL7919,C051,voice,5.24,2024-10-24
CL7920,C064,SMS,26.24,2025-03-06
CL7921,C050,voice,6.22,2024-09-27
CL7922,C067,voice,21.89,2025-01-09
CL7923,C061,data,16.91,2025-08-07
CL7924,C016,SMS,1.46,2025-03-20
CL7925,C069,SMS,4.19,2024-11-21
CL7926,C034,SMS,1.0,2025-04-30
CL7927,C053,SMS,33.7,2025-06-26
CL7928,C001,SMS,23.99,2025-01-25
CL7929,C073,SMS,49.88,2025-03-03
CL7930,C061,SMS,59.33,2025-04-14
CL7931,C041,voice,23.07,2025-07-23
CL7932,C056,SMS,24.07,2024-10-27
CL7933,C090,voice,20.01,2024-12-10
CL7934,C046,SMS,1.39,2024-09-27
CL7935,C097,data,37.46,2024-12-22
CL7936,C080,voice,50.18,2025-02-17
CL7937,C059,data,33.87,2025-01-01
CL7938,C036,SMS,38.34,2025-08-17
CL7939,C060,SMS,55.77,2024-11-05
CL7940,C027,data,33.37,2025-04-23
CL7941,C010,data,41.76,2025-04-07
CL7942,C033,data,3.14,2025-07-10
CL7943,C002,data,20.15,2024-11-02
CL7944,C100,voice,40.53,2025-06-08
CL7945,C081,data,18.22,2025-01-20
CL7946,C034,data,20.23,2024-10-31
CL7947,C020,data,9.86,2024-10-24
CL7948,C012,SMS,50.32,2025-06-07
CL7949,C067,SMS,51.15,2025-02-27
CL7950,C044,voice,39.25,2025-07-23
CL7951,C052,SMS,52.36,2025-07-25
CL7952,C013,SMS,50.29,2025-03-24
CL7953,C047,data,26.08,2025-04-17
CL7954,C025,voice,39.78,2024-11-20
CL7955,C053,data,16.84,2025-04-13
CL7956,C089,data,35.0,2025-04-29
CL7957,C051,data,11.51,2025-07-16
CL7958,C014,data,36.57,2025-08-30
CL7959,C064,SMS,16.13,2025-04-03
CL7960,C025,data,58.02,2025-02-16
CL7961,C030,voice,28.32,2025-07-04
CL7962,C017,SMS,41.94,2025-08-15
CL7963,C048,voice,17.39,2025-04-23
CL7964,C093,voice,6.16,2025-08-23
CL7965,C033,SMS,17.57,2024-12-16
CL7966,C067,voice,25.83,2025-01-21
CL7967,C068,data,44.21,2024-12-30
CL7968,C088,SMS,21.31,2024-12-15
CL7969,C006,data,23.93,2025-01-09
CL7970,C005,SMS,23.13,2025-01-31
CL7971,C074,SMS,8.49,2024-10-12
CL7972,C010,SMS,2.28,2024-12-02
CL7973,C086,voice,6.09,2025-03-29
CL7974,C070,data,51.54,2025-01-25
CL7975,C036,SMS,42.34,2025-08-01
CL7976,C045,SMS,55.33,2024-12-29
CL7977,C051,voice,4.25,2024-11-18
CL7978,C084,voice,31.99,2025-07-12
CL7979,C082,SMS,14.7,2024-11-08
CL7980,C051,voice,10.69,2025-05-15
CL7981,C074,data,24.85,2024-10-31
CL7982,C071,SMS,33.45,2025-07-23
CL7983,C091,SMS,3.48,2024-11-22
CL7984,C033,SMS,0.72,2025-02-26
CL7985,C100,data,40.09,2024-11-18
CL7986,C076,SMS,21.32,2025-02-07
CL7987,C098,SMS,52.85,2025-05-10
CL7988,C008,SMS,7.45,2024-09-18
CL7989,C072,SMS,6.25,2024-12-05
CL7990,C066,data,37.79,2025-02-23
CL7991,C054,voice,3.31,2025-04-12
CL7992,C028,data,27.41,2025-03-15
CL7993,C066,voice,48.05,2025-05-23
CL7994,C041,data,6.1,2025-07-02
CL7995,C009,voice,32.56,2025-02-04
CL7996,C071,voice,57.08,2025-07-09
CL7997,C097,SMS,8.95,2025-07-13
CL7998,C047,SMS,21.83,2024-09-23
CL7999,C093,SMS,36.02,2025-06-28
CL8000,C057,data,40.55,2025-09-08
CL8001,C026,data,44.94,2025-05-08
CL8002,C039,data,51.06,2025-05-30
CL8003,C068,data,3.32,2025-08-06
CL8004,C092,SMS,32.07,2025-04-08
CL8005,C028,SMS,1.2,2024-12-23
CL8006,C059,voice,28.18,2025-06-14
CL8007,C091,data,49.44,2025-08-29
CL8008,C059,SMS,44.06,2024-11-06
CL8009,C076,SMS,24.44,2025-07-03
CL8010,C037,voice,4.28,2024-10-14
CL8011,C023,voice,49.5,2025-05-12
CL8012,C083,voice,22.16,2025-03-09
CL8013,C066,voice,38.7,2025-08-03
CL8014,C017,data,33.48,2024-10-05
CL8015,C043,voice,46.59,2024-12-17
CL8016,C096,voice,32.34,2025-09-10
CL8017,C051,SMS,44.0,2024-12-31
CL8018,C024,data,40.4,2025-07-16
CL8019,C080,SMS,47.33,2024-10-03
CL8020,C100,SMS,4.69,2024-12-04
CL8021,C001,voice,4.79,2025-06-29
CL8022,C065,voice,42.62,2025-07-14
CL8023,C035,data,56.41,2025-08-24
CL8024,C008,data,29.44,2024-11-10
CL8025,C030,voice,56.97,2025-07-07
CL8026,C066,voice,41.81,2025-04-23
CL8027,C003,data,32.22,2024-12-23
CL8028,C001,SMS,54.17,2025-02-02
CL8029,C064,SMS,37.59,2024-11-17
CL8030,C074,data,32.25,2025-06-14
CL8031,C009,data,52.26,2025-06-06
CL8032,C046,voice,32.63,2025-06-14
CL8033,C040,SMS,17.66,2025-06-16
CL8034,C008,SMS,16.81,2024-11-23
CL8035,C079,SMS,52.72,2024-10-30
CL8036,C056,data,36.72,2025-09-10
CL8037,C076,data,52.88,2025-04-28
CL8038,C028,voice,43.74,2024-12-06
CL8039,C090,data,18.27,2024-10-31
CL8040,C015,data,19.84,2024-10-31
CL8041,C002,voice,1.07,2025-02-05
CL8042,C099,SMS,42.02,2025-09-09
CL8043,C073,data,41.82,2024-11-29
CL8044,C077,voice,40.77,2025-07-30
CL8045,C035,voice,35.41,2024-12-05
CL8046,C074,voice,10.91,2024-12-01
CL8047,C006,data,33.68,2024-12-13
CL8048,C074,data,15.2,2025-03-02
CL8049,C098,SMS,35.68,2024-10-06
CL8050,C041,voice,14.43,2025-05-23
CL8051,C054,voice,24.71,2025-05-15
CL8052,C034,voice,27.18,2025-02-15
CL8053,C090,SMS,50.89,2025-02-26
CL8054,C010,SMS,57.13,2025-08-19
CL8055,C059,data,45.42,2024-09-15
CL8056,C076,data,14.22,2025-07-22
CL8057,C090,voice,12.1,2024-11-02
CL8058,C068,SMS,8.85,2025-03-06
CL8059,C051,voice,44.78,2025-04-23
CL8060,C060,data,31.46,2025-06-13
CL8061,C022,data,56.43,2025-01-05
CL8062,C087,data,4.95,2025-08-06
CL8063,C035,SMS,33.79,2024-10-02
CL8064,C058,data,41.86,2024-12-22
CL8065,C096,data,19.05,2025-01-25
CL8066,C050,data,39.71,2024-10-02
CL8067,C031,voice,20.14,2025-08-22
CL8068,C061,voice,23.03,2024-11-14
CL8069,C037,SMS,46.76,2024-12-05
CL8070,C004,data,8.56,2025-04-12
CL8071,C087,voice,46.96,2025-06-20
CL8072,C017,data,2.92,2025-07-07
CL8073,C075,data,47.73,2024-11-13
CL8074,C073,data,33.45,2024-09-22
CL8075,C001,voice,20.85,2024-12-20
CL8076,C031,SMS,9.06,2025-08-13
CL8077,C040,data,49.3,2025-06-29
CL8078,C057,data,6.36,2024-09-29
CL8079,C034,SMS,35.07,2025-03-28
CL8080,C062,SMS,32.6,2025-02-26
CL8081,C081,voice,26.24,2025-08-24
CL8082,C046,SMS,19.32,2025-07-01
CL8083,C047,data,49.41,2025-07-05
CL8084,C046,data,8.45,2025-06-30
CL8085,C036,voice,53.78,2025-08-13
CL8086,C039,SMS,15.02,2024-09-17
CL8087,C039,voice,16.88,2025-02-25
CL8088,C034,SMS,9.96,2024-11-10
CL8089,C006,voice,36.94,2024-11-10
CL8090,C072,voice,57.53,2025-06-30
CL8091,C032,data,15.18,2024-12-28
CL8092,C084,data,22.77,2025-07-31
CL8093,C032,SMS,32.39,2024-10-03
CL8094,C024,data,25.78,2025-07-07
CL8095,C022,SMS,47.37,2025-06-03
CL8096,C073,SMS,47.21,2025-08-13
CL8097,C069,data,11.77,2024-12-15
CL8098,C100,data,38.91,2025-08-01
CL8099,C043,voice,5.78,2025-02-28
CL8100,C078,SMS,27.68,2025-06-23
CL8101,C087,data,20.37,2024-10-19
CL8102,C051,SMS,24.24,2025-08-13
CL8103,C023,SMS,17.26,2025-05-05
CL8104,C010,voice,54.25,2025-05-22
CL8105,C037,voice,11.16,2025-01-07
CL8106,C007,SMS,44.14,2024-12-16
CL8107,C035,data,31.07,2024-10-20
CL8108,C029,SMS,10.27,2025-06-26
CL8109,C014,SMS,48.1,2025-04-19
CL8110,C067,SMS,33.74,2025-07-24
CL8111,C039,voice,44.97,2025-08-16
CL8112,C093,voice,22.28,2024-09-30
CL8113,C072,data,45.67,2025-01-21
CL8114,C072,SMS,56.5,2025-03-29
CL8115,C007,SMS,15.46,2025-03-27
CL8116,C043,voice,34.22,2025-08-14
CL8117,C049,SMS,46.26,2024-11-07
CL8118,C043,SMS,8.89,2025-05-18
CL8119,C089,data,14.82,2025-04-30
CL8120,C073,voice,18.91,2025-01-14
CL8121,C096,voice,56.56,2025-07-28
CL8122,C082,data,41.36,2024-10-05
CL8123,C089,data,5.93,2024-11-07
CL8124,C021,SMS,51.0,2025-04-19
CL8125,C086,SMS,45.95,2025-07-02
CL8126,C048,data,34.0,2025-04-14
CL8127,C076,SMS,10.77,2025-05-21
CL8128,C074,SMS,11.38,2025-01-31
CL8129,C030,SMS,17.94,2025-06-16
CL8130,C089,voice,40.63,2024-12-24
CL8131,C024,voice,15.22,2024-12-14
CL8132,C041,voice,6.98,2025-03-16
CL8133,C061,voice,26.8,2025-06-09
CL8134,C086,data,30.01,2025-08-24
CL8135,C023,data,39.1,2025-03-08
CL8136,C006,voice,6.15,2025-04-29
CL8137,C035,SMS,8.18,2025-02-24
CL8138,C069,data,36.66,2025-06-20
CL8139,C083,SMS,59.13,2024-10-09
CL8140,C057,SMS,32.6,2024-11-19
CL8141,C027,SMS,17.13,2024-10-29
CL8142,C017,data,29.52,2024-10-13
CL8143,C100,data,59.42,2024-09-29
CL8144,C003,SMS,38.36,2025-03-25
CL8145,C096,data,1.77,2025-08-31
CL8146,C019,voice,26.72,2024-09-27
CL8147,C013,SMS,33.61,2025-05-25
CL8148,C044,data,56.58,2025-09-06
CL8149,C046,voice,51.77,2025-04-02
CL8150,C028,voice,15.9,2025-07-04
CL8151,C087,data,58.65,2025-06-10
CL8152,C014,data,15.47,2024-09-30
CL8153,C039,SMS,34.54,2025-08-13
CL8154,C027,SMS,6.22,2025-09-04
CL8155,C075,data,54.29,2024-10-09
CL8156,C052,SMS,48.08,2025-07-21
CL8157,C022,SMS,35.4,2025-07-24
CL8158,C047,SMS,47.5,2025-03-08
CL8159,C069,data,48.37,2025-05-23
CL8160,C077,voice,7.82,2025-07-01
CL8161,C100,voice,35.02,2025-08-19
CL8162,C076,SMS,49.48,2025-04-18
CL8163,C035,voice,25.98,2025-01-19
CL8164,C035,voice,52.87,2025-04-15
CL8165,C100,voice,27.4,2025-04-26
CL8166,C018,voice,48.81,2024-12-13
CL8167,C084,SMS,23.77,2025-01-19
CL8168,C030,data,0.86,2025-04-18
CL8169,C004,voice,14.46,2025-06-08
CL8170,C013,SMS,6.8,2025-08-06
CL8171,C062,voice,32.08,2024-10-22
CL8172,C030,SMS,48.65,2024-10-19
CL8173,C010,voice,42.79,2024-11-15
CL8174,C058,data,9.59,2025-08-09
CL8175,C099,data,3.06,2025-08-23
CL8176,C091,voice,44.96,2025-06-12
CL8177,C087,SMS,46.89,2024-12-12
CL8178,C015,SMS,50.99,2025-04-04
CL8179,C011,data,19.1,2024-11-17
CL8180,C005,SMS,56.22,2024-09-19
CL8181,C061,voice,16.83,2025-07-22
CL8182,C082,data,43.52,2024-11-05
CL8183,C009,SMS,54.47,2024-10-23
CL8184,C091,voice,11.43,2024-11-15
CL8185,C090,voice,2.25,2025-05-18
CL8186,C061,data,14.15,2025-05-20
CL8187,C087,SMS,52.58,2024-12-16
CL8188,C066,voice,52.45,2025-07-30
CL8189,C010,voice,26.47,2025-01-29
CL8190,C011,voice,31.02,2025-08-28
CL8191,C065,data,40.08,2025-08-10
CL8192,C053,data,18.31,2025-06-09
CL8193,C033,data,58.43,2024-09-12
CL8194,C031,data,25.11,2025-03-28
CL8195,C093,voice,32.65,2024-11-22
CL8196,C065,voice,37.42,2025-09-04
CL8197,C027,voice,58.53,2024-12-28
CL8198,C071,SMS,1.04,2025-02-21
CL8199,C078,voice,35.06,2025-08-09
CL8200,C015,SMS,23.7,2024-09-18
CL8201,C050,SMS,20.83,2025-03-14
CL8202,C093,data,3.79,2025-03-20
CL8203,C072,SMS,24.56,2025-03-17
CL8204,C019,SMS,19.99,2025-04-12
CL8205,C044,SMS,12.2,2025-01-10
CL8206,C012,data,3.55,2024-12-20
CL8207,C005,SMS,9.63,2024-09-19
CL8208,C065,SMS,24.13,2024-11-11
CL8209,C071,SMS,6.12,2025-07-23
CL8210,C032,SMS,58.63,2025-04-24
CL8211,C079,SMS,48.68,2025-01-28
CL8212,C063,SMS,50.32,2025-03-16
CL8213,C046,data,49.99,2025-01-17
CL8214,C037,voice,0.87,2025-04-24
CL8215,C019,voice,46.12,2025-07-29
CL8216,C094,SMS,21.27,2024-11-20
CL8217,C076,data,53.42,2025-05-19
CL8218,C020,SMS,16.72,2025-03-12
CL8219,C052,data,51.29,2025-04-28
CL8220,C055,voice,40.24,2025-08-08
CL8221,C053,data,28.8,2025-02-04
CL8222,C041,SMS,20.11,2025-05-02
CL8223,C058,SMS,0.84,2024-11-27
CL8224,C065,SMS,33.41,2025-08-24
CL8225,C079,voice,27.45,2025-04-18
CL8226,C028,data,1.0,2025-01-05
CL8227,C078,SMS,16.87,2024-12-06
CL8228,C066,voice,6.13,2024-11-18
CL8229,C036,data,22.49,2025-08-15
CL8230,C069,data,2.71,2025-03-04
CL8231,C035,SMS,36.02,2025-06-29
CL8232,C075,SMS,14.29,2024-11-09
CL8233,C069,data,29.61,2025-01-21
CL8234,C015,data,32.09,2024-11-07
CL8235,C061,data,57.68,2025-02-12
CL8236,C066,data,11.1,2025-08-02
CL8237,C045,voice,35.52,2025-01-17
CL8238,C093,voice,47.48,2024-10-12
CL8239,C048,data,23.61,2025-07-05
CL8240,C008,SMS,52.28,2024-10-30
CL8241,C003,SMS,59.0,2025-05-09
CL8242,C065,voice,18.31,2025-04-09
CL8243,C059,data,39.05,2025-08-17
CL8244,C014,voice,11.44,2024-11-06
CL8245,C015,SMS,28.89,2024-12-25
CL8246,C028,data,2.97,2024-10-08
CL8247,C075,voice,59.74,2025-08-16
CL8248,C047,data,41.62,2025-08-27
CL8249,C035,data,4.18,2025-06-20
CL8250,C017,data,35.61,2024-11-30
CL8251,C013,data,4.12,2024-11-06
CL8252,C013,data,46.13,2025-01-06
CL8253,C099,voice,36.14,2025-06-16
CL8254,C078,data,47.61,2025-05-26
CL8255,C022,data,12.26,2025-02-06
CL8256,C051,voice,19.52,2025-02-18
CL8257,C039,voice,43.06,2025-02-28
CL8258,C003,data,46.45,2025-06-02
CL8259,C026,voice,51.26,2024-11-07
CL8260,C027,voice,23.29,2025-02-08
CL8261,C072,data,1.11,2025-07-11
CL8262,C023,data,26.79,2025-06-03
CL8263,C024,voice,32.39,2025-05-13
CL8264,C048,SMS,46.5,2025-08-27
CL8265,C089,SMS,24.52,2024-09-27
CL8266,C048,SMS,40.7,2025-01-27
CL8267,C055,data,8.72,2025-01-12
CL8268,C017,data,59.19,2024-12-15
CL8269,C049,voice,53.47,2025-03-19
CL8270,C098,SMS,45.28,2025-05-06
CL8271,C044,data,2.83,2025-04-01
CL8272,C002,data,52.1,2024-10-17
CL8273,C071,data,36.12,2024-11-25
CL8274,C012,SMS,33.69,2024-10-21
CL8275,C046,data,40.39,2025-05-09
CL8276,C040,voice,56.42,2025-06-17
CL8277,C045,data,54.45,2024-09-26
CL8278,C011,SMS,55.71,2024-12-20
CL8279,C085,voice,37.46,2025-03-26
CL8280,C080,voice,6.55,2025-07-20
CL8281,C060,voice,56.04,2025-05-27
CL8282,C029,voice,52.5,2024-11-08
CL8283,C092,data,30.65,2025-07-08
CL8284,C066,data,14.87,2024-10-12
CL8285,C062,SMS,26.8,2025-07-20
CL8286,C007,SMS,49.24,2024-10-16
CL8287,C045,data,52.99,2025-07-12
CL8288,C084,voice,34.3,2025-06-25
CL8289,C044,voice,35.26,2025-01-26
CL8290,C031,voice,25.32,2024-12-29
CL8291,C078,SMS,25.55,2025-05-12
CL8292,C038,data,22.44,2025-08-01
CL8293,C064,SMS,49.23,2025-05-30
CL8294,C015,SMS,19.76,2025-03-28
CL8295,C014,data,29.74,2025-07-27
CL8296,C051,SMS,6.88,2025-03-29
CL8297,C048,data,21.16,2025-03-27
CL8298,C037,voice,17.86,2025-09-09
CL8299,C075,voice,1.29,2024-12-30
CL8300,C092,voice,15.11,2024-09-15
CL8301,C072,voice,3.78,2025-06-18
CL8302,C036,SMS,13.48,2024-10-22
CL8303,C065,voice,11.26,2025-01-09
CL8304,C008,voice,33.37,2025-04-03
CL8305,C060,data,13.14,2024-10-03
CL8306,C030,data,36.25,2025-01-03
CL8307,C016,voice,26.82,2025-01-01
CL8308,C098,SMS,50.2,2024-10-30
CL8309,C060,data,18.66,2025-07-15
CL8310,C067,SMS,51.42,2024-09-12
CL8311,C071,SMS,39.17,2025-06-29
CL8312,C072,SMS,28.73,2024-11-16
CL8313,C035,voice,13.05,2025-08-17
CL8314,C015,SMS,17.14,2025-08-13
CL8315,C069,data,24.27,2025-03-13
CL8316,C009,voice,20.39,2025-05-03
CL8317,C093,SMS,52.25,2025-03-06
CL8318,C095,SMS,17.4,2025-07-13
CL8319,C025,voice,34.87,2025-03-21
CL8320,C075,data,34.14,2025-06-22
CL8321,C069,data,2.73,2025-08-29
CL8322,C001,SMS,21.04,2025-05-03
CL8323,C039,voice,43.8,2024-12-24
CL8324,C013,SMS,44.74,2025-07-27
CL8325,C074,data,33.27,2025-06-13
CL8326,C084,data,47.33,2025-06-22
CL8327,C001,SMS,24.67,2024-10-25
CL8328,C069,voice,20.12,2025-02-18
CL8329,C032,voice,46.11,2024-10-29
CL8330,C049,data,30.46,2024-12-29
CL8331,C095,data,13.53,2024-11-16
CL8332,C015,data,58.65,2025-04-23
CL8333,C093,data,56.73,2025-05-31
CL8334,C096,voice,56.48,2025-02-18
CL8335,C036,voice,23.37,2024-11-04
CL8336,C050,data,47.66,2024-10-09
CL8337,C085,data,15.15,2024-11-17
CL8338,C094,data,57.86,2025-01-01
CL8339,C063,data,25.98,2024-10-05
CL8340,C031,voice,57.58,2024-12-25
CL8341,C073,SMS,47.29,2025-04-23
CL8342,C022,data,57.46,2025-03-25
CL8343,C016,data,15.21,2025-06-30
CL8344,C012,data,24.73,2024-10-23
CL8345,C066,data,28.23,2025-06-07
CL8346,C047,voice,21.07,2025-08-21
CL8347,C067,data,27.3,2025-08-13
CL8348,C055,voice,31.39,2025-04-08
CL8349,C069,SMS,45.78,2025-07-24
CL8350,C060,data,8.76,2025-07-25
CL8351,C087,SMS,27.41,2024-10-14
CL8352,C045,voice,13.42,2025-07-24
CL8353,C045,data,33.85,2025-02-22
CL8354,C006,data,20.6,2025-07-11
CL8355,C025,voice,19.47,2025-02-07
CL8356,C064,SMS,36.75,2025-04-23
CL8357,C062,data,19.05,2025-09-04
CL8358,C070,data,49.65,2024-12-22
CL8359,C063,SMS,36.25,2025-05-22
CL8360,C006,SMS,11.42,2024-10-17
CL8361,C006,voice,18.55,2024-11-09
CL8362,C043,data,31.59,2025-05-25
CL8363,C007,voice,43.11,2024-10-22
CL8364,C092,SMS,46.52,2025-04-01
CL8365,C091,voice,57.04,2024-10-02
CL8366,C035,voice,9.13,2025-07-29
CL8367,C034,data,58.52,2025-02-13
CL8368,C066,SMS,34.61,2024-09-19
CL8369,C062,data,19.85,2025-05-21
CL8370,C020,data,59.56,2024-11-12
CL8371,C094,data,23.71,2024-09-12
CL8372,C056,SMS,46.38,2024-09-13
CL8373,C015,SMS,55.98,2025-08-20
CL8374,C011,SMS,35.35,2025-06-12
CL8375,C072,data,51.09,2025-03-28
CL8376,C012,SMS,39.48,2024-11-21
CL8377,C074,data,33.73,2025-02-03
CL8378,C013,voice,58.04,2025-07-28
CL8379,C082,voice,32.28,2024-09-13
CL8380,C097,SMS,59.43,2025-05-01
CL8381,C020,SMS,37.93,2025-01-09
CL8382,C055,SMS,1.66,2024-11-16
CL8383,C010,SMS,37.07,2024-12-10
CL8384,C067,data,8.55,2025-03-24
CL8385,C079,voice,38.05,2024-12-06
CL8386,C047,data,21.81,2025-05-29
CL8387,C014,SMS,54.81,2025-08-20
CL8388,C020,voice,36.67,2025-04-02
CL8389,C044,data,45.77,2024-11-10
CL8390,C014,SMS,50.32,2025-02-11
CL8391,C053,SMS,19.0,2025-07-05
CL8392,C089,voice,3.59,2024-11-13
CL8393,C017,voice,12.94,2025-06-23
CL8394,C022,data,45.68,2025-06-19
CL8395,C044,data,51.32,2024-10-04
CL8396,C048,SMS,53.79,2025-02-24
CL8397,C020,data,32.15,2025-03-26
CL8398,C066,SMS,39.39,2025-02-17
CL8399,C063,voice,8.89,2025-07-10
CL8400,C044,SMS,32.1,2025-06-15
CL8401,C048,voice,38.48,2025-08-19
CL8402,C068,SMS,33.16,2025-07-22
CL8403,C038,data,32.95,2024-11-15
CL8404,C097,data,20.75,2025-04-03
CL8405,C078,SMS,8.32,2025-08-03
CL8406,C014,SMS,41.69,2025-07-31
CL8407,C023,voice,27.63,2025-03-14
CL8408,C050,SMS,49.38,2025-08-04
CL8409,C057,SMS,5.47,2025-05-16
CL8410,C062,SMS,36.34,2025-08-01
CL8411,C031,voice,50.63,2024-11-25
CL8412,C004,SMS,7.65,2025-07-07
CL8413,C059,SMS,32.42,2025-02-08
CL8414,C079,SMS,18.69,2025-06-12
CL8415,C048,voice,39.95,2025-03-16
CL8416,C083,SMS,46.52,2025-05-02
CL8417,C005,voice,4.14,2025-08-01
CL8418,C050,data,43.21,2025-08-30
