request_id,department,vendor,amount_bhd,status,date
PR7975,HR,VendorB,821.69,Approved,2025-04-09
PR7976,HR,VendorA,4130.17,Rejected,2024-09-15
PR7977,Finance,VendorC,3666.32,Approved,2024-03-02
PR7978,HR,VendorC,3508.78,Approved,2020-12-18
PR7979,IT,VendorB,3466.86,Approved,2023-09-25
PR7980,IT,VendorA,196.88,Approved,2020-12-17
PR7981,IT,VendorC,4654.73,Approved,2020-11-24
PR7982,HR,VendorA,580.08,Pending,2021-09-11
PR7983,IT,VendorA,4065.5,Approved,2024-04-21
PR7984,Finance,VendorC,1020.9,Rejected,2020-03-29
PR7985,HR,VendorA,1207.29,Rejected,2020-12-25
PR7986,HR,VendorC,2940.89,Approved,2022-02-20
PR7987,HR,VendorB,842.69,Approved,2024-10-13
PR7988,HR,VendorB,218.19,Pending,2025-01-28
PR7989,HR,VendorC,654.3,Approved,2025-09-01
PR7990,Finance,VendorB,1941.26,Rejected,2023-08-06
PR7991,IT,VendorA,1008.08,Rejected,2020-07-21
PR7992,IT,VendorC,2229.52,Approved,2021-03-11
PR7993,Finance,VendorA,751.11,Approved,2022-05-27
PR7994,IT,VendorB,1135.67,Pending,2022-05-25
PR7995,Marketing,VendorC,1482.95,Approved,2020-11-27
PR7996,Finance,VendorC,2708.25,Approved,2024-09-16
PR7997,Marketing,VendorB,1650.88,Approved,2022-06-09
PR7998,Finance,VendorB,1693.26,Pending,2024-02-25
PR7999,Finance,VendorA,3717.16,Approved,2023-01-03
PR8000,Finance,VendorA,4175.26,Pending,2024-07-27
PR8001,Marketing,VendorC,850.64,Pending,2021-10-08
PR8002,IT,VendorA,3204.57,Approved,2022-10-25
PR8003,Marketing,VendorB,1221.67,Pending,2021-12-24
PR8004,HR,VendorB,2502.15,Rejected,2021-09-20
PR8005,HR,VendorC,3033.21,Approved,2020-10-30
PR8006,IT,VendorB,887.51,Approved,2022-12-24
PR8007,IT,VendorA,1151.45,Pending,2023-04-09
PR8008,Finance,VendorA,4603.84,Pending,2024-12-04
PR8009,Marketing,VendorB,776.71,Pending,2024-05-24
PR8010,Finance,VendorB,1758.12,Approved,2024-02-23
PR8011,HR,VendorA,1267.4,Rejected,2022-11-11
PR8012,Marketing,VendorC,1935.35,Approved,2022-06-06
PR8013,HR,VendorB,3423.21,Pending,2024-01-30
PR8014,Finance,VendorC,4463.82,Approved,2020-05-01
PR8015,HR,VendorA,1525.78,Pending,2024-07-16
PR8016,HR,VendorB,847.67,Pending,2023-05-07
PR8017,HR,VendorA,862.89,Pending,2025-07-20
PR8018,Marketing,VendorB,1642.66,Pending,2023-08-26
PR8019,Finance,VendorC,4472.85,Approved,2020-02-02
PR8020,HR,VendorC,3998.91,Rejected,2025-01-23
PR8021,HR,VendorC,1915.04,Approved,2023-09-15
PR8022,HR,VendorB,4563.55,Rejected,2023-02-23
PR8023,Marketing,VendorC,1074.79,Pending,2024-04-09
PR8024,Marketing,VendorB,4725.27,Pending,2021-08-13
PR8025,IT,VendorC,1682.9,Rejected,2022-07-22
PR8026,Marketing,VendorB,2686.04,Pending,2023-01-22
PR8027,IT,VendorB,3334.38,Pending,2023-08-02
PR8028,IT,VendorC,2079.05,Pending,2021-05-10
PR8029,IT,VendorB,1670.43,Approved,2021-12-07
PR8030,IT,VendorC,3845.67,Approved,2025-08-25
PR8031,Finance,VendorC,171.56,Rejected,2024-06-28
PR8032,IT,VendorC,1903.32,Pending,2025-07-27
PR8033,Marketing,VendorC,4799.36,Approved,2021-08-09
PR8034,Marketing,VendorB,1681.89,Approved,2020-03-19
PR8035,HR,VendorB,4758.72,Pending,2020-04-16
PR8036,Finance,VendorB,4822.36,Approved,2023-03-12
PR8037,Finance,VendorC,4914.58,Approved,2020-07-04
PR8038,Marketing,VendorA,274.33,Pending,2020-10-24
PR8039,HR,VendorA,3715.52,Approved,2025-01-27
PR8040,Finance,VendorC,3132.85,Rejected,2023-04-24
PR8041,IT,VendorA,3942.62,Rejected,2025-02-14
PR8042,IT,VendorA,3869.34,Rejected,2025-05-05
PR8043,IT,VendorB,710.01,Approved,2023-07-24
PR8044,Marketing,VendorC,1049.05,Approved,2020-04-29
PR8045,HR,VendorC,2113.91,Pending,2022-05-17
PR8046,HR,VendorA,1555.79,Approved,2021-12-05
PR8047,IT,VendorC,4750.83,Pending,2024-03-04
PR8048,IT,VendorA,4875.66,Rejected,2025-02-17
PR8049,IT,VendorC,4060.03,Pending,2020-03-31
PR8050,HR,VendorC,3479.33,Pending,2025-02-22
PR8051,HR,VendorA,3691.91,Rejected,2023-05-06
PR8052,IT,VendorB,284.11,Approved,2024-02-27
PR8053,Finance,VendorC,632.02,Rejected,2024-12-29
PR8054,HR,VendorA,3671.51,Pending,2020-06-05
PR8055,Finance,VendorC,3135.63,Approved,2020-06-11
PR8056,Marketing,VendorA,679.78,Rejected,2020-12-02
PR8057,IT,VendorB,2556.32,Pending,2021-05-05
PR8058,HR,VendorB,3489.92,Rejected,2024-01-26
PR8059,IT,VendorB,4815.73,Rejected,2020-04-20
PR8060,Marketing,VendorA,1854.84,Approved,2022-06-28
PR8061,HR,VendorA,576.63,Approved,2023-01-14
PR8062,Finance,VendorC,4744.49,Pending,2020-09-28
PR8063,HR,VendorA,3032.23,Pending,2021-07-15
PR8064,Marketing,VendorB,654.04,Pending,2021-01-12
PR8065,HR,VendorA,2838.6,Approved,2023-02-12
PR8066,HR,VendorB,3714.82,Pending,2022-07-21
PR8067,Marketing,VendorA,1966.28,Rejected,2021-07-09
PR8068,Marketing,VendorC,3707.31,Approved,2021-10-06
PR8069,Finance,VendorC,4894.61,Approved,2022-02-12
PR8070,Marketing,VendorA,1893.54,Approved,2020-06-26
PR8071,Marketing,VendorA,2324.55,Rejected,2025-05-01
PR8072,HR,VendorA,2555.39,Approved,2021-08-21
PR8073,Finance,VendorC,2133.13,Pending,2023-08-01
PR8074,IT,VendorA,3230.24,Rejected,2023-04-23
PR8075,HR,VendorA,3526.28,Rejected,2021-02-18
PR8076,IT,VendorC,4944.84,Pending,2025-03-14
PR8077,Finance,VendorB,1806.27,Rejected,2022-09-12
PR8078,IT,VendorA,1545.75,Rejected,2023-08-16
PR8079,Marketing,VendorB,2236.58,Rejected,2022-01-30
PR8080,Marketing,VendorC,1497.08,Pending,2022-05-08
PR8081,HR,VendorB,249.93,Approved,2021-06-18
PR8082,HR,VendorB,632.47,Rejected,2024-04-27
PR8083,HR,VendorA,386.25,Pending,2024-06-29
PR8084,IT,VendorB,2705.61,Pending,2023-10-14
PR8085,Marketing,VendorA,618.61,Rejected,2025-06-17
PR8086,Finance,VendorB,3400.05,Rejected,2024-06-17
PR8087,IT,VendorB,1132.45,Rejected,2021-12-05
PR8088,HR,VendorB,1893.39,Approved,2024-12-11
PR8089,Finance,VendorB,4485.96,Approved,2024-03-09
PR8090,Marketing,VendorA,3020.3,Approved,2025-09-07
PR8091,HR,VendorC,1515.16,Rejected,2023-04-15
PR8092,Finance,VendorB,955.06,Pending,2024-12-21
PR8093,Marketing,VendorB,3348.52,Pending,2021-02-02
PR8094,Finance,VendorC,1878.63,Approved,2021-02-24
PR8095,Finance,VendorC,1174.14,Approved,2025-09-01
PR8096,Finance,VendorC,3238.51,Pending,2022-02-07
PR8097,Marketing,VendorB,1597.86,Pending,2020-12-18
PR8098,HR,VendorC,4737.18,Rejected,2023-03-21
PR8099,Marketing,VendorC,2785.43,Pending,2023-05-23
PR8100,IT,VendorA,688.92,Approved,2022-08-01
PR8101,IT,VendorA,4068.92,Rejected,2024-01-06
PR8102,Finance,VendorB,1832.05,Pending,2020-08-20
PR8103,Finance,VendorA,3667.3,Rejected,2021-04-11
PR8104,Finance,VendorA,3731.53,Pending,2024-05-29
PR8105,Marketing,VendorB,1933.19,Pending,2021-01-08
PR8106,Marketing,VendorA,125.74,Approved,2024-09-13
PR8107,IT,VendorB,1776.63,Approved,2025-01-30
PR8108,IT,VendorA,4975.5,Rejected,2023-09-02
PR8109,IT,VendorC,2890.89,Rejected,2024-01-06
PR8110,Finance,VendorB,4813.75,Rejected,2021-07-01
PR8111,IT,VendorC,252.94,Pending,2023-01-26
PR8112,Finance,VendorA,2401.27,Approved,2021-08-23
PR8113,IT,VendorC,152.36,Approved,2024-05-01
PR8114,HR,VendorC,708.58,Rejected,2022-12-30
PR8115,Finance,VendorB,1060.31,Pending,2022-05-23
PR8116,Marketing,VendorA,4850.37,Rejected,2025-03-11
PR8117,HR,VendorA,3080.75,Rejected,2021-10-29
PR8118,Finance,VendorA,2697.48,Rejected,2025-04-29
PR8119,HR,VendorC,4682.23,Pending,2025-01-13
PR8120,HR,VendorA,4950.58,Pending,2020-05-27
PR8121,Marketing,VendorB,4026.61,Rejected,2022-11-04
PR8122,IT,VendorC,2069.96,Rejected,2022-12-04
PR8123,HR,VendorB,1130.12,Approved,2021-06-10
PR8124,HR,VendorC,2600.48,Approved,2023-02-04
PR8125,Finance,VendorB,4802.6,Approved,2024-01-28
PR8126,Marketing,VendorB,3356.66,Pending,2024-04-25
PR8127,IT,VendorC,4853.51,Rejected,2022-03-23
PR8128,IT,VendorA,344.18,Approved,2024-10-16
PR8129,Finance,VendorB,2747.23,Rejected,2025-02-16
PR8130,IT,VendorB,434.89,Approved,2024-06-24
PR8131,HR,VendorA,4290.37,Approved,2021-10-27
PR8132,HR,VendorA,3665.41,Pending,2022-10-23
PR8133,Finance,VendorB,2820.78,Rejected,2023-08-05
PR8134,HR,VendorA,4152.87,Rejected,2022-11-14
PR8135,Marketing,VendorB,3185.19,Rejected,2023-02-06
PR8136,Marketing,VendorC,4858.71,Approved,2021-04-25
PR8137,Finance,VendorC,3369.89,Pending,2023-11-12
PR8138,HR,VendorA,4885.3,Approved,2024-01-06
PR8139,HR,VendorC,3026.53,Rejected,2021-05-11
PR8140,HR,VendorA,4620.67,Pending,2025-07-10
PR8141,Finance,VendorC,3123.68,Approved,2024-09-06
PR8142,HR,VendorA,3472.68,Pending,2020-07-03
PR8143,Finance,VendorA,4402.35,Pending,2020-02-12
PR8144,HR,VendorA,3458.74,Pending,2025-02-17
PR8145,Marketing,VendorC,193.22,Pending,2021-09-20
PR8146,Marketing,VendorB,4310.61,Rejected,2025-08-29
PR8147,IT,VendorB,2756.64,Approved,2021-06-13
PR8148,Finance,VendorA,969.29,Approved,2021-04-08
PR8149,Finance,VendorA,4650.87,Rejected,2021-10-09
PR8150,HR,VendorB,780.32,Approved,2021-03-18
PR8151,IT,VendorB,3968.99,Pending,2023-10-16
PR8152,Finance,VendorC,2147.28,Pending,2025-02-17
PR8153,Finance,VendorB,3029.89,Pending,2020-08-03
PR8154,Marketing,VendorB,3830.67,Approved,2024-11-04
PR8155,IT,VendorC,2911.82,Rejected,2025-03-28
PR8156,Finance,VendorC,1702.78,Pending,2022-06-24
PR8157,HR,VendorC,4865.33,Rejected,2020-12-03
PR8158,HR,VendorB,1531.01,Approved,2023-07-10
PR8159,Finance,VendorC,833.23,Approved,2023-09-12
PR8160,IT,VendorB,2710.0,Pending,2023-07-05
PR8161,Marketing,VendorC,3565.58,Rejected,2020-02-23
PR8162,HR,VendorA,4628.29,Approved,2023-04-27
PR8163,HR,VendorA,752.29,Rejected,2024-05-04
PR8164,IT,VendorA,1069.91,Pending,2023-11-03
PR8165,Finance,VendorC,568.2,Rejected,2020-08-26
PR8166,IT,VendorC,1310.36,Approved,2025-08-15
PR8167,Marketing,VendorB,2179.03,Approved,2022-07-28
PR8168,IT,VendorB,1323.58,Rejected,2022-05-19
PR8169,Finance,VendorB,1739.09,Approved,2024-03-13
PR8170,Marketing,VendorA,1617.21,Rejected,2025-04-15
PR8171,Finance,VendorA,1531.64,Pending,2025-01-12
PR8172,Marketing,VendorB,160.49,Pending,2023-03-15
PR8173,Finance,VendorC,474.57,Pending,2025-07-14
PR8174,IT,VendorB,4532.83,Pending,2023-06-05
PR8175,HR,VendorC,405.7,Approved,2025-04-03
PR8176,HR,VendorB,888.73,Approved,2022-01-12
PR8177,HR,VendorB,727.48,Rejected,2024-01-08
PR8178,Marketing,VendorA,4515.6,Pending,2021-05-20
PR8179,Finance,VendorC,3490.46,Pending,2023-12-17
PR8180,Marketing,VendorA,985.28,Rejected,2021-11-14
PR8181,IT,VendorA,3591.3,Approved,2021-12-29
PR8182,Finance,VendorC,242.86,Pending,2020-06-30
PR8183,Marketing,VendorA,3822.51,Rejected,2022-03-06
PR8184,IT,VendorB,3425.72,Pending,2020-12-06
PR8185,HR,VendorC,2783.4,Approved,2020-11-30
PR8186,Marketing,VendorA,703.5,Approved,2020-12-23
PR8187,Finance,VendorA,1180.18,Rejected,2025-06-15
PR8188,Finance,VendorA,4360.96,Pending,2022-10-08
PR8189,Marketing,VendorC,1452.92,Rejected,2024-01-25
PR8190,Finance,VendorA,985.09,Pending,2021-01-08
PR8191,IT,VendorB,2697.26,Pending,2024-12-09
PR8192,Marketing,VendorC,4412.28,Pending,2024-03-23
PR8193,Finance,VendorB,2560.59,Approved,2024-05-14
PR8194,HR,VendorC,4768.09,Approved,2021-07-23
PR8195,HR,VendorB,1761.92,Pending,2023-07-29
PR8196,Finance,VendorA,4770.22,Rejected,2023-11-18
PR8197,Finance,VendorC,3657.15,Rejected,2021-06-24
PR8198,Finance,VendorB,701.88,Rejected,2021-06-21
PR8199,Finance,VendorB,732.62,Pending,2022-10-31
PR8200,HR,VendorB,3259.33,Rejected,2025-03-30
PR8201,IT,VendorC,1738.33,Approved,2022-03-08
PR8202,HR,VendorB,2174.94,Pending,2025-02-15
PR8203,Marketing,VendorB,3621.71,Rejected,2023-08-20
PR8204,IT,VendorB,790.83,Pending,2020-10-12
PR8205,Finance,VendorC,2157.89,Approved,2025-03-17
PR8206,IT,VendorC,3048.15,Approved,2024-09-04
PR8207,IT,VendorC,531.34,Pending,2021-10-03
PR8208,HR,VendorB,3121.9,Pending,2021-08-29
PR8209,Finance,VendorC,3708.78,Pending,2022-05-09
PR8210,Marketing,VendorA,863.44,Pending,2022-07-15
PR8211,Finance,VendorA,4987.71,Approved,2024-04-02
PR8212,Finance,VendorA,3917.93,Rejected,2022-05-03
PR8213,Marketing,VendorA,2849.69,Approved,2022-01-06
PR8214,HR,VendorC,3441.78,Pending,2022-07-23
PR8215,IT,VendorB,3209.04,Pending,2023-08-27
PR8216,Finance,VendorC,3733.33,Pending,2023-07-06
PR8217,HR,VendorB,4335.52,Approved,2023-07-18
PR8218,IT,VendorA,3738.34,Approved,2024-03-21
PR8219,Finance,VendorB,1284.66,Pending,2024-12-03
PR8220,Finance,VendorC,4679.61,Approved,2023-09-22
PR8221,Finance,VendorA,1893.88,Pending,2021-06-24
PR8222,HR,VendorB,1825.84,Rejected,2020-08-31
PR8223,HR,VendorB,1521.63,Rejected,2024-04-13
PR8224,HR,VendorC,796.77,Rejected,2024-12-01
PR8225,IT,VendorA,4284.72,Approved,2024-10-20
PR8226,IT,VendorB,1133.67,Approved,2022-06-15
PR8227,HR,VendorC,1999.66,Pending,2021-07-06
PR8228,HR,VendorB,787.54,Approved,2022-08-25
PR8229,Marketing,VendorC,3643.41,Pending,2024-04-05
PR8230,Marketing,VendorC,4321.06,Rejected,2023-09-22
PR8231,Finance,VendorB,723.51,Approved,2022-10-27
PR8232,Marketing,VendorC,4550.42,Pending,2020-06-08
PR8233,Finance,VendorB,4482.65,Approved,2021-05-20
PR8234,HR,VendorB,1356.71,Pending,2025-01-28
PR8235,Marketing,VendorB,4942.55,Pending,2020-05-25
PR8236,Marketing,VendorC,248.89,Pending,2020-01-16
PR8237,IT,VendorA,4467.9,Approved,2023-12-22
PR8238,HR,VendorC,3621.45,Approved,2021-03-19
PR8239,IT,VendorC,2189.55,Rejected,2024-08-12
PR8240,Marketing,VendorB,3376.42,Pending,2021-02-03
PR8241,Finance,VendorC,516.78,Pending,2023-08-22
PR8242,HR,VendorC,3187.11,Approved,2021-01-24
PR8243,IT,VendorC,664.98,Rejected,2023-04-02
PR8244,IT,VendorC,340.43,Rejected,2022-04-29
PR8245,Marketing,VendorB,2601.01,Rejected,2023-03-15
PR8246,Marketing,VendorA,4791.68,Approved,2024-12-12
PR8247,Finance,VendorC,4539.75,Pending,2020-06-17
PR8248,Marketing,VendorB,350.68,Approved,2021-01-05
PR8249,HR,VendorC,2063.1,Rejected,2022-12-12
PR8250,Finance,VendorB,4221.29,Approved,2023-10-31
PR8251,HR,VendorB,2671.05,Rejected,2024-08-09
PR8252,Marketing,VendorC,1774.6,Approved,2022-02-05
PR8253,Finance,VendorC,4780.77,Approved,2023-01-28
PR8254,Marketing,VendorA,4343.47,Pending,2024-06-24
PR8255,Marketing,VendorA,1512.32,Rejected,2024-06-27
PR8256,Finance,VendorC,2115.58,Approved,2024-11-17
PR8257,Marketing,VendorC,825.07,Approved,2023-04-05
PR8258,Marketing,VendorA,1140.02,Pending,2025-08-12
PR8259,Finance,VendorA,1834.36,Approved,2021-10-02
PR8260,HR,VendorC,2105.7,Approved,2021-03-27
PR8261,IT,VendorB,4710.57,Rejected,2023-05-14
PR8262,Finance,VendorB,348.74,Pending,2023-07-02
PR8263,Marketing,VendorB,3752.09,Pending,2022-10-12
PR8264,IT,VendorA,3316.97,Rejected,2024-09-20
PR8265,Marketing,VendorA,2236.02,Rejected,2020-03-23
PR8266,Marketing,VendorB,1964.65,Pending,2022-01-28
PR8267,Finance,VendorC,4428.26,Approved,2024-09-20
PR8268,Finance,VendorA,4846.6,Approved,2023-05-11
PR8269,HR,VendorA,526.64,Rejected,2023-12-26
PR8270,HR,VendorA,2023.57,Approved,2022-10-14
PR8271,Finance,VendorC,1830.43,Approved,2020-06-18
PR8272,IT,VendorC,2295.98,Approved,2022-01-17
PR8273,Marketing,VendorC,1226.84,Approved,2022-03-03
PR8274,Marketing,VendorB,2181.04,Rejected,2020-10-09
PR8275,Marketing,VendorC,4906.71,Approved,2024-11-29
PR8276,Finance,VendorB,1026.35,Rejected,2024-06-15
PR8277,IT,VendorC,344.07,Rejected,2023-01-16
PR8278,HR,VendorB,3164.35,Approved,2023-03-31
PR8279,Finance,VendorB,1302.77,Rejected,2020-12-05
PR8280,IT,VendorB,987.1,Pending,2024-12-08
PR8281,IT,VendorA,4512.83,Approved,2024-05-29
PR8282,HR,VendorC,3981.93,Approved,2022-08-18
PR8283,IT,VendorA,413.88,Pending,2025-04-26
PR8284,HR,VendorA,133.39,Pending,2024-07-19
PR8285,Marketing,VendorB,1751.58,Rejected,2024-10-03
PR8286,Marketing,VendorC,4188.2,Pending,2024-01-15
PR8287,Finance,VendorB,3929.96,Rejected,2024-05-25
PR8288,Finance,VendorA,2689.93,Pending,2023-03-14
PR8289,IT,VendorA,159.1,Rejected,2024-03-07
PR8290,HR,VendorA,4212.3,Approved,2024-02-07
PR8291,Finance,VendorC,4728.3,Pending,2023-11-22
PR8292,Marketing,VendorA,3738.87,Rejected,2021-05-03
PR8293,Marketing,VendorC,2554.02,Approved,2021-01-27
PR8294,Finance,VendorB,1007.67,Approved,2023-10-07
PR8295,HR,VendorB,689.35,Pending,2021-03-15
PR8296,Finance,VendorB,1140.14,Rejected,2020-06-20
PR8297,Marketing,VendorC,4324.43,Rejected,2020-11-19
PR8298,IT,VendorA,601.68,Pending,2024-11-17
PR8299,Finance,VendorC,4896.18,Approved,2025-03-18
PR8300,Marketing,VendorA,3480.53,Approved,2021-04-09
PR8301,Marketing,VendorA,2498.56,Rejected,2022-05-08
PR8302,IT,VendorB,4928.2,Approved,2021-03-13
PR8303,IT,VendorB,4544.31,Pending,2021-06-23
PR8304,Marketing,VendorA,4494.38,Rejected,2025-04-12
PR8305,Marketing,VendorC,2927.07,Rejected,2025-04-29
PR8306,IT,VendorB,1053.82,Pending,2023-06-14
PR8307,Marketing,VendorA,3488.24,Rejected,2024-05-16
PR8308,HR,VendorA,3545.1,Pending,2023-07-01
PR8309,HR,VendorB,4148.81,Rejected,2020-07-09
PR8310,Finance,VendorB,3674.64,Rejected,2020-02-23
PR8311,IT,VendorB,4258.42,Rejected,2023-11-04
PR8312,Marketing,VendorC,3244.48,Rejected,2022-07-01
PR8313,Finance,VendorB,4255.6,Approved,2025-08-11
PR8314,IT,VendorB,966.77,Pending,2023-11-24
PR8315,IT,VendorC,143.79,Pending,2025-06-29
PR8316,HR,VendorB,3826.64,Rejected,2022-11-28
PR8317,HR,VendorB,4239.28,Pending,2025-08-20
PR8318,Finance,VendorB,326.1,Pending,2022-02-19
PR8319,Marketing,VendorA,1302.17,Pending,2024-12-12
PR8320,HR,VendorC,343.14,Rejected,2025-05-07
PR8321,Marketing,VendorA,3491.35,Pending,2021-03-30
PR8322,IT,VendorB,647.55,Rejected,2022-03-07
PR8323,Marketing,VendorB,4182.32,Pending,2021-05-19
PR8324,Finance,VendorB,3249.65,Approved,2023-09-30
PR8325,HR,VendorC,1084.04,Rejected,2022-02-16
PR8326,IT,VendorC,1908.12,Approved,2025-04-09
PR8327,IT,VendorC,1977.18,Pending,2024-12-10
PR8328,HR,VendorA,1278.82,Rejected,2024-01-24
PR8329,Marketing,VendorA,2058.99,Pending,2022-05-28
PR8330,Finance,VendorC,3962.09,Rejected,2023-11-14
PR8331,Finance,VendorA,1890.62,Approved,2020-07-29
PR8332,Finance,VendorA,4625.34,Pending,2025-05-31
PR8333,Finance,VendorA,4800.59,Rejected,2023-06-01
PR8334,HR,VendorB,4777.27,Rejected,2022-08-20
PR8335,HR,VendorA,3221.85,Pending,2020-07-30
PR8336,Finance,VendorC,2796.31,Pending,2023-02-19
PR8337,HR,VendorA,3416.91,Rejected,2025-09-23
PR8338,Finance,VendorC,2761.91,Approved,2022-06-02
PR8339,Finance,VendorA,3489.05,Approved,2024-12-11
PR8340,Finance,VendorA,4097.23,Rejected,2021-05-28
PR8341,IT,VendorC,1885.82,Approved,2025-01-02
PR8342,Marketing,VendorB,808.24,Pending,2021-01-25
PR8343,IT,VendorA,3031.26,Rejected,2023-01-21
PR8344,Finance,VendorB,4362.93,Rejected,2021-11-24
PR8345,Marketing,VendorC,2881.34,Rejected,2024-09-20
PR8346,HR,VendorA,4346.64,Rejected,2023-11-20
PR8347,HR,VendorB,4045.8,Rejected,2022-01-16
PR8348,IT,VendorA,4277.55,Pending,2020-02-16
PR8349,Marketing,VendorC,3785.06,Pending,2025-02-05
PR8350,IT,VendorC,1671.43,Pending,2021-07-17
PR8351,Finance,VendorB,2866.68,Rejected,2023-11-14
PR8352,Marketing,VendorC,1449.51,Pending,2022-03-24
PR8353,Marketing,VendorC,1329.34,Rejected,2023-03-31
PR8354,Marketing,VendorA,220.2,Rejected,2025-07-28
PR8355,IT,VendorB,228.83,Pending,2025-06-23
PR8356,Marketing,VendorB,2741.06,Rejected,2025-05-24
PR8357,HR,VendorC,3959.55,Rejected,2025-03-12
PR8358,HR,VendorB,2636.9,Approved,2023-07-03
PR8359,Marketing,VendorC,1143.92,Approved,2021-06-11
PR8360,Marketing,VendorA,602.73,Rejected,2024-12-12
PR8361,HR,VendorC,764.93,Rejected,2023-12-23
PR8362,Marketing,VendorA,1979.79,Rejected,2021-03-03
PR8363,Marketing,VendorA,4408.6,Pending,2024-01-28
PR8364,HR,VendorC,3408.11,Pending,2020-09-14
PR8365,Finance,VendorB,2593.92,Approved,2021-08-25
PR8366,Finance,VendorB,1238.66,Rejected,2024-11-11
PR8367,IT,VendorB,4559.26,Rejected,2020-12-28
PR8368,Finance,VendorB,1615.49,Pending,2024-05-03
PR8369,IT,VendorB,2190.03,Pending,2024-07-25
PR8370,Marketing,VendorB,1098.66,Rejected,2025-02-02
PR8371,HR,VendorC,3061.88,Approved,2025-04-06
PR8372,HR,VendorB,3982.97,Pending,2025-08-31
PR8373,IT,VendorB,363.54,Pending,2021-10-31
PR8374,Finance,VendorC,4337.74,Pending,2024-01-13
PR8375,IT,VendorA,3092.32,Approved,2024-01-04
PR8376,Finance,VendorC,2126.86,Pending,2020-11-21
PR8377,Marketing,VendorB,1102.53,Approved,2021-09-15
PR8378,IT,VendorC,3510.27,Approved,2021-07-14
PR8379,IT,VendorA,3940.7,Rejected,2022-09-15
PR8380,Marketing,VendorA,1346.69,Approved,2020-11-07
PR8381,HR,VendorA,588.42,Pending,2023-06-20
PR8382,IT,VendorC,1826.74,Pending,2021-05-04
PR8383,HR,VendorC,386.91,Pending,2020-11-12
PR8384,Finance,VendorB,4570.89,Approved,2023-08-28
PR8385,HR,VendorA,2407.65,Pending,2021-02-27
PR8386,Marketing,VendorC,277.34,Pending,2020-06-20
PR8387,IT,VendorC,1816.23,Approved,2024-07-21
PR8388,HR,VendorB,3845.19,Pending,2023-02-13
PR8389,Marketing,VendorA,1273.97,Rejected,2022-05-18
PR8390,IT,VendorB,2884.81,Approved,2024-01-04
PR8391,HR,VendorC,2772.91,Approved,2020-03-23
PR8392,Finance,VendorB,1715.85,Approved,2022-08-21
PR8393,Marketing,VendorA,2592.81,Approved,2022-04-21
PR8394,Marketing,VendorC,3920.49,Pending,2020-04-26
PR8395,Marketing,VendorA,3453.56,Approved,2024-04-03
PR8396,Marketing,VendorA,3155.1,Approved,2025-06-19
PR8397,HR,VendorC,3143.62,Rejected,2020-01-04
PR8398,Finance,VendorA,2818.23,Pending,2023-05-25
PR8399,Marketing,VendorB,1607.82,Pending,2022-10-18
PR8400,IT,VendorC,613.8,Approved,2020-05-26
PR8401,Finance,VendorB,3778.48,Approved,2023-08-17
PR8402,HR,VendorA,1302.87,Pending,2023-10-15
PR8403,HR,VendorC,4805.36,Approved,2020-11-17
PR8404,HR,VendorA,2701.67,Approved,2021-08-13
PR8405,Finance,VendorC,3775.68,Approved,2020-12-17
PR8406,IT,VendorB,707.09,Rejected,2021-09-07
PR8407,Marketing,VendorA,599.03,Pending,2025-04-11
PR8408,IT,VendorA,4476.48,Approved,2021-02-14
PR8409,HR,VendorC,639.71,Pending,2025-02-05
PR8410,Marketing,VendorA,4282.9,Pending,2023-08-14
PR8411,IT,VendorB,3110.57,Rejected,2021-03-22
PR8412,IT,VendorB,889.83,Rejected,2021-08-02
PR8413,Marketing,VendorA,3476.53,Pending,2021-07-25
PR8414,HR,VendorA,4730.49,Rejected,2021-09-30
PR8415,Finance,VendorB,2769.97,Rejected,2024-11-07
PR8416,Marketing,VendorA,2338.06,Pending,2024-02-12
PR8417,Marketing,VendorA,1649.8,Rejected,2022-03-04
PR8418,Finance,VendorC,4963.84,Rejected,2022-07-21
PR8419,Marketing,VendorA,3361.95,Rejected,2022-07-29
PR8420,IT,VendorA,1362.69,Approved,2022-05-28
PR8421,IT,VendorC,4190.27,Rejected,2022-03-14
PR8422,HR,VendorA,2528.03,Pending,2022-07-30
PR8423,Marketing,VendorB,3966.09,Approved,2022-03-11
PR8424,HR,VendorC,2103.6,Approved,2023-01-21
PR8425,IT,VendorB,3548.74,Rejected,2022-01-20
PR8426,Finance,VendorA,2530.24,Approved,2025-08-18
PR8427,IT,VendorB,694.59,Rejected,2021-04-02
PR8428,Finance,VendorA,1254.34,Pending,2025-02-10
PR8429,HR,VendorA,3191.05,Pending,2021-12-24
PR8430,HR,VendorA,2323.39,Pending,2023-08-30
PR8431,HR,VendorB,594.29,Rejected,2023-02-04
PR8432,Finance,VendorB,4857.84,Approved,2023-04-26
PR8433,Marketing,VendorC,4022.74,Rejected,2021-08-18
PR8434,IT,VendorB,1064.73,Rejected,2025-04-08
PR8435,HR,VendorA,2784.11,Rejected,2020-07-31
PR8436,Marketing,VendorB,2761.98,Approved,2024-08-27
