request_id,department,type,amount,status,date_submitted
F8649,Marketing,Purchase,4600.68,Rejected,2025-09-12
F8650,Finance,Purchase,3665.45,Pending,2025-09-12
F8651,IT,Invoice,4727.18,Pending,2025-09-12
F8652,Marketing,Purchase,520.42,Approved,2025-09-12
F8653,Operations,Software License,1676.8,Rejected,2025-09-12
F8654,Finance,Software License,3728.36,Approved,2025-09-12
F8655,Finance,Invoice,1865.89,Pending,2025-09-12
F8656,HR,Invoice,257.22,Approved,2025-09-12
F8657,IT,Purchase,4666.81,Rejected,2025-09-12
F8658,Operations,Invoice,3994.75,Rejected,2025-09-12
F8659,Operations,Reimbursement,969.02,Pending,2025-09-12
F8660,Marketing,Reimbursement,1012.39,Approved,2025-09-12
F8661,Operations,Purchase,3557.83,Rejected,2025-09-12
F8662,IT,Reimbursement,4014.94,Pending,2025-09-12
F8663,Marketing,Software License,3911.03,Approved,2025-09-12
F8664,Operations,Reimbursement,3312.8,Rejected,2025-09-12
F8665,IT,Software License,2492.01,Rejected,2025-09-12
F8666,IT,Reimbursement,4168.13,Approved,2025-09-12
F8667,Finance,Software License,2238.94,Rejected,2025-09-12
F8668,Operations,Software License,3179.39,Pending,2025-09-12
F8669,Finance,Reimbursement,3285.01,Rejected,2025-09-12
F8670,Marketing,Software License,3405.32,Pending,2025-09-12
F8671,HR,Purchase,4068.79,Pending,2025-09-12
F8672,Operations,Software License,3326.72,Approved,2025-09-12
F8673,Operations,Reimbursement,1759.18,Pending,2025-09-12
F8674,Marketing,Software License,1656.77,Approved,2025-09-12
F8675,Marketing,Reimbursement,3208.57,Approved,2025-09-12
F8676,HR,Software License,1430.93,Rejected,2025-09-12
F8677,HR,Purchase,1026.16,Pending,2025-09-12
F8678,Operations,Software License,3213.1,Approved,2025-09-12
F8679,Operations,Reimbursement,2900.83,Rejected,2025-09-12
F8680,Finance,Purchase,832.2,Rejected,2025-09-12
F8681,HR,Purchase,2581.79,Pending,2025-09-12
F8682,HR,Purchase,542.58,Approved,2025-09-12
F8683,Marketing,Purchase,1627.94,Approved,2025-09-12
F8684,Marketing,Software License,4583.6,Pending,2025-09-12
F8685,Marketing,Purchase,494.49,Pending,2025-09-12
F8686,Finance,Purchase,2901.73,Rejected,2025-09-12
F8687,HR,Software License,1967.36,Pending,2025-09-12
F8688,Operations,Invoice,478.53,Rejected,2025-09-12
F8689,HR,Invoice,4577.91,Approved,2025-09-12
F8690,Marketing,Software License,966.45,Pending,2025-09-12
F8691,HR,Software License,91.62,Pending,2025-09-12
F8692,HR,Software License,121.83,Approved,2025-09-12
F8693,Marketing,Reimbursement,3360.93,Rejected,2025-09-12
F8694,Marketing,Software License,376.73,Rejected,2025-09-12
F8695,IT,Invoice,2696.48,Approved,2025-09-12
F8696,Operations,Invoice,1453.92,Approved,2025-09-12
F8697,IT,Reimbursement,2462.81,Pending,2025-09-12
F8698,Operations,Reimbursement,2164.13,Rejected,2025-09-12
F8699,Marketing,Purchase,4800.47,Pending,2025-09-12
F8700,Marketing,Invoice,4779.98,Pending,2025-09-12
F8701,HR,Reimbursement,1890.66,Approved,2025-09-12
F8702,Marketing,Purchase,4596.0,Approved,2025-09-12
F8703,HR,Purchase,3311.38,Approved,2025-09-12
F8704,IT,Invoice,981.75,Approved,2025-09-12
F8705,IT,Invoice,2277.77,Approved,2025-09-12
F8706,IT,Reimbursement,2513.99,Rejected,2025-09-12
F8707,Marketing,Invoice,3158.54,Rejected,2025-09-12
F8708,Marketing,Reimbursement,1096.25,Rejected,2025-09-12
F8709,HR,Purchase,1042.32,Approved,2025-09-12
F8710,Finance,Purchase,3188.67,Pending,2025-09-12
F8711,IT,Purchase,205.8,Approved,2025-09-12
F8712,IT,Invoice,4253.17,Pending,2025-09-12
F8713,HR,Invoice,99.74,Rejected,2025-09-12
F8714,HR,Reimbursement,1150.36,Approved,2025-09-12
F8715,Marketing,Invoice,898.12,Rejected,2025-09-12
F8716,IT,Purchase,244.14,Pending,2025-09-12
F8717,Marketing,Purchase,1252.19,Rejected,2025-09-12
F8718,Marketing,Invoice,541.19,Pending,2025-09-12
F8719,IT,Reimbursement,200.61,Rejected,2025-09-12
F8720,Marketing,Invoice,66.72,Approved,2025-09-12
F8721,Marketing,Invoice,2255.71,Rejected,2025-09-12
F8722,IT,Reimbursement,4961.9,Rejected,2025-09-12
F8723,IT,Purchase,2103.61,Pending,2025-09-12
F8724,Finance,Software License,644.1,Approved,2025-09-12
F8725,HR,Invoice,727.8,Pending,2025-09-12
F8726,Marketing,Invoice,4008.97,Approved,2025-09-12
F8727,Operations,Invoice,118.78,Rejected,2025-09-12
F8728,Operations,Invoice,2264.9,Approved,2025-09-12
F8729,Finance,Purchase,3160.49,Rejected,2025-09-12
F8730,HR,Invoice,4792.72,Pending,2025-09-12
F8731,Marketing,Purchase,1629.08,Approved,2025-09-12
F8732,HR,Reimbursement,2146.8,Pending,2025-09-12
F8733,Marketing,Software License,1526.06,Pending,2025-09-12
F8734,Marketing,Software License,4003.21,Pending,2025-09-12
F8735,Operations,Reimbursement,3049.18,Pending,2025-09-12
F8736,Marketing,Purchase,4656.36,Approved,2025-09-12
F8737,Operations,Purchase,2779.05,Approved,2025-09-12
F8738,Finance,Software License,87.3,Approved,2025-09-12
F8739,IT,Reimbursement,2212.03,Approved,2025-09-12
F8740,IT,Purchase,2742.53,Approved,2025-09-12
F8741,Finance,Reimbursement,1877.27,Rejected,2025-09-12
F8742,IT,Purchase,1814.11,Approved,2025-09-12
F8743,IT,Software License,1642.14,Rejected,2025-09-12
F8744,Operations,Purchase,1525.57,Approved,2025-09-12
F8745,Finance,Reimbursement,1600.75,Approved,2025-09-12
F8746,Operations,Purchase,268.45,Pending,2025-09-12
F8747,IT,Invoice,4668.7,Approved,2025-09-12
F8748,Finance,Purchase,4008.96,Rejected,2025-09-12
F8749,Marketing,Software License,1375.61,Pending,2025-09-12
F8750,HR,Software License,4130.29,Pending,2025-09-12
F8751,Finance,Reimbursement,3217.36,Rejected,2025-09-12
F8752,IT,Software License,4774.29,Approved,2025-09-12
F8753,Marketing,Reimbursement,1577.37,Approved,2025-09-12
F8754,Marketing,Reimbursement,56.47,Rejected,2025-09-12
F8755,Marketing,Invoice,2062.13,Pending,2025-09-12
F8756,IT,Reimbursement,685.19,Approved,2025-09-12
F8757,Marketing,Reimbursement,3298.25,Rejected,2025-09-12
F8758,Operations,Reimbursement,907.38,Approved,2025-09-12
F8759,Marketing,Purchase,1874.07,Rejected,2025-09-12
F8760,HR,Software License,2488.98,Rejected,2025-09-12
F8761,Operations,Purchase,2434.74,Pending,2025-09-12
F8762,Finance,Reimbursement,1419.37,Rejected,2025-09-12
F8763,IT,Purchase,3769.33,Approved,2025-09-12
F8764,HR,Software License,2236.88,Rejected,2025-09-12
F8765,Finance,Software License,334.41,Rejected,2025-09-12
F8766,HR,Reimbursement,4429.01,Pending,2025-09-12
F8767,Operations,Purchase,599.03,Pending,2025-09-12
F8768,Marketing,Reimbursement,4464.02,Rejected,2025-09-12
F8769,Marketing,Reimbursement,3925.16,Pending,2025-09-12
F8770,Finance,Invoice,3310.42,Rejected,2025-09-12
F8771,Marketing,Invoice,1663.65,Pending,2025-09-12
F8772,Finance,Reimbursement,3585.36,Pending,2025-09-12
F8773,Operations,Purchase,4354.14,Rejected,2025-09-12
F8774,HR,Purchase,2889.23,Pending,2025-09-12
F8775,Finance,Software License,2016.22,Pending,2025-09-12
F8776,HR,Software License,1795.16,Pending,2025-09-12
F8777,Marketing,Purchase,4417.45,Pending,2025-09-12
F8778,Operations,Reimbursement,4008.07,Pending,2025-09-12
F8779,HR,Reimbursement,3002.68,Pending,2025-09-12
F8780,Finance,Reimbursement,2660.17,Pending,2025-09-12
F8781,Marketing,Software License,3549.3,Rejected,2025-09-12
F8782,HR,Invoice,2146.6,Pending,2025-09-12
F8783,HR,Reimbursement,3246.28,Rejected,2025-09-12
F8784,Marketing,Reimbursement,2927.23,Approved,2025-09-12
F8785,Marketing,Invoice,3482.41,Rejected,2025-09-12
F8786,HR,Invoice,1345.64,Approved,2025-09-12
F8787,IT,Software License,2121.46,Pending,2025-09-12
F8788,Finance,Purchase,2982.55,Approved,2025-09-12
F8789,HR,Software License,4942.93,Approved,2025-09-12
F8790,IT,Purchase,1323.79,Rejected,2025-09-12
F8791,Finance,Invoice,1535.25,Rejected,2025-09-12
F8792,Marketing,Invoice,1231.76,Rejected,2025-09-12
F8793,HR,Software License,2302.54,Pending,2025-09-12
F8794,Operations,Software License,1929.68,Pending,2025-09-12
F8795,HR,Purchase,3415.63,Rejected,2025-09-12
F8796,HR,Reimbursement,3649.5,Pending,2025-09-12
F8797,IT,Reimbursement,4913.08,Approved,2025-09-12
F8798,IT,Reimbursement,1520.3,Rejected,2025-09-12
F8799,Operations,Software License,2932.79,Rejected,2025-09-12
F8800,Finance,Invoice,3355.33,Pending,2025-09-12
F8801,HR,Reimbursement,4458.62,Rejected,2025-09-12
F8802,Operations,Software License,2671.9,Approved,2025-09-12
F8803,Finance,Purchase,2611.9,Approved,2025-09-12
F8804,Marketing,Reimbursement,2788.74,Approved,2025-09-12
F8805,IT,Purchase,3067.51,Rejected,2025-09-12
F8806,Finance,Invoice,3439.49,Rejected,2025-09-12
F8807,Finance,Purchase,447.91,Rejected,2025-09-12
F8808,Finance,Software License,2379.64,Approved,2025-09-12
F8809,Finance,Reimbursement,3141.78,Pending,2025-09-12
F8810,Marketing,Purchase,3088.34,Pending,2025-09-12
F8811,IT,Purchase,3041.61,Rejected,2025-09-12
F8812,Finance,Purchase,4721.62,Rejected,2025-09-12
F8813,IT,Software License,582.56,Pending,2025-09-12
F8814,Finance,Software License,1239.32,Pending,2025-09-12
F8815,HR,Invoice,122.62,Pending,2025-09-12
F8816,IT,Purchase,3299.34,Rejected,2025-09-12
F8817,Marketing,Software License,2655.29,Approved,2025-09-12
F8818,Operations,Reimbursement,2432.77,Rejected,2025-09-12
F8819,Finance,Software License,179.38,Pending,2025-09-12
F8820,Operations,Purchase,2270.75,Approved,2025-09-12
F8821,Operations,Purchase,2621.43,Rejected,2025-09-12
F8822,Marketing,Purchase,4899.73,Rejected,2025-09-12
F8823,Marketing,Reimbursement,216.63,Approved,2025-09-12
F8824,IT,Software License,1630.55,Approved,2025-09-12
F8825,HR,Purchase,2327.92,Pending,2025-09-12
F8826,Marketing,Reimbursement,3280.29,Rejected,2025-09-12
F8827,Operations,Reimbursement,1937.24,Pending,2025-09-12
F8828,HR,Invoice,1496.9,Pending,2025-09-12
F8829,Operations,Invoice,3259.62,Pending,2025-09-12
F8830,IT,Purchase,4156.34,Approved,2025-09-12
F8831,IT,Software License,4596.73,Rejected,2025-09-12
F8832,HR,Reimbursement,577.05,Pending,2025-09-12
F8833,Operations,Software License,2867.61,Pending,2025-09-12
F8834,Marketing,Software License,4531.41,Approved,2025-09-12
F8835,IT,Purchase,1669.78,Pending,2025-09-12
F8836,Marketing,Software License,1733.64,Rejected,2025-09-12
F8837,IT,Invoice,3364.64,Rejected,2025-09-12
F8838,Finance,Purchase,1922.95,Rejected,2025-09-12
F8839,Operations,Purchase,2766.97,Approved,2025-09-12
F8840,HR,Invoice,3514.45,Pending,2025-09-12
F8841,Finance,Purchase,4708.53,Pending,2025-09-12
F8842,Marketing,Reimbursement,3306.63,Pending,2025-09-12
F8843,Marketing,Software License,3389.95,Pending,2025-09-12
F8844,Marketing,Reimbursement,59.06,Rejected,2025-09-12
F8845,HR,Reimbursement,3290.01,Rejected,2025-09-12
F8846,IT,Purchase,1979.61,Pending,2025-09-12
F8847,Marketing,Invoice,1447.1,Rejected,2025-09-12
F8848,Finance,Invoice,229.14,Rejected,2025-09-12
F8849,Finance,Purchase,1443.64,Pending,2025-09-12
F8850,Operations,Purchase,4040.12,Approved,2025-09-12
F8851,HR,Reimbursement,55.58,Approved,2025-09-12
F8852,IT,Purchase,1308.23,Approved,2025-09-12
F8853,IT,Purchase,674.33,Pending,2025-09-12
F8854,HR,Reimbursement,1645.59,Rejected,2025-09-12
F8855,Operations,Software License,4599.5,Rejected,2025-09-12
F8856,HR,Reimbursement,845.95,Approved,2025-09-12
F8857,Marketing,Software License,520.86,Pending,2025-09-12
F8858,HR,Purchase,1025.82,Approved,2025-09-12
F8859,Operations,Software License,4520.69,Pending,2025-09-12
F8860,Operations,Software License,591.52,Rejected,2025-09-12
F8861,Finance,Software License,4506.16,Pending,2025-09-12
F8862,Marketing,Reimbursement,236.52,Approved,2025-09-12
F8863,Marketing,Purchase,3914.81,Pending,2025-09-12
F8864,HR,Reimbursement,4574.12,Approved,2025-09-12
F8865,HR,Reimbursement,2244.33,Rejected,2025-09-12
F8866,Finance,Purchase,4032.7,Rejected,2025-09-12
F8867,Marketing,Software License,1817.84,Approved,2025-09-12
F8868,Finance,Purchase,135.8,Approved,2025-09-12
F8869,Finance,Reimbursement,375.85,Rejected,2025-09-12
F8870,IT,Purchase,1136.71,Rejected,2025-09-12
F8871,IT,Software License,2018.63,Pending,2025-09-12
F8872,Marketing,Software License,3384.11,Rejected,2025-09-12
F8873,HR,Invoice,230.94,Pending,2025-09-12
F8874,Operations,Reimbursement,4322.39,Rejected,2025-09-12
F8875,Finance,Reimbursement,2231.04,Pending,2025-09-12
F8876,Operations,Invoice,1367.79,Rejected,2025-09-12
F8877,Operations,Invoice,2471.32,Rejected,2025-09-12
F8878,HR,Invoice,192.34,Rejected,2025-09-12
F8879,HR,Purchase,884.57,Rejected,2025-09-12
F8880,IT,Software License,1841.7,Rejected,2025-09-12
F8881,Finance,Purchase,4164.95,Approved,2025-09-12
F8882,Marketing,Invoice,4237.62,Approved,2025-09-12
F8883,Marketing,Purchase,3035.0,Rejected,2025-09-12
F8884,IT,Purchase,1174.17,Approved,2025-09-12
F8885,Finance,Purchase,3273.15,Pending,2025-09-12
F8886,Finance,Reimbursement,829.17,Pending,2025-09-12
F8887,Finance,Purchase,1450.45,Rejected,2025-09-12
F8888,Operations,Invoice,3683.84,Approved,2025-09-12
F8889,HR,Reimbursement,4574.85,Pending,2025-09-12
F8890,Operations,Reimbursement,2422.17,Rejected,2025-09-12
F8891,IT,Invoice,2149.88,Pending,2025-09-12
F8892,HR,Reimbursement,3018.25,Approved,2025-09-12
F8893,Operations,Invoice,1404.17,Rejected,2025-09-12
F8894,Finance,Reimbursement,4079.2,Pending,2025-09-12
F8895,HR,Reimbursement,1073.41,Pending,2025-09-12
F8896,Marketing,Reimbursement,175.28,Pending,2025-09-12
F8897,Marketing,Software License,1132.52,Pending,2025-09-12
F8898,HR,Software License,3152.54,Approved,2025-09-12
F8899,HR,Invoice,1994.27,Pending,2025-09-12
F8900,IT,Software License,2155.28,Pending,2025-09-12
F8901,HR,Purchase,1364.95,Rejected,2025-09-12
F8902,Finance,Software License,394.57,Rejected,2025-09-12
F8903,Finance,Purchase,703.96,Rejected,2025-09-12
F8904,Operations,Reimbursement,4199.85,Approved,2025-09-12
F8905,IT,Purchase,1202.25,Rejected,2025-09-12
F8906,HR,Reimbursement,1693.18,Pending,2025-09-12
F8907,Finance,Purchase,3128.42,Approved,2025-09-12
F8908,Marketing,Purchase,813.58,Approved,2025-09-12
F8909,HR,Invoice,1580.47,Rejected,2025-09-12
F8910,HR,Software License,1210.64,Approved,2025-09-12
F8911,IT,Reimbursement,3363.65,Pending,2025-09-12
F8912,Operations,Purchase,231.06,Approved,2025-09-12
F8913,Marketing,Invoice,1493.54,Rejected,2025-09-12
F8914,HR,Software License,3830.94,Pending,2025-09-12
F8915,HR,Software License,3066.65,Approved,2025-09-12
F8916,Marketing,Purchase,4811.38,Pending,2025-09-12
F8917,Finance,Purchase,4070.09,Approved,2025-09-12
F8918,HR,Invoice,1836.95,Rejected,2025-09-12
F8919,Marketing,Invoice,3462.68,Rejected,2025-09-12
F8920,HR,Purchase,221.28,Rejected,2025-09-12
F8921,IT,Software License,3107.46,Approved,2025-09-12
F8922,Marketing,Software License,2555.54,Approved,2025-09-12
F8923,Finance,Invoice,1535.84,Approved,2025-09-12
F8924,Finance,Reimbursement,996.05,Approved,2025-09-12
F8925,Operations,Invoice,2570.3,Approved,2025-09-12
F8926,Operations,Software License,1066.21,Pending,2025-09-12
F8927,IT,Software License,4131.33,Rejected,2025-09-12
F8928,HR,Invoice,4223.21,Pending,2025-09-12
F8929,IT,Purchase,1174.0,Approved,2025-09-12
F8930,Operations,Reimbursement,3019.79,Approved,2025-09-12
F8931,Marketing,Purchase,679.5,Approved,2025-09-12
F8932,HR,Purchase,1555.2,Rejected,2025-09-12
F8933,IT,Purchase,1662.69,Approved,2025-09-12
F8934,Operations,Software License,873.5,Rejected,2025-09-12
F8935,Operations,Software License,1569.39,Rejected,2025-09-12
F8936,HR,Purchase,1675.88,Approved,2025-09-12
F8937,Operations,Reimbursement,1619.2,Rejected,2025-09-12
F8938,Operations,Software License,3741.9,Approved,2025-09-12
F8939,Marketing,Software License,2177.82,Pending,2025-09-12
F8940,IT,Software License,2257.18,Approved,2025-09-12
F8941,Operations,Invoice,2279.37,Rejected,2025-09-12
F8942,Finance,Purchase,4828.18,Rejected,2025-09-12
F8943,IT,Invoice,422.19,Rejected,2025-09-12
F8944,Marketing,Software License,338.37,Rejected,2025-09-12
F8945,IT,Reimbursement,3355.01,Rejected,2025-09-12
F8946,IT,Invoice,1993.33,Rejected,2025-09-12
F8947,Marketing,Reimbursement,188.22,Rejected,2025-09-12
F8948,Operations,Invoice,2633.38,Pending,2025-09-12
F8949,Operations,Invoice,57.96,Approved,2025-09-12
F8950,IT,Reimbursement,4832.58,Approved,2025-09-12
F8951,Operations,Invoice,4286.95,Approved,2025-09-12
F8952,Operations,Purchase,4286.52,Pending,2025-09-12
F8953,Marketing,Reimbursement,4529.44,Approved,2025-09-12
F8954,HR,Purchase,4503.42,Rejected,2025-09-12
F8955,Operations,Purchase,3650.09,Rejected,2025-09-12
F8956,HR,Software License,1681.01,Pending,2025-09-12
F8957,IT,Invoice,321.82,Approved,2025-09-12
F8958,Finance,Purchase,3374.66,Pending,2025-09-12
F8959,IT,Invoice,2788.59,Pending,2025-09-12
F8960,Finance,Purchase,4455.92,Rejected,2025-09-12
F8961,IT,Invoice,4804.6,Approved,2025-09-12
F8962,Operations,Software License,4712.14,Rejected,2025-09-12
F8963,Operations,Purchase,4885.18,Rejected,2025-09-12
F8964,Finance,Purchase,4449.68,Pending,2025-09-12
F8965,IT,Purchase,4720.06,Rejected,2025-09-12
F8966,Operations,Invoice,876.77,Rejected,2025-09-12
F8967,HR,Invoice,4158.99,Rejected,2025-09-12
F8968,Operations,Invoice,2747.45,Pending,2025-09-12
F8969,Finance,Reimbursement,191.83,Approved,2025-09-12
F8970,Finance,Software License,661.07,Approved,2025-09-12
F8971,Marketing,Purchase,4932.73,Pending,2025-09-12
F8972,Operations,Reimbursement,2747.04,Pending,2025-09-12
F8973,Marketing,Invoice,3209.7,Pending,2025-09-12
F8974,Finance,Purchase,613.24,Rejected,2025-09-12
F8975,Marketing,Software License,1478.31,Approved,2025-09-12
F8976,IT,Reimbursement,3328.59,Pending,2025-09-12
F8977,Finance,Invoice,2627.21,Approved,2025-09-12
F8978,IT,Purchase,2255.83,Pending,2025-09-12
F8979,Finance,Reimbursement,3326.68,Rejected,2025-09-12
F8980,Marketing,Software License,3712.08,Rejected,2025-09-12
F8981,Marketing,Reimbursement,3323.16,Pending,2025-09-12
F8982,IT,Software License,287.67,Approved,2025-09-12
F8983,HR,Reimbursement,3836.98,Rejected,2025-09-12
F8984,Finance,Invoice,166.89,Rejected,2025-09-12
F8985,Marketing,Purchase,93.91,Approved,2025-09-12
F8986,Finance,Purchase,193.49,Approved,2025-09-12
F8987,Marketing,Purchase,836.12,Approved,2025-09-12
F8988,Marketing,Reimbursement,1946.37,Pending,2025-09-12
F8989,HR,Invoice,2823.46,Rejected,2025-09-12
F8990,IT,Invoice,211.07,Approved,2025-09-12
F8991,Marketing,Software License,2218.12,Approved,2025-09-12
F8992,Finance,Software License,1890.74,Approved,2025-09-12
F8993,Finance,Purchase,4936.27,Rejected,2025-09-12
F8994,HR,Reimbursement,4774.78,Rejected,2025-09-12
F8995,Finance,Purchase,3663.74,Approved,2025-09-12
F8996,Marketing,Purchase,2271.91,Approved,2025-09-12
F8997,IT,Software License,1326.47,Rejected,2025-09-12
F8998,HR,Invoice,679.13,Rejected,2025-09-12
F8999,Marketing,Software License,912.55,Pending,2025-09-12
F9000,Finance,Invoice,2995.89,Pending,2025-09-12
F9001,IT,Software License,2812.78,Pending,2025-09-12
F9002,Operations,Software License,3163.3,Rejected,2025-09-12
F9003,Finance,Software License,2604.05,Pending,2025-09-12
F9004,Finance,Software License,4134.19,Rejected,2025-09-12
F9005,Finance,Purchase,1036.17,Pending,2025-09-12
F9006,Finance,Invoice,3969.35,Rejected,2025-09-12
F9007,HR,Purchase,2132.41,Rejected,2025-09-12
F9008,Marketing,Purchase,1768.06,Rejected,2025-09-12
F9009,HR,Reimbursement,1562.96,Rejected,2025-09-12
F9010,HR,Reimbursement,4166.08,Pending,2025-09-12
F9011,Finance,Invoice,1379.69,Pending,2025-09-12
F9012,Finance,Reimbursement,3749.35,Rejected,2025-09-12
F9013,Finance,Purchase,1189.74,Pending,2025-09-12
F9014,HR,Invoice,4226.29,Pending,2025-09-12
F9015,HR,Reimbursement,4143.27,Rejected,2025-09-12
F9016,HR,Reimbursement,1960.84,Pending,2025-09-12
F9017,IT,Software License,3090.48,Rejected,2025-09-12
F9018,Operations,Reimbursement,2748.69,Approved,2025-09-12
F9019,HR,Software License,3982.76,Pending,2025-09-12
F9020,Marketing,Reimbursement,2841.3,Pending,2025-09-12
F9021,Marketing,Software License,3289.47,Approved,2025-09-12
F9022,Finance,Software License,3837.01,Rejected,2025-09-12
F9023,HR,Software License,2473.72,Pending,2025-09-12
F9024,Finance,Software License,4263.91,Pending,2025-09-12
F9025,Finance,Reimbursement,3161.1,Approved,2025-09-12
F9026,Finance,Reimbursement,1928.47,Pending,2025-09-12
F9027,Finance,Invoice,4789.18,Rejected,2025-09-12
F9028,HR,Reimbursement,4438.01,Rejected,2025-09-12
F9029,IT,Purchase,207.77,Pending,2025-09-12
F9030,Operations,Purchase,2427.01,Pending,2025-09-12
F9031,IT,Reimbursement,3270.18,Rejected,2025-09-12
F9032,Operations,Reimbursement,968.38,Rejected,2025-09-12
